"Par5EagleLeaders_RANKTHISWEEK_2008","Par5EagleLeaders_RANKLASTWEEK_2008","Par5EagleLeaders_PLAYERNAME_2008","Par5EagleLeaders_ROUNDS_2008","Par5EagleLeaders_TOTAL_2008","Par5EagleLeaders_TOTALPAR5HOLES_2008","Par5EagleLeaders_TOTALHOLEOUTS_2008","stat_name","year"
20,20,"Kevin Na",97,8,318,4,"Par5EagleLeaders",2008
20,20,"Sean OHair",81,8,228,1,"Par5EagleLeaders",2008
20,20,"Brenden Pappas",66,8,209,2,"Par5EagleLeaders",2008
20,20,"Tom Pernice Jr",104,8,309,1,"Par5EagleLeaders",2008
20,20,"Carl Pettersson",110,8,335,3,"Par5EagleLeaders",2008
20,20,"John Rollins",94,8,307,1,"Par5EagleLeaders",2008
20,20,"Kevin Stadler",90,8,292,4,"Par5EagleLeaders",2008
33,33,"Aaron Baddeley",76,7,229,NA,"Par5EagleLeaders",2008
33,33,"Justin Bolli",87,7,289,1,"Par5EagleLeaders",2008
33,33,"Nick Flanagan",89,7,285,1,"Par5EagleLeaders",2008
33,33,"Jason Gore",94,7,309,2,"Par5EagleLeaders",2008
33,33,"Mark Hensby",71,7,238,1,"Par5EagleLeaders",2008
33,33,"JB Holmes",86,7,265,NA,"Par5EagleLeaders",2008
33,33,"Charles Howell III",101,7,329,1,"Par5EagleLeaders",2008
33,33,"Matt Kuchar",88,7,274,4,"Par5EagleLeaders",2008
33,33,"Davis Love III",78,7,239,NA,"Par5EagleLeaders",2008
33,33,"Steve Lowery",74,7,231,2,"Par5EagleLeaders",2008
33,33,"Steve Marino",119,7,353,1,"Par5EagleLeaders",2008
33,33,"Brett Quigley",80,7,262,4,"Par5EagleLeaders",2008
33,33,"DJ Trahan",94,7,288,2,"Par5EagleLeaders",2008
33,33,"Bo Van Pelt",101,7,317,NA,"Par5EagleLeaders",2008
33,33,"Bubba Watson",97,7,295,NA,"Par5EagleLeaders",2008
48,48,"Brad Adamonis",87,6,272,3,"Par5EagleLeaders",2008
48,48,"Rich Beem",90,6,291,NA,"Par5EagleLeaders",2008
48,48,"Jonathan Byrd",88,6,273,1,"Par5EagleLeaders",2008
48,48,"Jason Day",81,6,263,3,"Par5EagleLeaders",2008
48,48,"Todd Demsey",80,6,254,3,"Par5EagleLeaders",2008
48,48,"Mathew Goggin",91,6,288,3,"Par5EagleLeaders",2008
48,48,"Charley Hoffman",94,6,296,NA,"Par5EagleLeaders",2008
48,48,"Richard Johnson",77,6,246,2,"Par5EagleLeaders",2008
48,48,"Michael Letzig",88,6,268,NA,"Par5EagleLeaders",2008
48,48,"Will Ma Kenzie",62,6,202,NA,"Par5EagleLeaders",2008
48,48,"Troy Matteson",94,6,309,NA,"Par5EagleLeaders",2008
48,48,"Jon Mills",95,6,302,2,"Par5EagleLeaders",2008
48,48,"Rod Pampling",83,6,251,1,"Par5EagleLeaders",2008
48,48,"Tag Ridings",88,6,284,1,"Par5EagleLeaders",2008
48,48,"Vijay Singh",82,6,227,3,"Par5EagleLeaders",2008
48,48,"Brandt Snedeker",85,6,255,NA,"Par5EagleLeaders",2008
48,48,"Bob Sowards",61,6,193,3,"Par5EagleLeaders",2008
48,48,"Camilo Villegas",79,6,224,NA,"Par5EagleLeaders",2008
48,48,"Jimmy Walker",73,6,224,2,"Par5EagleLeaders",2008
48,48,"Mike Weir",88,6,272,2,"Par5EagleLeaders",2008
68,68,"Robert Allenby",108,5,337,2,"Par5EagleLeaders",2008
68,68,"Woody Austin",109,5,335,1,"Par5EagleLeaders",2008
68,68,"Brian Davis",108,5,338,2,"Par5EagleLeaders",2008
68,68,"Chris DiMarco",87,5,278,3,"Par5EagleLeaders",2008
68,68,"Carlos Franco",73,5,245,1,"Par5EagleLeaders",2008
68,68,"Tommy Gainey",60,5,190,NA,"Par5EagleLeaders",2008
68,68,"Robert Garrigus",90,5,288,NA,"Par5EagleLeaders",2008
68,68,"Lucas Glover",91,5,267,NA,"Par5EagleLeaders",2008
68,68,"Retief Goosen",59,5,174,NA,"Par5EagleLeaders",2008
68,68,"Hunter Mahan",87,5,255,NA,"Par5EagleLeaders",2008
68,68,"Billy Mayfair",103,5,298,1,"Par5EagleLeaders",2008
68,68,"Parker McLachlin",88,5,279,1,"Par5EagleLeaders",2008
68,68,"Rocco Mediate",87,5,264,2,"Par5EagleLeaders",2008
68,68,"Phil Mickelson",80,5,238,1,"Par5EagleLeaders",2008
68,68,"Adam Scott",51,5,147,1,"Par5EagleLeaders",2008
68,68,"John Senden",93,5,280,2,"Par5EagleLeaders",2008
68,68,"Patrick Sheehan",124,5,384,1,"Par5EagleLeaders",2008
68,68,"Heath Slocum",104,5,323,1,"Par5EagleLeaders",2008
68,68,"Scott Sterling",89,5,288,2,"Par5EagleLeaders",2008
68,68,"Steve Stricker",75,5,210,4,"Par5EagleLeaders",2008
68,68,"Kevin Sutherland",98,5,294,2,"Par5EagleLeaders",2008
68,68,"Tim Wilkinson",95,5,312,NA,"Par5EagleLeaders",2008
90,90,"Steve Allan",58,4,183,1,"Par5EagleLeaders",2008
90,90,"Ryan Armour",87,4,288,1,"Par5EagleLeaders",2008
90,90,"Briny Baird",113,4,345,NA,"Par5EagleLeaders",2008
90,90,"Cameron Beckman",87,4,284,2,"Par5EagleLeaders",2008
90,90,"Mark Calcavecchia",67,4,206,2,"Par5EagleLeaders",2008
90,90,"Alejandro Canizares",52,4,159,1,"Par5EagleLeaders",2008
90,90,"Chad Collins",72,4,225,1,"Par5EagleLeaders",2008
90,90,"Fred Couples",60,4,207,1,"Par5EagleLeaders",2008
90,90,"Bob Estes",90,4,284,1,"Par5EagleLeaders",2008
90,90,"Jim Furyk",95,4,287,2,"Par5EagleLeaders",2008
90,90,"JJ Henry",108,4,334,2,"Par5EagleLeaders",2008
90,90,"Tim Herron",97,4,282,1,"Par5EagleLeaders",2008
90,90,"Zach Johnson",85,4,262,2,"Par5EagleLeaders",2008
90,90,"Justin Leonard",101,4,282,1,"Par5EagleLeaders",2008
90,90,"Jim McGovern",75,4,224,1,"Par5EagleLeaders",2008
90,90,"Jeff Overton",103,4,335,NA,"Par5EagleLeaders",2008
90,90,"Jeff Quinney",87,4,280,1,"Par5EagleLeaders",2008
90,90,"Chez Reavie",102,4,305,1,"Par5EagleLeaders",2008
90,90,"Rory Sabbatini",77,4,226,NA,"Par5EagleLeaders",2008
90,90,"Bob Tway",70,4,221,1,"Par5EagleLeaders",2008
90,90,"Boo Weekley",86,4,259,NA,"Par5EagleLeaders",2008
90,90,"Ron Whittaker",54,4,173,1,"Par5EagleLeaders",2008
90,90,"Jay Williamson",96,4,300,1,"Par5EagleLeaders",2008
90,90,"Mark Wilson",107,4,327,NA,"Par5EagleLeaders",2008
114,114,"Stephen Ames",83,3,244,2,"Par5EagleLeaders",2008
114,114,"Billy Andrade",71,3,224,2,"Par5EagleLeaders",2008
114,114,"Stuart Appleby",87,3,248,1,"Par5EagleLeaders",2008
114,114,"Bart Bryant",81,3,237,2,"Par5EagleLeaders",2008
114,114,"Angel Cabrera",55,3,154,1,"Par5EagleLeaders",2008
114,114,"Tim Clark",90,3,251,NA,"Par5EagleLeaders",2008
114,114,"Ben Crane",86,3,263,NA,"Par5EagleLeaders",2008
114,114,"Ben Curtis",80,3,234,NA,"Par5EagleLeaders",2008
114,114,"Marco Dawson",64,3,211,2,"Par5EagleLeaders",2008
114,114,"James Driscoll",85,3,281,1,"Par5EagleLeaders",2008
114,114,"David Duval",51,3,176,1,"Par5EagleLeaders",2008
114,114,"Kenneth Ferrie",72,3,243,NA,"Par5EagleLeaders",2008
114,114,"Robert Gamez",79,3,248,NA,"Par5EagleLeaders",2008
114,114,"Sergio Garcia",72,3,192,1,"Par5EagleLeaders",2008
114,114,"Nathan Green",95,3,307,NA,"Par5EagleLeaders",2008
114,114,"Todd Hamilton",92,3,297,1,"Par5EagleLeaders",2008
114,114,"Freddie Jacobson",78,3,229,1,"Par5EagleLeaders",2008
114,114,"Brandt Jobe",52,3,160,NA,"Par5EagleLeaders",2008
114,114,"Cliff Kresge",84,3,255,2,"Par5EagleLeaders",2008
114,114,"Tom Lehman",51,3,157,NA,"Par5EagleLeaders",2008
114,114,"Peter Lonard",92,3,273,NA,"Par5EagleLeaders",2008
114,114,"Jeff Maggert",86,3,276,NA,"Par5EagleLeaders",2008
114,114,"Ryan Moore",72,3,237,NA,"Par5EagleLeaders",2008
114,114,"Joe Ogilvie",100,3,314,NA,"Par5EagleLeaders",2008
114,114,"Geoff Ogilvy",65,3,198,1,"Par5EagleLeaders",2008
114,114,"Ryan Palmer",69,3,215,1,"Par5EagleLeaders",2008
114,114,"Jin Park",85,3,284,NA,"Par5EagleLeaders",2008
114,114,"Ted Purdy",68,3,219,3,"Par5EagleLeaders",2008
114,114,"Andres Romero",69,3,197,2,"Par5EagleLeaders",2008
114,114,"Tom Scherrer",56,3,194,NA,"Par5EagleLeaders",2008
114,114,"David Toms",70,3,196,1,"Par5EagleLeaders",2008
114,114,"Dean Wilson",109,3,335,1,"Par5EagleLeaders",2008
146,146,"Shane Bertsch",96,2,300,1,"Par5EagleLeaders",2008
146,146,"Paul Casey",55,2,158,NA,"Par5EagleLeaders",2008
146,146,"Gavin Coles",54,2,172,1,"Par5EagleLeaders",2008
146,146,"Ernie Els",51,2,140,1,"Par5EagleLeaders",2008
146,146,"Brian Gay",102,2,298,1,"Par5EagleLeaders",2008
146,146,"Jeff Gove",50,2,154,NA,"Par5EagleLeaders",2008
146,146,"Paul Goydos",78,2,240,NA,"Par5EagleLeaders",2008
146,146,"Padraig Harrington",52,2,149,NA,"Par5EagleLeaders",2008
146,146,"Dudley Hart",74,2,227,NA,"Par5EagleLeaders",2008
146,146,"John Huston",56,2,189,NA,"Par5EagleLeaders",2008
146,146,"Trevor Immelman",70,2,192,1,"Par5EagleLeaders",2008
146,146,"Kent Jones",68,2,224,NA,"Par5EagleLeaders",2008
146,146,"Craig Kanada",65,2,199,NA,"Par5EagleLeaders",2008
146,146,"Greg Kraft",63,2,205,NA,"Par5EagleLeaders",2008
146,146,"Kenny Perry",97,2,288,1,"Par5EagleLeaders",2008
146,146,"Tim Petrovic",97,2,314,1,"Par5EagleLeaders",2008
146,146,"Chris Riley",51,2,167,1,"Par5EagleLeaders",2008
146,146,"Kyle Thompson",70,2,230,NA,"Par5EagleLeaders",2008
146,146,"Marc Turnesa",87,2,280,NA,"Par5EagleLeaders",2008
146,146,"Omar Uresti",74,2,244,NA,"Par5EagleLeaders",2008
146,146,"Scott Verplank",82,2,237,1,"Par5EagleLeaders",2008
146,146,"Johnson Wagner",83,2,266,NA,"Par5EagleLeaders",2008
169,169,"Jason Allred",63,1,200,1,"Par5EagleLeaders",2008
169,169,"Tommy Armour III",77,1,232,NA,"Par5EagleLeaders",2008
169,169,"Alex Cejka",75,1,236,NA,"Par5EagleLeaders",2008
169,169,"Paul Claxton",63,1,207,NA,"Par5EagleLeaders",2008
169,169,"Glen Day",64,1,189,NA,"Par5EagleLeaders",2008
169,169,"Ken Duke",116,1,362,NA,"Par5EagleLeaders",2008
169,169,"Steve Elkington",84,1,271,NA,"Par5EagleLeaders",2008
169,169,"Harrison Frazar",73,1,233,1,"Par5EagleLeaders",2008
169,169,"Cody Freeman",66,1,215,NA,"Par5EagleLeaders",2008
169,169,"JP Hayes",67,1,209,NA,"Par5EagleLeaders",2008
169,169,"Ryuji Imada",80,1,260,1,"Par5EagleLeaders",2008
169,169,"Lee Janzen",89,1,300,NA,"Par5EagleLeaders",2008
169,169,"Jerry Kelly",89,1,266,NA,"Par5EagleLeaders",2008
169,169,"Doug LaBelle II",65,1,189,NA,"Par5EagleLeaders",2008
169,169,"David Lutterus",59,1,181,NA,"Par5EagleLeaders",2008
169,169,"John Mallinger",95,1,282,NA,"Par5EagleLeaders",2008
169,169,"Shigeki Maruyama",50,1,157,1,"Par5EagleLeaders",2008
169,169,"Jesper Parnevik",88,1,273,NA,"Par5EagleLeaders",2008
169,169,"Corey Pavin",69,1,199,NA,"Par5EagleLeaders",2008
169,169,"Travis Perkins",53,1,179,NA,"Par5EagleLeaders",2008
169,169,"Ian Poulter",51,1,143,NA,"Par5EagleLeaders",2008
169,169,"Brett Rumford",72,1,230,NA,"Par5EagleLeaders",2008
