"GoingfortheGreenHitGreenPct_RANKTHISWEEK_2007","GoingfortheGreenHitGreenPct_RANKLASTWEEK_2007","GoingfortheGreenHitGreenPct_PLAYERNAME_2007","GoingfortheGreenHitGreenPct_ROUNDS_2007","GoingfortheGreenHitGreenPct_Pct_2007","GoingfortheGreenHitGreenPct_SUCCESSES_2007","GoingfortheGreenHitGreenPct_ATTEMPTS_2007","GoingfortheGreenHitGreenPct_RTPSUCCESSES_2007","GoingfortheGreenHitGreenPct_RTPNOTGOINGFORTHEGRN_2007","stat_name","year"
35,35,"Mark Wilson",87,25,25,100,-26,NA,"GoingfortheGreenHitGreenPct",2007
37,37,"Bill Haas",93,24.76,52,210,-57,NA,"GoingfortheGreenHitGreenPct",2007
38,38,"Rod Pampling",92,24.69,40,162,-44,NA,"GoingfortheGreenHitGreenPct",2007
39,39,"Jim Rutledge",59,24.64,17,69,-17,NA,"GoingfortheGreenHitGreenPct",2007
40,40,"Carl Pettersson",111,24.61,47,191,-52,NA,"GoingfortheGreenHitGreenPct",2007
41,41,"Boo Weekley",101,24.52,38,155,-36,NA,"GoingfortheGreenHitGreenPct",2007
42,42,"Phil Mickelson",73,24.44,33,135,-37,NA,"GoingfortheGreenHitGreenPct",2007
43,43,"Andrew Buckle",77,24.22,31,128,-30,NA,"GoingfortheGreenHitGreenPct",2007
44,44,"Steve Marino",106,24.14,49,203,-48,NA,"GoingfortheGreenHitGreenPct",2007
45,45,"JP Hayes",89,23.94,34,142,-33,NA,"GoingfortheGreenHitGreenPct",2007
46,46,"Steve Lowery",74,23.74,33,139,-30,NA,"GoingfortheGreenHitGreenPct",2007
47,47,"Jeff Sluman",60,23.73,14,59,-11,NA,"GoingfortheGreenHitGreenPct",2007
48,48,"Bo Van Pelt",104,23.68,45,190,-47,NA,"GoingfortheGreenHitGreenPct",2007
49,49,"Tom Byrum",50,23.53,12,51,-12,NA,"GoingfortheGreenHitGreenPct",2007
50,50,"Steve Stricker",81,23.46,19,81,-18,NA,"GoingfortheGreenHitGreenPct",2007
51,51,"Paul Stankowski",52,23.4,22,94,-19,NA,"GoingfortheGreenHitGreenPct",2007
52,52,"Lee Janzen",66,23.38,18,77,-21,NA,"GoingfortheGreenHitGreenPct",2007
53,53,"Troy Matteson",87,23.35,39,167,-41,NA,"GoingfortheGreenHitGreenPct",2007
54,54,"Chad Campbell",96,23.33,28,120,-29,NA,"GoingfortheGreenHitGreenPct",2007
55,55,"KJ Choi",87,23.26,30,129,-28,NA,"GoingfortheGreenHitGreenPct",2007
56,56,"Anders Hansen",55,23.21,13,56,-12,NA,"GoingfortheGreenHitGreenPct",2007
57,57,"John Daly",59,23.13,31,134,-33,NA,"GoingfortheGreenHitGreenPct",2007
58,58,"Michael Allen",74,23.01,26,113,-28,NA,"GoingfortheGreenHitGreenPct",2007
59,59,"Jay Williamson",50,22.99,20,87,-18,NA,"GoingfortheGreenHitGreenPct",2007
60,60,"Kevin Sutherland",85,22.6,33,146,-34,NA,"GoingfortheGreenHitGreenPct",2007
61,61,"JB Holmes",71,22.56,44,195,-39,NA,"GoingfortheGreenHitGreenPct",2007
62,62,"Steve Allan",63,22.48,29,129,-30,NA,"GoingfortheGreenHitGreenPct",2007
63,63,"Jesper Parnevik",88,22.46,31,138,-32,NA,"GoingfortheGreenHitGreenPct",2007
64,64,"Robert Gamez",88,22.31,27,121,-31,NA,"GoingfortheGreenHitGreenPct",2007
65,65,"Billy Andrade",88,22.22,32,144,-31,NA,"GoingfortheGreenHitGreenPct",2007
65,65,"Kyle Reifers",71,22.22,26,117,-24,NA,"GoingfortheGreenHitGreenPct",2007
67,67,"David Branshaw",83,22.14,29,131,-30,NA,"GoingfortheGreenHitGreenPct",2007
68,68,"Chris Couch",76,22.01,35,159,-34,NA,"GoingfortheGreenHitGreenPct",2007
69,69,"Fred Funk",65,22,11,50,-12,NA,"GoingfortheGreenHitGreenPct",2007
69,69,"Mathew Goggin",97,22,44,200,-45,NA,"GoingfortheGreenHitGreenPct",2007
71,71,"Jason Gore",86,21.98,40,182,-38,NA,"GoingfortheGreenHitGreenPct",2007
72,72,"JJ Henry",86,21.83,31,142,-32,NA,"GoingfortheGreenHitGreenPct",2007
73,73,"George McNeill",95,21.82,36,165,-35,NA,"GoingfortheGreenHitGreenPct",2007
74,74,"Jeff Gove",103,21.81,41,188,-39,NA,"GoingfortheGreenHitGreenPct",2007
75,75,"Pat Perez",84,21.71,28,129,-30,NA,"GoingfortheGreenHitGreenPct",2007
76,76,"Heath Slocum",101,21.6,27,125,-29,NA,"GoingfortheGreenHitGreenPct",2007
77,77,"Steve Flesch",100,21.52,34,158,-34,NA,"GoingfortheGreenHitGreenPct",2007
77,77,"Tom Lehman",62,21.52,17,79,-15,NA,"GoingfortheGreenHitGreenPct",2007
79,79,"Aaron Baddeley",83,21.48,32,149,-35,NA,"GoingfortheGreenHitGreenPct",2007
80,80,"Geoff Ogilvy",84,21.43,27,126,-29,NA,"GoingfortheGreenHitGreenPct",2007
81,81,"Sergio Garcia",68,21.31,26,122,-30,NA,"GoingfortheGreenHitGreenPct",2007
81,81,"Tripp Isenhour",86,21.31,26,122,-27,NA,"GoingfortheGreenHitGreenPct",2007
83,83,"Ryan Palmer",91,21.29,33,155,-33,NA,"GoingfortheGreenHitGreenPct",2007
84,84,"Tom Pernice Jr",104,21.28,30,141,-33,NA,"GoingfortheGreenHitGreenPct",2007
85,85,"Mathias Gronberg",95,21.2,46,217,-47,NA,"GoingfortheGreenHitGreenPct",2007
86,86,"Jarrod Lyle",77,21.19,25,118,-26,NA,"GoingfortheGreenHitGreenPct",2007
86,86,"Daisuke Maruyama",86,21.19,32,151,-36,NA,"GoingfortheGreenHitGreenPct",2007
88,88,"Sean OHair",98,21.13,41,194,-46,NA,"GoingfortheGreenHitGreenPct",2007
89,89,"Brian Davis",101,21.05,32,152,-33,NA,"GoingfortheGreenHitGreenPct",2007
90,90,"Ted Purdy",102,21.02,37,176,-41,NA,"GoingfortheGreenHitGreenPct",2007
91,91,"Matt Kuchar",85,20.88,19,91,-20,NA,"GoingfortheGreenHitGreenPct",2007
92,92,"Brendon de Jonge",76,20.74,28,135,-30,NA,"GoingfortheGreenHitGreenPct",2007
93,93,"Jason Dufner",100,20.71,35,169,-32,NA,"GoingfortheGreenHitGreenPct",2007
94,94,"Jeff Brehaut",59,20.59,21,102,-22,NA,"GoingfortheGreenHitGreenPct",2007
95,95,"Stuart Appleby",74,20.56,22,107,-22,NA,"GoingfortheGreenHitGreenPct",2007
95,95,"Charley Hoffman",97,20.56,37,180,-38,NA,"GoingfortheGreenHitGreenPct",2007
97,97,"Billy Mayfair",98,20.53,31,151,-34,NA,"GoingfortheGreenHitGreenPct",2007
98,98,"Vaughn Taylor",91,20.47,26,127,-27,NA,"GoingfortheGreenHitGreenPct",2007
99,99,"Ernie Els",59,20.37,22,108,-27,NA,"GoingfortheGreenHitGreenPct",2007
99,99,"Cliff Kresge",107,20.37,33,162,-32,NA,"GoingfortheGreenHitGreenPct",2007
101,101,"Michael Boyd",61,20.31,13,64,-12,NA,"GoingfortheGreenHitGreenPct",2007
102,102,"Peter Lonard",85,20.29,28,138,-26,NA,"GoingfortheGreenHitGreenPct",2007
103,103,"Kent Jones",97,20.25,33,163,-35,NA,"GoingfortheGreenHitGreenPct",2007
104,104,"Michael Putnam",96,20.23,35,173,-39,NA,"GoingfortheGreenHitGreenPct",2007
105,105,"Vijay Singh",102,20.22,37,183,-43,NA,"GoingfortheGreenHitGreenPct",2007
106,106,"Rich Beem",89,20,31,155,-35,NA,"GoingfortheGreenHitGreenPct",2007
106,106,"John Merrick",92,20,32,160,-33,NA,"GoingfortheGreenHitGreenPct",2007
108,108,"Greg Owen",81,19.87,30,151,-34,NA,"GoingfortheGreenHitGreenPct",2007
109,109,"Kenny Perry",83,19.86,29,146,-30,NA,"GoingfortheGreenHitGreenPct",2007
110,110,"Todd Hamilton",76,19.74,15,76,-17,NA,"GoingfortheGreenHitGreenPct",2007
111,111,"Retief Goosen",50,19.7,13,66,-12,NA,"GoingfortheGreenHitGreenPct",2007
112,112,"Eric Axley",107,19.64,33,168,-36,NA,"GoingfortheGreenHitGreenPct",2007
113,113,"Jason Schultz",63,19.61,20,102,-24,NA,"GoingfortheGreenHitGreenPct",2007
114,114,"Jim Furyk",84,19.59,19,97,-19,NA,"GoingfortheGreenHitGreenPct",2007
115,115,"Daniel Chopra",106,19.58,37,189,-35,NA,"GoingfortheGreenHitGreenPct",2007
116,116,"Kirk Triplett",77,19.57,18,92,-20,NA,"GoingfortheGreenHitGreenPct",2007
117,117,"Jeff Overton",60,19.55,26,133,-28,NA,"GoingfortheGreenHitGreenPct",2007
118,118,"Anthony Kim",93,19.39,38,196,-35,NA,"GoingfortheGreenHitGreenPct",2007
119,119,"Woody Austin",95,19.26,26,135,-20,NA,"GoingfortheGreenHitGreenPct",2007
120,120,"Matt Hendrix",63,19.23,25,130,-26,NA,"GoingfortheGreenHitGreenPct",2007
121,121,"Tim Herron",98,19.08,29,152,-26,NA,"GoingfortheGreenHitGreenPct",2007
122,122,"Padraig Harrington",64,19,19,100,-17,NA,"GoingfortheGreenHitGreenPct",2007
123,123,"Jonathan Byrd",73,18.98,26,137,-27,NA,"GoingfortheGreenHitGreenPct",2007
124,124,"John Mallinger",96,18.9,24,127,-24,NA,"GoingfortheGreenHitGreenPct",2007
125,125,"Ryan Armour",107,18.83,29,154,-28,NA,"GoingfortheGreenHitGreenPct",2007
126,126,"Parker McLachlin",83,18.8,25,133,-25,NA,"GoingfortheGreenHitGreenPct",2007
127,127,"Freddie Jacobson",70,18.69,20,107,-21,NA,"GoingfortheGreenHitGreenPct",2007
128,128,"Bart Bryant",87,18.64,22,118,-21,NA,"GoingfortheGreenHitGreenPct",2007
128,128,"Brandt Snedeker",105,18.64,22,118,-23,NA,"GoingfortheGreenHitGreenPct",2007
130,130,"Mark Calcavecchia",93,18.54,28,151,-30,NA,"GoingfortheGreenHitGreenPct",2007
130,130,"Ken Duke",112,18.54,33,178,-34,NA,"GoingfortheGreenHitGreenPct",2007
132,132,"Kevin Na",84,18.52,30,162,-32,NA,"GoingfortheGreenHitGreenPct",2007
133,133,"DJ Brigman",67,18.48,17,92,-19,NA,"GoingfortheGreenHitGreenPct",2007
134,134,"Craig Bowden",78,18.31,13,71,-12,NA,"GoingfortheGreenHitGreenPct",2007
135,135,"Zach Johnson",76,18.28,17,93,-20,NA,"GoingfortheGreenHitGreenPct",2007
136,136,"Craig Lile",77,18.27,19,104,-18,NA,"GoingfortheGreenHitGreenPct",2007
137,137,"Rich Barcelo",80,18.18,22,121,-20,NA,"GoingfortheGreenHitGreenPct",2007
137,137,"Mark Brooks",53,18.18,8,44,-6,NA,"GoingfortheGreenHitGreenPct",2007
139,139,"Jerry Kelly",101,17.95,21,117,-21,NA,"GoingfortheGreenHitGreenPct",2007
140,140,"Bubba Dickerson",51,17.89,17,95,-13,NA,"GoingfortheGreenHitGreenPct",2007
141,141,"John Rollins",102,17.75,30,169,-31,NA,"GoingfortheGreenHitGreenPct",2007
142,142,"DJ Trahan",99,17.7,37,209,-34,NA,"GoingfortheGreenHitGreenPct",2007
143,143,"Brian Bateman",55,17.5,14,80,-14,NA,"GoingfortheGreenHitGreenPct",2007
144,144,"Justin Leonard",95,17.17,17,99,-15,NA,"GoingfortheGreenHitGreenPct",2007
145,145,"Corey Pavin",81,17.14,12,70,-12,NA,"GoingfortheGreenHitGreenPct",2007
146,146,"Johnson Wagner",97,17.11,32,187,-32,NA,"GoingfortheGreenHitGreenPct",2007
147,147,"Jeff Maggert",79,17.07,21,123,-21,NA,"GoingfortheGreenHitGreenPct",2007
147,147,"Michael Sim",52,17.07,14,82,-13,NA,"GoingfortheGreenHitGreenPct",2007
149,149,"Cameron Beckman",96,16.96,29,171,-29,NA,"GoingfortheGreenHitGreenPct",2007
150,150,"Luke Donald",69,16.9,12,71,-11,NA,"GoingfortheGreenHitGreenPct",2007
151,151,"Bryce Molder",56,16.67,13,78,-13,NA,"GoingfortheGreenHitGreenPct",2007
151,151,"Dicky Pride",71,16.67,13,78,-15,NA,"GoingfortheGreenHitGreenPct",2007
153,153,"Frank Lickliter II",95,16.46,26,158,-23,NA,"GoingfortheGreenHitGreenPct",2007
154,154,"Jeff Quinney",95,16.43,23,140,-26,NA,"GoingfortheGreenHitGreenPct",2007
155,155,"Steve Wheatcroft",73,16.3,22,135,-20,NA,"GoingfortheGreenHitGreenPct",2007
156,156,"Shaun Micheel",91,16.19,17,105,-15,NA,"GoingfortheGreenHitGreenPct",2007
157,157,"Nathan Green",103,15.98,27,169,-31,NA,"GoingfortheGreenHitGreenPct",2007
158,158,"Ryan Moore",92,15.92,25,157,-25,NA,"GoingfortheGreenHitGreenPct",2007
159,159,"Marco Dawson",73,15.83,19,120,-16,NA,"GoingfortheGreenHitGreenPct",2007
160,160,"Tim Petrovic",106,15.76,29,184,-28,NA,"GoingfortheGreenHitGreenPct",2007
161,161,"Richard Johnson",93,15.63,15,96,-13,NA,"GoingfortheGreenHitGreenPct",2007
162,162,"Henrik Stenson",52,15.38,12,78,-13,NA,"GoingfortheGreenHitGreenPct",2007
163,163,"Rocco Mediate",72,15.29,13,85,-13,NA,"GoingfortheGreenHitGreenPct",2007
164,164,"Tom Johnson",74,15.25,18,118,-12,NA,"GoingfortheGreenHitGreenPct",2007
164,164,"Doug LaBelle II",104,15.25,18,118,-21,NA,"GoingfortheGreenHitGreenPct",2007
166,166,"Alex Cejka",80,15.17,22,145,-18,NA,"GoingfortheGreenHitGreenPct",2007
167,167,"Chris Riley",59,15.15,10,66,-11,NA,"GoingfortheGreenHitGreenPct",2007
168,168,"Jaco Van Zyl",51,14.94,13,87,-14,NA,"GoingfortheGreenHitGreenPct",2007
169,169,"Glen Day",85,14.89,14,94,-16,NA,"GoingfortheGreenHitGreenPct",2007
170,170,"Nick OHern",72,14.77,13,88,-15,NA,"GoingfortheGreenHitGreenPct",2007
171,171,"Bob Estes",88,14.71,15,102,-15,NA,"GoingfortheGreenHitGreenPct",2007
172,172,"Charlie Wi",90,14.29,21,147,-25,NA,"GoingfortheGreenHitGreenPct",2007
173,173,"Ryuji Imada",104,14.18,20,141,-20,NA,"GoingfortheGreenHitGreenPct",2007
174,174,"Ben Curtis",80,14.14,14,99,-16,NA,"GoingfortheGreenHitGreenPct",2007
175,175,"Bob Tway",103,13.92,22,158,-23,NA,"GoingfortheGreenHitGreenPct",2007
176,176,"Duffy Waldorf",69,13.91,16,115,-17,NA,"GoingfortheGreenHitGreenPct",2007
177,177,"Chris DiMarco",79,13.86,14,101,-17,NA,"GoingfortheGreenHitGreenPct",2007
178,178,"Chris Stroud",66,13.68,13,95,-11,NA,"GoingfortheGreenHitGreenPct",2007
179,179,"Dean Wilson",92,13.51,15,111,-15,NA,"GoingfortheGreenHitGreenPct",2007
180,180,"Mike Weir",82,13.43,18,134,-19,NA,"GoingfortheGreenHitGreenPct",2007
181,181,"Jose Coceres",50,13.11,8,61,-8,NA,"GoingfortheGreenHitGreenPct",2007
182,182,"Shigeki Maruyama",84,12.87,13,101,-14,NA,"GoingfortheGreenHitGreenPct",2007
183,183,"David Toms",80,12.77,12,94,-14,NA,"GoingfortheGreenHitGreenPct",2007
183,183,"Scott Verplank",82,12.77,12,94,-14,NA,"GoingfortheGreenHitGreenPct",2007
185,185,"Stephen Leaney",82,12.75,13,102,-14,NA,"GoingfortheGreenHitGreenPct",2007
186,186,"Paul Gow",70,12.63,12,95,-12,NA,"GoingfortheGreenHitGreenPct",2007
187,187,"Tim Clark",66,12.07,7,58,-10,NA,"GoingfortheGreenHitGreenPct",2007
188,188,"Mark Hensby",81,11.94,16,134,-13,NA,"GoingfortheGreenHitGreenPct",2007
188,188,"Justin Rose",63,11.94,8,67,-8,NA,"GoingfortheGreenHitGreenPct",2007
190,190,"Steve Elkington",87,11.81,15,127,-14,NA,"GoingfortheGreenHitGreenPct",2007
191,191,"Brian Gay",107,10.98,9,82,-8,NA,"GoingfortheGreenHitGreenPct",2007
192,192,"Ian Poulter",63,10.34,6,58,-6,NA,"GoingfortheGreenHitGreenPct",2007
193,193,"Arron Oberholser",69,9.76,8,82,-7,NA,"GoingfortheGreenHitGreenPct",2007
194,194,"Jose Maria Olazabal",52,8.33,5,60,-6,NA,"GoingfortheGreenHitGreenPct",2007
195,195,"Craig Kanada",109,6.19,7,113,-6,NA,"GoingfortheGreenHitGreenPct",2007
196,196,"Paul Goydos",60,4.08,2,49,-1,NA,"GoingfortheGreenHitGreenPct",2007
