"Approach100125yardsRTPScore_RANKTHISWEEK_2012","Approach100125yardsRTPScore_RANKLASTWEEK_2012","Approach100125yardsRTPScore_PLAYERNAME_2012","Approach100125yardsRTPScore_ROUNDS_2012","Approach100125yardsRTPScore_AVGRTP_2012","stat_name","year"
1,1,"Daniel Chopra",55,-0.318,"Approach100125yardsRTPScore",2012
2,2,"Charl Schwartzel",56,-0.3,"Approach100125yardsRTPScore",2012
3,3,"Jonas Blixt",72,-0.27,"Approach100125yardsRTPScore",2012
4,4,"Brandt Snedeker",81,-0.267,"Approach100125yardsRTPScore",2012
5,5,"Ben Curtis",62,-0.265,"Approach100125yardsRTPScore",2012
6,6,"Will Claxton",99,-0.262,"Approach100125yardsRTPScore",2012
7,7,"Charlie Wi",86,-0.26,"Approach100125yardsRTPScore",2012
8,8,"John Senden",81,-0.253,"Approach100125yardsRTPScore",2012
9,9,"Steve Wheatcroft",56,-0.25,"Approach100125yardsRTPScore",2012
10,10,"Blake Adams",107,-0.244,"Approach100125yardsRTPScore",2012
11,11,"Jason Dufner",83,-0.241,"Approach100125yardsRTPScore",2012
12,12,"Spencer Levin",81,-0.238,"Approach100125yardsRTPScore",2012
13,13,"Ken Duke",104,-0.237,"Approach100125yardsRTPScore",2012
14,14,"William McGirt",96,-0.236,"Approach100125yardsRTPScore",2012
15,15,"Sergio Garcia",57,-0.224,"Approach100125yardsRTPScore",2012
15,15,"Vaughn Taylor",81,-0.224,"Approach100125yardsRTPScore",2012
17,17,"Jimmy Walker",101,-0.223,"Approach100125yardsRTPScore",2012
18,18,"David Mathis",83,-0.222,"Approach100125yardsRTPScore",2012
19,19,"Ricky Barnes",92,-0.217,"Approach100125yardsRTPScore",2012
20,20,"Zach Johnson",95,-0.214,"Approach100125yardsRTPScore",2012
21,21,"Edward Loar",59,-0.212,"Approach100125yardsRTPScore",2012
22,22,"George McNeill",85,-0.209,"Approach100125yardsRTPScore",2012
23,23,"Roberto Castro",92,-0.207,"Approach100125yardsRTPScore",2012
24,24,"Jeff Overton",101,-0.205,"Approach100125yardsRTPScore",2012
25,25,"Jason Bohn",81,-0.204,"Approach100125yardsRTPScore",2012
26,26,"Rocco Mediate",70,-0.203,"Approach100125yardsRTPScore",2012
27,27,"Rory McIlroy",60,-0.2,"Approach100125yardsRTPScore",2012
27,27,"Louis Oosthuizen",65,-0.2,"Approach100125yardsRTPScore",2012
29,29,"Gary Christian",91,-0.198,"Approach100125yardsRTPScore",2012
29,29,"Ryan Moore",89,-0.198,"Approach100125yardsRTPScore",2012
31,31,"Carl Pettersson",92,-0.194,"Approach100125yardsRTPScore",2012
32,32,"Jonathan Byrd",69,-0.189,"Approach100125yardsRTPScore",2012
32,32,"Matt Kuchar",86,-0.189,"Approach100125yardsRTPScore",2012
34,34,"Bubba Watson",68,-0.187,"Approach100125yardsRTPScore",2012
35,35,"John Mallinger",74,-0.186,"Approach100125yardsRTPScore",2012
35,35,"Greg Owen",90,-0.186,"Approach100125yardsRTPScore",2012
37,37,"Vijay Singh",99,-0.185,"Approach100125yardsRTPScore",2012
38,38,"KJ Choi",71,-0.184,"Approach100125yardsRTPScore",2012
38,38,"Garth Mulroy",59,-0.184,"Approach100125yardsRTPScore",2012
40,40,"Rickie Fowler",84,-0.183,"Approach100125yardsRTPScore",2012
40,40,"Lee Westwood",60,-0.183,"Approach100125yardsRTPScore",2012
42,42,"Matt Bettencourt",80,-0.182,"Approach100125yardsRTPScore",2012
42,42,"Josh Teater",97,-0.182,"Approach100125yardsRTPScore",2012
42,42,"Tiger Woods",69,-0.182,"Approach100125yardsRTPScore",2012
45,45,"Nick Watney",97,-0.181,"Approach100125yardsRTPScore",2012
46,46,"Charley Hoffman",88,-0.179,"Approach100125yardsRTPScore",2012
46,46,"Freddie Jacobson",61,-0.179,"Approach100125yardsRTPScore",2012
48,48,"Danny Lee",74,-0.178,"Approach100125yardsRTPScore",2012
49,49,"Brendon de Jonge",115,-0.176,"Approach100125yardsRTPScore",2012
49,49,"Martin Flores",95,-0.176,"Approach100125yardsRTPScore",2012
49,49,"Jerry Kelly",84,-0.176,"Approach100125yardsRTPScore",2012
52,52,"Mark Anderson",75,-0.175,"Approach100125yardsRTPScore",2012
53,53,"Gavin Coles",72,-0.173,"Approach100125yardsRTPScore",2012
53,53,"Daniel Summerhays",81,-0.173,"Approach100125yardsRTPScore",2012
55,55,"Brian Davis",91,-0.171,"Approach100125yardsRTPScore",2012
56,56,"Tim Clark",60,-0.167,"Approach100125yardsRTPScore",2012
56,56,"Jim Furyk",85,-0.167,"Approach100125yardsRTPScore",2012
58,58,"Kris Blanks",65,-0.163,"Approach100125yardsRTPScore",2012
58,58,"Boo Weekley",74,-0.163,"Approach100125yardsRTPScore",2012
60,60,"Stuart Appleby",75,-0.162,"Approach100125yardsRTPScore",2012
60,60,"Bill Lunde",83,-0.162,"Approach100125yardsRTPScore",2012
62,62,"Jason Day",57,-0.161,"Approach100125yardsRTPScore",2012
62,62,"Kyle Stanley",86,-0.161,"Approach100125yardsRTPScore",2012
64,64,"Bryce Molder",83,-0.16,"Approach100125yardsRTPScore",2012
65,65,"JJ Henry",93,-0.159,"Approach100125yardsRTPScore",2012
65,65,"YE Yang",64,-0.159,"Approach100125yardsRTPScore",2012
67,67,"Ian Poulter",57,-0.158,"Approach100125yardsRTPScore",2012
68,68,"Padraig Harrington",67,-0.157,"Approach100125yardsRTPScore",2012
68,68,"John Huh",99,-0.157,"Approach100125yardsRTPScore",2012
70,70,"Phil Mickelson",79,-0.156,"Approach100125yardsRTPScore",2012
71,71,"Geoff Ogilvy",73,-0.155,"Approach100125yardsRTPScore",2012
72,72,"John Daly",50,-0.154,"Approach100125yardsRTPScore",2012
73,73,"Tom Gillis",75,-0.151,"Approach100125yardsRTPScore",2012
74,74,"Keegan Bradley",90,-0.149,"Approach100125yardsRTPScore",2012
74,74,"David Hearn",95,-0.149,"Approach100125yardsRTPScore",2012
74,74,"Graeme McDowell",55,-0.149,"Approach100125yardsRTPScore",2012
77,77,"Scott Brown",65,-0.148,"Approach100125yardsRTPScore",2012
77,77,"Graham DeLaet",79,-0.148,"Approach100125yardsRTPScore",2012
77,77,"Jeff Maggert",83,-0.148,"Approach100125yardsRTPScore",2012
80,80,"Pat Perez",81,-0.147,"Approach100125yardsRTPScore",2012
80,80,"Brendan Steele",77,-0.147,"Approach100125yardsRTPScore",2012
82,82,"Ben Crane",73,-0.146,"Approach100125yardsRTPScore",2012
82,82,"Sung Kang",75,-0.146,"Approach100125yardsRTPScore",2012
84,84,"Luke Donald",63,-0.145,"Approach100125yardsRTPScore",2012
84,84,"Andres Romero",68,-0.145,"Approach100125yardsRTPScore",2012
84,84,"Justin Rose",69,-0.145,"Approach100125yardsRTPScore",2012
87,87,"Russell Knox",72,-0.144,"Approach100125yardsRTPScore",2012
87,87,"Ryan Palmer",81,-0.144,"Approach100125yardsRTPScore",2012
89,89,"Mathew Goggin",65,-0.139,"Approach100125yardsRTPScore",2012
90,90,"Stephen Ames",54,-0.138,"Approach100125yardsRTPScore",2012
90,90,"Ernie Els",80,-0.138,"Approach100125yardsRTPScore",2012
92,92,"Kyle Reifers",86,-0.135,"Approach100125yardsRTPScore",2012
92,92,"Heath Slocum",93,-0.135,"Approach100125yardsRTPScore",2012
94,94,"Webb Simpson",77,-0.134,"Approach100125yardsRTPScore",2012
95,95,"Erik Compton",81,-0.132,"Approach100125yardsRTPScore",2012
95,95,"Bill Haas",79,-0.132,"Approach100125yardsRTPScore",2012
95,95,"Robert Karlsson",54,-0.132,"Approach100125yardsRTPScore",2012
98,98,"Bobby Gates",87,-0.131,"Approach100125yardsRTPScore",2012
98,98,"Justin Leonard",79,-0.131,"Approach100125yardsRTPScore",2012
100,100,"Chris Kirk",93,-0.13,"Approach100125yardsRTPScore",2012
101,101,"Angel Cabrera",54,-0.129,"Approach100125yardsRTPScore",2012
102,102,"DJ Trahan",73,-0.128,"Approach100125yardsRTPScore",2012
103,103,"Dustin Johnson",70,-0.127,"Approach100125yardsRTPScore",2012
104,104,"Brendon Todd",78,-0.126,"Approach100125yardsRTPScore",2012
105,105,"Marco Dawson",60,-0.125,"Approach100125yardsRTPScore",2012
