"Approaches175200yardsRghRTP_RANKTHISWEEK_2012","Approaches175200yardsRghRTP_RANKLASTWEEK_2012","Approaches175200yardsRghRTP_PLAYERNAME_2012","Approaches175200yardsRghRTP_ROUNDS_2012","Approaches175200yardsRghRTP_AVGRTP_2012","stat_name","year"
1,NA,"Dustin Johnson",70,-0.059,"Approaches175200yardsRghRTP",2012
2,NA,"Jonathan Byrd",69,-0.056,"Approaches175200yardsRghRTP",2012
3,NA,"Robert Garrigus",89,-0.026,"Approaches175200yardsRghRTP",2012
4,NA,"Charlie Beljan",61,0,"Approaches175200yardsRghRTP",2012
4,NA,"JB Holmes",90,0,"Approaches175200yardsRghRTP",2012
4,NA,"Charl Schwartzel",56,0,"Approaches175200yardsRghRTP",2012
4,NA,"Webb Simpson",77,0,"Approaches175200yardsRghRTP",2012
4,NA,"Steve Stricker",73,0,"Approaches175200yardsRghRTP",2012
9,NA,"Kyle Stanley",86,0.024,"Approaches175200yardsRghRTP",2012
10,NA,"Rory McIlroy",60,0.034,"Approaches175200yardsRghRTP",2012
11,NA,"Boo Weekley",74,0.048,"Approaches175200yardsRghRTP",2012
12,NA,"Greg Chalmers",88,0.05,"Approaches175200yardsRghRTP",2012
12,NA,"DA Points",88,0.05,"Approaches175200yardsRghRTP",2012
14,NA,"Nathan Green",73,0.063,"Approaches175200yardsRghRTP",2012
15,NA,"John Senden",81,0.073,"Approaches175200yardsRghRTP",2012
16,NA,"Jason Bohn",81,0.083,"Approaches175200yardsRghRTP",2012
17,NA,"Gavin Coles",72,0.088,"Approaches175200yardsRghRTP",2012
17,NA,"Matt Every",80,0.088,"Approaches175200yardsRghRTP",2012
19,NA,"Brandt Jobe",57,0.095,"Approaches175200yardsRghRTP",2012
20,NA,"John Merrick",83,0.098,"Approaches175200yardsRghRTP",2012
20,NA,"Vijay Singh",99,0.098,"Approaches175200yardsRghRTP",2012
22,NA,"Jimmy Walker",101,0.108,"Approaches175200yardsRghRTP",2012
23,NA,"Brendan Steele",77,0.115,"Approaches175200yardsRghRTP",2012
24,NA,"Bobby Gates",87,0.118,"Approaches175200yardsRghRTP",2012
25,NA,"Trevor Immelman",76,0.119,"Approaches175200yardsRghRTP",2012
26,NA,"Jonas Blixt",72,0.12,"Approaches175200yardsRghRTP",2012
26,NA,"Scott Dunlap",57,0.12,"Approaches175200yardsRghRTP",2012
28,NA,"YE Yang",64,0.121,"Approaches175200yardsRghRTP",2012
29,NA,"Rory Sabbatini",84,0.122,"Approaches175200yardsRghRTP",2012
30,NA,"Mark Anderson",75,0.128,"Approaches175200yardsRghRTP",2012
31,NA,"Jason Dufner",83,0.129,"Approaches175200yardsRghRTP",2012
32,NA,"Bud Cauley",99,0.135,"Approaches175200yardsRghRTP",2012
32,NA,"Sergio Garcia",57,0.135,"Approaches175200yardsRghRTP",2012
32,NA,"Matt Kuchar",86,0.135,"Approaches175200yardsRghRTP",2012
35,NA,"Josh Teater",97,0.146,"Approaches175200yardsRghRTP",2012
36,NA,"Matt Jones",53,0.15,"Approaches175200yardsRghRTP",2012
37,NA,"Bo Van Pelt",84,0.152,"Approaches175200yardsRghRTP",2012
38,NA,"Jim Furyk",85,0.156,"Approaches175200yardsRghRTP",2012
38,NA,"William McGirt",96,0.156,"Approaches175200yardsRghRTP",2012
40,NA,"Tiger Woods",69,0.161,"Approaches175200yardsRghRTP",2012
41,NA,"Derek Lamely",64,0.162,"Approaches175200yardsRghRTP",2012
42,NA,"Sung Kang",75,0.163,"Approaches175200yardsRghRTP",2012
42,NA,"Brendon Todd",78,0.163,"Approaches175200yardsRghRTP",2012
44,NA,"Scott Brown",65,0.167,"Approaches175200yardsRghRTP",2012
44,NA,"Angel Cabrera",54,0.167,"Approaches175200yardsRghRTP",2012
44,NA,"Billy Horschel",63,0.167,"Approaches175200yardsRghRTP",2012
44,NA,"Richard Lee",71,0.167,"Approaches175200yardsRghRTP",2012
44,NA,"Phil Mickelson",79,0.167,"Approaches175200yardsRghRTP",2012
44,NA,"Garth Mulroy",59,0.167,"Approaches175200yardsRghRTP",2012
50,NA,"Aaron Baddeley",73,0.176,"Approaches175200yardsRghRTP",2012
50,NA,"Bryce Molder",83,0.176,"Approaches175200yardsRghRTP",2012
52,NA,"Greg Owen",90,0.178,"Approaches175200yardsRghRTP",2012
52,NA,"Kevin Stadler",85,0.178,"Approaches175200yardsRghRTP",2012
54,NA,"Luke Donald",63,0.179,"Approaches175200yardsRghRTP",2012
54,NA,"Martin Laird",77,0.179,"Approaches175200yardsRghRTP",2012
56,NA,"Chad Campbell",84,0.182,"Approaches175200yardsRghRTP",2012
56,NA,"Jason Kokrak",79,0.182,"Approaches175200yardsRghRTP",2012
56,NA,"Carl Pettersson",92,0.182,"Approaches175200yardsRghRTP",2012
56,NA,"Bubba Watson",68,0.182,"Approaches175200yardsRghRTP",2012
60,NA,"Harrison Frazar",56,0.185,"Approaches175200yardsRghRTP",2012
60,NA,"Padraig Harrington",67,0.185,"Approaches175200yardsRghRTP",2012
62,NA,"Kevin Na",80,0.188,"Approaches175200yardsRghRTP",2012
62,NA,"Scott Piercy",95,0.188,"Approaches175200yardsRghRTP",2012
64,NA,"Jason Day",57,0.189,"Approaches175200yardsRghRTP",2012
64,NA,"Johnson Wagner",88,0.189,"Approaches175200yardsRghRTP",2012
66,NA,"Danny Lee",74,0.19,"Approaches175200yardsRghRTP",2012
66,NA,"Marc Leishman",84,0.19,"Approaches175200yardsRghRTP",2012
68,NA,"Spencer Levin",81,0.191,"Approaches175200yardsRghRTP",2012
69,NA,"Ben Curtis",62,0.192,"Approaches175200yardsRghRTP",2012
70,NA,"Stephen Ames",54,0.194,"Approaches175200yardsRghRTP",2012
70,NA,"Troy Kelly",68,0.194,"Approaches175200yardsRghRTP",2012
72,NA,"Chris DiMarco",83,0.2,"Approaches175200yardsRghRTP",2012
72,NA,"Justin Rose",69,0.2,"Approaches175200yardsRghRTP",2012
74,NA,"Davis Love III",64,0.206,"Approaches175200yardsRghRTP",2012
75,NA,"Troy Matteson",100,0.207,"Approaches175200yardsRghRTP",2012
76,NA,"Billy Hurley III",70,0.209,"Approaches175200yardsRghRTP",2012
77,NA,"Tom Gillis",75,0.212,"Approaches175200yardsRghRTP",2012
77,NA,"Hunter Mahan",88,0.212,"Approaches175200yardsRghRTP",2012
79,NA,"Russell Knox",72,0.214,"Approaches175200yardsRghRTP",2012
80,NA,"Ernie Els",80,0.216,"Approaches175200yardsRghRTP",2012
81,NA,"Ryan Moore",89,0.22,"Approaches175200yardsRghRTP",2012
81,NA,"Jhonattan Vegas",77,0.22,"Approaches175200yardsRghRTP",2012
83,NA,"John Daly",50,0.222,"Approaches175200yardsRghRTP",2012
83,NA,"Andres Romero",68,0.222,"Approaches175200yardsRghRTP",2012
83,NA,"Roland Thatcher",55,0.222,"Approaches175200yardsRghRTP",2012
86,NA,"Scott Stallings",78,0.233,"Approaches175200yardsRghRTP",2012
87,NA,"KJ Choi",71,0.235,"Approaches175200yardsRghRTP",2012
88,NA,"Erik Compton",81,0.238,"Approaches175200yardsRghRTP",2012
89,NA,"Charles Howell III",98,0.241,"Approaches175200yardsRghRTP",2012
90,NA,"Daniel Summerhays",81,0.242,"Approaches175200yardsRghRTP",2012
90,NA,"Mark Wilson",84,0.242,"Approaches175200yardsRghRTP",2012
92,NA,"Roberto Castro",92,0.244,"Approaches175200yardsRghRTP",2012
93,NA,"Brian Davis",91,0.25,"Approaches175200yardsRghRTP",2012
93,NA,"Henrik Stenson",51,0.25,"Approaches175200yardsRghRTP",2012
93,NA,"David Toms",60,0.25,"Approaches175200yardsRghRTP",2012
96,NA,"Alexandre Rocha",62,0.256,"Approaches175200yardsRghRTP",2012
96,NA,"Chris Stroud",86,0.256,"Approaches175200yardsRghRTP",2012
98,NA,"George McNeill",85,0.259,"Approaches175200yardsRghRTP",2012
99,NA,"Kyle Thompson",51,0.261,"Approaches175200yardsRghRTP",2012
100,NA,"JJ Henry",93,0.263,"Approaches175200yardsRghRTP",2012
101,NA,"Ken Duke",104,0.264,"Approaches175200yardsRghRTP",2012
101,NA,"David Hearn",95,0.264,"Approaches175200yardsRghRTP",2012
103,NA,"Kyle Reifers",86,0.265,"Approaches175200yardsRghRTP",2012
104,NA,"Pat Perez",81,0.267,"Approaches175200yardsRghRTP",2012
