"EarlyRound4ScoringAverage_RANKTHISWEEK_2014","EarlyRound4ScoringAverage_RANKLASTWEEK_2014","EarlyRound4ScoringAverage_PLAYERNAME_2014","EarlyRound4ScoringAverage__2014","EarlyRound4ScoringAverage_AVG_2014","EarlyRound4ScoringAverage_TOTALSTROKES_2014","EarlyRound4ScoringAverage_TOTALROUNDS_2014","stat_name","year"
1,1,"Rory McIlroy",NA,65,65,1,"EarlyRound4ScoringAverage",2014
2,2,"Hudson Swafford",NA,66.75,267,4,"EarlyRound4ScoringAverage",2014
3,3,"Will Ma Kenzie",NA,67.5,270,4,"EarlyRound4ScoringAverage",2014
3,3,"John Peterson",NA,67.5,135,2,"EarlyRound4ScoringAverage",2014
3,3,"Adam Scott",NA,67.5,135,2,"EarlyRound4ScoringAverage",2014
6,6,"Phil Mickelson",NA,67.6,338,5,"EarlyRound4ScoringAverage",2014
7,7,"Henrik Stenson",NA,67.8,339,5,"EarlyRound4ScoringAverage",2014
8,8,"Brad Fritsch",NA,68,204,3,"EarlyRound4ScoringAverage",2014
9,9,"Matt Kuchar",NA,68.5,274,4,"EarlyRound4ScoringAverage",2014
10,10,"Kevin Kisner",NA,68.56,617,9,"EarlyRound4ScoringAverage",2014
11,11,"Charlie Beljan",NA,68.67,206,3,"EarlyRound4ScoringAverage",2014
11,11,"Bud Cauley",NA,68.67,206,3,"EarlyRound4ScoringAverage",2014
13,13,"David Toms",NA,68.8,344,5,"EarlyRound4ScoringAverage",2014
14,14,"Charl Schwartzel",NA,68.83,413,6,"EarlyRound4ScoringAverage",2014
14,14,"Jordan Spieth",NA,68.83,413,6,"EarlyRound4ScoringAverage",2014
16,16,"Harris English",NA,69,828,12,"EarlyRound4ScoringAverage",2014
16,16,"Rickie Fowler",NA,69,483,7,"EarlyRound4ScoringAverage",2014
16,16,"Webb Simpson",NA,69,690,10,"EarlyRound4ScoringAverage",2014
19,19,"Patrick Reed",NA,69.11,622,9,"EarlyRound4ScoringAverage",2014
20,20,"Robert Allenby",NA,69.17,415,6,"EarlyRound4ScoringAverage",2014
21,21,"Jonas Blixt",NA,69.25,277,4,"EarlyRound4ScoringAverage",2014
21,21,"Graham DeLaet",NA,69.25,277,4,"EarlyRound4ScoringAverage",2014
21,21,"Luke Guthrie",NA,69.25,554,8,"EarlyRound4ScoringAverage",2014
24,24,"Johnson Wagner",NA,69.33,416,6,"EarlyRound4ScoringAverage",2014
25,25,"Brooks Koepka",NA,69.43,486,7,"EarlyRound4ScoringAverage",2014
25,25,"Graeme McDowell",NA,69.43,486,7,"EarlyRound4ScoringAverage",2014
27,27,"Dustin Johnson",NA,69.5,139,2,"EarlyRound4ScoringAverage",2014
27,27,"Bryce Molder",NA,69.5,417,6,"EarlyRound4ScoringAverage",2014
27,27,"Ted Potter Jr",NA,69.5,278,4,"EarlyRound4ScoringAverage",2014
30,30,"Danny Lee",NA,69.57,487,7,"EarlyRound4ScoringAverage",2014
30,30,"William McGirt",NA,69.57,487,7,"EarlyRound4ScoringAverage",2014
32,32,"Charles Howell III",NA,69.75,837,12,"EarlyRound4ScoringAverage",2014
33,33,"Scott Langley",NA,69.78,628,9,"EarlyRound4ScoringAverage",2014
34,34,"Ben Martin",NA,69.8,349,5,"EarlyRound4ScoringAverage",2014
34,34,"Bubba Watson",NA,69.8,349,5,"EarlyRound4ScoringAverage",2014
36,36,"Charlie Wi",NA,69.83,419,6,"EarlyRound4ScoringAverage",2014
37,37,"Kevin Na",NA,69.89,629,9,"EarlyRound4ScoringAverage",2014
38,38,"Jeff Overton",NA,69.91,769,11,"EarlyRound4ScoringAverage",2014
39,39,"Kevin Chappell",NA,69.92,839,12,"EarlyRound4ScoringAverage",2014
39,39,"Russell Knox",NA,69.92,909,13,"EarlyRound4ScoringAverage",2014
41,41,"KJ Choi",NA,70,770,11,"EarlyRound4ScoringAverage",2014
41,41,"Chad Collins",NA,70,420,6,"EarlyRound4ScoringAverage",2014
41,41,"Pat Perez",NA,70,490,7,"EarlyRound4ScoringAverage",2014
41,41,"John Senden",NA,70,630,9,"EarlyRound4ScoringAverage",2014
41,41,"YE Yang",NA,70,560,8,"EarlyRound4ScoringAverage",2014
46,46,"Billy Horschel",NA,70.1,701,10,"EarlyRound4ScoringAverage",2014
46,46,"Chris Kirk",NA,70.1,701,10,"EarlyRound4ScoringAverage",2014
48,48,"Ernie Els",NA,70.11,631,9,"EarlyRound4ScoringAverage",2014
49,49,"Steven Bowditch",NA,70.13,561,8,"EarlyRound4ScoringAverage",2014
49,49,"Ben Curtis",NA,70.13,561,8,"EarlyRound4ScoringAverage",2014
51,51,"Scott Stallings",NA,70.14,491,7,"EarlyRound4ScoringAverage",2014
51,51,"Lee Westwood",NA,70.14,491,7,"EarlyRound4ScoringAverage",2014
53,53,"Derek Ernst",NA,70.17,421,6,"EarlyRound4ScoringAverage",2014
53,53,"Nick Watney",NA,70.17,421,6,"EarlyRound4ScoringAverage",2014
55,55,"Stuart Appleby",NA,70.2,702,10,"EarlyRound4ScoringAverage",2014
55,55,"Ryo Ishikawa",NA,70.2,351,5,"EarlyRound4ScoringAverage",2014
55,55,"Hunter Mahan",NA,70.2,351,5,"EarlyRound4ScoringAverage",2014
58,58,"Billy Hurley III",NA,70.25,562,8,"EarlyRound4ScoringAverage",2014
58,58,"Jason Kokrak",NA,70.25,281,4,"EarlyRound4ScoringAverage",2014
58,58,"Louis Oosthuizen",NA,70.25,281,4,"EarlyRound4ScoringAverage",2014
61,61,"Camilo Villegas",NA,70.27,773,11,"EarlyRound4ScoringAverage",2014
62,62,"Paul Casey",NA,70.29,492,7,"EarlyRound4ScoringAverage",2014
62,62,"David Hearn",NA,70.29,984,14,"EarlyRound4ScoringAverage",2014
64,64,"Charley Hoffman",NA,70.3,703,10,"EarlyRound4ScoringAverage",2014
65,65,"Jerry Kelly",NA,70.33,633,9,"EarlyRound4ScoringAverage",2014
65,65,"Brendon Todd",NA,70.33,844,12,"EarlyRound4ScoringAverage",2014
65,65,"Jimmy Walker",NA,70.33,422,6,"EarlyRound4ScoringAverage",2014
68,68,"Brian Davis",NA,70.4,704,10,"EarlyRound4ScoringAverage",2014
69,69,"George McNeill",NA,70.43,493,7,"EarlyRound4ScoringAverage",2014
70,70,"Angel Cabrera",NA,70.5,423,6,"EarlyRound4ScoringAverage",2014
70,70,"Sergio Garcia",NA,70.5,282,4,"EarlyRound4ScoringAverage",2014
70,70,"John Huh",NA,70.5,564,8,"EarlyRound4ScoringAverage",2014
70,70,"Brendan Steele",NA,70.5,705,10,"EarlyRound4ScoringAverage",2014
74,74,"Chris Stroud",NA,70.56,635,9,"EarlyRound4ScoringAverage",2014
74,74,"Tyrone Van Aswegen",NA,70.56,635,9,"EarlyRound4ScoringAverage",2014
76,76,"Greg Chalmers",NA,70.57,494,7,"EarlyRound4ScoringAverage",2014
76,76,"Matt Every",NA,70.57,494,7,"EarlyRound4ScoringAverage",2014
78,78,"Martin Flores",NA,70.6,706,10,"EarlyRound4ScoringAverage",2014
78,78,"Heath Slocum",NA,70.6,353,5,"EarlyRound4ScoringAverage",2014
80,80,"Jason Bohn",NA,70.63,565,8,"EarlyRound4ScoringAverage",2014
81,81,"Seung Yul Noh",NA,70.64,989,14,"EarlyRound4ScoringAverage",2014
82,82,"Cameron Tringale",NA,70.67,1060,15,"EarlyRound4ScoringAverage",2014
83,83,"Ken Duke",NA,70.7,707,10,"EarlyRound4ScoringAverage",2014
84,84,"Jonathan Byrd",NA,70.71,495,7,"EarlyRound4ScoringAverage",2014
84,84,"Andrew Svoboda",NA,70.71,495,7,"EarlyRound4ScoringAverage",2014
86,86,"Stewart Cink",NA,70.75,849,12,"EarlyRound4ScoringAverage",2014
86,86,"Brian Harman",NA,70.75,849,12,"EarlyRound4ScoringAverage",2014
86,86,"Daniel Summerhays",NA,70.75,849,12,"EarlyRound4ScoringAverage",2014
86,86,"Gary Woodland",NA,70.75,566,8,"EarlyRound4ScoringAverage",2014
90,90,"Ricky Barnes",NA,70.78,637,9,"EarlyRound4ScoringAverage",2014
91,91,"Keegan Bradley",NA,70.8,354,5,"EarlyRound4ScoringAverage",2014
91,91,"Kevin Streelman",NA,70.8,354,5,"EarlyRound4ScoringAverage",2014
91,91,"Mark Wilson",NA,70.8,354,5,"EarlyRound4ScoringAverage",2014
94,94,"Troy Merritt",NA,70.83,425,6,"EarlyRound4ScoringAverage",2014
95,95,"Andres Romero",NA,70.88,567,8,"EarlyRound4ScoringAverage",2014
96,96,"Russell Henley",NA,70.89,638,9,"EarlyRound4ScoringAverage",2014
96,96,"Hideki Matsuyama",NA,70.89,638,9,"EarlyRound4ScoringAverage",2014
98,98,"Trevor Immelman",NA,70.9,709,10,"EarlyRound4ScoringAverage",2014
98,98,"Michael Thompson",NA,70.9,709,10,"EarlyRound4ScoringAverage",2014
100,100,"Gonzalo Fdez Castano",NA,70.91,780,11,"EarlyRound4ScoringAverage",2014
101,101,"Jason Day",NA,71,71,1,"EarlyRound4ScoringAverage",2014
101,101,"Luke Donald",NA,71,639,9,"EarlyRound4ScoringAverage",2014
101,101,"James Driscoll",NA,71,497,7,"EarlyRound4ScoringAverage",2014
101,101,"Bill Haas",NA,71,852,12,"EarlyRound4ScoringAverage",2014
101,101,"James Hahn",NA,71,568,8,"EarlyRound4ScoringAverage",2014
101,101,"Richard Lee",NA,71,426,6,"EarlyRound4ScoringAverage",2014
101,101,"Marc Leishman",NA,71,497,7,"EarlyRound4ScoringAverage",2014
101,101,"Wes Roach",NA,71,568,8,"EarlyRound4ScoringAverage",2014
101,101,"Nicholas Thompson",NA,71,355,5,"EarlyRound4ScoringAverage",2014
101,101,"Will Wilcox",NA,71,284,4,"EarlyRound4ScoringAverage",2014
111,111,"JJ Henry",NA,71.08,924,13,"EarlyRound4ScoringAverage",2014
112,112,"Erik Compton",NA,71.11,640,9,"EarlyRound4ScoringAverage",2014
113,113,"Sangmoon Bae",NA,71.14,498,7,"EarlyRound4ScoringAverage",2014
114,114,"Brice Garnett",NA,71.18,783,11,"EarlyRound4ScoringAverage",2014
115,115,"Ryan Moore",NA,71.25,285,4,"EarlyRound4ScoringAverage",2014
115,115,"Brian Stuard",NA,71.25,285,4,"EarlyRound4ScoringAverage",2014
117,117,"Brendon de Jonge",NA,71.33,1070,15,"EarlyRound4ScoringAverage",2014
117,117,"Tommy Gainey",NA,71.33,214,3,"EarlyRound4ScoringAverage",2014
117,117,"Boo Weekley",NA,71.33,856,12,"EarlyRound4ScoringAverage",2014
120,120,"Aaron Baddeley",NA,71.4,357,5,"EarlyRound4ScoringAverage",2014
121,121,"Justin Leonard",NA,71.44,643,9,"EarlyRound4ScoringAverage",2014
122,122,"Chad Campbell",NA,71.5,286,4,"EarlyRound4ScoringAverage",2014
122,122,"Robert Garrigus",NA,71.5,572,8,"EarlyRound4ScoringAverage",2014
122,122,"Spencer Levin",NA,71.5,572,8,"EarlyRound4ScoringAverage",2014
122,122,"Michael Putnam",NA,71.5,1001,14,"EarlyRound4ScoringAverage",2014
122,122,"Justin Rose",NA,71.5,143,2,"EarlyRound4ScoringAverage",2014
127,127,"Jim Furyk",NA,71.67,430,6,"EarlyRound4ScoringAverage",2014
128,128,"John Merrick",NA,71.69,932,13,"EarlyRound4ScoringAverage",2014
129,129,"Scott Brown",NA,71.7,717,10,"EarlyRound4ScoringAverage",2014
130,130,"Tim Clark",NA,71.8,359,5,"EarlyRound4ScoringAverage",2014
130,130,"Brian Gay",NA,71.8,718,10,"EarlyRound4ScoringAverage",2014
130,130,"Ryan Palmer",NA,71.8,359,5,"EarlyRound4ScoringAverage",2014
133,133,"Zach Johnson",NA,71.82,790,11,"EarlyRound4ScoringAverage",2014
134,134,"Roberto Castro",NA,71.83,431,6,"EarlyRound4ScoringAverage",2014
134,134,"Tim Wilkinson",NA,71.83,431,6,"EarlyRound4ScoringAverage",2014
136,136,"Carl Pettersson",NA,71.88,575,8,"EarlyRound4ScoringAverage",2014
136,136,"Ian Poulter",NA,71.88,575,8,"EarlyRound4ScoringAverage",2014
138,138,"Geoff Ogilvy",NA,71.89,647,9,"EarlyRound4ScoringAverage",2014
139,139,"Martin Laird",NA,71.9,719,10,"EarlyRound4ScoringAverage",2014
139,139,"Kevin Stadler",NA,71.9,719,10,"EarlyRound4ScoringAverage",2014
141,141,"Josh Teater",NA,71.91,791,11,"EarlyRound4ScoringAverage",2014
