"ConsecutivePar3Birdies_RANKTHISWEEK_2014","ConsecutivePar3Birdies_RANKLASTWEEK_2014","ConsecutivePar3Birdies_PLAYERNAME_2014","ConsecutivePar3Birdies_EVENTS_2014","ConsecutivePar3Birdies_NUMBEROFHOLES_2014","stat_name","year"
1,1,"Brian Harman",32,5,"ConsecutivePar3Birdies",2014
1,1,"Brandt Snedeker",25,5,"ConsecutivePar3Birdies",2014
3,3,"Robert Allenby",29,4,"ConsecutivePar3Birdies",2014
3,3,"Sangmoon Bae",24,4,"ConsecutivePar3Birdies",2014
3,3,"Keegan Bradley",26,4,"ConsecutivePar3Birdies",2014
3,3,"Scott Brown",30,4,"ConsecutivePar3Birdies",2014
3,3,"Harris English",28,4,"ConsecutivePar3Birdies",2014
3,3,"Brian Gay",26,4,"ConsecutivePar3Birdies",2014
3,3,"Emiliano Grillo",1,4,"ConsecutivePar3Birdies",2014
3,3,"David Hearn",28,4,"ConsecutivePar3Birdies",2014
3,3,"Justin Hicks",30,4,"ConsecutivePar3Birdies",2014
3,3,"Charley Hoffman",25,4,"ConsecutivePar3Birdies",2014
3,3,"Ryan Moore",24,4,"ConsecutivePar3Birdies",2014
3,3,"Kevin Na",27,4,"ConsecutivePar3Birdies",2014
3,3,"Seung Yul Noh",27,4,"ConsecutivePar3Birdies",2014
3,3,"DA Points",27,4,"ConsecutivePar3Birdies",2014
3,3,"Tag Ridings",12,4,"ConsecutivePar3Birdies",2014
3,3,"Wes Roach",22,4,"ConsecutivePar3Birdies",2014
3,3,"Justin Rose",19,4,"ConsecutivePar3Birdies",2014
3,3,"Rory Sabbatini",26,4,"ConsecutivePar3Birdies",2014
3,3,"Charl Schwartzel",18,4,"ConsecutivePar3Birdies",2014
3,3,"Heath Slocum",23,4,"ConsecutivePar3Birdies",2014
3,3,"Chris Stroud",25,4,"ConsecutivePar3Birdies",2014
3,3,"Andrew Svoboda",24,4,"ConsecutivePar3Birdies",2014
25,25,"Jason Allred",9,3,"ConsecutivePar3Birdies",2014
25,25,"Briny Baird",17,3,"ConsecutivePar3Birdies",2014
25,25,"Ricky Barnes",27,3,"ConsecutivePar3Birdies",2014
25,25,"Thomas Bjorn",9,3,"ConsecutivePar3Birdies",2014
25,25,"Jonathan Byrd",24,3,"ConsecutivePar3Birdies",2014
25,25,"Roberto Castro",27,3,"ConsecutivePar3Birdies",2014
25,25,"Kevin Chappell",28,3,"ConsecutivePar3Birdies",2014
25,25,"Stewart Cink",25,3,"ConsecutivePar3Birdies",2014
25,25,"Graham DeLaet",24,3,"ConsecutivePar3Birdies",2014
25,25,"Jason Dufner",17,3,"ConsecutivePar3Birdies",2014
25,25,"Ernie Els",24,3,"ConsecutivePar3Birdies",2014
25,25,"Matt Every",26,3,"ConsecutivePar3Birdies",2014
25,25,"Rickie Fowler",26,3,"ConsecutivePar3Birdies",2014
25,25,"Harrison Frazar",15,3,"ConsecutivePar3Birdies",2014
25,25,"Brad Fritsch",18,3,"ConsecutivePar3Birdies",2014
25,25,"Tommy Gainey",26,3,"ConsecutivePar3Birdies",2014
25,25,"Luke Guthrie",26,3,"ConsecutivePar3Birdies",2014
25,25,"Chesson Hadley",29,3,"ConsecutivePar3Birdies",2014
25,25,"James Hahn",27,3,"ConsecutivePar3Birdies",2014
25,25,"Padraig Harrington",16,3,"ConsecutivePar3Birdies",2014
25,25,"Russell Henley",29,3,"ConsecutivePar3Birdies",2014
