"FirstTeeEarlyPar4ScoringAverage_RANKTHISWEEK_2005","FirstTeeEarlyPar4ScoringAverage_RANKLASTWEEK_2005","FirstTeeEarlyPar4ScoringAverage_PLAYERNAME_2005","FirstTeeEarlyPar4ScoringAverage_ROUNDS_2005","FirstTeeEarlyPar4ScoringAverage_AVG_2005","FirstTeeEarlyPar4ScoringAverage_TOTALSTROKES_2005","FirstTeeEarlyPar4ScoringAverage_TOTALHOLES_2005","stat_name","year"
115,115,"Arron Oberholser",65,4.07,871,214,"FirstTeeEarlyPar4ScoringAverage",2005
115,115,"Corey Pavin",77,4.07,1087,267,"FirstTeeEarlyPar4ScoringAverage",2005
115,115,"Ted Purdy",122,4.07,1962,482,"FirstTeeEarlyPar4ScoringAverage",2005
115,115,"Tag Ridings",93,4.07,1099,270,"FirstTeeEarlyPar4ScoringAverage",2005
115,115,"Patrick Sheehan",114,4.07,1755,431,"FirstTeeEarlyPar4ScoringAverage",2005
115,115,"Joey Sindelar",104,4.07,1236,304,"FirstTeeEarlyPar4ScoringAverage",2005
115,115,"Steve Stricker",62,4.07,854,210,"FirstTeeEarlyPar4ScoringAverage",2005
115,115,"Roland Thatcher",75,4.07,720,177,"FirstTeeEarlyPar4ScoringAverage",2005
115,115,"Charlie Wi",67,4.07,859,211,"FirstTeeEarlyPar4ScoringAverage",2005
132,132,"Arjun Atwal",65,4.08,996,244,"FirstTeeEarlyPar4ScoringAverage",2005
132,132,"Woody Austin",100,4.08,1893,464,"FirstTeeEarlyPar4ScoringAverage",2005
132,132,"Craig Barlow",81,4.08,954,234,"FirstTeeEarlyPar4ScoringAverage",2005
132,132,"Gavin Coles",70,4.08,1040,255,"FirstTeeEarlyPar4ScoringAverage",2005
132,132,"Tom Gillis",77,4.08,978,240,"FirstTeeEarlyPar4ScoringAverage",2005
132,132,"Matt Gogel",78,4.08,1068,262,"FirstTeeEarlyPar4ScoringAverage",2005
132,132,"Jay Haas",54,4.08,624,153,"FirstTeeEarlyPar4ScoringAverage",2005
132,132,"Bob Heintz",67,4.08,915,224,"FirstTeeEarlyPar4ScoringAverage",2005
132,132,"Bradley Hughes",52,4.08,869,213,"FirstTeeEarlyPar4ScoringAverage",2005
132,132,"Lee Janzen",75,4.08,1017,249,"FirstTeeEarlyPar4ScoringAverage",2005
132,132,"Matt Kuchar",60,4.08,608,149,"FirstTeeEarlyPar4ScoringAverage",2005
132,132,"Andrew Magee",82,4.08,1028,252,"FirstTeeEarlyPar4ScoringAverage",2005
132,132,"Jeff Maggert",79,4.08,1058,259,"FirstTeeEarlyPar4ScoringAverage",2005
132,132,"DA Points",94,4.08,1310,321,"FirstTeeEarlyPar4ScoringAverage",2005
132,132,"Chris Riley",67,4.08,951,233,"FirstTeeEarlyPar4ScoringAverage",2005
147,147,"Chris Anderson",66,4.09,724,177,"FirstTeeEarlyPar4ScoringAverage",2005
147,147,"Tom Byrum",83,4.09,1429,349,"FirstTeeEarlyPar4ScoringAverage",2005
147,147,"Matt Davidson",53,4.09,813,199,"FirstTeeEarlyPar4ScoringAverage",2005
147,147,"David Hearn",68,4.09,985,241,"FirstTeeEarlyPar4ScoringAverage",2005
147,147,"Jerry Kelly",101,4.09,1263,309,"FirstTeeEarlyPar4ScoringAverage",2005
147,147,"Hank Kuehne",84,4.09,1150,281,"FirstTeeEarlyPar4ScoringAverage",2005
147,147,"Franklin Langham",91,4.09,1193,292,"FirstTeeEarlyPar4ScoringAverage",2005
147,147,"Larry Mize",54,4.09,798,195,"FirstTeeEarlyPar4ScoringAverage",2005
147,147,"Tim Petrovic",97,4.09,1390,340,"FirstTeeEarlyPar4ScoringAverage",2005
147,147,"Mike Weir",71,4.09,1081,264,"FirstTeeEarlyPar4ScoringAverage",2005
157,157,"Billy Andrade",83,4.1,815,199,"FirstTeeEarlyPar4ScoringAverage",2005
157,157,"Jim Carter",62,4.1,771,188,"FirstTeeEarlyPar4ScoringAverage",2005
157,157,"Glen Day",80,4.1,1118,273,"FirstTeeEarlyPar4ScoringAverage",2005
157,157,"Joe Durant",81,4.1,1054,257,"FirstTeeEarlyPar4ScoringAverage",2005
157,157,"Todd Fischer",99,4.1,1160,283,"FirstTeeEarlyPar4ScoringAverage",2005
157,157,"Bill Glasson",54,4.1,701,171,"FirstTeeEarlyPar4ScoringAverage",2005
157,157,"Retief Goosen",71,4.1,865,211,"FirstTeeEarlyPar4ScoringAverage",2005
157,157,"John Huston",90,4.1,1132,276,"FirstTeeEarlyPar4ScoringAverage",2005
157,157,"Kevin Na",88,4.1,938,229,"FirstTeeEarlyPar4ScoringAverage",2005
166,166,"Michael Allen",90,4.11,1236,301,"FirstTeeEarlyPar4ScoringAverage",2005
166,166,"Mark Brooks",72,4.11,1193,290,"FirstTeeEarlyPar4ScoringAverage",2005
166,166,"KJ Choi",78,4.11,793,193,"FirstTeeEarlyPar4ScoringAverage",2005
166,166,"Paul Claxton",79,4.11,1061,258,"FirstTeeEarlyPar4ScoringAverage",2005
166,166,"JL Lewis",98,4.11,1566,381,"FirstTeeEarlyPar4ScoringAverage",2005
166,166,"Brenden Pappas",51,4.11,613,149,"FirstTeeEarlyPar4ScoringAverage",2005
166,166,"Lee Westwood",50,4.11,506,123,"FirstTeeEarlyPar4ScoringAverage",2005
166,166,"Mark Wilson",74,4.11,765,186,"FirstTeeEarlyPar4ScoringAverage",2005
174,174,"Stephen Ames",82,4.12,1099,267,"FirstTeeEarlyPar4ScoringAverage",2005
174,174,"Rich Beem",66,4.12,940,228,"FirstTeeEarlyPar4ScoringAverage",2005
174,174,"DJ Brigman",76,4.12,1170,284,"FirstTeeEarlyPar4ScoringAverage",2005
174,174,"Paul Gow",78,4.12,1141,277,"FirstTeeEarlyPar4ScoringAverage",2005
174,174,"Todd Hamilton",94,4.12,1326,322,"FirstTeeEarlyPar4ScoringAverage",2005
174,174,"Jeff Hart",63,4.12,786,191,"FirstTeeEarlyPar4ScoringAverage",2005
174,174,"Brandt Jobe",96,4.12,1433,348,"FirstTeeEarlyPar4ScoringAverage",2005
174,174,"Michael Long",72,4.12,955,232,"FirstTeeEarlyPar4ScoringAverage",2005
174,174,"Scott McCarron",78,4.12,969,235,"FirstTeeEarlyPar4ScoringAverage",2005
174,174,"Hideto Tanihara",50,4.12,700,170,"FirstTeeEarlyPar4ScoringAverage",2005
184,184,"Padraig Harrington",50,4.13,615,149,"FirstTeeEarlyPar4ScoringAverage",2005
184,184,"Thomas Levet",54,4.13,922,223,"FirstTeeEarlyPar4ScoringAverage",2005
184,184,"Ian Poulter",62,4.13,975,236,"FirstTeeEarlyPar4ScoringAverage",2005
184,184,"Phillip Price",77,4.13,1184,287,"FirstTeeEarlyPar4ScoringAverage",2005
184,184,"Charles Warren",89,4.13,1235,299,"FirstTeeEarlyPar4ScoringAverage",2005
189,189,"James Driscoll",73,4.14,1185,286,"FirstTeeEarlyPar4ScoringAverage",2005
190,190,"Aaron Baddeley",84,4.15,1080,260,"FirstTeeEarlyPar4ScoringAverage",2005
190,190,"John Elliott",58,4.15,730,176,"FirstTeeEarlyPar4ScoringAverage",2005
190,190,"Len Mattiace",86,4.15,1013,244,"FirstTeeEarlyPar4ScoringAverage",2005
190,190,"Shaun Micheel",81,4.15,846,204,"FirstTeeEarlyPar4ScoringAverage",2005
194,194,"Ben Curtis",65,4.16,694,167,"FirstTeeEarlyPar4ScoringAverage",2005
194,194,"Rob Rashell",65,4.16,874,210,"FirstTeeEarlyPar4ScoringAverage",2005
196,196,"Steve Jones",56,4.17,730,175,"FirstTeeEarlyPar4ScoringAverage",2005
196,196,"Dennis Paulson",63,4.17,834,200,"FirstTeeEarlyPar4ScoringAverage",2005
198,198,"Brent Geiberger",61,4.18,786,188,"FirstTeeEarlyPar4ScoringAverage",2005
199,199,"Steve Allan",102,4.19,1287,307,"FirstTeeEarlyPar4ScoringAverage",2005
199,199,"Scott Hend",75,4.19,746,178,"FirstTeeEarlyPar4ScoringAverage",2005
201,201,"Kirk Triplett",55,4.21,568,135,"FirstTeeEarlyPar4ScoringAverage",2005
202,202,"Craig Perks",67,4.22,936,222,"FirstTeeEarlyPar4ScoringAverage",2005
