"ScoringRating_RANKTHISWEEK_2008","ScoringRating_RANKLASTWEEK_2008","ScoringRating_PLAYERNAME_2008","ScoringRating_EVENTS_2008","ScoringRating_RATING_2008","stat_name","year"
85,85,"Rory Sabbatini",14,8.1,"ScoringRating",2008
85,85,"Kevin Streelman",21,8.1,"ScoringRating",2008
85,85,"Nicholas Thompson",18,8.1,"ScoringRating",2008
85,85,"David Toms",12,8.1,"ScoringRating",2008
85,85,"DJ Trahan",17,8.1,"ScoringRating",2008
85,85,"Scott Verplank",15,8.1,"ScoringRating",2008
85,85,"Bubba Watson",17,8.1,"ScoringRating",2008
85,85,"Mark Wilson",24,8.1,"ScoringRating",2008
125,125,"Michael Allen",17,8,"ScoringRating",2008
125,125,"Paul Azinger",1,8,"ScoringRating",2008
125,125,"Briny Baird",23,8,"ScoringRating",2008
125,125,"Rich Beem",15,8,"ScoringRating",2008
125,125,"Shane Bertsch",19,8,"ScoringRating",2008
125,125,"Jonathan Byrd",16,8,"ScoringRating",2008
125,125,"Tom Byrum",5,8,"ScoringRating",2008
125,125,"Chad Collins",10,8,"ScoringRating",2008
125,125,"Ben Curtis",15,8,"ScoringRating",2008
125,125,"Brian Davis",20,8,"ScoringRating",2008
125,125,"Marco Dawson",10,8,"ScoringRating",2008
125,125,"Glen Day",11,8,"ScoringRating",2008
125,125,"Chris DiMarco",12,8,"ScoringRating",2008
125,125,"Bob Estes",17,8,"ScoringRating",2008
125,125,"Steve Flesch",15,8,"ScoringRating",2008
125,125,"Carlos Franco",11,8,"ScoringRating",2008
125,125,"Harrison Frazar",11,8,"ScoringRating",2008
125,125,"Lucas Glover",18,8,"ScoringRating",2008
125,125,"Jeff Gove",7,8,"ScoringRating",2008
125,125,"Mathias Gronberg",11,8,"ScoringRating",2008
125,125,"Todd Hamilton",14,8,"ScoringRating",2008
125,125,"Miguel Angel Jimenez",3,8,"ScoringRating",2008
125,125,"Greg Kraft",8,8,"ScoringRating",2008
125,125,"Bernhard Langer",1,8,"ScoringRating",2008
125,125,"Peter Lonard",14,8,"ScoringRating",2008
125,125,"John Mallinger",18,8,"ScoringRating",2008
125,125,"Bob May",2,8,"ScoringRating",2008
125,125,"Billy Mayfair",20,8,"ScoringRating",2008
125,125,"Scott McCarron",8,8,"ScoringRating",2008
125,125,"Parker McLachlin",16,8,"ScoringRating",2008
125,125,"Kevin Na",19,8,"ScoringRating",2008
125,125,"Sean OHair",12,8,"ScoringRating",2008
125,125,"Jeff Overton",17,8,"ScoringRating",2008
125,125,"Deane Pappas",1,8,"ScoringRating",2008
125,125,"Brenden Pappas",7,8,"ScoringRating",2008
125,125,"Jin Park",10,8,"ScoringRating",2008
125,125,"Ian Poulter",8,8,"ScoringRating",2008
125,125,"John Rollins",16,8,"ScoringRating",2008
125,125,"Tom Scherrer",6,8,"ScoringRating",2008
125,125,"Michael Sim",4,8,"ScoringRating",2008
125,125,"Jeev Milkha Singh",2,8,"ScoringRating",2008
125,125,"Paul Stankowski",4,8,"ScoringRating",2008
125,125,"Toru Taniguchi",2,8,"ScoringRating",2008
125,125,"Bo Van Pelt",18,8,"ScoringRating",2008
125,125,"Boo Weekley",15,8,"ScoringRating",2008
125,125,"Charlie Wi",20,8,"ScoringRating",2008
125,125,"Dean Wilson",19,8,"ScoringRating",2008
172,172,"Brad Adamonis",13,7.9,"ScoringRating",2008
172,172,"Ryan Armour",11,7.9,"ScoringRating",2008
172,172,"Eric Axley",17,7.9,"ScoringRating",2008
172,172,"Brian Bateman",5,7.9,"ScoringRating",2008
172,172,"Michael Bradley",6,7.9,"ScoringRating",2008
172,172,"Gavin Coles",9,7.9,"ScoringRating",2008
172,172,"James Driscoll",13,7.9,"ScoringRating",2008
172,172,"Niclas Fasth",4,7.9,"ScoringRating",2008
172,172,"Richard Finch",1,7.9,"ScoringRating",2008
172,172,"Dan Forsman",5,7.9,"ScoringRating",2008
172,172,"Philip Francis",1,7.9,"ScoringRating",2008
172,172,"Tim Herron",18,7.9,"ScoringRating",2008
172,172,"Doug LaBelle II",8,7.9,"ScoringRating",2008
172,172,"Martin Laird",18,7.9,"ScoringRating",2008
172,172,"David Lutterus",6,7.9,"ScoringRating",2008
172,172,"John Merrick",15,7.9,"ScoringRating",2008
172,172,"Jon Mills",11,7.9,"ScoringRating",2008
172,172,"Larry Mize",4,7.9,"ScoringRating",2008
172,172,"Arron Oberholser",5,7.9,"ScoringRating",2008
172,172,"DA Points",2,7.9,"ScoringRating",2008
172,172,"Brett Quigley",14,7.9,"ScoringRating",2008
172,172,"Tag Ridings",14,7.9,"ScoringRating",2008
172,172,"Brett Rumford",8,7.9,"ScoringRating",2008
172,172,"Webb Simpson",3,7.9,"ScoringRating",2008
172,172,"Brandt Snedeker",14,7.9,"ScoringRating",2008
172,172,"Scott Sterling",14,7.9,"ScoringRating",2008
172,172,"Charles Warren",9,7.9,"ScoringRating",2008
172,172,"Nick Watney",19,7.9,"ScoringRating",2008
172,172,"Tim Wilkinson",15,7.9,"ScoringRating",2008
172,172,"Jay Williamson",13,7.9,"ScoringRating",2008
172,172,"YE Yang",15,7.9,"ScoringRating",2008
203,203,"Mark Brooks",5,7.8,"ScoringRating",2008
203,203,"Andrew Buckle",7,7.8,"ScoringRating",2008
203,203,"Erik Compton",1,7.8,"ScoringRating",2008
203,203,"Brad Elder",8,7.8,"ScoringRating",2008
203,203,"Ross Fisher",2,7.8,"ScoringRating",2008
203,203,"Paul Goydos",12,7.8,"ScoringRating",2008
203,203,"JJ Henry",19,7.8,"ScoringRating",2008
203,203,"Trevor Immelman",10,7.8,"ScoringRating",2008
203,203,"Lee Janzen",13,7.8,"ScoringRating",2008
203,203,"Richard Johnson",7,7.8,"ScoringRating",2008
203,203,"Spencer Levin",1,7.8,"ScoringRating",2008
203,203,"Steve Lowery",11,7.8,"ScoringRating",2008
203,203,"Andrew Magee",1,7.8,"ScoringRating",2008
203,203,"Shigeki Maruyama",7,7.8,"ScoringRating",2008
203,203,"Paul McGinley",1,7.8,"ScoringRating",2008
203,203,"Rocco Mediate",13,7.8,"ScoringRating",2008
203,203,"Shaun Micheel",5,7.8,"ScoringRating",2008
203,203,"Ted Purdy",8,7.8,"ScoringRating",2008
203,203,"Chez Reavie",18,7.8,"ScoringRating",2008
203,203,"John Riegger",12,7.8,"ScoringRating",2008
203,203,"Chris Riley",7,7.8,"ScoringRating",2008
203,203,"Andres Romero",10,7.8,"ScoringRating",2008
203,203,"Heath Slocum",19,7.8,"ScoringRating",2008
203,203,"Bob Sowards",7,7.8,"ScoringRating",2008
203,203,"Henrik Stenson",4,7.8,"ScoringRating",2008
203,203,"Richard Sterne",4,7.8,"ScoringRating",2008
203,203,"Chris Stroud",11,7.8,"ScoringRating",2008
203,203,"Michael Thompson",2,7.8,"ScoringRating",2008
203,203,"Esteban Toledo",1,7.8,"ScoringRating",2008
203,203,"Omar Uresti",11,7.8,"ScoringRating",2008
203,203,"Jhonattan Vegas",1,7.8,"ScoringRating",2008
203,203,"Jimmy Walker",9,7.8,"ScoringRating",2008
203,203,"Oliver Wilson",1,7.8,"ScoringRating",2008
236,236,"Craig Barlow",6,7.7,"ScoringRating",2008
236,236,"Alejandro Canizares",8,7.7,"ScoringRating",2008
236,236,"John Daly",3,7.7,"ScoringRating",2008
236,236,"Stuart Deane",1,7.7,"ScoringRating",2008
236,236,"Todd Demsey",13,7.7,"ScoringRating",2008
236,236,"David Duval",4,7.7,"ScoringRating",2008
236,236,"Brendan Jones",2,7.7,"ScoringRating",2008
236,236,"WC Liang",3,7.7,"ScoringRating",2008
236,236,"Frank Lickliter II",21,7.7,"ScoringRating",2008
236,236,"Will Ma Kenzie",9,7.7,"ScoringRating",2008
236,236,"Len Mattiace",3,7.7,"ScoringRating",2008
236,236,"Andrew McLardy",1,7.7,"ScoringRating",2008
236,236,"Dicky Pride",5,7.7,"ScoringRating",2008
236,236,"Patrick Sheehan",23,7.7,"ScoringRating",2008
236,236,"Jon Turcott",1,7.7,"ScoringRating",2008
236,236,"Johnson Wagner",13,7.7,"ScoringRating",2008
253,253,"Jason Allred",6,7.6,"ScoringRating",2008
253,253,"Bubba Dickerson",1,7.6,"ScoringRating",2008
253,253,"John Douma",1,7.6,"ScoringRating",2008
253,253,"Fred Funk",6,7.6,"ScoringRating",2008
253,253,"Robert Gamez",12,7.6,"ScoringRating",2008
253,253,"Richard Green",4,7.6,"ScoringRating",2008
253,253,"Matt Jones",14,7.6,"ScoringRating",2008
253,253,"Chris Kirk",1,7.6,"ScoringRating",2008
253,253,"Neal Lancaster",3,7.6,"ScoringRating",2008
253,253,"Stephen Leaney",7,7.6,"ScoringRating",2008
253,253,"Jeff Maggert",15,7.6,"ScoringRating",2008
253,253,"Kevin Stadler",11,7.6,"ScoringRating",2008
253,253,"Chip Sullivan",2,7.6,"ScoringRating",2008
253,253,"Ron Whittaker",3,7.6,"ScoringRating",2008
267,267,"Billy Andrade",9,7.5,"ScoringRating",2008
267,267,"Justin Bolli",12,7.5,"ScoringRating",2008
267,267,"Olin Browne",11,7.5,"ScoringRating",2008
267,267,"Paul Claxton",6,7.5,"ScoringRating",2008
267,267,"Nick Dougherty",2,7.5,"ScoringRating",2008
267,267,"Kenneth Ferrie",8,7.5,"ScoringRating",2008
267,267,"Robert Floyd",1,7.5,"ScoringRating",2008
267,267,"JL Lewis",3,7.5,"ScoringRating",2008
267,267,"Graeme McDowell",2,7.5,"ScoringRating",2008
267,267,"Kiyoshi Miyazato",1,7.5,"ScoringRating",2008
267,267,"Mike Ruiz",1,7.5,"ScoringRating",2008
267,267,"Brett Wetterich",6,7.5,"ScoringRating",2008
279,279,"Notah Begay III",3,7.4,"ScoringRating",2008
279,279,"Robert Damron",2,7.4,"ScoringRating",2008
279,279,"Chip Deason",1,7.4,"ScoringRating",2008
279,279,"Nick Flanagan",13,7.4,"ScoringRating",2008
279,279,"David Hearn",1,7.4,"ScoringRating",2008
279,279,"Gabriel Hjertstedt",1,7.4,"ScoringRating",2008
279,279,"Hidemasa Hoshino",1,7.4,"ScoringRating",2008
279,279,"Jim McGovern",10,7.4,"ScoringRating",2008
279,279,"Spike McRoy",2,7.4,"ScoringRating",2008
279,279,"Ted Schulz",1,7.4,"ScoringRating",2008
279,279,"Nick Taylor",1,7.4,"ScoringRating",2008
290,290,"Cody Freeman",5,7.3,"ScoringRating",2008
290,290,"Scott Hoch",1,7.3,"ScoringRating",2008
290,290,"John Morse",1,7.3,"ScoringRating",2008
290,290,"Joey Sindelar",1,7.3,"ScoringRating",2008
290,290,"Mitsuhiro Tateyama",1,7.3,"ScoringRating",2008
295,295,"SSP Chawrasia",1,7.2,"ScoringRating",2008
295,295,"Peter Hanson",1,7.2,"ScoringRating",2008
295,295,"Kyle Thompson",7,7.2,"ScoringRating",2008
295,295,"Steve Webster",1,7.2,"ScoringRating",2008
299,299,"Jonathan Kaye",3,7.1,"ScoringRating",2008
299,299,"Derek Lamely",1,7.1,"ScoringRating",2008
299,299,"Louis Oosthuizen",1,7.1,"ScoringRating",2008
299,299,"Paul Sheehan",1,7.1,"ScoringRating",2008
303,303,"Martin Kaymer",2,7,"ScoringRating",2008
303,303,"Jamie Lovemark",2,7,"ScoringRating",2008
303,303,"Alan Morin",1,7,"ScoringRating",2008
303,303,"Rod Perry",1,7,"ScoringRating",2008
303,303,"Kirk Triplett",4,7,"ScoringRating",2008
308,308,"Bryan DeCorso",1,6.9,"ScoringRating",2008
308,308,"Soren Hansen",3,6.9,"ScoringRating",2008
310,310,"Reid Edstrom",1,6.8,"ScoringRating",2008
310,310,"Chapchai Nirat",1,6.8,"ScoringRating",2008
310,310,"Dennis Paulson",1,6.8,"ScoringRating",2008
310,310,"Scott Strange",1,6.8,"ScoringRating",2008
314,314,"Travis Perkins",2,6.7,"ScoringRating",2008
315,315,"Anton Haig",2,6.6,"ScoringRating",2008
316,316,"Shingo Katayama",1,6.5,"ScoringRating",2008
317,317,"Jim Gallagher Jr",1,6.4,"ScoringRating",2008
317,317,"Colin Montgomerie",2,6.4,"ScoringRating",2008
319,319,"Pablo Larrazabal",1,6.3,"ScoringRating",2008
320,320,"Prayad Marksaeng",1,6.2,"ScoringRating",2008
321,321,"David Howell",1,6.1,"ScoringRating",2008
321,321,"Peter Karmis",1,6.1,"ScoringRating",2008
321,321,"James Kingston",2,6.1,"ScoringRating",2008
321,321,"Mark OMeara",1,6.1,"ScoringRating",2008
325,325,"Rick Fehr",1,6,"ScoringRating",2008
325,325,"Pete Jordan",1,6,"ScoringRating",2008
327,327,"Craig Parry",2,5.7,"ScoringRating",2008
328,328,"Mark Brown",2,5.6,"ScoringRating",2008
