"LateRound1ScoringAverage_RANKTHISWEEK_2012","LateRound1ScoringAverage_RANKLASTWEEK_2012","LateRound1ScoringAverage_PLAYERNAME_2012","LateRound1ScoringAverage__2012","LateRound1ScoringAverage_AVG_2012","LateRound1ScoringAverage_TOTALSTROKES_2012","LateRound1ScoringAverage_TOTALROUNDS_2012","stat_name","year"
71,71,"Nick Watney",NA,70.69,919,13,"LateRound1ScoringAverage",2012
72,72,"Charles Howell III",NA,70.73,1061,15,"LateRound1ScoringAverage",2012
72,72,"Daniel Summerhays",NA,70.73,778,11,"LateRound1ScoringAverage",2012
74,74,"Nathan Green",NA,70.75,849,12,"LateRound1ScoringAverage",2012
74,74,"Bill Haas",NA,70.75,566,8,"LateRound1ScoringAverage",2012
74,74,"Spencer Levin",NA,70.75,849,12,"LateRound1ScoringAverage",2012
77,77,"Hunter Mahan",NA,70.77,920,13,"LateRound1ScoringAverage",2012
78,78,"Kevin Streelman",NA,70.79,991,14,"LateRound1ScoringAverage",2012
79,79,"Bryce Molder",NA,70.8,708,10,"LateRound1ScoringAverage",2012
80,80,"Chris Stroud",NA,70.82,779,11,"LateRound1ScoringAverage",2012
81,81,"Brian Gay",NA,70.83,850,12,"LateRound1ScoringAverage",2012
82,82,"Kevin Stadler",NA,70.85,921,13,"LateRound1ScoringAverage",2012
82,82,"Boo Weekley",NA,70.85,921,13,"LateRound1ScoringAverage",2012
84,84,"Ian Poulter",NA,70.86,496,7,"LateRound1ScoringAverage",2012
85,85,"Billy Horschel",NA,70.88,567,8,"LateRound1ScoringAverage",2012
86,86,"Greg Chalmers",NA,70.89,638,9,"LateRound1ScoringAverage",2012
87,87,"Billy Mayfair",NA,70.92,851,12,"LateRound1ScoringAverage",2012
87,87,"Nick OHern",NA,70.92,922,13,"LateRound1ScoringAverage",2012
87,87,"Carl Pettersson",NA,70.92,851,12,"LateRound1ScoringAverage",2012
90,90,"Gary Christian",NA,70.93,993,14,"LateRound1ScoringAverage",2012
90,90,"Ken Duke",NA,70.93,993,14,"LateRound1ScoringAverage",2012
92,92,"JJ Killeen",NA,70.95,1348,19,"LateRound1ScoringAverage",2012
93,93,"Stewart Cink",NA,71,568,8,"LateRound1ScoringAverage",2012
93,93,"Ben Curtis",NA,71,710,10,"LateRound1ScoringAverage",2012
93,93,"John Daly",NA,71,426,6,"LateRound1ScoringAverage",2012
93,93,"Jason Day",NA,71,639,9,"LateRound1ScoringAverage",2012
93,93,"Brandt Jobe",NA,71,497,7,"LateRound1ScoringAverage",2012
93,93,"Gary Woodland",NA,71,710,10,"LateRound1ScoringAverage",2012
99,99,"Martin Laird",NA,71.07,995,14,"LateRound1ScoringAverage",2012
100,100,"Stuart Appleby",NA,71.08,853,12,"LateRound1ScoringAverage",2012
100,100,"JB Holmes",NA,71.08,853,12,"LateRound1ScoringAverage",2012
100,100,"Russell Knox",NA,71.08,853,12,"LateRound1ScoringAverage",2012
103,103,"John Rollins",NA,71.09,782,11,"LateRound1ScoringAverage",2012
103,103,"Jhonattan Vegas",NA,71.09,782,11,"LateRound1ScoringAverage",2012
105,105,"Graeme McDowell",NA,71.13,569,8,"LateRound1ScoringAverage",2012
106,106,"Kevin Chappell",NA,71.14,996,14,"LateRound1ScoringAverage",2012
106,106,"George McNeill",NA,71.14,996,14,"LateRound1ScoringAverage",2012
108,108,"Michael Thompson",NA,71.15,925,13,"LateRound1ScoringAverage",2012
109,109,"Kyle Stanley",NA,71.17,854,12,"LateRound1ScoringAverage",2012
110,110,"Richard Lee",NA,71.18,783,11,"LateRound1ScoringAverage",2012
111,111,"Troy Kelly",NA,71.2,1068,15,"LateRound1ScoringAverage",2012
111,111,"Kevin Na",NA,71.2,712,10,"LateRound1ScoringAverage",2012
113,113,"Jonas Blixt",NA,71.22,641,9,"LateRound1ScoringAverage",2012
114,114,"Bill Lunde",NA,71.27,784,11,"LateRound1ScoringAverage",2012
115,115,"Camilo Villegas",NA,71.3,713,10,"LateRound1ScoringAverage",2012
116,116,"Sean OHair",NA,71.31,927,13,"LateRound1ScoringAverage",2012
116,116,"Steve Wheatcroft",NA,71.31,927,13,"LateRound1ScoringAverage",2012
118,118,"Mark Anderson",NA,71.33,856,12,"LateRound1ScoringAverage",2012
118,118,"Phil Mickelson",NA,71.33,856,12,"LateRound1ScoringAverage",2012
120,120,"Aaron Baddeley",NA,71.36,785,11,"LateRound1ScoringAverage",2012
120,120,"Jonathan Byrd",NA,71.36,785,11,"LateRound1ScoringAverage",2012
122,122,"Freddie Jacobson",NA,71.38,571,8,"LateRound1ScoringAverage",2012
123,123,"Graham DeLaet",NA,71.42,857,12,"LateRound1ScoringAverage",2012
124,124,"DA Points",NA,71.46,929,13,"LateRound1ScoringAverage",2012
124,124,"Heath Slocum",NA,71.46,929,13,"LateRound1ScoringAverage",2012
126,126,"Justin Leonard",NA,71.5,858,12,"LateRound1ScoringAverage",2012
127,127,"Brian Davis",NA,71.54,930,13,"LateRound1ScoringAverage",2012
128,128,"Luke Donald",NA,71.57,501,7,"LateRound1ScoringAverage",2012
128,128,"Martin Flores",NA,71.57,1002,14,"LateRound1ScoringAverage",2012
128,128,"Jeff Overton",NA,71.57,1002,14,"LateRound1ScoringAverage",2012
128,128,"Henrik Stenson",NA,71.57,501,7,"LateRound1ScoringAverage",2012
132,132,"Garth Mulroy",NA,71.6,716,10,"LateRound1ScoringAverage",2012
133,133,"Rory Sabbatini",NA,71.62,931,13,"LateRound1ScoringAverage",2012
134,134,"Sergio Garcia",NA,71.63,573,8,"LateRound1ScoringAverage",2012
135,135,"Geoff Ogilvy",NA,71.64,788,11,"LateRound1ScoringAverage",2012
136,136,"Chad Campbell",NA,71.67,1075,15,"LateRound1ScoringAverage",2012
136,136,"Stephen Gangluff",NA,71.67,860,12,"LateRound1ScoringAverage",2012
136,136,"Marc Leishman",NA,71.67,860,12,"LateRound1ScoringAverage",2012
139,139,"Charley Hoffman",NA,71.69,932,13,"LateRound1ScoringAverage",2012
139,139,"Andres Romero",NA,71.69,932,13,"LateRound1ScoringAverage",2012
141,141,"Tommy Gainey",NA,71.71,1219,17,"LateRound1ScoringAverage",2012
142,142,"Angel Cabrera",NA,71.73,789,11,"LateRound1ScoringAverage",2012
143,143,"Ryo Ishikawa",NA,71.75,574,8,"LateRound1ScoringAverage",2012
144,144,"Michael Bradley",NA,71.78,646,9,"LateRound1ScoringAverage",2012
144,144,"Dicky Pride",NA,71.78,646,9,"LateRound1ScoringAverage",2012
146,146,"Chez Reavie",NA,71.82,1221,17,"LateRound1ScoringAverage",2012
146,146,"Patrick Sheehan",NA,71.82,790,11,"LateRound1ScoringAverage",2012
148,148,"James Driscoll",NA,71.85,934,13,"LateRound1ScoringAverage",2012
149,149,"YE Yang",NA,71.86,503,7,"LateRound1ScoringAverage",2012
150,150,"Marco Dawson",NA,71.9,719,10,"LateRound1ScoringAverage",2012
150,150,"Brendan Steele",NA,71.9,719,10,"LateRound1ScoringAverage",2012
152,152,"Hunter Haas",NA,71.92,935,13,"LateRound1ScoringAverage",2012
152,152,"Ted Potter Jr",NA,71.92,863,12,"LateRound1ScoringAverage",2012
152,152,"Josh Teater",NA,71.92,935,13,"LateRound1ScoringAverage",2012
155,155,"JJ Henry",NA,71.93,1007,14,"LateRound1ScoringAverage",2012
155,155,"Tim Herron",NA,71.93,1079,15,"LateRound1ScoringAverage",2012
157,157,"Arjun Atwal",NA,72,864,12,"LateRound1ScoringAverage",2012
157,157,"Ricky Barnes",NA,72,936,13,"LateRound1ScoringAverage",2012
159,159,"Chris DiMarco",NA,72.08,937,13,"LateRound1ScoringAverage",2012
160,160,"Jeff Maggert",NA,72.09,793,11,"LateRound1ScoringAverage",2012
161,161,"Chris Couch",NA,72.11,649,9,"LateRound1ScoringAverage",2012
162,162,"Bobby Gates",NA,72.14,1010,14,"LateRound1ScoringAverage",2012
163,163,"Ryuji Imada",NA,72.15,938,13,"LateRound1ScoringAverage",2012
164,164,"Stephen Ames",NA,72.2,361,5,"LateRound1ScoringAverage",2012
164,164,"KJ Choi",NA,72.2,722,10,"LateRound1ScoringAverage",2012
164,164,"Derek Lamely",NA,72.2,722,10,"LateRound1ScoringAverage",2012
167,167,"Jerry Kelly",NA,72.27,795,11,"LateRound1ScoringAverage",2012
168,168,"Charlie Beljan",NA,72.36,796,11,"LateRound1ScoringAverage",2012
168,168,"Sung Kang",NA,72.36,1013,14,"LateRound1ScoringAverage",2012
170,170,"Brian Harman",NA,72.41,1231,17,"LateRound1ScoringAverage",2012
171,171,"Sangmoon Bae",NA,72.43,1014,14,"LateRound1ScoringAverage",2012
172,172,"DJ Trahan",NA,72.45,797,11,"LateRound1ScoringAverage",2012
173,173,"Miguel Angel Carballo",NA,72.47,1087,15,"LateRound1ScoringAverage",2012
174,174,"Edward Loar",NA,72.58,871,12,"LateRound1ScoringAverage",2012
174,174,"David Mathis",NA,72.58,871,12,"LateRound1ScoringAverage",2012
176,176,"Robert Allenby",NA,72.6,1089,15,"LateRound1ScoringAverage",2012
176,176,"Brendon Todd",NA,72.6,1089,15,"LateRound1ScoringAverage",2012
176,176,"Mark Wilson",NA,72.6,1089,15,"LateRound1ScoringAverage",2012
179,179,"Jason Kokrak",NA,72.62,944,13,"LateRound1ScoringAverage",2012
180,180,"Matt Bettencourt",NA,72.69,945,13,"LateRound1ScoringAverage",2012
181,181,"David Toms",NA,72.8,728,10,"LateRound1ScoringAverage",2012
182,182,"Scott Brown",NA,72.85,947,13,"LateRound1ScoringAverage",2012
183,183,"Tom Pernice Jr",NA,72.9,729,10,"LateRound1ScoringAverage",2012
184,184,"Jason Bohn",NA,72.91,802,11,"LateRound1ScoringAverage",2012
185,185,"Scott Dunlap",NA,73,657,9,"LateRound1ScoringAverage",2012
185,185,"Trevor Immelman",NA,73,730,10,"LateRound1ScoringAverage",2012
187,187,"Kris Blanks",NA,73.18,805,11,"LateRound1ScoringAverage",2012
188,188,"Kyle Thompson",NA,73.29,1026,14,"LateRound1ScoringAverage",2012
189,189,"Tommy Biershenk",NA,74,962,13,"LateRound1ScoringAverage",2012
189,189,"Billy Hurley III",NA,74,962,13,"LateRound1ScoringAverage",2012
191,191,"Daniel Chopra",NA,74.25,594,8,"LateRound1ScoringAverage",2012
