"Total1Putts2025_RANKTHISWEEK_2007","Total1Putts2025_RANKLASTWEEK_2007","Total1Putts2025_PLAYERNAME_2007","Total1Putts2025_ROUNDS_2007","Total1Putts2025_TOTAL_2007","Total1Putts2025_TOTALFORALLDISTANCES_2007","Total1Putts2025_PCTOFALL1PUTTS_2007","stat_name","year"
30,30,"Joe Ogilvie",102,17,641,2.7,"Total1Putts2025",2007
30,30,"Pat Perez",84,17,455,3.7,"Total1Putts2025",2007
30,30,"Brandt Snedeker",105,17,629,2.7,"Total1Putts2025",2007
30,30,"Camilo Villegas",82,17,486,3.5,"Total1Putts2025",2007
38,38,"Tommy Armour III",81,16,440,3.6,"Total1Putts2025",2007
38,38,"Cameron Beckman",96,16,560,2.9,"Total1Putts2025",2007
38,38,"Rich Beem",89,16,493,3.2,"Total1Putts2025",2007
38,38,"Bart Bryant",87,16,507,3.2,"Total1Putts2025",2007
38,38,"Marco Dawson",73,16,472,3.4,"Total1Putts2025",2007
38,38,"Jim Furyk",84,16,447,3.6,"Total1Putts2025",2007
38,38,"Lucas Glover",98,16,545,2.9,"Total1Putts2025",2007
38,38,"Charley Hoffman",97,16,599,2.7,"Total1Putts2025",2007
38,38,"Doug LaBelle II",104,16,612,2.6,"Total1Putts2025",2007
38,38,"Frank Lickliter II",95,16,594,2.7,"Total1Putts2025",2007
38,38,"Steve Lowery",74,16,462,3.5,"Total1Putts2025",2007
38,38,"John Rollins",102,16,603,2.7,"Total1Putts2025",2007
50,50,"Billy Andrade",88,15,527,2.8,"Total1Putts2025",2007
50,50,"Briny Baird",115,15,702,2.1,"Total1Putts2025",2007
50,50,"Alex Cejka",80,15,503,3,"Total1Putts2025",2007
50,50,"Gavin Coles",87,15,549,2.7,"Total1Putts2025",2007
50,50,"Paul Goydos",60,15,362,4.1,"Total1Putts2025",2007
50,50,"Richard Johnson",93,15,548,2.7,"Total1Putts2025",2007
50,50,"Kent Jones",97,15,602,2.5,"Total1Putts2025",2007
50,50,"Jeff Overton",60,15,361,4.2,"Total1Putts2025",2007
50,50,"Ted Purdy",102,15,553,2.7,"Total1Putts2025",2007
50,50,"Rory Sabbatini",81,15,502,3,"Total1Putts2025",2007
50,50,"Johnson Wagner",97,15,552,2.7,"Total1Putts2025",2007
50,50,"Charles Warren",101,15,601,2.5,"Total1Putts2025",2007
50,50,"Dean Wilson",92,15,537,2.8,"Total1Putts2025",2007
63,63,"Daniel Chopra",106,14,692,2,"Total1Putts2025",2007
63,63,"Steve Flesch",100,14,621,2.3,"Total1Putts2025",2007
63,63,"Mathew Goggin",97,14,577,2.4,"Total1Putts2025",2007
63,63,"Mathias Gronberg",95,14,628,2.2,"Total1Putts2025",2007
63,63,"Parker McLachlin",83,14,535,2.6,"Total1Putts2025",2007
63,63,"Phil Mickelson",73,14,375,3.7,"Total1Putts2025",2007
63,63,"Michael Putnam",96,14,505,2.8,"Total1Putts2025",2007
63,63,"Boo Weekley",101,14,529,2.6,"Total1Putts2025",2007
71,71,"Stephen Ames",81,13,423,3.1,"Total1Putts2025",2007
71,71,"Harrison Frazar",88,13,496,2.6,"Total1Putts2025",2007
71,71,"Robert Garrigus",95,13,548,2.4,"Total1Putts2025",2007
71,71,"JP Hayes",89,13,577,2.3,"Total1Putts2025",2007
71,71,"Bob Heintz",85,13,535,2.4,"Total1Putts2025",2007
71,71,"Matt Kuchar",85,13,498,2.6,"Total1Putts2025",2007
71,71,"Craig Lile",77,13,507,2.6,"Total1Putts2025",2007
71,71,"Billy Mayfair",98,13,542,2.4,"Total1Putts2025",2007
71,71,"Kevin Na",84,13,617,2.1,"Total1Putts2025",2007
71,71,"Rod Pampling",92,13,498,2.6,"Total1Putts2025",2007
71,71,"Dicky Pride",71,13,434,3,"Total1Putts2025",2007
71,71,"Nick Watney",87,13,473,2.7,"Total1Putts2025",2007
83,83,"Rich Barcelo",80,12,524,2.3,"Total1Putts2025",2007
83,83,"Chris Couch",76,12,509,2.4,"Total1Putts2025",2007
83,83,"Fred Funk",65,12,372,3.2,"Total1Putts2025",2007
83,83,"Robert Gamez",88,12,481,2.5,"Total1Putts2025",2007
83,83,"Brian Gay",107,12,740,1.6,"Total1Putts2025",2007
83,83,"Todd Hamilton",76,12,407,2.9,"Total1Putts2025",2007
83,83,"Tim Herron",98,12,557,2.2,"Total1Putts2025",2007
83,83,"Tripp Isenhour",86,12,517,2.3,"Total1Putts2025",2007
83,83,"Tom Johnson",74,12,418,2.9,"Total1Putts2025",2007
83,83,"Justin Leonard",95,12,590,2,"Total1Putts2025",2007
83,83,"Peter Lonard",85,12,510,2.4,"Total1Putts2025",2007
83,83,"Steve Marino",106,12,626,1.9,"Total1Putts2025",2007
83,83,"Shigeki Maruyama",84,12,605,2,"Total1Putts2025",2007
83,83,"George McNeill",95,12,587,2,"Total1Putts2025",2007
83,83,"Rocco Mediate",72,12,468,2.6,"Total1Putts2025",2007
83,83,"Heath Slocum",101,12,665,1.8,"Total1Putts2025",2007
83,83,"Mark Wilson",87,12,486,2.5,"Total1Putts2025",2007
100,100,"Steve Allan",63,11,376,2.9,"Total1Putts2025",2007
100,100,"Robert Allenby",90,11,483,2.3,"Total1Putts2025",2007
100,100,"Woody Austin",95,11,614,1.8,"Total1Putts2025",2007
100,100,"Aaron Baddeley",83,11,516,2.1,"Total1Putts2025",2007
100,100,"Craig Bowden",78,11,486,2.3,"Total1Putts2025",2007
100,100,"Andrew Buckle",77,11,484,2.3,"Total1Putts2025",2007
100,100,"Mark Calcavecchia",93,11,550,2,"Total1Putts2025",2007
100,100,"Ben Curtis",80,11,444,2.5,"Total1Putts2025",2007
100,100,"Brendon de Jonge",76,11,447,2.5,"Total1Putts2025",2007
100,100,"Bob Estes",88,11,603,1.8,"Total1Putts2025",2007
100,100,"Jeff Gove",103,11,569,1.9,"Total1Putts2025",2007
100,100,"Bill Haas",93,11,552,2,"Total1Putts2025",2007
100,100,"Padraig Harrington",64,11,368,3,"Total1Putts2025",2007
100,100,"Mark Hensby",81,11,525,2.1,"Total1Putts2025",2007
100,100,"Anthony Kim",93,11,555,2,"Total1Putts2025",2007
100,100,"Stephen Leaney",82,11,483,2.3,"Total1Putts2025",2007
100,100,"John Merrick",92,11,507,2.2,"Total1Putts2025",2007
100,100,"Geoff Ogilvy",84,11,471,2.3,"Total1Putts2025",2007
100,100,"Ryan Palmer",91,11,570,1.9,"Total1Putts2025",2007
100,100,"Kenny Perry",83,11,500,2.2,"Total1Putts2025",2007
100,100,"Chris Riley",59,11,408,2.7,"Total1Putts2025",2007
100,100,"Vijay Singh",102,11,592,1.9,"Total1Putts2025",2007
100,100,"David Toms",80,11,458,2.4,"Total1Putts2025",2007
100,100,"Kirk Triplett",77,11,446,2.5,"Total1Putts2025",2007
124,124,"Michael Allen",74,10,429,2.3,"Total1Putts2025",2007
124,124,"Jason Bohn",57,10,361,2.8,"Total1Putts2025",2007
124,124,"David Branshaw",83,10,497,2,"Total1Putts2025",2007
124,124,"DJ Brigman",67,10,351,2.8,"Total1Putts2025",2007
124,124,"Stewart Cink",91,10,507,2,"Total1Putts2025",2007
124,124,"Chris DiMarco",79,10,436,2.3,"Total1Putts2025",2007
124,124,"Scott Gutschewski",67,10,385,2.6,"Total1Putts2025",2007
124,124,"JJ Henry",86,10,427,2.3,"Total1Putts2025",2007
124,124,"Davis Love III",66,10,331,3,"Total1Putts2025",2007
124,124,"Hunter Mahan",91,10,480,2.1,"Total1Putts2025",2007
124,124,"Greg Owen",81,10,441,2.3,"Total1Putts2025",2007
124,124,"Brett Quigley",79,10,425,2.4,"Total1Putts2025",2007
124,124,"Kevin Stadler",95,10,466,2.1,"Total1Putts2025",2007
124,124,"Chris Stroud",66,10,383,2.6,"Total1Putts2025",2007
124,124,"Mike Weir",82,10,421,2.4,"Total1Putts2025",2007
124,124,"Charlie Wi",90,10,576,1.7,"Total1Putts2025",2007
140,140,"Stuart Appleby",74,9,419,2.1,"Total1Putts2025",2007
140,140,"Jose Coceres",50,9,309,2.9,"Total1Putts2025",2007
140,140,"Paul Gow",70,9,385,2.3,"Total1Putts2025",2007
140,140,"Charles Howell III",89,9,446,2,"Total1Putts2025",2007
140,140,"Trevor Immelman",74,9,346,2.6,"Total1Putts2025",2007
140,140,"Daisuke Maruyama",86,9,509,1.8,"Total1Putts2025",2007
140,140,"Bryce Molder",56,9,341,2.6,"Total1Putts2025",2007
140,140,"Arron Oberholser",69,9,396,2.3,"Total1Putts2025",2007
140,140,"Kyle Reifers",71,9,410,2.2,"Total1Putts2025",2007
140,140,"Tag Ridings",52,9,330,2.7,"Total1Putts2025",2007
140,140,"Justin Rose",63,9,284,3.2,"Total1Putts2025",2007
140,140,"Jeff Sluman",60,9,269,3.3,"Total1Putts2025",2007
140,140,"Scott Verplank",82,9,421,2.1,"Total1Putts2025",2007
140,140,"Duffy Waldorf",69,9,372,2.4,"Total1Putts2025",2007
140,140,"Bubba Watson",80,9,471,1.9,"Total1Putts2025",2007
140,140,"Brett Wetterich",88,9,452,2,"Total1Putts2025",2007
140,140,"Tiger Woods",63,9,313,2.9,"Total1Putts2025",2007
157,157,"Craig Barlow",52,8,288,2.8,"Total1Putts2025",2007
157,157,"Michael Boyd",61,8,364,2.2,"Total1Putts2025",2007
157,157,"Tim Clark",66,8,426,1.9,"Total1Putts2025",2007
157,157,"Sergio Garcia",68,8,397,2,"Total1Putts2025",2007
157,157,"JB Holmes",71,8,427,1.9,"Total1Putts2025",2007
157,157,"Lee Janzen",66,8,339,2.4,"Total1Putts2025",2007
157,157,"Jerry Kelly",101,8,531,1.5,"Total1Putts2025",2007
157,157,"Cliff Kresge",107,8,684,1.2,"Total1Putts2025",2007
157,157,"Tom Lehman",62,8,314,2.5,"Total1Putts2025",2007
157,157,"Jarrod Lyle",77,8,486,1.6,"Total1Putts2025",2007
157,157,"Jose Maria Olazabal",52,8,281,2.8,"Total1Putts2025",2007
157,157,"Michael Sim",52,8,356,2.2,"Total1Putts2025",2007
157,157,"Paul Stankowski",52,8,283,2.8,"Total1Putts2025",2007
157,157,"Jaco Van Zyl",51,8,307,2.6,"Total1Putts2025",2007
157,157,"Jay Williamson",50,8,337,2.4,"Total1Putts2025",2007
172,172,"KJ Choi",87,7,493,1.4,"Total1Putts2025",2007
172,172,"Luke Donald",69,7,377,1.9,"Total1Putts2025",2007
172,172,"Nick OHern",72,7,384,1.8,"Total1Putts2025",2007
172,172,"Adam Scott",69,7,385,1.8,"Total1Putts2025",2007
172,172,"John Senden",97,7,524,1.3,"Total1Putts2025",2007
172,172,"Darron Stiles",65,7,336,2.1,"Total1Putts2025",2007
172,172,"Steve Stricker",81,7,488,1.4,"Total1Putts2025",2007
172,172,"Steve Wheatcroft",73,7,420,1.7,"Total1Putts2025",2007
180,180,"Brian Bateman",55,6,322,1.9,"Total1Putts2025",2007
180,180,"Tom Byrum",50,6,260,2.3,"Total1Putts2025",2007
180,180,"Ernie Els",59,6,309,1.9,"Total1Putts2025",2007
180,180,"Chris Tidland",59,6,350,1.7,"Total1Putts2025",2007
184,184,"Mark Brooks",53,5,269,1.9,"Total1Putts2025",2007
184,184,"Matt Hendrix",63,5,352,1.4,"Total1Putts2025",2007
184,184,"Zach Johnson",76,5,436,1.1,"Total1Putts2025",2007
184,184,"Joey Sindelar",75,5,417,1.2,"Total1Putts2025",2007
184,184,"Henrik Stenson",52,5,258,1.9,"Total1Putts2025",2007
184,184,"Kevin Sutherland",85,5,457,1.1,"Total1Putts2025",2007
190,190,"John Daly",59,4,336,1.2,"Total1Putts2025",2007
190,190,"Bubba Dickerson",51,4,296,1.4,"Total1Putts2025",2007
190,190,"Retief Goosen",50,4,241,1.7,"Total1Putts2025",2007
190,190,"Anders Hansen",55,4,221,1.8,"Total1Putts2025",2007
190,190,"Ian Poulter",63,4,287,1.4,"Total1Putts2025",2007
195,195,"Jeff Brehaut",59,3,323,0.9,"Total1Putts2025",2007
196,196,"Jim Rutledge",59,1,277,0.4,"Total1Putts2025",2007
