"PercentageofYardagecoveredbyTeeShotsPar5s_RANKTHISWEEK_2013","PercentageofYardagecoveredbyTeeShotsPar5s_RANKLASTWEEK_2013","PercentageofYardagecoveredbyTeeShotsPar5s_PLAYERNAME_2013","PercentageofYardagecoveredbyTeeShotsPar5s_ROUNDS_2013","PercentageofYardagecoveredbyTeeShotsPar5s_AVGPct_2013","PercentageofYardagecoveredbyTeeShotsPar5s_TOTALSHOTDISTANCE_2013","PercentageofYardagecoveredbyTeeShotsPar5s_TOTALDISTANCE_2013","stat_name","year"
59,59,"Charley Hoffman",84,52.56,71064.9,135214,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
59,59,"Jeff Overton",78,52.56,68066.8,129505,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
61,61,"Cameron Percy",68,52.55,49599.6,94377,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
62,62,"Boo Weekley",100,52.54,73192.1,139315,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
63,63,"Henrik Norlander",70,52.53,53332.2,101536,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
64,64,"Lee Westwood",70,52.52,47916.7,91229,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
65,65,"Steve LeBrun",66,52.5,49248.3,93805,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
66,66,"DJ Trahan",48,52.48,33356.4,63558,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
67,67,"Ernie Els",63,52.47,43927.8,83714,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
68,68,"Peter Hanson",45,52.43,27519.1,52483,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
68,68,"Troy Matteson",68,52.43,55309.1,105484,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
70,70,"Henrik Stenson",65,52.41,39864.8,76068,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
71,71,"Nicholas Thompson",99,52.4,78533.4,149885,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
72,72,"Stewart Cink",71,52.39,51842.8,98960,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
72,72,"James Hahn",78,52.39,63913.6,121998,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
72,72,"Padraig Harrington",52,52.39,30729.4,58659,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
72,72,"Carl Pettersson",82,52.39,58352.9,111374,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
76,76,"Billy Horschel",96,52.35,77055.6,147187,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
77,77,"Marc Leishman",77,52.34,55735.2,106479,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
78,78,"Matt Every",89,52.29,74298.7,142093,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
79,79,"Camilo Villegas",79,52.26,55866.6,106899,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
80,80,"Sangmoon Bae",83,52.25,63646.2,121811,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
81,81,"Sergio Garcia",65,52.19,42995.1,82376,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
81,81,"Kevin Streelman",86,52.19,60165.3,115281,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
83,83,"Phil Mickelson",78,52.18,53045.6,101657,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
84,84,"Brandt Jobe",62,52.16,47751.7,91555,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
85,85,"Chad Campbell",78,52.15,64465.9,123606,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
86,86,"Tommy Gainey",84,52.14,65934.8,126457,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
86,86,"Brian Harman",89,52.14,69771.8,133811,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
88,88,"Pat Perez",69,52.11,60712,116510,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
89,89,"Bill Haas",85,52.07,63546.9,122040,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
90,90,"Scott Gardiner",61,52.04,47359.1,91011,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
91,91,"Vijay Singh",61,52.02,42519.1,81740,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
92,92,"Brendan Steele",86,51.96,71636.7,137880,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
93,93,"John Senden",79,51.95,58128.3,111896,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
94,94,"James Driscoll",76,51.94,59418.8,114397,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
95,95,"Geoff Ogilvy",57,51.89,41778.5,80511,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
96,96,"Webb Simpson",92,51.83,61050.7,117786,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
97,97,"Fabian Gomez",65,51.82,50674.9,97782,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
98,98,"Freddie Jacobson",63,51.8,38716.8,74743,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
98,98,"Vaughn Taylor",50,51.8,34323.3,66267,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
100,100,"Jordan Spieth",82,51.79,59361.3,114629,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
101,101,"George McNeill",68,51.76,55439.8,107118,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
101,101,"YE Yang",56,51.76,33290.2,64312,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
103,103,"Alistair Presnell",59,51.72,41727,80680,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
103,103,"Bo Van Pelt",72,51.72,50962.9,98542,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
105,105,"Ricky Barnes",74,51.67,57517.4,111321,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
106,106,"John Merrick",79,51.6,62144.3,120429,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
107,107,"Rickie Fowler",75,51.59,54181,105023,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
107,107,"JJ Henry",83,51.59,67521.8,130878,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
109,109,"Matt Kuchar",93,51.58,62286.3,120762,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
110,110,"Brendon de Jonge",110,51.57,85677.8,166129,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
111,111,"David Lingmerth",68,51.54,54052,104874,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
112,112,"Luke Guthrie",82,51.5,60624.6,117713,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
113,113,"Ryan Moore",72,51.49,51626.2,100269,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
114,114,"Jason Dufner",78,51.48,52141.4,101290,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
114,114,"Robert Karlsson",56,51.48,32808.1,63729,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
116,116,"Will Claxton",67,51.41,50248.1,97746,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
117,117,"Stuart Appleby",88,51.4,70805.3,137748,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
118,118,"Brandt Snedeker",79,51.34,53354.7,103916,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
119,119,"Bud Cauley",67,51.29,51596.2,100592,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
120,120,"Robert Allenby",58,51.27,47948.5,93518,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
121,121,"Tim Herron",45,51.25,38801.9,75710,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
122,122,"Daniel Summerhays",83,51.19,72770.8,142163,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
123,123,"Cameron Tringale",80,51.1,68915.6,134863,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
124,124,"John Huh",88,51.08,67088.6,131353,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
125,125,"Bob Estes",66,51.06,55130.1,107968,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
126,126,"Graeme McDowell",53,51.03,32618.6,63918,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
127,127,"Roberto Castro",97,51.02,75667.4,148295,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
128,128,"William McGirt",75,51.01,63331.2,124147,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
128,128,"Rod Pampling",46,51.01,31637.2,62026,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
130,130,"Michael Bradley",56,50.96,37579.4,73736,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
131,131,"Jonas Blixt",76,50.94,58626.5,115082,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
131,131,"Tom Gillis",69,50.94,49821.8,97812,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
133,133,"Steve Stricker",51,50.91,31913.2,62682,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
134,134,"Ben Crane",62,50.88,45767.4,89950,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
135,135,"Michael Thompson",66,50.87,46609.3,91619,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
136,136,"Mark Wilson",56,50.78,42451.2,83596,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
137,137,"Brian Stuard",78,50.77,55263,108839,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
138,138,"Ted Potter Jr",65,50.74,46208,91070,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
139,139,"Ian Poulter",59,50.71,34499.5,68038,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
140,140,"Justin Hicks",79,50.69,58189.3,114801,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
141,141,"Johnson Wagner",64,50.66,47143.8,93060,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
142,142,"Jeff Maggert",63,50.62,47373,93577,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
143,143,"Trevor Immelman",73,50.61,55749.8,110165,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
144,144,"Chez Reavie",72,50.54,56956.4,112690,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
145,145,"Zach Johnson",84,50.51,58029,114885,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
146,146,"Casey Wittenberg",72,50.49,53734.6,106430,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
147,147,"David Hearn",88,50.46,65997.1,130780,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
148,148,"Stephen Ames",49,50.38,35616.1,70690,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
149,149,"Doug LaBelle II",72,50.32,50158.2,99687,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
150,150,"David Mathis",71,50.26,52503.9,104458,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
150,150,"Charlie Wi",75,50.26,57476.1,114357,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
152,152,"DA Points",87,50.17,60168.1,119924,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
153,153,"Luke Donald",60,50.12,41145.9,82093,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
154,154,"KJ Choi",85,50.04,55300.3,110519,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
155,155,"Scott Langley",79,50.03,56301.2,112539,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
156,156,"Greg Chalmers",77,50.02,63156.6,126267,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
156,156,"Tim Clark",64,50.02,33683.4,67343,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
158,158,"Lee Williams",62,50.01,43976.9,87934,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
159,159,"DH Lee",65,49.96,49507.1,99093,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
160,160,"Chris Stroud",88,49.84,69734.1,139904,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
161,161,"Richard Lee",81,49.81,66046.7,132591,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
162,162,"Justin Bolli",59,49.75,40187.5,80777,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
163,163,"Jason Bohn",70,49.74,57070.9,114744,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
163,163,"Ben Kohles",75,49.74,53693.1,107944,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
163,163,"Darron Stiles",51,49.74,34521.6,69402,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
166,166,"Brian Davis",91,49.6,72341.1,145835,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
167,167,"Ben Curtis",59,49.53,41337.3,83467,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
167,167,"David Lynn",70,49.53,51891.1,104775,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
169,169,"David Toms",49,49.43,28924.7,58515,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
170,170,"Ken Duke",87,49.41,63910.9,129337,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
171,171,"Jim Furyk",80,49.36,57339.8,116167,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
172,172,"Justin Leonard",86,49.35,64061.9,129801,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
173,173,"Mike Weir",60,49.27,41438.3,84111,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
174,174,"Jerry Kelly",75,49.22,54590.7,110916,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
175,175,"Aaron Watkins",46,49.21,28752.8,58432,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
176,176,"Dicky Pride",71,49.11,47900.1,97527,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
177,177,"Bryce Molder",82,49.1,59603.7,121393,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
178,178,"Brian Gay",79,48.96,57046.7,116520,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
179,179,"Jin Park",52,48.86,36653.6,75014,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
180,180,"Colt Knost",69,48.78,49367,101194,"PercentageofYardagecoveredbyTeeShotsPar5s",2013
