"Approachesfrom5075yards_RANKTHISWEEK_2015","Approachesfrom5075yards_RANKLASTWEEK_2015","Approachesfrom5075yards_PLAYERNAME_2015","Approachesfrom5075yards_ROUNDS_2015","Approachesfrom5075yards_AVG_2015","Approachesfrom5075yards_TOTALDISTANCEFEET_2015","Approachesfrom5075yards_OFATTEMPTS_2015","Approachesfrom5075yards_RELATIVETOPAR_2015","stat_name","year"
1,1,"Jimmy Walker",89,NA,202.25,23,-7,"Approachesfrom5075yards",2015
2,2,"Greg Owen",58,NA,85.833,9,-2,"Approachesfrom5075yards",2015
3,3,"Webb Simpson",81,NA,171.833,18,0,"Approachesfrom5075yards",2015
4,4,"Chad Collins",79,NA,140.583,14,3,"Approachesfrom5075yards",2015
5,5,"Seung Yul Noh",65,NA,143.417,14,0,"Approachesfrom5075yards",2015
6,6,"DA Points",72,NA,94.5,9,-4,"Approachesfrom5075yards",2015
7,7,"Martin Flores",95,NA,159,15,-3,"Approachesfrom5075yards",2015
8,8,"Heath Slocum",57,NA,75.167,7,0,"Approachesfrom5075yards",2015
9,9,"Lee Westwood",56,NA,86.833,8,0,"Approachesfrom5075yards",2015
10,10,"Brandt Snedeker",98,NA,298,27,-7,"Approachesfrom5075yards",2015
11,11,"Scott Langley",94,NA,293.333,26,-10,"Approachesfrom5075yards",2015
12,12,"David Toms",62,NA,246,21,-5,"Approachesfrom5075yards",2015
13,13,"Phil Mickelson",70,NA,310.833,26,-3,"Approachesfrom5075yards",2015
14,14,"Greg Chalmers",58,NA,72.083,6,-1,"Approachesfrom5075yards",2015
15,15,"Hideki Matsuyama",95,NA,278.583,23,-4,"Approachesfrom5075yards",2015
16,16,"Jeff Overton",94,NA,304.083,25,-7,"Approachesfrom5075yards",2015
17,17,"Chad Campbell",97,NA,294.5,24,-1,"Approachesfrom5075yards",2015
17,17,"Matt Kuchar",97,NA,367.75,30,-13,"Approachesfrom5075yards",2015
19,19,"Matt Jones",89,NA,209.833,17,-5,"Approachesfrom5075yards",2015
19,19,"Justin Rose",69,NA,172.583,14,-4,"Approachesfrom5075yards",2015
21,21,"Sam Saunders",83,NA,174.083,14,1,"Approachesfrom5075yards",2015
22,22,"Nick Taylor",91,NA,325.5,26,-9,"Approachesfrom5075yards",2015
23,23,"Russell Henley",87,NA,228.083,18,0,"Approachesfrom5075yards",2015
23,23,"Dustin Johnson",75,NA,366.75,29,-11,"Approachesfrom5075yards",2015
23,23,"Whee Kim",71,NA,203.083,16,-7,"Approachesfrom5075yards",2015
23,23,"Chris Kirk",76,NA,202.167,16,-2,"Approachesfrom5075yards",2015
27,27,"Francesco Molinari",56,NA,141.583,11,0,"Approachesfrom5075yards",2015
28,28,"Jonas Blixt",78,NA,259.917,20,-2,"Approachesfrom5075yards",2015
29,29,"Charlie Beljan",76,NA,209.167,16,-2,"Approachesfrom5075yards",2015
29,29,"Sergio Garcia",59,NA,170.083,13,-1,"Approachesfrom5075yards",2015
31,31,"Rickie Fowler",76,NA,144.417,11,-1,"Approachesfrom5075yards",2015
32,32,"Roberto Castro",54,NA,79.25,6,-2,"Approachesfrom5075yards",2015
32,32,"Ryan Moore",81,NA,172.667,13,-5,"Approachesfrom5075yards",2015
32,32,"Tim Wilkinson",73,NA,145.333,11,-1,"Approachesfrom5075yards",2015
35,35,"Geoff Ogilvy",50,NA,200.583,15,-3,"Approachesfrom5075yards",2015
35,35,"Scott Piercy",90,NA,320.667,24,-4,"Approachesfrom5075yards",2015
37,37,"KJ Choi",66,NA,201.667,15,1,"Approachesfrom5075yards",2015
38,38,"Luke Donald",71,NA,230,17,1,"Approachesfrom5075yards",2015
38,38,"Andres Gonzales",90,NA,216.25,16,0,"Approachesfrom5075yards",2015
38,38,"John Senden",80,NA,283.417,21,1,"Approachesfrom5075yards",2015
41,41,"Jason Dufner",76,NA,216.833,16,-4,"Approachesfrom5075yards",2015
42,42,"Tyrone Van Aswegen",58,NA,123.333,9,5,"Approachesfrom5075yards",2015
43,43,"Daniel Berger",97,NA,412,30,-6,"Approachesfrom5075yards",2015
43,43,"Bryce Molder",91,NA,357.333,26,1,"Approachesfrom5075yards",2015
45,45,"Jason Day",75,NA,400.417,29,-6,"Approachesfrom5075yards",2015
45,45,"Tom Hoge",83,NA,180.167,13,2,"Approachesfrom5075yards",2015
45,45,"Pat Perez",96,NA,359.833,26,-5,"Approachesfrom5075yards",2015
45,45,"Charl Schwartzel",67,NA,124.333,9,-2,"Approachesfrom5075yards",2015
45,45,"Bo Van Pelt",81,NA,207.167,15,1,"Approachesfrom5075yards",2015
50,50,"David Lingmerth",90,NA,460.083,33,-10,"Approachesfrom5075yards",2015
50,50,"Robert Streb",110,NA,471.75,34,-1,"Approachesfrom5075yards",2015
52,52,"Scott Pinckney",88,NA,266.667,19,4,"Approachesfrom5075yards",2015
53,53,"Jon Curran",83,NA,212.25,15,0,"Approachesfrom5075yards",2015
53,53,"Bill Haas",89,NA,240.5,17,1,"Approachesfrom5075yards",2015
53,53,"Ryan Palmer",80,NA,254.75,18,-1,"Approachesfrom5075yards",2015
56,56,"Ken Duke",93,NA,341.333,24,-4,"Approachesfrom5075yards",2015
57,57,"Davis Love III",51,NA,171.75,12,-3,"Approachesfrom5075yards",2015
57,57,"Louis Oosthuizen",68,NA,243.083,17,1,"Approachesfrom5075yards",2015
57,57,"Cameron Percy",72,NA,157.75,11,1,"Approachesfrom5075yards",2015
60,60,"Ricky Barnes",82,NA,172.917,12,2,"Approachesfrom5075yards",2015
60,60,"Matt Every",73,NA,287.583,20,-1,"Approachesfrom5075yards",2015
60,60,"JJ Henry",94,NA,287.833,20,7,"Approachesfrom5075yards",2015
60,60,"Charley Hoffman",97,NA,403.667,28,-3,"Approachesfrom5075yards",2015
60,60,"Brendon Todd",96,NA,404.417,28,-4,"Approachesfrom5075yards",2015
65,65,"Jonathan Byrd",69,NA,160.417,11,-2,"Approachesfrom5075yards",2015
65,65,"Luke Guthrie",84,NA,233.333,16,6,"Approachesfrom5075yards",2015
65,65,"Kevin Na",98,NA,393,27,-2,"Approachesfrom5075yards",2015
68,68,"Steven Bowditch",103,NA,497.583,34,-9,"Approachesfrom5075yards",2015
68,68,"James Hahn",94,NA,455.833,31,-2,"Approachesfrom5075yards",2015
70,70,"Ernie Els",57,NA,251.333,17,6,"Approachesfrom5075yards",2015
70,70,"Chesson Hadley",101,NA,458.25,31,-4,"Approachesfrom5075yards",2015
70,70,"Adam Scott",51,NA,235.583,16,-6,"Approachesfrom5075yards",2015
73,73,"Jim Furyk",71,NA,268.333,18,-2,"Approachesfrom5075yards",2015
74,74,"Kevin Chappell",86,NA,270.667,18,-1,"Approachesfrom5075yards",2015
74,74,"Adam Hadwin",95,NA,254.583,17,0,"Approachesfrom5075yards",2015
74,74,"Jason Kokrak",88,NA,255,17,0,"Approachesfrom5075yards",2015
74,74,"Sean OHair",86,NA,420.833,28,-1,"Approachesfrom5075yards",2015
74,74,"Gary Woodland",81,NA,254.333,17,2,"Approachesfrom5075yards",2015
79,79,"Max Homa",78,NA,225.75,15,-4,"Approachesfrom5075yards",2015
79,79,"Steve Wheatcroft",87,NA,362.5,24,-5,"Approachesfrom5075yards",2015
81,81,"Andres Romero",69,NA,287.667,19,-1,"Approachesfrom5075yards",2015
82,82,"Retief Goosen",81,NA,279,18,-2,"Approachesfrom5075yards",2015
82,82,"Brendan Steele",88,NA,325,21,1,"Approachesfrom5075yards",2015
84,84,"Stewart Cink",77,NA,217.75,14,2,"Approachesfrom5075yards",2015
84,84,"Russell Knox",96,NA,388.75,25,0,"Approachesfrom5075yards",2015
84,84,"Danny Lee",120,NA,578,37,-7,"Approachesfrom5075yards",2015
84,84,"Alex Prugh",84,NA,218.25,14,1,"Approachesfrom5075yards",2015
88,88,"Brian Harman",90,NA,407.083,26,-4,"Approachesfrom5075yards",2015
88,88,"Jim Renner",68,NA,250.083,16,2,"Approachesfrom5075yards",2015
88,88,"Hudson Swafford",97,NA,250.75,16,2,"Approachesfrom5075yards",2015
91,91,"Zach Johnson",90,NA,284.75,18,-2,"Approachesfrom5075yards",2015
91,91,"Justin Leonard",61,NA,221.333,14,-2,"Approachesfrom5075yards",2015
93,93,"Ryo Ishikawa",90,NA,143.583,9,-2,"Approachesfrom5075yards",2015
93,93,"William McGirt",103,NA,365.167,23,-2,"Approachesfrom5075yards",2015
93,93,"Cameron Tringale",96,NA,349.5,22,-4,"Approachesfrom5075yards",2015
96,96,"Andrew Svoboda",80,NA,321.083,20,3,"Approachesfrom5075yards",2015
97,97,"Zac Blair",108,NA,340.833,21,-2,"Approachesfrom5075yards",2015
98,98,"John Merrick",78,NA,359.083,22,-4,"Approachesfrom5075yards",2015
99,99,"Carl Pettersson",106,NA,409.917,25,-5,"Approachesfrom5075yards",2015
99,99,"Rory Sabbatini",81,NA,294.833,18,1,"Approachesfrom5075yards",2015
99,99,"Johnson Wagner",68,NA,262.25,16,-1,"Approachesfrom5075yards",2015
102,102,"Charles Howell III",105,NA,429.083,26,-4,"Approachesfrom5075yards",2015
103,103,"Paul Casey",87,NA,331.25,20,0,"Approachesfrom5075yards",2015
104,104,"Roger Sloan",56,NA,100,6,4,"Approachesfrom5075yards",2015
104,104,"Mark Wilson",89,NA,600.417,36,-5,"Approachesfrom5075yards",2015
106,106,"Alex Cejka",94,NA,352.083,21,0,"Approachesfrom5075yards",2015
106,106,"Lucas Glover",79,NA,184,11,0,"Approachesfrom5075yards",2015
106,106,"Morgan Hoffmann",85,NA,368.083,22,2,"Approachesfrom5075yards",2015
109,109,"Padraig Harrington",60,NA,218.583,13,3,"Approachesfrom5075yards",2015
110,110,"Jamie Donaldson",50,NA,118.667,7,-2,"Approachesfrom5075yards",2015
110,110,"Henrik Stenson",63,NA,237.167,14,1,"Approachesfrom5075yards",2015
110,110,"Boo Weekley",79,NA,337.5,20,-8,"Approachesfrom5075yards",2015
113,113,"John Huh",102,NA,374.5,22,-3,"Approachesfrom5075yards",2015
114,114,"Bill Lunde",50,NA,119.667,7,-1,"Approachesfrom5075yards",2015
114,114,"Michael Putnam",87,NA,204.5,12,-1,"Approachesfrom5075yards",2015
116,116,"Sangmoon Bae",98,NA,583.417,34,0,"Approachesfrom5075yards",2015
116,116,"Billy Hurley III",83,NA,343.417,20,2,"Approachesfrom5075yards",2015
118,118,"Marc Leishman",74,NA,173.583,10,5,"Approachesfrom5075yards",2015
119,119,"Keegan Bradley",87,NA,210.417,12,2,"Approachesfrom5075yards",2015
120,120,"Justin Thomas",106,NA,562.083,32,-3,"Approachesfrom5075yards",2015
121,121,"Brooks Koepka",84,NA,229.25,13,7,"Approachesfrom5075yards",2015
122,122,"Brian Davis",86,NA,568.833,32,0,"Approachesfrom5075yards",2015
122,122,"Jason Gore",76,NA,177.25,10,0,"Approachesfrom5075yards",2015
124,124,"Fabian Gomez",83,NA,392.583,22,4,"Approachesfrom5075yards",2015
124,124,"Shawn Stefani",94,NA,482.25,27,-5,"Approachesfrom5075yards",2015
126,126,"Eric Axley",57,NA,268.333,15,2,"Approachesfrom5075yards",2015
127,127,"Byron Smith",59,NA,126.25,7,5,"Approachesfrom5075yards",2015
127,127,"Scott Stallings",60,NA,198.25,11,-1,"Approachesfrom5075yards",2015
129,129,"Jason Bohn",95,NA,1069.667,59,-12,"Approachesfrom5075yards",2015
129,129,"Derek Ernst",75,NA,235.917,13,-1,"Approachesfrom5075yards",2015
129,129,"Martin Laird",77,NA,435.083,24,-7,"Approachesfrom5075yards",2015
132,132,"David Hearn",97,NA,347.5,19,0,"Approachesfrom5075yards",2015
132,132,"Jerry Kelly",79,NA,437.833,24,-10,"Approachesfrom5075yards",2015
134,134,"Spencer Levin",99,NA,440.25,24,-2,"Approachesfrom5075yards",2015
134,134,"Jonathan Randolph",72,NA,348.833,19,-3,"Approachesfrom5075yards",2015
136,136,"Kevin Kisner",104,NA,351.5,19,-5,"Approachesfrom5075yards",2015
136,136,"Jordan Spieth",91,NA,462.417,25,-2,"Approachesfrom5075yards",2015
138,138,"Graham DeLaet",65,NA,148.583,8,3,"Approachesfrom5075yards",2015
138,138,"Brian Stuard",97,NA,353.25,19,4,"Approachesfrom5075yards",2015
140,140,"Camilo Villegas",83,NA,317,17,-2,"Approachesfrom5075yards",2015
141,141,"Derek Fathauer",81,NA,282.667,15,3,"Approachesfrom5075yards",2015
142,142,"Blayne Barber",76,NA,397.25,21,-3,"Approachesfrom5075yards",2015
143,143,"Vijay Singh",78,NA,305.917,16,0,"Approachesfrom5075yards",2015
144,144,"Brendon de Jonge",106,NA,422.25,22,1,"Approachesfrom5075yards",2015
