"Last5EventsScoring_RANKTHISWEEK_2010","Last5EventsScoring_RANKLASTWEEK_2010","Last5EventsScoring_PLAYERNAME_2010","Last5EventsScoring_EVENTS_2010","Last5EventsScoring_RATING_2010","stat_name","year"
95,97,"Sean OHair",2,8.1,"Last5EventsScoring",2010
95,97,"DA Points",1,8.1,"Last5EventsScoring",2010
95,73,"Ian Poulter",2,8.1,"Last5EventsScoring",2010
95,97,"Alvaro Quiros",1,8.1,"Last5EventsScoring",2010
95,97,"Heath Slocum",3,8.1,"Last5EventsScoring",2010
95,97,"Chris Stroud",4,8.1,"Last5EventsScoring",2010
95,97,"Roger Tambellini",1,8.1,"Last5EventsScoring",2010
95,97,"Josh Teater",3,8.1,"Last5EventsScoring",2010
95,97,"Kirk Triplett",4,8.1,"Last5EventsScoring",2010
95,97,"Bo Van Pelt",5,8.1,"Last5EventsScoring",2010
95,97,"Gary Woodland",1,8.1,"Last5EventsScoring",2010
118,119,"Kris Blanks",2,8,"Last5EventsScoring",2010
118,119,"Ben Curtis",3,8,"Last5EventsScoring",2010
118,119,"Jason Day",4,8,"Last5EventsScoring",2010
118,119,"Jason Dufner",3,8,"Last5EventsScoring",2010
118,119,"Mathias Gronberg",2,8,"Last5EventsScoring",2010
118,119,"Adam Hadwin",1,8,"Last5EventsScoring",2010
118,119,"JP Hayes",2,8,"Last5EventsScoring",2010
118,119,"Richard Johnson",2,8,"Last5EventsScoring",2010
118,141,"Justin Leonard",3,8,"Last5EventsScoring",2010
118,119,"Will Ma Kenzie",3,8,"Last5EventsScoring",2010
118,119,"Troy Merritt",4,8,"Last5EventsScoring",2010
118,119,"Phil Mickelson",3,8,"Last5EventsScoring",2010
118,119,"Nick OHern",2,8,"Last5EventsScoring",2010
118,119,"Tim Petrovic",4,8,"Last5EventsScoring",2010
118,119,"Carl Pettersson",2,8,"Last5EventsScoring",2010
118,119,"Scott Piercy",4,8,"Last5EventsScoring",2010
118,119,"Jerry Richardson Jr",1,8,"Last5EventsScoring",2010
118,119,"Sam Saunders",2,8,"Last5EventsScoring",2010
118,119,"Michael Sim",3,8,"Last5EventsScoring",2010
118,73,"Steve Stricker",3,8,"Last5EventsScoring",2010
118,119,"Drew Weaver",1,8,"Last5EventsScoring",2010
118,119,"Boo Weekley",1,8,"Last5EventsScoring",2010
140,141,"Woody Austin",3,7.9,"Last5EventsScoring",2010
140,141,"Greg Chalmers",4,7.9,"Last5EventsScoring",2010
140,141,"Chad Collins",3,7.9,"Last5EventsScoring",2010
140,141,"Tadd Fujikawa",1,7.9,"Last5EventsScoring",2010
140,141,"Robert Garrigus",3,7.9,"Last5EventsScoring",2010
140,141,"Jason Gore",1,7.9,"Last5EventsScoring",2010
140,141,"Seungsu Han",1,7.9,"Last5EventsScoring",2010
140,141,"JJ Henry",4,7.9,"Last5EventsScoring",2010
140,141,"Freddie Jacobson",3,7.9,"Last5EventsScoring",2010
140,141,"Jeff Klauk",1,7.9,"Last5EventsScoring",2010
140,97,"Matt Kuchar",3,7.9,"Last5EventsScoring",2010
140,141,"Brock Mackenzie",1,7.9,"Last5EventsScoring",2010
140,141,"Troy Matteson",2,7.9,"Last5EventsScoring",2010
140,141,"Len Mattiace",1,7.9,"Last5EventsScoring",2010
140,141,"Scott McCarron",2,7.9,"Last5EventsScoring",2010
140,141,"Alexander Noren",1,7.9,"Last5EventsScoring",2010
140,141,"Ted Purdy",1,7.9,"Last5EventsScoring",2010
140,141,"Chris Riley",2,7.9,"Last5EventsScoring",2010
140,141,"Justin Rose",3,7.9,"Last5EventsScoring",2010
140,141,"Adam Scott",3,7.9,"Last5EventsScoring",2010
140,141,"Vance Veazey",1,7.9,"Last5EventsScoring",2010
140,141,"Camilo Villegas",3,7.9,"Last5EventsScoring",2010
140,141,"Matt Weibring",1,7.9,"Last5EventsScoring",2010
163,165,"Michael Allen",3,7.8,"Last5EventsScoring",2010
163,165,"Craig Barlow",2,7.8,"Last5EventsScoring",2010
163,165,"Marco Dawson",3,7.8,"Last5EventsScoring",2010
163,165,"Bobby Gates",1,7.8,"Last5EventsScoring",2010
163,165,"Lucas Glover",2,7.8,"Last5EventsScoring",2010
163,165,"Mark Hensby",1,7.8,"Last5EventsScoring",2010
163,165,"Trevor Immelman",1,7.8,"Last5EventsScoring",2010
163,165,"Lee Janzen",2,7.8,"Last5EventsScoring",2010
163,165,"Matt Jones",4,7.8,"Last5EventsScoring",2010
163,165,"Marc Leishman",2,7.8,"Last5EventsScoring",2010
163,165,"Luke List",1,7.8,"Last5EventsScoring",2010
163,165,"Jon Mills",1,7.8,"Last5EventsScoring",2010
163,165,"Ryan Moore",3,7.8,"Last5EventsScoring",2010
163,165,"Joe Ogilvie",1,7.8,"Last5EventsScoring",2010
163,165,"Ryan Palmer",3,7.8,"Last5EventsScoring",2010
163,165,"Michael Putnam",1,7.8,"Last5EventsScoring",2010
163,165,"Brett Quigley",5,7.8,"Last5EventsScoring",2010
163,165,"John Rollins",2,7.8,"Last5EventsScoring",2010
163,165,"Kevin Streelman",4,7.8,"Last5EventsScoring",2010
163,165,"Vaughn Taylor",2,7.8,"Last5EventsScoring",2010
163,165,"Chris Wilson",1,7.8,"Last5EventsScoring",2010
184,186,"Briny Baird",2,7.7,"Last5EventsScoring",2010
184,186,"Henrik Bjornstad",1,7.7,"Last5EventsScoring",2010
184,186,"Mark Brooks",2,7.7,"Last5EventsScoring",2010
184,186,"Ross Fisher",1,7.7,"Last5EventsScoring",2010
184,186,"Benjamin Fox",2,7.7,"Last5EventsScoring",2010
184,186,"Mathew Goggin",4,7.7,"Last5EventsScoring",2010
184,186,"Skip Kendall",2,7.7,"Last5EventsScoring",2010
184,186,"Cliff Kresge",4,7.7,"Last5EventsScoring",2010
184,186,"Martin Laird",4,7.7,"Last5EventsScoring",2010
184,186,"Jeff Maggert",2,7.7,"Last5EventsScoring",2010
184,186,"Francesco Molinari",1,7.7,"Last5EventsScoring",2010
184,186,"James Nitties",3,7.7,"Last5EventsScoring",2010
184,186,"Aron Price",3,7.7,"Last5EventsScoring",2010
184,186,"Dicky Pride",2,7.7,"Last5EventsScoring",2010
184,186,"Brian Stuard",4,7.7,"Last5EventsScoring",2010
184,186,"Roland Thatcher",4,7.7,"Last5EventsScoring",2010
184,186,"Oliver Wilson",2,7.7,"Last5EventsScoring",2010
201,203,"Ricky Barnes",3,7.6,"Last5EventsScoring",2010
201,203,"Shane Bertsch",3,7.6,"Last5EventsScoring",2010
201,203,"Michael Bradley",1,7.6,"Last5EventsScoring",2010
201,203,"Angel Cabrera",4,7.6,"Last5EventsScoring",2010
201,203,"Ben Crane",2,7.6,"Last5EventsScoring",2010
201,203,"Robert Damron",1,7.6,"Last5EventsScoring",2010
201,203,"Matt Every",5,7.6,"Last5EventsScoring",2010
201,203,"Steve Flesch",2,7.6,"Last5EventsScoring",2010
201,203,"Martin Flores",3,7.6,"Last5EventsScoring",2010
201,203,"Tom Gillis",4,7.6,"Last5EventsScoring",2010
201,203,"Nathan Green",2,7.6,"Last5EventsScoring",2010
201,203,"Todd Hamilton",2,7.6,"Last5EventsScoring",2010
201,203,"Tim Herron",3,7.6,"Last5EventsScoring",2010
201,203,"Matt Hill",1,7.6,"Last5EventsScoring",2010
201,203,"JB Holmes",4,7.6,"Last5EventsScoring",2010
201,203,"Billy Hurley III",1,7.6,"Last5EventsScoring",2010
201,32,"Dustin Johnson",1,7.6,"Last5EventsScoring",2010
201,203,"Hunter Mahan",3,7.6,"Last5EventsScoring",2010
201,203,"Rory McIlroy",3,7.6,"Last5EventsScoring",2010
201,203,"Bryce Molder",2,7.6,"Last5EventsScoring",2010
201,203,"Michael ONeal",1,7.6,"Last5EventsScoring",2010
201,203,"Kenny Perry",2,7.6,"Last5EventsScoring",2010
201,203,"Chez Reavie",2,7.6,"Last5EventsScoring",2010
201,203,"Andres Romero",5,7.6,"Last5EventsScoring",2010
201,203,"Rory Sabbatini",2,7.6,"Last5EventsScoring",2010
201,203,"Jason Schultz",1,7.6,"Last5EventsScoring",2010
201,203,"Jerod Turner",1,7.6,"Last5EventsScoring",2010
201,203,"Marc Turnesa",1,7.6,"Last5EventsScoring",2010
201,203,"Danny Wax",1,7.6,"Last5EventsScoring",2010
201,203,"YE Yang",3,7.6,"Last5EventsScoring",2010
231,232,"Arjun Atwal",3,7.5,"Last5EventsScoring",2010
231,232,"Guy Boros",2,7.5,"Last5EventsScoring",2010
231,232,"Jim Carter",2,7.5,"Last5EventsScoring",2010
231,232,"John Daly",3,7.5,"Last5EventsScoring",2010
231,232,"Brendon de Jonge",5,7.5,"Last5EventsScoring",2010
231,232,"Paul Goydos",3,7.5,"Last5EventsScoring",2010
231,232,"Colt Knost",1,7.5,"Last5EventsScoring",2010
231,232,"Derek Lamely",3,7.5,"Last5EventsScoring",2010
231,232,"Michael Letzig",4,7.5,"Last5EventsScoring",2010
231,232,"Billy Mayfair",2,7.5,"Last5EventsScoring",2010
231,232,"Henrik Stenson",1,7.5,"Last5EventsScoring",2010
231,232,"DJ Trahan",3,7.5,"Last5EventsScoring",2010
231,232,"Jimmy Walker",1,7.5,"Last5EventsScoring",2010
231,232,"Bubba Watson",2,7.5,"Last5EventsScoring",2010
231,232,"Steve Wheatcroft",1,7.5,"Last5EventsScoring",2010
231,232,"Charlie Wi",4,7.5,"Last5EventsScoring",2010
247,248,"Brad Adamonis",1,7.4,"Last5EventsScoring",2010
247,248,"Blake Adams",4,7.4,"Last5EventsScoring",2010
247,248,"Stephen Ames",3,7.4,"Last5EventsScoring",2010
247,248,"Chris Baryla",1,7.4,"Last5EventsScoring",2010
247,248,"Jason Bohn",3,7.4,"Last5EventsScoring",2010
247,248,"Brian Davis",2,7.4,"Last5EventsScoring",2010
247,248,"Gonzalo Fdez Castano",1,7.4,"Last5EventsScoring",2010
247,248,"Fred Funk",2,7.4,"Last5EventsScoring",2010
247,248,"Ross McGowan",2,7.4,"Last5EventsScoring",2010
247,248,"Andrew McLardy",3,7.4,"Last5EventsScoring",2010
247,248,"Edoardo Molinari",1,7.4,"Last5EventsScoring",2010
247,248,"Alexandre Rocha",1,7.4,"Last5EventsScoring",2010
247,248,"Willie Wood",1,7.4,"Last5EventsScoring",2010
260,261,"Eric Axley",1,7.3,"Last5EventsScoring",2010
260,261,"Jeff Gove",2,7.3,"Last5EventsScoring",2010
260,261,"David Lutterus",1,7.3,"Last5EventsScoring",2010
260,261,"Greg Owen",1,7.3,"Last5EventsScoring",2010
260,261,"Charl Schwartzel",1,7.3,"Last5EventsScoring",2010
260,261,"Jay Williamson",1,7.3,"Last5EventsScoring",2010
260,261,"Garrett Willis",1,7.3,"Last5EventsScoring",2010
267,268,"Matt Bettencourt",2,7.2,"Last5EventsScoring",2010
267,268,"Michael Clark II",1,7.2,"Last5EventsScoring",2010
267,268,"Brent Delahoussaye",1,7.2,"Last5EventsScoring",2010
267,268,"Chris DiMarco",4,7.2,"Last5EventsScoring",2010
267,268,"Robin Freeman",1,7.2,"Last5EventsScoring",2010
267,268,"Brenden Pappas",2,7.2,"Last5EventsScoring",2010
267,268,"Fran Quinn",1,7.2,"Last5EventsScoring",2010
267,268,"Chris Rogers",1,7.2,"Last5EventsScoring",2010
267,268,"Mike Weir",1,7.2,"Last5EventsScoring",2010
276,277,"Stuart Appleby",3,7.1,"Last5EventsScoring",2010
276,277,"David Gossett",1,7.1,"Last5EventsScoring",2010
276,277,"Ryo Ishikawa",1,7.1,"Last5EventsScoring",2010
276,277,"Anthony Kim",1,7.1,"Last5EventsScoring",2010
276,277,"Shaun Micheel",3,7.1,"Last5EventsScoring",2010
276,277,"Katsumasa Miyamoto",1,7.1,"Last5EventsScoring",2010
276,277,"Nicholas Thompson",2,7.1,"Last5EventsScoring",2010
283,284,"Tommy Armour III",1,7,"Last5EventsScoring",2010
283,284,"Colin Montgomerie",1,7,"Last5EventsScoring",2010
283,284,"Jeff Overton",3,7,"Last5EventsScoring",2010
286,287,"Mark Calcavecchia",1,6.9,"Last5EventsScoring",2010
287,288,"Tom Byrum",1,6.8,"Last5EventsScoring",2010
287,288,"Marcus Fraser",1,6.8,"Last5EventsScoring",2010
287,288,"Yuta Ikeda",1,6.8,"Last5EventsScoring",2010
287,288,"James Kingston",1,6.8,"Last5EventsScoring",2010
287,288,"Ryuichi Oda",1,6.8,"Last5EventsScoring",2010
287,288,"Mike Small",2,6.8,"Last5EventsScoring",2010
293,294,"Jeff Burns",1,6.7,"Last5EventsScoring",2010
293,294,"Erik Compton",2,6.7,"Last5EventsScoring",2010
293,294,"Braxton Marquez",1,6.7,"Last5EventsScoring",2010
293,294,"Phil Schmitt",1,6.7,"Last5EventsScoring",2010
297,298,"Jay Delsing",1,6.6,"Last5EventsScoring",2010
297,298,"Simon Dyson",1,6.6,"Last5EventsScoring",2010
297,298,"David Horsey",1,6.6,"Last5EventsScoring",2010
297,298,"Hennie Otto",1,6.6,"Last5EventsScoring",2010
297,298,"Warren Schutte",1,6.6,"Last5EventsScoring",2010
302,303,"Robert Karlsson",1,6.5,"Last5EventsScoring",2010
302,303,"Scott Verplank",2,6.5,"Last5EventsScoring",2010
302,303,"Casey Wittenberg",1,6.5,"Last5EventsScoring",2010
305,306,"Rhys Davies",1,6.4,"Last5EventsScoring",2010
306,307,"Gregory Bourdy",1,6.3,"Last5EventsScoring",2010
307,308,"Soren Hansen",1,5.8,"Last5EventsScoring",2010
307,308,"Simon Khan",1,5.8,"Last5EventsScoring",2010
307,308,"Jesper Parnevik",1,5.8,"Last5EventsScoring",2010
310,311,"Blake Trimble",1,5,"Last5EventsScoring",2010
311,312,"Michael Jonzon",1,4.8,"Last5EventsScoring",2010
