"Approach275yardsRTP_RANKTHISWEEK_2008","Approach275yardsRTP_RANKLASTWEEK_2008","Approach275yardsRTP_PLAYERNAME_2008","Approach275yardsRTP_ROUNDS_2008","Approach275yardsRTP_AVGRTP_2008","stat_name","year"
40,40,"Heath Slocum",104,-0.6,"Approach275yardsRTP",2008
40,40,"Johnson Wagner",83,-0.6,"Approach275yardsRTP",2008
45,45,"Marco Dawson",64,-0.588,"Approach275yardsRTP",2008
46,46,"Stuart Appleby",87,-0.583,"Approach275yardsRTP",2008
46,46,"Kenneth Ferrie",72,-0.583,"Approach275yardsRTP",2008
46,46,"Carlos Franco",73,-0.583,"Approach275yardsRTP",2008
46,46,"Tim Herron",97,-0.583,"Approach275yardsRTP",2008
46,46,"Kyle Thompson",70,-0.583,"Approach275yardsRTP",2008
51,51,"Kevin Streelman",114,-0.577,"Approach275yardsRTP",2008
52,52,"Fred Couples",60,-0.571,"Approach275yardsRTP",2008
52,52,"Peter Lonard",92,-0.571,"Approach275yardsRTP",2008
54,54,"Nathan Green",95,-0.563,"Approach275yardsRTP",2008
55,55,"Steve Elkington",84,-0.56,"Approach275yardsRTP",2008
56,56,"Justin Leonard",101,-0.556,"Approach275yardsRTP",2008
57,57,"Chez Reavie",102,-0.55,"Approach275yardsRTP",2008
58,58,"Freddie Jacobson",78,-0.545,"Approach275yardsRTP",2008
58,58,"John Merrick",98,-0.545,"Approach275yardsRTP",2008
58,58,"Ryan Moore",72,-0.545,"Approach275yardsRTP",2008
58,58,"Bubba Watson",97,-0.545,"Approach275yardsRTP",2008
62,62,"Jim Furyk",95,-0.538,"Approach275yardsRTP",2008
62,62,"Retief Goosen",59,-0.538,"Approach275yardsRTP",2008
62,62,"Tom Pernice Jr",104,-0.538,"Approach275yardsRTP",2008
65,65,"Bob Tway",70,-0.533,"Approach275yardsRTP",2008
66,66,"Tim Wilkinson",95,-0.529,"Approach275yardsRTP",2008
67,67,"Mathew Goggin",91,-0.526,"Approach275yardsRTP",2008
68,68,"Jesper Parnevik",88,-0.522,"Approach275yardsRTP",2008
69,69,"Paul Casey",55,-0.5,"Approach275yardsRTP",2008
69,69,"Chad Collins",72,-0.5,"Approach275yardsRTP",2008
69,69,"Todd Demsey",80,-0.5,"Approach275yardsRTP",2008
69,69,"Ken Duke",116,-0.5,"Approach275yardsRTP",2008
69,69,"Robert Gamez",79,-0.5,"Approach275yardsRTP",2008
69,69,"JJ Henry",108,-0.5,"Approach275yardsRTP",2008
69,69,"Charley Hoffman",94,-0.5,"Approach275yardsRTP",2008
69,69,"John Huston",56,-0.5,"Approach275yardsRTP",2008
69,69,"Lee Janzen",89,-0.5,"Approach275yardsRTP",2008
69,69,"Frank Lickliter II",107,-0.5,"Approach275yardsRTP",2008
69,69,"David Lutterus",59,-0.5,"Approach275yardsRTP",2008
69,69,"Hunter Mahan",87,-0.5,"Approach275yardsRTP",2008
69,69,"Jon Mills",95,-0.5,"Approach275yardsRTP",2008
69,69,"Marc Turnesa",87,-0.5,"Approach275yardsRTP",2008
69,69,"Boo Weekley",86,-0.5,"Approach275yardsRTP",2008
84,84,"Woody Austin",109,-0.481,"Approach275yardsRTP",2008
85,85,"Shane Bertsch",96,-0.476,"Approach275yardsRTP",2008
85,85,"Patrick Sheehan",124,-0.476,"Approach275yardsRTP",2008
87,87,"Chris DiMarco",87,-0.467,"Approach275yardsRTP",2008
87,87,"Sergio Garcia",72,-0.467,"Approach275yardsRTP",2008
87,87,"Mike Weir",88,-0.467,"Approach275yardsRTP",2008
90,90,"John Mallinger",95,-0.462,"Approach275yardsRTP",2008
90,90,"Brett Rumford",72,-0.462,"Approach275yardsRTP",2008
90,90,"David Toms",70,-0.462,"Approach275yardsRTP",2008
93,93,"Stewart Cink",87,-0.455,"Approach275yardsRTP",2008
93,93,"Craig Kanada",65,-0.455,"Approach275yardsRTP",2008
93,93,"Will Ma Kenzie",62,-0.455,"Approach275yardsRTP",2008
96,96,"Brett Quigley",80,-0.452,"Approach275yardsRTP",2008
97,97,"Harrison Frazar",73,-0.444,"Approach275yardsRTP",2008
98,98,"Ryan Armour",87,-0.438,"Approach275yardsRTP",2008
99,99,"Ben Crane",86,-0.435,"Approach275yardsRTP",2008
99,99,"Mark Wilson",107,-0.435,"Approach275yardsRTP",2008
101,101,"Billy Andrade",71,-0.429,"Approach275yardsRTP",2008
101,101,"Olin Browne",77,-0.429,"Approach275yardsRTP",2008
101,101,"David Duval",51,-0.429,"Approach275yardsRTP",2008
101,101,"Steve Flesch",95,-0.429,"Approach275yardsRTP",2008
101,101,"Todd Hamilton",92,-0.429,"Approach275yardsRTP",2008
101,101,"Greg Kraft",63,-0.429,"Approach275yardsRTP",2008
101,101,"Tom Scherrer",56,-0.429,"Approach275yardsRTP",2008
108,108,"Eric Axley",113,-0.423,"Approach275yardsRTP",2008
109,109,"Vijay Singh",82,-0.421,"Approach275yardsRTP",2008
110,110,"Robert Allenby",108,-0.419,"Approach275yardsRTP",2008
110,110,"Charles Howell III",101,-0.419,"Approach275yardsRTP",2008
112,112,"Scott McCarron",63,-0.417,"Approach275yardsRTP",2008
112,112,"Sean OHair",81,-0.417,"Approach275yardsRTP",2008
114,114,"Alex Cejka",75,-0.412,"Approach275yardsRTP",2008
114,114,"Rod Pampling",83,-0.412,"Approach275yardsRTP",2008
116,116,"Troy Matteson",94,-0.409,"Approach275yardsRTP",2008
116,116,"Joe Ogilvie",100,-0.409,"Approach275yardsRTP",2008
118,118,"Bart Bryant",81,-0.4,"Approach275yardsRTP",2008
118,118,"Brad Elder",67,-0.4,"Approach275yardsRTP",2008
118,118,"Zach Johnson",85,-0.4,"Approach275yardsRTP",2008
118,118,"Nicholas Thompson",113,-0.4,"Approach275yardsRTP",2008
118,118,"Charlie Wi",97,-0.4,"Approach275yardsRTP",2008
123,123,"Matt Jones",95,-0.391,"Approach275yardsRTP",2008
124,124,"Joe Durant",92,-0.389,"Approach275yardsRTP",2008
125,125,"Alejandro Canizares",52,-0.385,"Approach275yardsRTP",2008
125,125,"Andres Romero",69,-0.385,"Approach275yardsRTP",2008
127,127,"Steve Marino",119,-0.381,"Approach275yardsRTP",2008
128,128,"Jason Allred",63,-0.375,"Approach275yardsRTP",2008
128,128,"Cody Freeman",66,-0.375,"Approach275yardsRTP",2008
128,128,"Brandt Jobe",52,-0.375,"Approach275yardsRTP",2008
128,128,"Matt Kuchar",88,-0.375,"Approach275yardsRTP",2008
128,128,"Billy Mayfair",103,-0.375,"Approach275yardsRTP",2008
128,128,"Corey Pavin",69,-0.375,"Approach275yardsRTP",2008
128,128,"Kevin Stadler",90,-0.375,"Approach275yardsRTP",2008
135,135,"Charles Warren",79,-0.368,"Approach275yardsRTP",2008
136,136,"Aaron Baddeley",76,-0.364,"Approach275yardsRTP",2008
136,136,"Tim Clark",90,-0.364,"Approach275yardsRTP",2008
138,138,"Dudley Hart",74,-0.357,"Approach275yardsRTP",2008
138,138,"Anthony Kim",81,-0.357,"Approach275yardsRTP",2008
140,140,"Paul Claxton",63,-0.353,"Approach275yardsRTP",2008
140,140,"Jason Gore",94,-0.353,"Approach275yardsRTP",2008
142,142,"Jason Day",81,-0.348,"Approach275yardsRTP",2008
142,142,"Jeff Maggert",86,-0.348,"Approach275yardsRTP",2008
142,142,"John Riegger",73,-0.348,"Approach275yardsRTP",2008
145,145,"Brad Adamonis",87,-0.333,"Approach275yardsRTP",2008
145,145,"Angel Cabrera",55,-0.333,"Approach275yardsRTP",2008
145,145,"Ben Curtis",80,-0.333,"Approach275yardsRTP",2008
145,145,"Brian Davis",108,-0.333,"Approach275yardsRTP",2008
145,145,"Ryuji Imada",80,-0.333,"Approach275yardsRTP",2008
145,145,"Trevor Immelman",70,-0.333,"Approach275yardsRTP",2008
145,145,"Brenden Pappas",66,-0.333,"Approach275yardsRTP",2008
145,145,"Jin Park",85,-0.333,"Approach275yardsRTP",2008
145,145,"Ted Purdy",68,-0.333,"Approach275yardsRTP",2008
145,145,"John Rollins",94,-0.333,"Approach275yardsRTP",2008
145,145,"Bob Sowards",61,-0.333,"Approach275yardsRTP",2008
145,145,"Scott Verplank",82,-0.333,"Approach275yardsRTP",2008
157,157,"Rocco Mediate",87,-0.318,"Approach275yardsRTP",2008
157,157,"Bo Van Pelt",101,-0.318,"Approach275yardsRTP",2008
159,159,"Martin Laird",98,-0.31,"Approach275yardsRTP",2008
160,160,"Mathias Gronberg",87,-0.308,"Approach275yardsRTP",2008
160,160,"Rory Sabbatini",77,-0.308,"Approach275yardsRTP",2008
160,160,"Jimmy Walker",73,-0.308,"Approach275yardsRTP",2008
163,163,"John Senden",93,-0.304,"Approach275yardsRTP",2008
164,164,"Stephen Ames",83,-0.3,"Approach275yardsRTP",2008
165,165,"Glen Day",64,-0.286,"Approach275yardsRTP",2008
165,165,"Jeff Quinney",87,-0.286,"Approach275yardsRTP",2008
167,167,"Vaughn Taylor",103,-0.273,"Approach275yardsRTP",2008
168,168,"Jay Williamson",96,-0.267,"Approach275yardsRTP",2008
169,169,"Justin Bolli",87,-0.263,"Approach275yardsRTP",2008
170,170,"Mark Hensby",71,-0.261,"Approach275yardsRTP",2008
171,171,"Mark Calcavecchia",67,-0.25,"Approach275yardsRTP",2008
171,171,"Daniel Chopra",84,-0.25,"Approach275yardsRTP",2008
171,171,"Ernie Els",51,-0.25,"Approach275yardsRTP",2008
171,171,"Bob Estes",90,-0.25,"Approach275yardsRTP",2008
171,171,"Richard Johnson",77,-0.25,"Approach275yardsRTP",2008
171,171,"Jim McGovern",75,-0.25,"Approach275yardsRTP",2008
171,171,"Nick OHern",82,-0.25,"Approach275yardsRTP",2008
171,171,"Jeff Overton",103,-0.25,"Approach275yardsRTP",2008
171,171,"DJ Trahan",94,-0.25,"Approach275yardsRTP",2008
180,180,"James Driscoll",85,-0.24,"Approach275yardsRTP",2008
181,181,"Carl Pettersson",110,-0.238,"Approach275yardsRTP",2008
182,182,"Michael Letzig",88,-0.231,"Approach275yardsRTP",2008
183,183,"Padraig Harrington",52,-0.222,"Approach275yardsRTP",2008
183,183,"Cliff Kresge",84,-0.222,"Approach275yardsRTP",2008
185,185,"Steve Lowery",74,-0.211,"Approach275yardsRTP",2008
186,186,"Stephen Leaney",53,-0.2,"Approach275yardsRTP",2008
186,186,"Scott Sterling",89,-0.2,"Approach275yardsRTP",2008
186,186,"Chris Stroud",81,-0.2,"Approach275yardsRTP",2008
186,186,"YE Yang",89,-0.2,"Approach275yardsRTP",2008
190,190,"Camilo Villegas",79,-0.167,"Approach275yardsRTP",2008
192,192,"Lucas Glover",91,-0.067,"Approach275yardsRTP",2008
193,193,"Nick Flanagan",89,0,"Approach275yardsRTP",2008
193,193,"Geoff Ogilvy",65,0,"Approach275yardsRTP",2008
195,195,"Tommy Gainey",60,0.1,"Approach275yardsRTP",2008
196,196,"Gavin Coles",54,0.167,"Approach275yardsRTP",2008
197,197,"Travis Perkins",53,0.333,"Approach275yardsRTP",2008
