"OnePuttPercentageRound2_RANKTHISWEEK_2010","OnePuttPercentageRound2_RANKLASTWEEK_2010","OnePuttPercentageRound2_PLAYERNAME_2010","OnePuttPercentageRound2__2010","OnePuttPercentageRound2_Pct_2010","OnePuttPercentageRound2_OF1PUTTS_2010","OnePuttPercentageRound2_OFHOLES_2010","stat_name","year"
27,27,"Andres Romero",NA,40.21,152,378,"OnePuttPercentageRound2",2010
28,28,"Ben Crane",NA,40.15,159,396,"OnePuttPercentageRound2",2010
29,29,"Freddie Jacobson",NA,40.05,173,432,"OnePuttPercentageRound2",2010
30,30,"Paul Casey",NA,39.93,115,288,"OnePuttPercentageRound2",2010
31,31,"Nick Watney",NA,39.86,165,414,"OnePuttPercentageRound2",2010
32,32,"Dean Wilson",NA,39.81,129,324,"OnePuttPercentageRound2",2010
33,33,"Tim Clark",NA,39.61,164,414,"OnePuttPercentageRound2",2010
34,34,"Jim Furyk",NA,39.44,142,360,"OnePuttPercentageRound2",2010
35,35,"Jason Day",NA,39.37,163,414,"OnePuttPercentageRound2",2010
36,36,"Brad Faxon",NA,39.14,155,396,"OnePuttPercentageRound2",2010
37,37,"Alex Prugh",NA,39.09,197,504,"OnePuttPercentageRound2",2010
38,38,"Rickie Fowler",NA,38.89,196,504,"OnePuttPercentageRound2",2010
38,38,"Dustin Johnson",NA,38.89,154,396,"OnePuttPercentageRound2",2010
38,38,"Marc Leishman",NA,38.89,182,468,"OnePuttPercentageRound2",2010
38,38,"Scott Piercy",NA,38.89,189,486,"OnePuttPercentageRound2",2010
38,38,"Bo Van Pelt",NA,38.89,196,504,"OnePuttPercentageRound2",2010
43,43,"JB Holmes",NA,38.68,181,468,"OnePuttPercentageRound2",2010
43,43,"Jimmy Walker",NA,38.68,188,486,"OnePuttPercentageRound2",2010
45,45,"Paul Goydos",NA,38.66,167,432,"OnePuttPercentageRound2",2010
46,46,"Stephen Ames",NA,38.61,139,360,"OnePuttPercentageRound2",2010
47,47,"Trevor Immelman",NA,38.6,132,342,"OnePuttPercentageRound2",2010
48,48,"Stuart Appleby",NA,38.35,214,558,"OnePuttPercentageRound2",2010
49,49,"Ricky Barnes",NA,38.29,193,504,"OnePuttPercentageRound2",2010
50,50,"Steve Stricker",NA,38.27,124,324,"OnePuttPercentageRound2",2010
51,51,"Justin Leonard",NA,38.25,179,468,"OnePuttPercentageRound2",2010
52,52,"Brian Davis",NA,38.17,213,558,"OnePuttPercentageRound2",2010
53,53,"Daniel Chopra",NA,38.07,185,486,"OnePuttPercentageRound2",2010
53,53,"Ryan Palmer",NA,38.07,185,486,"OnePuttPercentageRound2",2010
55,55,"Alex Cejka",NA,38.03,178,468,"OnePuttPercentageRound2",2010
56,56,"Kevin Sutherland",NA,38,171,450,"OnePuttPercentageRound2",2010
57,57,"Zach Johnson",NA,37.96,164,432,"OnePuttPercentageRound2",2010
58,58,"Troy Merritt",NA,37.93,198,522,"OnePuttPercentageRound2",2010
59,59,"Bill Lunde",NA,37.86,184,486,"OnePuttPercentageRound2",2010
60,60,"Michael Letzig",NA,37.82,177,468,"OnePuttPercentageRound2",2010
61,61,"JP Hayes",NA,37.78,170,450,"OnePuttPercentageRound2",2010
61,61,"Rory Sabbatini",NA,37.78,170,450,"OnePuttPercentageRound2",2010
63,63,"Ben Curtis",NA,37.73,163,432,"OnePuttPercentageRound2",2010
64,64,"Luke Donald",NA,37.72,129,342,"OnePuttPercentageRound2",2010
65,65,"John Mallinger",NA,37.7,190,504,"OnePuttPercentageRound2",2010
66,66,"Tim Petrovic",NA,37.67,217,576,"OnePuttPercentageRound2",2010
67,67,"Skip Kendall",NA,37.65,122,324,"OnePuttPercentageRound2",2010
68,68,"Stewart Cink",NA,37.63,149,396,"OnePuttPercentageRound2",2010
69,69,"Ryan Moore",NA,37.44,155,414,"OnePuttPercentageRound2",2010
70,70,"Blake Adams",NA,37.39,175,468,"OnePuttPercentageRound2",2010
70,70,"James Driscoll",NA,37.39,175,468,"OnePuttPercentageRound2",2010
72,72,"Lucas Glover",NA,37.37,148,396,"OnePuttPercentageRound2",2010
73,73,"Carl Pettersson",NA,37.36,195,522,"OnePuttPercentageRound2",2010
73,73,"DA Points",NA,37.36,195,522,"OnePuttPercentageRound2",2010
75,75,"Jason Bohn",NA,37.33,168,450,"OnePuttPercentageRound2",2010
76,76,"Steve Elkington",NA,37.3,141,378,"OnePuttPercentageRound2",2010
77,77,"Briny Baird",NA,37.24,181,486,"OnePuttPercentageRound2",2010
77,77,"Tom Gillis",NA,37.24,181,486,"OnePuttPercentageRound2",2010
79,79,"YE Yang",NA,37.22,134,360,"OnePuttPercentageRound2",2010
80,80,"Jonathan Byrd",NA,37.18,174,468,"OnePuttPercentageRound2",2010
81,81,"Adam Scott",NA,37.13,127,342,"OnePuttPercentageRound2",2010
82,82,"Charles Howell III",NA,37.1,187,504,"OnePuttPercentageRound2",2010
83,83,"Retief Goosen",NA,37.04,120,324,"OnePuttPercentageRound2",2010
83,83,"Rory McIlroy",NA,37.04,100,270,"OnePuttPercentageRound2",2010
83,83,"James Nitties",NA,37.04,200,540,"OnePuttPercentageRound2",2010
86,86,"Woody Austin",NA,36.97,193,522,"OnePuttPercentageRound2",2010
87,87,"Brian Stuard",NA,36.9,186,504,"OnePuttPercentageRound2",2010
88,88,"Michael Connell",NA,36.89,166,450,"OnePuttPercentageRound2",2010
89,89,"Scott McCarron",NA,36.78,192,522,"OnePuttPercentageRound2",2010
90,90,"Sean OHair",NA,36.57,158,432,"OnePuttPercentageRound2",2010
91,91,"John Rollins",NA,36.54,171,468,"OnePuttPercentageRound2",2010
91,91,"Vaughn Taylor",NA,36.54,171,468,"OnePuttPercentageRound2",2010
93,93,"Chris Couch",NA,36.51,138,378,"OnePuttPercentageRound2",2010
94,94,"Steve Marino",NA,36.47,151,414,"OnePuttPercentageRound2",2010
95,95,"Cameron Beckman",NA,36.44,164,450,"OnePuttPercentageRound2",2010
96,96,"Angel Cabrera",NA,36.42,118,324,"OnePuttPercentageRound2",2010
97,97,"Michael Bradley",NA,36.34,157,432,"OnePuttPercentageRound2",2010
98,98,"Chris DiMarco",NA,36.23,150,414,"OnePuttPercentageRound2",2010
99,99,"Heath Slocum",NA,36.22,163,450,"OnePuttPercentageRound2",2010
100,100,"Robert Allenby",NA,36.11,130,360,"OnePuttPercentageRound2",2010
100,100,"David Duval",NA,36.11,156,432,"OnePuttPercentageRound2",2010
100,100,"Lee Janzen",NA,36.11,169,468,"OnePuttPercentageRound2",2010
100,100,"Martin Laird",NA,36.11,169,468,"OnePuttPercentageRound2",2010
100,100,"Joe Ogilvie",NA,36.11,208,576,"OnePuttPercentageRound2",2010
100,100,"Geoff Ogilvy",NA,36.11,117,324,"OnePuttPercentageRound2",2010
106,106,"Spencer Levin",NA,36.02,201,558,"OnePuttPercentageRound2",2010
107,107,"Jeff Maggert",NA,36,162,450,"OnePuttPercentageRound2",2010
108,108,"Jerry Kelly",NA,35.91,181,504,"OnePuttPercentageRound2",2010
109,109,"Bryce Molder",NA,35.9,168,468,"OnePuttPercentageRound2",2010
110,110,"Bubba Watson",NA,35.86,142,396,"OnePuttPercentageRound2",2010
111,111,"Matt Every",NA,35.8,116,324,"OnePuttPercentageRound2",2010
111,111,"George McNeill",NA,35.8,174,486,"OnePuttPercentageRound2",2010
111,111,"Johnson Wagner",NA,35.8,174,486,"OnePuttPercentageRound2",2010
114,114,"Jason Dufner",NA,35.78,161,450,"OnePuttPercentageRound2",2010
115,115,"Sergio Garcia",NA,35.71,90,252,"OnePuttPercentageRound2",2010
115,115,"Ian Poulter",NA,35.71,90,252,"OnePuttPercentageRound2",2010
117,117,"Rod Pampling",NA,35.68,167,468,"OnePuttPercentageRound2",2010
118,118,"Jerod Turner",NA,35.62,109,306,"OnePuttPercentageRound2",2010
119,119,"Chris Stroud",NA,35.6,173,486,"OnePuttPercentageRound2",2010
119,119,"Steve Wheatcroft",NA,35.6,173,486,"OnePuttPercentageRound2",2010
121,121,"Jeev Milkha Singh",NA,35.49,115,324,"OnePuttPercentageRound2",2010
121,121,"Paul Stankowski",NA,35.49,115,324,"OnePuttPercentageRound2",2010
123,123,"John Merrick",NA,35.48,198,558,"OnePuttPercentageRound2",2010
124,124,"Richard Johnson",NA,35.39,172,486,"OnePuttPercentageRound2",2010
125,125,"Vijay Singh",NA,35.35,140,396,"OnePuttPercentageRound2",2010
126,126,"Steve Flesch",NA,35.33,159,450,"OnePuttPercentageRound2",2010
127,127,"Mark Wilson",NA,35.32,178,504,"OnePuttPercentageRound2",2010
128,128,"Tim Herron",NA,35.19,152,432,"OnePuttPercentageRound2",2010
128,128,"Derek Lamely",NA,35.19,171,486,"OnePuttPercentageRound2",2010
130,130,"Rich Barcelo",NA,35.11,158,450,"OnePuttPercentageRound2",2010
131,131,"Mathias Gronberg",NA,35.1,139,396,"OnePuttPercentageRound2",2010
132,132,"Kevin Stadler",NA,34.98,170,486,"OnePuttPercentageRound2",2010
133,133,"Hunter Mahan",NA,34.95,151,432,"OnePuttPercentageRound2",2010
134,134,"Robert Garrigus",NA,34.92,132,378,"OnePuttPercentageRound2",2010
135,135,"Pat Perez",NA,34.83,163,468,"OnePuttPercentageRound2",2010
136,136,"Craig Bowden",NA,34.8,119,342,"OnePuttPercentageRound2",2010
136,136,"Camilo Villegas",NA,34.8,119,342,"OnePuttPercentageRound2",2010
138,138,"Brendon de Jonge",NA,34.72,200,576,"OnePuttPercentageRound2",2010
138,138,"Chris Riley",NA,34.72,150,432,"OnePuttPercentageRound2",2010
140,140,"Vance Veazey",NA,34.6,137,396,"OnePuttPercentageRound2",2010
141,141,"Jarrod Lyle",NA,34.57,112,324,"OnePuttPercentageRound2",2010
142,142,"Chris Tidland",NA,34.54,143,414,"OnePuttPercentageRound2",2010
143,143,"Kenny Perry",NA,34.5,118,342,"OnePuttPercentageRound2",2010
144,144,"Bill Haas",NA,34.44,155,450,"OnePuttPercentageRound2",2010
144,144,"Steve Lowery",NA,34.44,155,450,"OnePuttPercentageRound2",2010
144,144,"Ted Purdy",NA,34.44,186,540,"OnePuttPercentageRound2",2010
144,144,"Roland Thatcher",NA,34.44,155,450,"OnePuttPercentageRound2",2010
144,144,"Chris Wilson",NA,34.44,155,450,"OnePuttPercentageRound2",2010
149,149,"John Daly",NA,34.21,117,342,"OnePuttPercentageRound2",2010
149,149,"Garth Mulroy",NA,34.21,117,342,"OnePuttPercentageRound2",2010
151,151,"Bob Estes",NA,34.19,160,468,"OnePuttPercentageRound2",2010
152,152,"Boo Weekley",NA,34.16,166,486,"OnePuttPercentageRound2",2010
153,153,"Greg Owen",NA,34.06,141,414,"OnePuttPercentageRound2",2010
154,154,"Cliff Kresge",NA,33.99,104,306,"OnePuttPercentageRound2",2010
155,155,"Chad Campbell",NA,33.97,159,468,"OnePuttPercentageRound2",2010
155,155,"Martin Flores",NA,33.97,159,468,"OnePuttPercentageRound2",2010
157,157,"Charley Hoffman",NA,33.8,146,432,"OnePuttPercentageRound2",2010
158,158,"Nicholas Thompson",NA,33.72,176,522,"OnePuttPercentageRound2",2010
159,159,"David Lutterus",NA,33.56,151,450,"OnePuttPercentageRound2",2010
160,160,"JJ Henry",NA,33.54,163,486,"OnePuttPercentageRound2",2010
161,161,"Jay Williamson",NA,33.1,143,432,"OnePuttPercentageRound2",2010
162,162,"Graham DeLaet",NA,32.94,166,504,"OnePuttPercentageRound2",2010
163,163,"Omar Uresti",NA,32.92,160,486,"OnePuttPercentageRound2",2010
164,164,"Brenden Pappas",NA,32.87,142,432,"OnePuttPercentageRound2",2010
165,165,"Will Ma Kenzie",NA,32.83,130,396,"OnePuttPercentageRound2",2010
166,166,"Josh Teater",NA,32.8,183,558,"OnePuttPercentageRound2",2010
167,167,"Rocco Mediate",NA,32.61,135,414,"OnePuttPercentageRound2",2010
168,168,"Cameron Tringale",NA,32.58,129,396,"OnePuttPercentageRound2",2010
169,169,"Cameron Percy",NA,32.41,140,432,"OnePuttPercentageRound2",2010
169,169,"John Senden",NA,32.41,175,540,"OnePuttPercentageRound2",2010
171,171,"KJ Choi",NA,32.32,128,396,"OnePuttPercentageRound2",2010
172,172,"DJ Trahan",NA,32.3,157,486,"OnePuttPercentageRound2",2010
173,173,"Brett Wetterich",NA,32.29,93,288,"OnePuttPercentageRound2",2010
174,174,"Garrett Willis",NA,32.18,139,432,"OnePuttPercentageRound2",2010
175,175,"Mathew Goggin",NA,32.14,162,504,"OnePuttPercentageRound2",2010
175,175,"Troy Matteson",NA,32.14,162,504,"OnePuttPercentageRound2",2010
177,177,"Roger Tambellini",NA,31.84,149,468,"OnePuttPercentageRound2",2010
178,178,"Billy Mayfair",NA,31.78,143,450,"OnePuttPercentageRound2",2010
179,179,"Greg Kraft",NA,31.48,119,378,"OnePuttPercentageRound2",2010
180,180,"Tom Pernice Jr",NA,31.06,123,396,"OnePuttPercentageRound2",2010
181,181,"Charles Warren",NA,30.95,117,378,"OnePuttPercentageRound2",2010
182,182,"Brent Delahoussaye",NA,30.69,116,378,"OnePuttPercentageRound2",2010
183,183,"Aron Price",NA,30.56,121,396,"OnePuttPercentageRound2",2010
184,184,"Joe Durant",NA,30.41,104,342,"OnePuttPercentageRound2",2010
185,185,"Jeff Gove",NA,30.3,120,396,"OnePuttPercentageRound2",2010
186,186,"Kevin Johnson",NA,30.22,136,450,"OnePuttPercentageRound2",2010
187,187,"Mark Calcavecchia",NA,30.21,87,288,"OnePuttPercentageRound2",2010
188,188,"Justin Bolli",NA,30.19,125,414,"OnePuttPercentageRound2",2010
189,189,"Henrik Bjornstad",NA,30.13,141,468,"OnePuttPercentageRound2",2010
190,190,"Andrew McLardy",NA,30,108,360,"OnePuttPercentageRound2",2010
191,191,"Davis Love III",NA,29.4,127,432,"OnePuttPercentageRound2",2010
192,192,"Kris Blanks",NA,28.35,148,522,"OnePuttPercentageRound2",2010
