"DrivingPct300320AllDrives_RANKTHISWEEK_2008","DrivingPct300320AllDrives_RANKLASTWEEK_2008","DrivingPct300320AllDrives_PLAYERNAME_2008","DrivingPct300320AllDrives_ROUNDS_2008","DrivingPct300320AllDrives_Pct_2008","DrivingPct300320AllDrives_TOTALDRIVESFOR300320_2008","DrivingPct300320AllDrives_TOTALDRIVESOVERALL_2008","DrivingPct300320AllDrives_RELATIVETOPAR_2008","stat_name","year"
1,NA,"Adam Scott",51,28.57,140,490,-0.043,"DrivingPct300320AllDrives",2008
2,NA,"Anthony Kim",81,28.35,258,910,-0.264,"DrivingPct300320AllDrives",2008
3,NA,"Andres Romero",69,28.13,193,686,-0.031,"DrivingPct300320AllDrives",2008
4,NA,"Nick Watney",96,27.3,321,1176,-0.1,"DrivingPct300320AllDrives",2008
5,NA,"Steve Allan",58,26.27,176,670,-0.125,"DrivingPct300320AllDrives",2008
6,NA,"Angel Cabrera",55,26.18,144,550,-0.014,"DrivingPct300320AllDrives",2008
7,NA,"Bill Haas",99,26.12,327,1252,-0.153,"DrivingPct300320AllDrives",2008
8,NA,"Vijay Singh",82,25.96,230,886,-0.17,"DrivingPct300320AllDrives",2008
9,NA,"Robert Garrigus",90,25.67,307,1196,-0.114,"DrivingPct300320AllDrives",2008
10,NA,"Charley Hoffman",94,25.62,309,1206,-0.126,"DrivingPct300320AllDrives",2008
11,NA,"Charles Warren",79,25.07,259,1033,-0.069,"DrivingPct300320AllDrives",2008
12,NA,"Bubba Watson",97,25.04,280,1118,-0.139,"DrivingPct300320AllDrives",2008
13,NA,"Tag Ridings",88,24.34,275,1130,-0.062,"DrivingPct300320AllDrives",2008
14,NA,"Dustin Johnson",92,24.22,273,1127,0,"DrivingPct300320AllDrives",2008
15,NA,"Fred Couples",60,23.94,170,710,-0.165,"DrivingPct300320AllDrives",2008
16,NA,"Phil Mickelson",80,23.85,197,826,-0.178,"DrivingPct300320AllDrives",2008
17,NA,"JB Holmes",86,23.55,227,964,-0.106,"DrivingPct300320AllDrives",2008
18,NA,"Padraig Harrington",52,23.21,104,448,-0.202,"DrivingPct300320AllDrives",2008
19,NA,"Paul Casey",55,23.2,116,500,-0.086,"DrivingPct300320AllDrives",2008
20,NA,"Daniel Chopra",84,22.98,222,966,-0.135,"DrivingPct300320AllDrives",2008
21,NA,"Kenny Perry",97,22.89,293,1280,-0.147,"DrivingPct300320AllDrives",2008
22,NA,"Jeff Overton",103,22.68,288,1270,-0.16,"DrivingPct300320AllDrives",2008
23,NA,"Tommy Gainey",60,22.59,145,642,-0.007,"DrivingPct300320AllDrives",2008
24,NA,"Kevin Streelman",114,22.43,303,1351,-0.142,"DrivingPct300320AllDrives",2008
25,NA,"Davis Love III",78,22.36,203,908,-0.167,"DrivingPct300320AllDrives",2008
26,NA,"Jason Gore",94,22.23,263,1183,-0.186,"DrivingPct300320AllDrives",2008
27,NA,"Travis Perkins",53,22.18,124,559,0.048,"DrivingPct300320AllDrives",2008
28,NA,"Kevin Stadler",90,22.16,226,1020,-0.133,"DrivingPct300320AllDrives",2008
29,NA,"Charles Howell III",101,22,268,1218,-0.153,"DrivingPct300320AllDrives",2008
30,NA,"Harrison Frazar",73,21.9,189,863,-0.185,"DrivingPct300320AllDrives",2008
31,NA,"Sean OHair",81,21.84,207,948,-0.077,"DrivingPct300320AllDrives",2008
32,NA,"Brad Adamonis",87,21.81,231,1059,-0.113,"DrivingPct300320AllDrives",2008
33,NA,"John Merrick",98,21.79,234,1074,-0.201,"DrivingPct300320AllDrives",2008
34,NA,"Martin Laird",98,21.5,255,1186,-0.125,"DrivingPct300320AllDrives",2008
35,NA,"Stewart Cink",87,21.41,191,892,-0.152,"DrivingPct300320AllDrives",2008
36,NA,"Pat Perez",93,21.4,236,1103,-0.199,"DrivingPct300320AllDrives",2008
37,NA,"Jason Day",81,21.38,230,1076,-0.013,"DrivingPct300320AllDrives",2008
38,NA,"Matt Jones",95,21.33,250,1172,-0.164,"DrivingPct300320AllDrives",2008
39,NA,"Tim Herron",97,21.14,256,1211,-0.191,"DrivingPct300320AllDrives",2008
40,NA,"Richard Johnson",77,20.99,199,948,-0.085,"DrivingPct300320AllDrives",2008
41,NA,"Camilo Villegas",79,20.98,185,882,-0.232,"DrivingPct300320AllDrives",2008
42,NA,"Steve Marino",119,20.8,301,1447,-0.143,"DrivingPct300320AllDrives",2008
43,NA,"Lucas Glover",91,20.64,239,1158,-0.134,"DrivingPct300320AllDrives",2008
44,NA,"Troy Matteson",94,20.6,255,1238,-0.047,"DrivingPct300320AllDrives",2008
45,NA,"Jon Mills",95,20.46,222,1085,-0.14,"DrivingPct300320AllDrives",2008
46,NA,"Steve Lowery",74,20.43,191,935,-0.141,"DrivingPct300320AllDrives",2008
47,NA,"DJ Trahan",94,20.39,221,1084,-0.104,"DrivingPct300320AllDrives",2008
48,NA,"Brandt Jobe",52,20.34,133,654,-0.09,"DrivingPct300320AllDrives",2008
49,NA,"Rory Sabbatini",77,20.32,180,886,-0.261,"DrivingPct300320AllDrives",2008
50,NA,"Michael Letzig",88,20.25,209,1032,-0.22,"DrivingPct300320AllDrives",2008
51,NA,"James Driscoll",85,20.17,213,1056,-0.16,"DrivingPct300320AllDrives",2008
52,NA,"Boo Weekley",86,20.04,180,898,-0.117,"DrivingPct300320AllDrives",2008
53,NA,"Sergio Garcia",72,20.03,157,784,-0.153,"DrivingPct300320AllDrives",2008
54,NA,"Brenden Pappas",66,20,156,780,-0.224,"DrivingPct300320AllDrives",2008
55,NA,"Jason Allred",63,19.83,138,696,-0.123,"DrivingPct300320AllDrives",2008
56,NA,"George McNeill",97,19.82,249,1256,-0.193,"DrivingPct300320AllDrives",2008
57,NA,"Geoff Ogilvy",65,19.79,135,682,-0.141,"DrivingPct300320AllDrives",2008
58,NA,"John Huston",56,19.41,132,680,-0.182,"DrivingPct300320AllDrives",2008
59,NA,"John Riegger",73,19.37,173,893,-0.191,"DrivingPct300320AllDrives",2008
60,NA,"Mathias Gronberg",87,19.27,212,1100,-0.085,"DrivingPct300320AllDrives",2008
61,NA,"Ryan Palmer",69,19.26,161,836,-0.124,"DrivingPct300320AllDrives",2008
62,NA,"Nicholas Thompson",113,19.21,257,1338,-0.144,"DrivingPct300320AllDrives",2008
63,NA,"Hunter Mahan",87,18.95,191,1008,-0.131,"DrivingPct300320AllDrives",2008
64,NA,"Ted Purdy",68,18.88,155,821,-0.155,"DrivingPct300320AllDrives",2008
