"Approaches150175yardsRghRTP_RANKTHISWEEK_2005","Approaches150175yardsRghRTP_RANKLASTWEEK_2005","Approaches150175yardsRghRTP_PLAYERNAME_2005","Approaches150175yardsRghRTP_ROUNDS_2005","Approaches150175yardsRghRTP_AVGRTP_2005","stat_name","year"
1,1,"Omar Uresti",84,-0.045,"Approaches150175yardsRghRTP",2005
2,2,"Vijay Singh",111,-0.042,"Approaches150175yardsRghRTP",2005
3,3,"Hunter Haas",83,-0.024,"Approaches150175yardsRghRTP",2005
4,4,"Bill Glasson",54,0,"Approaches150175yardsRghRTP",2005
4,4,"Loren Roberts",54,0,"Approaches150175yardsRghRTP",2005
6,6,"Ryan Palmer",101,0.019,"Approaches150175yardsRghRTP",2005
7,7,"Gavin Coles",70,0.069,"Approaches150175yardsRghRTP",2005
8,8,"Briny Baird",98,0.072,"Approaches150175yardsRghRTP",2005
9,9,"Jesper Parnevik",84,0.083,"Approaches150175yardsRghRTP",2005
10,10,"Phillip Price",77,0.085,"Approaches150175yardsRghRTP",2005
11,11,"Dan Forsman",52,0.089,"Approaches150175yardsRghRTP",2005
11,11,"Jim Furyk",94,0.089,"Approaches150175yardsRghRTP",2005
13,13,"Billy Mayfair",114,0.096,"Approaches150175yardsRghRTP",2005
14,14,"Michael Allen",90,0.098,"Approaches150175yardsRghRTP",2005
14,14,"Roland Thatcher",75,0.098,"Approaches150175yardsRghRTP",2005
16,16,"Doug Barron",70,0.103,"Approaches150175yardsRghRTP",2005
16,16,"John Cook",72,0.103,"Approaches150175yardsRghRTP",2005
16,16,"Arron Oberholser",65,0.103,"Approaches150175yardsRghRTP",2005
19,19,"Joey Sindelar",104,0.106,"Approaches150175yardsRghRTP",2005
20,20,"Stephen Ames",82,0.107,"Approaches150175yardsRghRTP",2005
20,20,"Retief Goosen",71,0.107,"Approaches150175yardsRghRTP",2005
22,22,"Franklin Langham",91,0.108,"Approaches150175yardsRghRTP",2005
23,23,"Sergio Garcia",73,0.109,"Approaches150175yardsRghRTP",2005
24,24,"DA Points",94,0.111,"Approaches150175yardsRghRTP",2005
