"PuttsperRoundRound1_RANKTHISWEEK_2016","PuttsperRoundRound1_RANKLASTWEEK_2016","PuttsperRoundRound1_PLAYERNAME_2016","PuttsperRoundRound1__2016","PuttsperRoundRound1_AVG_2016","PuttsperRoundRound1_TOTALPUTTS_2016","PuttsperRoundRound1_TOTALROUNDS_2016","stat_name","year"
1,1,"Andrew Loupe",NA,26.94,431,16,"PuttsperRoundRound1",2016
2,2,"Dustin Johnson",NA,27.25,218,8,"PuttsperRoundRound1",2016
3,3,"Aaron Baddeley",NA,27.4,411,15,"PuttsperRoundRound1",2016
3,8,"Alex Cejka",NA,27.4,411,15,"PuttsperRoundRound1",2016
5,4,"Hideki Matsuyama",NA,27.45,302,11,"PuttsperRoundRound1",2016
6,20,"Retief Goosen",NA,27.5,275,10,"PuttsperRoundRound1",2016
7,4,"George McNeill",NA,27.54,358,13,"PuttsperRoundRound1",2016
8,23,"Daniel Summerhays",NA,27.6,414,15,"PuttsperRoundRound1",2016
9,8,"Harris English",NA,27.67,415,15,"PuttsperRoundRound1",2016
10,10,"Brian Gay",NA,27.75,222,8,"PuttsperRoundRound1",2016
10,10,"Ryan Palmer",NA,27.75,333,12,"PuttsperRoundRound1",2016
10,10,"Steve Stricker",NA,27.75,222,8,"PuttsperRoundRound1",2016
13,7,"Charles Howell III",NA,27.76,472,17,"PuttsperRoundRound1",2016
14,13,"Charley Hoffman",NA,27.77,361,13,"PuttsperRoundRound1",2016
15,16,"Justin Rose",NA,27.78,250,9,"PuttsperRoundRound1",2016
16,6,"Francesco Molinari",NA,27.8,278,10,"PuttsperRoundRound1",2016
17,14,"Carl Pettersson",NA,27.83,334,12,"PuttsperRoundRound1",2016
18,16,"Justin Leonard",NA,27.88,223,8,"PuttsperRoundRound1",2016
18,16,"Jordan Spieth",NA,27.88,223,8,"PuttsperRoundRound1",2016
20,14,"Peter Malnati",NA,27.89,530,19,"PuttsperRoundRound1",2016
21,22,"Brandt Snedeker",NA,27.92,363,13,"PuttsperRoundRound1",2016
22,28,"Ricky Barnes",NA,27.94,503,18,"PuttsperRoundRound1",2016
22,16,"Derek Fathauer",NA,27.94,503,18,"PuttsperRoundRound1",2016
24,23,"Shane Bertsch",NA,28,252,9,"PuttsperRoundRound1",2016
24,32,"Jonas Blixt",NA,28,448,16,"PuttsperRoundRound1",2016
24,27,"DH Lee",NA,28,364,13,"PuttsperRoundRound1",2016
24,35,"Phil Mickelson",NA,28,280,10,"PuttsperRoundRound1",2016
24,23,"Jimmy Walker",NA,28,308,11,"PuttsperRoundRound1",2016
24,66,"Tim Wilkinson",NA,28,308,11,"PuttsperRoundRound1",2016
30,32,"Chesson Hadley",NA,28.06,449,16,"PuttsperRoundRound1",2016
31,31,"Jamie Lovemark",NA,28.12,478,17,"PuttsperRoundRound1",2016
32,28,"Michael Kim",NA,28.17,507,18,"PuttsperRoundRound1",2016
33,38,"Brian Harman",NA,28.22,508,18,"PuttsperRoundRound1",2016
33,55,"Brendon Todd",NA,28.22,508,18,"PuttsperRoundRound1",2016
35,52,"Martin Laird",NA,28.23,367,13,"PuttsperRoundRound1",2016
36,37,"Hudson Swafford",NA,28.24,480,17,"PuttsperRoundRound1",2016
37,41,"Ben Crane",NA,28.25,452,16,"PuttsperRoundRound1",2016
38,35,"Si Woo Kim",NA,28.26,537,19,"PuttsperRoundRound1",2016
39,23,"Colt Knost",NA,28.27,424,15,"PuttsperRoundRound1",2016
40,59,"Jhonattan Vegas",NA,28.29,396,14,"PuttsperRoundRound1",2016
41,30,"Angel Cabrera",NA,28.31,368,13,"PuttsperRoundRound1",2016
41,39,"Camilo Villegas",NA,28.31,453,16,"PuttsperRoundRound1",2016
43,32,"Byeong Hun An",NA,28.33,170,6,"PuttsperRoundRound1",2016
43,40,"Danny Lee",NA,28.33,425,15,"PuttsperRoundRound1",2016
45,21,"Davis Love III",NA,28.36,312,11,"PuttsperRoundRound1",2016
46,50,"David Hearn",NA,28.39,511,18,"PuttsperRoundRound1",2016
47,44,"Jerry Kelly",NA,28.42,341,12,"PuttsperRoundRound1",2016
48,47,"Jon Curran",NA,28.44,512,18,"PuttsperRoundRound1",2016
48,47,"Freddie Jacobson",NA,28.44,455,16,"PuttsperRoundRound1",2016
48,47,"Bryce Molder",NA,28.44,455,16,"PuttsperRoundRound1",2016
48,41,"Will Wilcox",NA,28.44,455,16,"PuttsperRoundRound1",2016
52,50,"Tyrone Van Aswegen",NA,28.45,569,20,"PuttsperRoundRound1",2016
53,52,"Graeme McDowell",NA,28.5,285,10,"PuttsperRoundRound1",2016
54,56,"Scott Brown",NA,28.53,485,17,"PuttsperRoundRound1",2016
54,46,"Jason Gore",NA,28.53,428,15,"PuttsperRoundRound1",2016
56,88,"Steve Wheatcroft",NA,28.56,457,16,"PuttsperRoundRound1",2016
57,44,"Luke Donald",NA,28.62,372,13,"PuttsperRoundRound1",2016
57,71,"Patrick Reed",NA,28.62,372,13,"PuttsperRoundRound1",2016
59,41,"Adam Hadwin",NA,28.63,458,16,"PuttsperRoundRound1",2016
59,78,"Dawie van der Walt",NA,28.63,458,16,"PuttsperRoundRound1",2016
61,61,"Billy Horschel",NA,28.64,315,11,"PuttsperRoundRound1",2016
62,62,"Smylie Kaufman",NA,28.67,430,15,"PuttsperRoundRound1",2016
62,86,"Martin Piller",NA,28.67,344,12,"PuttsperRoundRound1",2016
64,60,"Mark Hubbard",NA,28.7,574,20,"PuttsperRoundRound1",2016
64,66,"Darron Stiles",NA,28.7,287,10,"PuttsperRoundRound1",2016
66,68,"Troy Merritt",NA,28.71,402,14,"PuttsperRoundRound1",2016
66,62,"Ollie Schniederjans",NA,28.71,201,7,"PuttsperRoundRound1",2016
