"Total3Putts1015_RANKTHISWEEK_2007","Total3Putts1015_RANKLASTWEEK_2007","Total3Putts1015_PLAYERNAME_2007","Total3Putts1015_ROUNDS_2007","Total3Putts1015_TOTAL3PUTTS1015_2007","Total3Putts1015_TOTAL3PUTTS_2007","stat_name","year"
1,1,"Ryan Moore",92,8,54,"Total3Putts1015",2007
2,2,"Joe Durant",88,7,57,"Total3Putts1015",2007
2,2,"Robert Garrigus",95,7,55,"Total3Putts1015",2007
4,4,"Ryan Armour",107,6,46,"Total3Putts1015",2007
4,4,"Woody Austin",95,6,65,"Total3Putts1015",2007
4,4,"Rich Beem",89,6,53,"Total3Putts1015",2007
4,4,"Mark Calcavecchia",93,6,56,"Total3Putts1015",2007
4,4,"Harrison Frazar",88,6,53,"Total3Putts1015",2007
4,4,"Greg Owen",81,6,61,"Total3Putts1015",2007
4,4,"Kevin Sutherland",85,6,34,"Total3Putts1015",2007
4,4,"Steve Wheatcroft",73,6,46,"Total3Putts1015",2007
12,12,"Brian Bateman",55,5,37,"Total3Putts1015",2007
12,12,"Cameron Beckman",96,5,49,"Total3Putts1015",2007
12,12,"David Branshaw",83,5,51,"Total3Putts1015",2007
12,12,"Brian Davis",101,5,46,"Total3Putts1015",2007
12,12,"Jeff Maggert",79,5,46,"Total3Putts1015",2007
12,12,"Troy Matteson",87,5,45,"Total3Putts1015",2007
12,12,"Ted Purdy",102,5,55,"Total3Putts1015",2007
12,12,"Darron Stiles",65,5,45,"Total3Putts1015",2007
12,12,"DJ Trahan",99,5,68,"Total3Putts1015",2007
12,12,"Kirk Triplett",77,5,59,"Total3Putts1015",2007
12,12,"Charles Warren",101,5,75,"Total3Putts1015",2007
23,23,"Michael Allen",74,4,36,"Total3Putts1015",2007
23,23,"Tom Byrum",50,4,24,"Total3Putts1015",2007
23,23,"Chad Campbell",96,4,53,"Total3Putts1015",2007
23,23,"Lee Janzen",66,4,28,"Total3Putts1015",2007
23,23,"Tom Johnson",74,4,49,"Total3Putts1015",2007
23,23,"Steve Lowery",74,4,53,"Total3Putts1015",2007
23,23,"John Mallinger",96,4,62,"Total3Putts1015",2007
23,23,"Michael Putnam",96,4,52,"Total3Putts1015",2007
23,23,"Kyle Reifers",71,4,50,"Total3Putts1015",2007
23,23,"Bob Tway",103,4,38,"Total3Putts1015",2007
33,33,"Robert Allenby",90,3,57,"Total3Putts1015",2007
33,33,"Billy Andrade",88,3,61,"Total3Putts1015",2007
33,33,"Eric Axley",107,3,59,"Total3Putts1015",2007
33,33,"Briny Baird",115,3,78,"Total3Putts1015",2007
33,33,"Rich Barcelo",80,3,41,"Total3Putts1015",2007
33,33,"Stewart Cink",91,3,37,"Total3Putts1015",2007
33,33,"Ben Curtis",80,3,32,"Total3Putts1015",2007
33,33,"John Daly",59,3,43,"Total3Putts1015",2007
33,33,"Glen Day",85,3,39,"Total3Putts1015",2007
33,33,"Brendon de Jonge",76,3,38,"Total3Putts1015",2007
33,33,"Mathew Goggin",97,3,61,"Total3Putts1015",2007
33,33,"JB Holmes",71,3,61,"Total3Putts1015",2007
33,33,"Richard Johnson",93,3,41,"Total3Putts1015",2007
33,33,"Craig Kanada",109,3,49,"Total3Putts1015",2007
33,33,"Cliff Kresge",107,3,50,"Total3Putts1015",2007
33,33,"Justin Leonard",95,3,48,"Total3Putts1015",2007
33,33,"Will Ma Kenzie",100,3,73,"Total3Putts1015",2007
33,33,"Billy Mayfair",98,3,53,"Total3Putts1015",2007
33,33,"Shaun Micheel",91,3,49,"Total3Putts1015",2007
33,33,"Phil Mickelson",73,3,19,"Total3Putts1015",2007
33,33,"Sean OHair",98,3,60,"Total3Putts1015",2007
33,33,"Kevin Stadler",95,3,55,"Total3Putts1015",2007
33,33,"Boo Weekley",101,3,46,"Total3Putts1015",2007
56,56,"Steve Allan",63,2,36,"Total3Putts1015",2007
56,56,"Stuart Appleby",74,2,34,"Total3Putts1015",2007
56,56,"Tommy Armour III",81,2,36,"Total3Putts1015",2007
56,56,"Craig Bowden",78,2,37,"Total3Putts1015",2007
56,56,"Andrew Buckle",77,2,49,"Total3Putts1015",2007
56,56,"Alex Cejka",80,2,44,"Total3Putts1015",2007
56,56,"Tim Clark",66,2,16,"Total3Putts1015",2007
56,56,"Jason Dufner",100,2,70,"Total3Putts1015",2007
56,56,"Steve Elkington",87,2,29,"Total3Putts1015",2007
56,56,"Ernie Els",59,2,22,"Total3Putts1015",2007
56,56,"Robert Gamez",88,2,40,"Total3Putts1015",2007
56,56,"Jason Gore",86,2,57,"Total3Putts1015",2007
56,56,"Paul Gow",70,2,36,"Total3Putts1015",2007
56,56,"Paul Goydos",60,2,25,"Total3Putts1015",2007
