"Front9Par4ScoringAverage_RANKTHISWEEK_2013","Front9Par4ScoringAverage_RANKLASTWEEK_2013","Front9Par4ScoringAverage_PLAYERNAME_2013","Front9Par4ScoringAverage_ROUNDS_2013","Front9Par4ScoringAverage_AVG_2013","Front9Par4ScoringAverage_TOTALSTROKES_2013","Front9Par4ScoringAverage_TOTALHOLES_2013","stat_name","year"
156,156,"Vaughn Taylor",50,4.1,1041,254,"Front9Par4ScoringAverage",2013
164,164,"Nicolas Colsaerts",50,4.11,1032,251,"Front9Par4ScoringAverage",2013
164,164,"Luke List",65,4.11,1374,334,"Front9Par4ScoringAverage",2013
164,164,"Eric Meierdierks",48,4.11,1027,250,"Front9Par4ScoringAverage",2013
164,164,"Henrik Norlander",70,4.11,1518,369,"Front9Par4ScoringAverage",2013
168,168,"Robert Allenby",58,4.12,1260,306,"Front9Par4ScoringAverage",2013
168,168,"Derek Ernst",58,4.12,1295,314,"Front9Par4ScoringAverage",2013
168,168,"Martin Kaymer",61,4.12,1284,312,"Front9Par4ScoringAverage",2013
168,168,"Rod Pampling",46,4.12,948,230,"Front9Par4ScoringAverage",2013
172,172,"Justin Bolli",59,4.13,1227,297,"Front9Par4ScoringAverage",2013
172,172,"Peter Hanson",45,4.13,1000,242,"Front9Par4ScoringAverage",2013
172,172,"Alistair Presnell",59,4.13,1293,313,"Front9Par4ScoringAverage",2013
175,175,"Tommy Gainey",84,4.14,1937,468,"Front9Par4ScoringAverage",2013
175,175,"Andrew Svoboda",46,4.14,1018,246,"Front9Par4ScoringAverage",2013
175,175,"Michael Thompson",66,4.14,1483,358,"Front9Par4ScoringAverage",2013
178,178,"Colt Knost",69,4.15,1482,357,"Front9Par4ScoringAverage",2013
178,178,"Jin Park",52,4.15,1138,274,"Front9Par4ScoringAverage",2013
180,180,"Sean OHair",56,4.16,1261,303,"Front9Par4ScoringAverage",2013
