"Last15EventsShortGame_RANKTHISWEEK_2016","Last15EventsShortGame_RANKLASTWEEK_2016","Last15EventsShortGame_PLAYERNAME_2016","Last15EventsShortGame_EVENTS_2016","Last15EventsShortGame_RATING_2016","stat_name","year"
53,63,"Ricky Barnes",6,6.8,"Last15EventsShortGame",2016
53,35,"Ernie Els",8,6.8,"Last15EventsShortGame",2016
53,55,"Hiroshi Iwata",4,6.8,"Last15EventsShortGame",2016
53,55,"Chris Kirk",8,6.8,"Last15EventsShortGame",2016
53,55,"Spencer Levin",7,6.8,"Last15EventsShortGame",2016
53,90,"Phil Mickelson",7,6.8,"Last15EventsShortGame",2016
53,55,"Bryce Molder",8,6.8,"Last15EventsShortGame",2016
53,55,"Bubba Watson",5,6.8,"Last15EventsShortGame",2016
53,55,"Danny Willett",3,6.8,"Last15EventsShortGame",2016
63,63,"Zac Blair",8,6.7,"Last15EventsShortGame",2016
63,63,"Jonathan Byrd",4,6.7,"Last15EventsShortGame",2016
63,63,"Rafa Cabrera Bello",2,6.7,"Last15EventsShortGame",2016
63,63,"Roberto Castro",10,6.7,"Last15EventsShortGame",2016
63,35,"Luke Donald",8,6.7,"Last15EventsShortGame",2016
63,63,"Ken Duke",4,6.7,"Last15EventsShortGame",2016
63,63,"Tim Herron",2,6.7,"Last15EventsShortGame",2016
63,63,"Charles Howell III",10,6.7,"Last15EventsShortGame",2016
63,63,"Colt Knost",9,6.7,"Last15EventsShortGame",2016
63,63,"Louis Oosthuizen",3,6.7,"Last15EventsShortGame",2016
63,47,"Jeff Overton",6,6.7,"Last15EventsShortGame",2016
63,63,"Henrik Stenson",7,6.7,"Last15EventsShortGame",2016
75,77,"Scott Brown",8,6.6,"Last15EventsShortGame",2016
75,99,"Kevin Chappell",9,6.6,"Last15EventsShortGame",2016
75,77,"Tim Clark",4,6.6,"Last15EventsShortGame",2016
75,77,"Bryson DeChambeau",2,6.6,"Last15EventsShortGame",2016
75,77,"Harris English",6,6.6,"Last15EventsShortGame",2016
75,77,"Brian Gay",3,6.6,"Last15EventsShortGame",2016
75,77,"Branden Grace",7,6.6,"Last15EventsShortGame",2016
75,77,"Smylie Kaufman",9,6.6,"Last15EventsShortGame",2016
75,77,"Soren Kjeldsen",1,6.6,"Last15EventsShortGame",2016
75,77,"Davis Love III",7,6.6,"Last15EventsShortGame",2016
75,77,"Chez Reavie",7,6.6,"Last15EventsShortGame",2016
86,135,"Derek Ernst",3,6.5,"Last15EventsShortGame",2016
86,90,"Brice Garnett",3,6.5,"Last15EventsShortGame",2016
86,119,"Lucas Glover",9,6.5,"Last15EventsShortGame",2016
86,90,"Jerry Kelly",7,6.5,"Last15EventsShortGame",2016
86,99,"Danny Lee",8,6.5,"Last15EventsShortGame",2016
86,63,"Hideki Matsuyama",6,6.5,"Last15EventsShortGame",2016
86,90,"Charl Schwartzel",8,6.5,"Last15EventsShortGame",2016
86,63,"Justin Thomas",7,6.5,"Last15EventsShortGame",2016
86,90,"Cameron Tringale",9,6.5,"Last15EventsShortGame",2016
95,99,"Greg Chalmers",1,6.4,"Last15EventsShortGame",2016
95,26,"Erik Compton",3,6.4,"Last15EventsShortGame",2016
95,77,"Tony Finau",5,6.4,"Last15EventsShortGame",2016
95,90,"Adam Hadwin",10,6.4,"Last15EventsShortGame",2016
95,99,"Jim Herman",6,6.4,"Last15EventsShortGame",2016
95,99,"Ryo Ishikawa",2,6.4,"Last15EventsShortGame",2016
95,99,"Dustin Johnson",8,6.4,"Last15EventsShortGame",2016
95,99,"Matt Kuchar",7,6.4,"Last15EventsShortGame",2016
95,90,"Anirban Lahiri",6,6.4,"Last15EventsShortGame",2016
95,99,"Martin Laird",9,6.4,"Last15EventsShortGame",2016
95,63,"Geoff Ogilvy",4,6.4,"Last15EventsShortGame",2016
95,99,"Scott Piercy",9,6.4,"Last15EventsShortGame",2016
95,99,"Michael Putnam",3,6.4,"Last15EventsShortGame",2016
95,99,"Patrick Reed",8,6.4,"Last15EventsShortGame",2016
95,99,"Camilo Villegas",6,6.4,"Last15EventsShortGame",2016
95,99,"Mark Wilson",6,6.4,"Last15EventsShortGame",2016
111,119,"Shane Bertsch",4,6.3,"Last15EventsShortGame",2016
111,99,"Jonas Blixt",5,6.3,"Last15EventsShortGame",2016
111,119,"Keegan Bradley",3,6.3,"Last15EventsShortGame",2016
111,99,"Jamie Donaldson",6,6.3,"Last15EventsShortGame",2016
111,119,"Paul Dunne",1,6.3,"Last15EventsShortGame",2016
111,189,"Matt Every",4,6.3,"Last15EventsShortGame",2016
111,119,"Fred Funk",1,6.3,"Last15EventsShortGame",2016
111,119,"Charley Hoffman",8,6.3,"Last15EventsShortGame",2016
111,55,"JB Holmes",9,6.3,"Last15EventsShortGame",2016
111,135,"Jason Kokrak",5,6.3,"Last15EventsShortGame",2016
111,119,"Marc Leishman",5,6.3,"Last15EventsShortGame",2016
111,119,"Jarrod Lyle",2,6.3,"Last15EventsShortGame",2016
111,119,"Graeme McDowell",5,6.3,"Last15EventsShortGame",2016
111,99,"Francesco Molinari",9,6.3,"Last15EventsShortGame",2016
111,77,"Ryan Moore",7,6.3,"Last15EventsShortGame",2016
111,119,"Greg Owen",5,6.3,"Last15EventsShortGame",2016
111,189,"Martin Piller",5,6.3,"Last15EventsShortGame",2016
111,119,"Ted Purdy",1,6.3,"Last15EventsShortGame",2016
111,119,"Webb Simpson",8,6.3,"Last15EventsShortGame",2016
111,119,"Kyle Stanley",10,6.3,"Last15EventsShortGame",2016
111,99,"Gary Woodland",7,6.3,"Last15EventsShortGame",2016
111,119,"Greg Yates",1,6.3,"Last15EventsShortGame",2016
133,135,"Michael Bradley",2,6.2,"Last15EventsShortGame",2016
133,135,"Charlie Danielson",1,6.2,"Last15EventsShortGame",2016
133,135,"Billy Hurley III",5,6.2,"Last15EventsShortGame",2016
133,135,"Michael Kim",9,6.2,"Last15EventsShortGame",2016
133,135,"Andrew Landry",1,6.2,"Last15EventsShortGame",2016
133,135,"Will Ma Kenzie",6,6.2,"Last15EventsShortGame",2016
133,135,"Lee McCoy",1,6.2,"Last15EventsShortGame",2016
133,135,"Kevin Na",6,6.2,"Last15EventsShortGame",2016
133,164,"Henrik Norlander",5,6.2,"Last15EventsShortGame",2016
133,135,"John Peterson",2,6.2,"Last15EventsShortGame",2016
133,135,"Thomas Pieters",1,6.2,"Last15EventsShortGame",2016
133,99,"Brendan Steele",8,6.2,"Last15EventsShortGame",2016
133,135,"Hudson Swafford",6,6.2,"Last15EventsShortGame",2016
146,90,"Tyler Aldridge",5,6.1,"Last15EventsShortGame",2016
146,151,"Bronson Burgoon",5,6.1,"Last15EventsShortGame",2016
146,151,"Miguel Angel Carballo",1,6.1,"Last15EventsShortGame",2016
146,151,"Matthew Fitzpatrick",2,6.1,"Last15EventsShortGame",2016
146,189,"Retief Goosen",8,6.1,"Last15EventsShortGame",2016
146,151,"Scott Langley",7,6.1,"Last15EventsShortGame",2016
146,181,"Shane Lowry",6,6.1,"Last15EventsShortGame",2016
146,151,"Peter Malnati",3,6.1,"Last15EventsShortGame",2016
146,151,"Ryan Palmer",11,6.1,"Last15EventsShortGame",2016
146,151,"Cameron Percy",4,6.1,"Last15EventsShortGame",2016
146,90,"Vijay Singh",7,6.1,"Last15EventsShortGame",2016
146,151,"Shawn Stefani",5,6.1,"Last15EventsShortGame",2016
146,19,"Chris Stroud",4,6.1,"Last15EventsShortGame",2016
146,181,"Johnson Wagner",5,6.1,"Last15EventsShortGame",2016
160,164,"Thomas Aiken",4,6,"Last15EventsShortGame",2016
160,164,"Jason Bohn",7,6,"Last15EventsShortGame",2016
160,164,"Rhein Gibson",4,6,"Last15EventsShortGame",2016
160,151,"Chesson Hadley",8,6,"Last15EventsShortGame",2016
160,164,"Whee Kim",5,6,"Last15EventsShortGame",2016
160,151,"Patton Kizzire",7,6,"Last15EventsShortGame",2016
160,164,"Brooks Koepka",6,6,"Last15EventsShortGame",2016
160,164,"Hunter Mahan",3,6,"Last15EventsShortGame",2016
160,164,"John Merrick",1,6,"Last15EventsShortGame",2016
160,164,"Carl Pettersson",2,6,"Last15EventsShortGame",2016
160,164,"Wes Roach",3,6,"Last15EventsShortGame",2016
160,164,"Rory Sabbatini",3,6,"Last15EventsShortGame",2016
160,181,"John Senden",6,6,"Last15EventsShortGame",2016
160,164,"Kevin Streelman",6,6,"Last15EventsShortGame",2016
160,164,"Steve Stricker",4,6,"Last15EventsShortGame",2016
160,164,"Tyrone Van Aswegen",7,6,"Last15EventsShortGame",2016
160,119,"Will Wilcox",6,6,"Last15EventsShortGame",2016
177,189,"Ben Crane",6,5.9,"Last15EventsShortGame",2016
177,181,"Brian Harman",9,5.9,"Last15EventsShortGame",2016
177,181,"Morgan Hoffmann",5,5.9,"Last15EventsShortGame",2016
177,189,"Tom Hoge",6,5.9,"Last15EventsShortGame",2016
177,189,"Mark Hubbard",10,5.9,"Last15EventsShortGame",2016
177,189,"Sung Kang",6,5.9,"Last15EventsShortGame",2016
177,189,"Andrew Loupe",7,5.9,"Last15EventsShortGame",2016
177,181,"Ian Poulter",9,5.9,"Last15EventsShortGame",2016
177,164,"Jhonattan Vegas",9,5.9,"Last15EventsShortGame",2016
177,135,"Boo Weekley",4,5.9,"Last15EventsShortGame",2016
177,151,"Steve Wheatcroft",8,5.9,"Last15EventsShortGame",2016
188,164,"Daniel Berger",7,5.8,"Last15EventsShortGame",2016
188,189,"Marcus Fraser",1,5.8,"Last15EventsShortGame",2016
188,NA,"Jim Furyk",1,5.8,"Last15EventsShortGame",2016
188,189,"Jason Gore",7,5.8,"Last15EventsShortGame",2016
188,205,"Bill Haas",8,5.8,"Last15EventsShortGame",2016
188,164,"Kevin Kisner",8,5.8,"Last15EventsShortGame",2016
188,189,"Kelly Kraft",2,5.8,"Last15EventsShortGame",2016
188,151,"George McNeill",6,5.8,"Last15EventsShortGame",2016
188,189,"Patrick Rodgers",4,5.8,"Last15EventsShortGame",2016
188,181,"Daniel Summerhays",7,5.8,"Last15EventsShortGame",2016
188,181,"Nick Taylor",8,5.8,"Last15EventsShortGame",2016
188,189,"Nick Watney",4,5.8,"Last15EventsShortGame",2016
200,205,"Abraham Ancer",1,5.7,"Last15EventsShortGame",2016
200,151,"Graham DeLaet",11,5.7,"Last15EventsShortGame",2016
200,189,"Derek Fathauer",7,5.7,"Last15EventsShortGame",2016
200,205,"David Lingmerth",7,5.7,"Last15EventsShortGame",2016
200,205,"Seung Yul Noh",8,5.7,"Last15EventsShortGame",2016
200,119,"Carlos Ortiz",4,5.7,"Last15EventsShortGame",2016
200,212,"Kyle Reifers",10,5.7,"Last15EventsShortGame",2016
200,135,"Brett Stegmaier",5,5.7,"Last15EventsShortGame",2016
200,135,"Robert Streb",7,5.7,"Last15EventsShortGame",2016
200,205,"Andy Sullivan",3,5.7,"Last15EventsShortGame",2016
210,99,"Paul Casey",5,5.6,"Last15EventsShortGame",2016
210,212,"Stewart Cink",8,5.6,"Last15EventsShortGame",2016
210,212,"Jason Dufner",8,5.6,"Last15EventsShortGame",2016
210,212,"Tommy Gainey",1,5.6,"Last15EventsShortGame",2016
210,212,"Andres Gonzales",3,5.6,"Last15EventsShortGame",2016
210,212,"Emiliano Grillo",8,5.6,"Last15EventsShortGame",2016
210,212,"Luke Guthrie",4,5.6,"Last15EventsShortGame",2016
210,212,"Brandon Hagy",2,5.6,"Last15EventsShortGame",2016
210,226,"James Hahn",5,5.6,"Last15EventsShortGame",2016
210,212,"Billy Horschel",8,5.6,"Last15EventsShortGame",2016
210,212,"Freddie Jacobson",8,5.6,"Last15EventsShortGame",2016
210,212,"Daisuke Kataoka",1,5.6,"Last15EventsShortGame",2016
210,226,"Ben Martin",10,5.6,"Last15EventsShortGame",2016
210,212,"Andres Romero",2,5.6,"Last15EventsShortGame",2016
210,212,"Hideto Tanihara",1,5.6,"Last15EventsShortGame",2016
210,212,"Bernd Wiesberger",2,5.6,"Last15EventsShortGame",2016
226,189,"Angel Cabrera",5,5.5,"Last15EventsShortGame",2016
226,226,"George Coetzee",1,5.5,"Last15EventsShortGame",2016
226,226,"Russell Henley",7,5.5,"Last15EventsShortGame",2016
226,189,"Martin Kaymer",3,5.5,"Last15EventsShortGame",2016
226,230,"Scott Pinckney",4,5.5,"Last15EventsShortGame",2016
226,205,"Harold Varner III",7,5.5,"Last15EventsShortGame",2016
232,230,"Darron Stiles",1,5.4,"Last15EventsShortGame",2016
233,205,"Robert Garrigus",5,5.3,"Last15EventsShortGame",2016
233,232,"Tom Gillis",1,5.3,"Last15EventsShortGame",2016
233,232,"Mark Hensby",1,5.3,"Last15EventsShortGame",2016
233,232,"Nathan Holman",1,5.3,"Last15EventsShortGame",2016
233,232,"Rob Oppenheim",7,5.3,"Last15EventsShortGame",2016
233,232,"DJ Trahan",2,5.3,"Last15EventsShortGame",2016
239,237,"Brian Davis",4,5.2,"Last15EventsShortGame",2016
239,237,"Justin Hicks",3,5.2,"Last15EventsShortGame",2016
239,237,"Ryan Ruffels",3,5.2,"Last15EventsShortGame",2016
239,237,"Ollie Schniederjans",4,5.2,"Last15EventsShortGame",2016
239,237,"Bo Van Pelt",1,5.2,"Last15EventsShortGame",2016
239,237,"Jordan Zunic",1,5.2,"Last15EventsShortGame",2016
245,243,"Steven Bowditch",3,5.1,"Last15EventsShortGame",2016
245,243,"JJ Henry",7,5.1,"Last15EventsShortGame",2016
245,243,"Matt Jones",3,5.1,"Last15EventsShortGame",2016
245,243,"DH Lee",3,5.1,"Last15EventsShortGame",2016
249,247,"Scott Hend",1,5,"Last15EventsShortGame",2016
249,247,"Steve Marino",2,5,"Last15EventsShortGame",2016
249,247,"Troy Merritt",3,5,"Last15EventsShortGame",2016
252,250,"Kiradech Aphibarnrat",2,4.9,"Last15EventsShortGame",2016
252,250,"Dicky Pride",4,4.9,"Last15EventsShortGame",2016
254,253,"Frank Lickliter II",1,4.8,"Last15EventsShortGame",2016
254,253,"Pat Perez",3,4.8,"Last15EventsShortGame",2016
254,253,"Michael Thompson",5,4.8,"Last15EventsShortGame",2016
257,250,"DA Points",3,4.7,"Last15EventsShortGame",2016
258,269,"Dawie van der Walt",3,4.6,"Last15EventsShortGame",2016
259,256,"Yusaku Miyazato",2,4.5,"Last15EventsShortGame",2016
259,256,"Bobby Wyatt",1,4.5,"Last15EventsShortGame",2016
261,258,"Trey Mullinax",1,4.4,"Last15EventsShortGame",2016
262,259,"Matt Atkins",1,4.3,"Last15EventsShortGame",2016
262,259,"Tim Petrovic",1,4.3,"Last15EventsShortGame",2016
264,261,"Blayne Barber",5,4.2,"Last15EventsShortGame",2016
264,261,"Kristoffer Broberg",1,4.2,"Last15EventsShortGame",2016
264,261,"Rafael Campos",1,4.2,"Last15EventsShortGame",2016
267,264,"Nick Mason",1,4,"Last15EventsShortGame",2016
267,264,"Alex Prugh",2,4,"Last15EventsShortGame",2016
269,266,"Matt Bettencourt",1,3.9,"Last15EventsShortGame",2016
269,266,"Curtis Reed",1,3.9,"Last15EventsShortGame",2016
271,268,"Chris Wood",2,3.8,"Last15EventsShortGame",2016
272,269,"Hyung Sung Kim",1,3.7,"Last15EventsShortGame",2016
