"TenthTeeEarlyPar4ScoringAverage_RANKTHISWEEK_2011","TenthTeeEarlyPar4ScoringAverage_RANKLASTWEEK_2011","TenthTeeEarlyPar4ScoringAverage_PLAYERNAME_2011","TenthTeeEarlyPar4ScoringAverage_ROUNDS_2011","TenthTeeEarlyPar4ScoringAverage_AVG_2011","TenthTeeEarlyPar4ScoringAverage_TOTALSTROKES_2011","TenthTeeEarlyPar4ScoringAverage_TOTALHOLES_2011","stat_name","year"
34,34,"Troy Matteson",91,3.99,626,157,"TenthTeeEarlyPar4ScoringAverage",2011
34,34,"John Merrick",71,3.99,682,171,"TenthTeeEarlyPar4ScoringAverage",2011
34,34,"Scott Piercy",78,3.99,638,160,"TenthTeeEarlyPar4ScoringAverage",2011
34,34,"DA Points",89,3.99,371,93,"TenthTeeEarlyPar4ScoringAverage",2011
34,34,"Vaughn Taylor",89,3.99,791,198,"TenthTeeEarlyPar4ScoringAverage",2011
34,34,"Johnson Wagner",81,3.99,531,133,"TenthTeeEarlyPar4ScoringAverage",2011
34,34,"YE Yang",63,3.99,395,99,"TenthTeeEarlyPar4ScoringAverage",2011
46,46,"Stephen Ames",69,4,957,239,"TenthTeeEarlyPar4ScoringAverage",2011
46,46,"Kris Blanks",92,4,804,201,"TenthTeeEarlyPar4ScoringAverage",2011
46,46,"Sergio Garcia",61,4,536,134,"TenthTeeEarlyPar4ScoringAverage",2011
46,46,"Lucas Glover",74,4,532,133,"TenthTeeEarlyPar4ScoringAverage",2011
46,46,"Paul Goydos",81,4,991,248,"TenthTeeEarlyPar4ScoringAverage",2011
46,46,"Trevor Immelman",84,4,855,214,"TenthTeeEarlyPar4ScoringAverage",2011
46,46,"Jeff Overton",92,4,892,223,"TenthTeeEarlyPar4ScoringAverage",2011
46,46,"Paul Stankowski",78,4,900,225,"TenthTeeEarlyPar4ScoringAverage",2011
46,46,"Will Strickler",51,4,428,107,"TenthTeeEarlyPar4ScoringAverage",2011
55,55,"Woody Austin",59,4.01,657,164,"TenthTeeEarlyPar4ScoringAverage",2011
55,55,"Padraig Harrington",60,4.01,606,151,"TenthTeeEarlyPar4ScoringAverage",2011
55,55,"Charley Hoffman",93,4.01,602,150,"TenthTeeEarlyPar4ScoringAverage",2011
55,55,"Steve Marino",76,4.01,670,167,"TenthTeeEarlyPar4ScoringAverage",2011
55,55,"John Rollins",85,4.01,553,138,"TenthTeeEarlyPar4ScoringAverage",2011
55,55,"Rory Sabbatini",85,4.01,594,148,"TenthTeeEarlyPar4ScoringAverage",2011
55,55,"Jhonattan Vegas",84,4.01,1014,253,"TenthTeeEarlyPar4ScoringAverage",2011
55,55,"Bubba Watson",85,4.01,807,201,"TenthTeeEarlyPar4ScoringAverage",2011
55,55,"Dean Wilson",62,4.01,594,148,"TenthTeeEarlyPar4ScoringAverage",2011
64,64,"Blake Adams",116,4.02,833,207,"TenthTeeEarlyPar4ScoringAverage",2011
64,64,"Briny Baird",60,4.02,491,122,"TenthTeeEarlyPar4ScoringAverage",2011
64,64,"Keegan Bradley",91,4.02,808,201,"TenthTeeEarlyPar4ScoringAverage",2011
64,64,"Joe Durant",71,4.02,833,207,"TenthTeeEarlyPar4ScoringAverage",2011
64,64,"Jim Furyk",87,4.02,675,168,"TenthTeeEarlyPar4ScoringAverage",2011
64,64,"Robert Garrigus",83,4.02,519,129,"TenthTeeEarlyPar4ScoringAverage",2011
64,64,"Andres Gonzales",60,4.02,522,130,"TenthTeeEarlyPar4ScoringAverage",2011
64,64,"Nathan Green",81,4.02,563,140,"TenthTeeEarlyPar4ScoringAverage",2011
64,64,"David Hearn",88,4.02,1073,267,"TenthTeeEarlyPar4ScoringAverage",2011
64,64,"Tim Herron",85,4.02,925,230,"TenthTeeEarlyPar4ScoringAverage",2011
64,64,"Jerry Kelly",85,4.02,583,145,"TenthTeeEarlyPar4ScoringAverage",2011
64,64,"Ben Martin",74,4.02,559,139,"TenthTeeEarlyPar4ScoringAverage",2011
64,64,"Scott McCarron",65,4.02,780,194,"TenthTeeEarlyPar4ScoringAverage",2011
64,64,"Phil Mickelson",79,4.02,783,195,"TenthTeeEarlyPar4ScoringAverage",2011
64,64,"Chris Stroud",88,4.02,607,151,"TenthTeeEarlyPar4ScoringAverage",2011
79,79,"Joseph Bramlett",73,4.03,786,195,"TenthTeeEarlyPar4ScoringAverage",2011
79,79,"Stewart Cink",72,4.03,596,148,"TenthTeeEarlyPar4ScoringAverage",2011
79,79,"Jason Day",76,4.03,640,159,"TenthTeeEarlyPar4ScoringAverage",2011
79,79,"Retief Goosen",50,4.03,351,87,"TenthTeeEarlyPar4ScoringAverage",2011
79,79,"Bill Haas",93,4.03,580,144,"TenthTeeEarlyPar4ScoringAverage",2011
79,79,"Billy Horschel",75,4.03,737,183,"TenthTeeEarlyPar4ScoringAverage",2011
79,79,"Robert Karlsson",61,4.03,310,77,"TenthTeeEarlyPar4ScoringAverage",2011
79,79,"Anthony Kim",72,4.03,628,156,"TenthTeeEarlyPar4ScoringAverage",2011
79,79,"Rocco Mediate",53,4.03,536,133,"TenthTeeEarlyPar4ScoringAverage",2011
79,79,"Bryce Molder",82,4.03,737,183,"TenthTeeEarlyPar4ScoringAverage",2011
79,79,"Kevin Na",84,4.03,612,152,"TenthTeeEarlyPar4ScoringAverage",2011
79,79,"Pat Perez",76,4.03,746,185,"TenthTeeEarlyPar4ScoringAverage",2011
79,79,"Tim Petrovic",88,4.03,899,223,"TenthTeeEarlyPar4ScoringAverage",2011
79,79,"Carl Pettersson",95,4.03,702,174,"TenthTeeEarlyPar4ScoringAverage",2011
79,79,"Justin Rose",79,4.03,556,138,"TenthTeeEarlyPar4ScoringAverage",2011
79,79,"Vijay Singh",79,4.03,742,184,"TenthTeeEarlyPar4ScoringAverage",2011
79,79,"Heath Slocum",89,4.03,838,208,"TenthTeeEarlyPar4ScoringAverage",2011
79,79,"David Toms",78,4.03,797,198,"TenthTeeEarlyPar4ScoringAverage",2011
79,79,"Bo Van Pelt",92,4.03,387,96,"TenthTeeEarlyPar4ScoringAverage",2011
98,98,"Kevin Chappell",78,4.04,845,209,"TenthTeeEarlyPar4ScoringAverage",2011
98,98,"Matt Jones",71,4.04,432,107,"TenthTeeEarlyPar4ScoringAverage",2011
98,98,"Ryan Palmer",82,4.04,424,105,"TenthTeeEarlyPar4ScoringAverage",2011
98,98,"Ian Poulter",52,4.04,319,79,"TenthTeeEarlyPar4ScoringAverage",2011
98,98,"Charl Schwartzel",58,4.04,218,54,"TenthTeeEarlyPar4ScoringAverage",2011
98,98,"Michael Thompson",79,4.04,800,198,"TenthTeeEarlyPar4ScoringAverage",2011
104,104,"Arjun Atwal",91,4.05,774,191,"TenthTeeEarlyPar4ScoringAverage",2011
104,104,"Michael Connell",76,4.05,867,214,"TenthTeeEarlyPar4ScoringAverage",2011
104,104,"Chris DiMarco",93,4.05,879,217,"TenthTeeEarlyPar4ScoringAverage",2011
104,104,"David Duval",67,4.05,518,128,"TenthTeeEarlyPar4ScoringAverage",2011
104,104,"Ernie Els",71,4.05,858,212,"TenthTeeEarlyPar4ScoringAverage",2011
104,104,"Charles Howell III",108,4.05,660,163,"TenthTeeEarlyPar4ScoringAverage",2011
104,104,"Chris Kirk",87,4.05,547,135,"TenthTeeEarlyPar4ScoringAverage",2011
104,104,"Colt Knost",80,4.05,1061,262,"TenthTeeEarlyPar4ScoringAverage",2011
104,104,"Spencer Levin",113,4.05,700,173,"TenthTeeEarlyPar4ScoringAverage",2011
104,104,"Hunter Mahan",92,4.05,862,213,"TenthTeeEarlyPar4ScoringAverage",2011
104,104,"George McNeill",69,4.05,587,145,"TenthTeeEarlyPar4ScoringAverage",2011
104,104,"Nick OHern",89,4.05,794,196,"TenthTeeEarlyPar4ScoringAverage",2011
104,104,"Geoff Ogilvy",69,4.05,498,123,"TenthTeeEarlyPar4ScoringAverage",2011
104,104,"Chez Reavie",92,4.05,603,149,"TenthTeeEarlyPar4ScoringAverage",2011
104,104,"Chris Riley",76,4.05,928,229,"TenthTeeEarlyPar4ScoringAverage",2011
104,104,"DJ Trahan",91,4.05,616,152,"TenthTeeEarlyPar4ScoringAverage",2011
104,104,"Cameron Tringale",110,4.05,1008,249,"TenthTeeEarlyPar4ScoringAverage",2011
104,104,"Charlie Wi",83,4.05,969,239,"TenthTeeEarlyPar4ScoringAverage",2011
122,122,"Jonathan Byrd",83,4.06,776,191,"TenthTeeEarlyPar4ScoringAverage",2011
122,122,"James Driscoll",71,4.06,739,182,"TenthTeeEarlyPar4ScoringAverage",2011
122,122,"Steve Flesch",88,4.06,1222,301,"TenthTeeEarlyPar4ScoringAverage",2011
122,122,"Harrison Frazar",58,4.06,402,99,"TenthTeeEarlyPar4ScoringAverage",2011
122,122,"Jim Renner",65,4.06,528,130,"TenthTeeEarlyPar4ScoringAverage",2011
122,122,"Andres Romero",77,4.06,661,163,"TenthTeeEarlyPar4ScoringAverage",2011
122,122,"Brendan Steele",89,4.06,788,194,"TenthTeeEarlyPar4ScoringAverage",2011
122,122,"Roland Thatcher",67,4.06,653,161,"TenthTeeEarlyPar4ScoringAverage",2011
122,122,"Garrett Willis",71,4.06,520,128,"TenthTeeEarlyPar4ScoringAverage",2011
131,131,"Aaron Baddeley",77,4.07,521,128,"TenthTeeEarlyPar4ScoringAverage",2011
131,131,"Jim Herman",69,4.07,431,106,"TenthTeeEarlyPar4ScoringAverage",2011
131,131,"Freddie Jacobson",92,4.07,570,140,"TenthTeeEarlyPar4ScoringAverage",2011
131,131,"Kent Jones",76,4.07,716,176,"TenthTeeEarlyPar4ScoringAverage",2011
131,131,"Justin Leonard",82,4.07,928,228,"TenthTeeEarlyPar4ScoringAverage",2011
131,131,"Alex Prugh",82,4.07,660,162,"TenthTeeEarlyPar4ScoringAverage",2011
131,131,"Adam Scott",60,4.07,500,123,"TenthTeeEarlyPar4ScoringAverage",2011
131,131,"Josh Teater",104,4.07,880,216,"TenthTeeEarlyPar4ScoringAverage",2011
139,139,"Robert Allenby",84,4.08,400,98,"TenthTeeEarlyPar4ScoringAverage",2011
139,139,"Matt Bettencourt",84,4.08,633,155,"TenthTeeEarlyPar4ScoringAverage",2011
139,139,"Kevin Kisner",70,4.08,563,138,"TenthTeeEarlyPar4ScoringAverage",2011
139,139,"Zack Miller",86,4.08,845,207,"TenthTeeEarlyPar4ScoringAverage",2011
139,139,"Tag Ridings",87,4.08,943,231,"TenthTeeEarlyPar4ScoringAverage",2011
139,139,"Alexandre Rocha",65,4.08,714,175,"TenthTeeEarlyPar4ScoringAverage",2011
139,139,"Marc Turnesa",54,4.08,477,117,"TenthTeeEarlyPar4ScoringAverage",2011
139,139,"Jimmy Walker",79,4.08,596,146,"TenthTeeEarlyPar4ScoringAverage",2011
147,147,"Stuart Appleby",65,4.09,405,99,"TenthTeeEarlyPar4ScoringAverage",2011
147,147,"Bill Lunde",92,4.09,768,188,"TenthTeeEarlyPar4ScoringAverage",2011
147,147,"David Mathis",83,4.09,671,164,"TenthTeeEarlyPar4ScoringAverage",2011
147,147,"Matt McQuillan",59,4.09,278,68,"TenthTeeEarlyPar4ScoringAverage",2011
147,147,"Aron Price",58,4.09,540,132,"TenthTeeEarlyPar4ScoringAverage",2011
147,147,"Nate Smith",66,4.09,536,131,"TenthTeeEarlyPar4ScoringAverage",2011
153,153,"Brian Gay",90,4.1,549,134,"TenthTeeEarlyPar4ScoringAverage",2011
153,153,"Fabian Gomez",84,4.1,766,187,"TenthTeeEarlyPar4ScoringAverage",2011
153,153,"Ryuji Imada",83,4.1,578,141,"TenthTeeEarlyPar4ScoringAverage",2011
153,153,"Richard Johnson",64,4.1,480,117,"TenthTeeEarlyPar4ScoringAverage",2011
153,153,"Marc Leishman",87,4.1,537,131,"TenthTeeEarlyPar4ScoringAverage",2011
153,153,"Graeme McDowell",50,4.1,455,111,"TenthTeeEarlyPar4ScoringAverage",2011
153,153,"Troy Merritt",63,4.1,517,126,"TenthTeeEarlyPar4ScoringAverage",2011
153,153,"Sean OHair",71,4.1,455,111,"TenthTeeEarlyPar4ScoringAverage",2011
153,153,"Kevin Stadler",88,4.1,804,196,"TenthTeeEarlyPar4ScoringAverage",2011
153,153,"Scott Stallings",84,4.1,480,117,"TenthTeeEarlyPar4ScoringAverage",2011
163,163,"Ryan Moore",79,4.11,579,141,"TenthTeeEarlyPar4ScoringAverage",2011
163,163,"Boo Weekley",66,4.11,579,141,"TenthTeeEarlyPar4ScoringAverage",2011
165,165,"Shane Bertsch",62,4.12,709,172,"TenthTeeEarlyPar4ScoringAverage",2011
165,165,"JP Hayes",56,4.12,606,147,"TenthTeeEarlyPar4ScoringAverage",2011
165,165,"Bio Kim",71,4.12,445,108,"TenthTeeEarlyPar4ScoringAverage",2011
168,168,"Cameron Beckman",71,4.13,723,175,"TenthTeeEarlyPar4ScoringAverage",2011
168,168,"Michael Bradley",74,4.13,405,98,"TenthTeeEarlyPar4ScoringAverage",2011
168,168,"Angel Cabrera",50,4.13,409,99,"TenthTeeEarlyPar4ScoringAverage",2011
168,168,"Scott Gutschewski",67,4.13,719,174,"TenthTeeEarlyPar4ScoringAverage",2011
168,168,"Dustin Johnson",72,4.13,541,131,"TenthTeeEarlyPar4ScoringAverage",2011
168,168,"Michael Putnam",67,4.13,674,163,"TenthTeeEarlyPar4ScoringAverage",2011
174,174,"Rich Beem",53,4.14,484,117,"TenthTeeEarlyPar4ScoringAverage",2011
174,174,"Bobby Gates",82,4.14,617,149,"TenthTeeEarlyPar4ScoringAverage",2011
174,174,"Justin Hicks",60,4.14,410,99,"TenthTeeEarlyPar4ScoringAverage",2011
174,174,"Sung Kang",63,4.14,683,165,"TenthTeeEarlyPar4ScoringAverage",2011
174,174,"Jarrod Lyle",83,4.14,919,222,"TenthTeeEarlyPar4ScoringAverage",2011
174,174,"Shaun Micheel",77,4.14,754,182,"TenthTeeEarlyPar4ScoringAverage",2011
180,180,"DJ Brigman",67,4.15,713,172,"TenthTeeEarlyPar4ScoringAverage",2011
180,180,"JB Holmes",57,4.15,324,78,"TenthTeeEarlyPar4ScoringAverage",2011
180,180,"Derek Lamely",65,4.15,727,175,"TenthTeeEarlyPar4ScoringAverage",2011
183,183,"Steven Bowditch",86,4.16,782,188,"TenthTeeEarlyPar4ScoringAverage",2011
184,184,"Martin Piller",63,4.17,600,144,"TenthTeeEarlyPar4ScoringAverage",2011
184,184,"Daniel Summerhays",75,4.17,768,184,"TenthTeeEarlyPar4ScoringAverage",2011
186,186,"Camilo Villegas",69,4.25,658,155,"TenthTeeEarlyPar4ScoringAverage",2011
