"TenthTeeLateRound2ScoringAverage_RANKTHISWEEK_2005","TenthTeeLateRound2ScoringAverage_RANKLASTWEEK_2005","TenthTeeLateRound2ScoringAverage_PLAYERNAME_2005","TenthTeeLateRound2ScoringAverage__2005","TenthTeeLateRound2ScoringAverage_AVG_2005","TenthTeeLateRound2ScoringAverage_TOTALSTROKES_2005","TenthTeeLateRound2ScoringAverage_TOTALROUNDS_2005","stat_name","year"
1,1,"Tim Clark",NA,67,201,3,"TenthTeeLateRound2ScoringAverage",2005
1,1,"Luke Donald",NA,67,67,1,"TenthTeeLateRound2ScoringAverage",2005
3,3,"Brian Gay",NA,67.5,405,6,"TenthTeeLateRound2ScoringAverage",2005
4,4,"Dudley Hart",NA,67.8,339,5,"TenthTeeLateRound2ScoringAverage",2005
5,5,"Tag Ridings",NA,68,68,1,"TenthTeeLateRound2ScoringAverage",2005
5,5,"Hidemichi Tanaka",NA,68,408,6,"TenthTeeLateRound2ScoringAverage",2005
7,7,"Jeff Sluman",NA,68.17,409,6,"TenthTeeLateRound2ScoringAverage",2005
8,8,"Gavin Coles",NA,68.2,341,5,"TenthTeeLateRound2ScoringAverage",2005
9,9,"Bradley Hughes",NA,68.25,273,4,"TenthTeeLateRound2ScoringAverage",2005
9,9,"Kenny Perry",NA,68.25,273,4,"TenthTeeLateRound2ScoringAverage",2005
9,9,"Bo Van Pelt",NA,68.25,273,4,"TenthTeeLateRound2ScoringAverage",2005
12,12,"Scott Verplank",NA,68.33,205,3,"TenthTeeLateRound2ScoringAverage",2005
13,13,"Brian Davis",NA,68.4,342,5,"TenthTeeLateRound2ScoringAverage",2005
13,13,"Justin Leonard",NA,68.4,342,5,"TenthTeeLateRound2ScoringAverage",2005
15,15,"Phil Mickelson",NA,68.57,480,7,"TenthTeeLateRound2ScoringAverage",2005
15,15,"Steve Stricker",NA,68.57,480,7,"TenthTeeLateRound2ScoringAverage",2005
17,17,"Mark Wilson",NA,68.67,206,3,"TenthTeeLateRound2ScoringAverage",2005
18,18,"Thomas Levet",NA,68.75,275,4,"TenthTeeLateRound2ScoringAverage",2005
19,19,"Paul Azinger",NA,69,138,2,"TenthTeeLateRound2ScoringAverage",2005
19,19,"Fred Funk",NA,69,345,5,"TenthTeeLateRound2ScoringAverage",2005
19,19,"Scott Gutschewski",NA,69,276,4,"TenthTeeLateRound2ScoringAverage",2005
19,19,"Arron Oberholser",NA,69,483,7,"TenthTeeLateRound2ScoringAverage",2005
23,23,"Corey Pavin",NA,69.17,415,6,"TenthTeeLateRound2ScoringAverage",2005
23,23,"Duffy Waldorf",NA,69.17,415,6,"TenthTeeLateRound2ScoringAverage",2005
25,25,"Mathias Gronberg",NA,69.2,346,5,"TenthTeeLateRound2ScoringAverage",2005
25,25,"Nick Watney",NA,69.2,692,10,"TenthTeeLateRound2ScoringAverage",2005
27,27,"Robert Allenby",NA,69.25,277,4,"TenthTeeLateRound2ScoringAverage",2005
27,27,"Robert Damron",NA,69.25,554,8,"TenthTeeLateRound2ScoringAverage",2005
27,27,"Mark Hensby",NA,69.25,277,4,"TenthTeeLateRound2ScoringAverage",2005
27,27,"Freddie Jacobson",NA,69.25,277,4,"TenthTeeLateRound2ScoringAverage",2005
31,31,"Brandt Jobe",NA,69.33,208,3,"TenthTeeLateRound2ScoringAverage",2005
31,31,"Rocco Mediate",NA,69.33,208,3,"TenthTeeLateRound2ScoringAverage",2005
33,33,"Brad Faxon",NA,69.4,347,5,"TenthTeeLateRound2ScoringAverage",2005
33,33,"Jim Furyk",NA,69.4,347,5,"TenthTeeLateRound2ScoringAverage",2005
35,35,"Zach Johnson",NA,69.43,486,7,"TenthTeeLateRound2ScoringAverage",2005
36,36,"Pat Perez",NA,69.5,417,6,"TenthTeeLateRound2ScoringAverage",2005
36,36,"Loren Roberts",NA,69.5,417,6,"TenthTeeLateRound2ScoringAverage",2005
38,38,"Woody Austin",NA,69.67,627,9,"TenthTeeLateRound2ScoringAverage",2005
38,38,"Stewart Cink",NA,69.67,418,6,"TenthTeeLateRound2ScoringAverage",2005
38,38,"Glen Hnatiuk",NA,69.67,418,6,"TenthTeeLateRound2ScoringAverage",2005
38,38,"Carl Pettersson",NA,69.67,627,9,"TenthTeeLateRound2ScoringAverage",2005
38,38,"Justin Rose",NA,69.67,209,3,"TenthTeeLateRound2ScoringAverage",2005
43,43,"John Senden",NA,69.7,697,10,"TenthTeeLateRound2ScoringAverage",2005
44,44,"Ted Purdy",NA,69.71,488,7,"TenthTeeLateRound2ScoringAverage",2005
45,45,"Olin Browne",NA,69.8,698,10,"TenthTeeLateRound2ScoringAverage",2005
46,46,"Joe Durant",NA,69.83,419,6,"TenthTeeLateRound2ScoringAverage",2005
47,47,"Jose Coceres",NA,69.86,489,7,"TenthTeeLateRound2ScoringAverage",2005
47,47,"Marco Dawson",NA,69.86,489,7,"TenthTeeLateRound2ScoringAverage",2005
47,47,"JJ Henry",NA,69.86,489,7,"TenthTeeLateRound2ScoringAverage",2005
47,47,"Lee Janzen",NA,69.86,489,7,"TenthTeeLateRound2ScoringAverage",2005
47,47,"Kevin Stadler",NA,69.86,489,7,"TenthTeeLateRound2ScoringAverage",2005
52,52,"Steve Allan",NA,70,630,9,"TenthTeeLateRound2ScoringAverage",2005
52,52,"Tommy Armour III",NA,70,560,8,"TenthTeeLateRound2ScoringAverage",2005
52,52,"Briny Baird",NA,70,210,3,"TenthTeeLateRound2ScoringAverage",2005
52,52,"Justin Bolli",NA,70,210,3,"TenthTeeLateRound2ScoringAverage",2005
52,52,"Ben Crane",NA,70,140,2,"TenthTeeLateRound2ScoringAverage",2005
52,52,"Brenden Pappas",NA,70,70,1,"TenthTeeLateRound2ScoringAverage",2005
52,52,"Brett Quigley",NA,70,630,9,"TenthTeeLateRound2ScoringAverage",2005
52,52,"Kevin Sutherland",NA,70,490,7,"TenthTeeLateRound2ScoringAverage",2005
52,52,"Tiger Woods",NA,70,70,1,"TenthTeeLateRound2ScoringAverage",2005
61,61,"DJ Brigman",NA,70.17,421,6,"TenthTeeLateRound2ScoringAverage",2005
61,61,"John Cook",NA,70.17,421,6,"TenthTeeLateRound2ScoringAverage",2005
63,63,"Carlos Franco",NA,70.2,351,5,"TenthTeeLateRound2ScoringAverage",2005
63,63,"Jay Williamson",NA,70.2,351,5,"TenthTeeLateRound2ScoringAverage",2005
65,65,"Mark Calcavecchia",NA,70.25,562,8,"TenthTeeLateRound2ScoringAverage",2005
65,65,"JL Lewis",NA,70.25,562,8,"TenthTeeLateRound2ScoringAverage",2005
65,65,"Billy Mayfair",NA,70.25,562,8,"TenthTeeLateRound2ScoringAverage",2005
68,68,"Jonathan Kaye",NA,70.29,492,7,"TenthTeeLateRound2ScoringAverage",2005
68,68,"Hank Kuehne",NA,70.29,492,7,"TenthTeeLateRound2ScoringAverage",2005
70,70,"Robert Gamez",NA,70.33,422,6,"TenthTeeLateRound2ScoringAverage",2005
70,70,"Larry Mize",NA,70.33,422,6,"TenthTeeLateRound2ScoringAverage",2005
70,70,"Joey Sindelar",NA,70.33,633,9,"TenthTeeLateRound2ScoringAverage",2005
73,73,"Aaron Baddeley",NA,70.4,352,5,"TenthTeeLateRound2ScoringAverage",2005
73,73,"Vaughn Taylor",NA,70.4,704,10,"TenthTeeLateRound2ScoringAverage",2005
75,75,"Darron Stiles",NA,70.43,493,7,"TenthTeeLateRound2ScoringAverage",2005
76,76,"Greg Owen",NA,70.44,634,9,"TenthTeeLateRound2ScoringAverage",2005
77,77,"Billy Andrade",NA,70.5,423,6,"TenthTeeLateRound2ScoringAverage",2005
77,77,"Glen Day",NA,70.5,423,6,"TenthTeeLateRound2ScoringAverage",2005
77,77,"Bob Estes",NA,70.5,423,6,"TenthTeeLateRound2ScoringAverage",2005
77,77,"Todd Fischer",NA,70.5,282,4,"TenthTeeLateRound2ScoringAverage",2005
77,77,"Bill Glasson",NA,70.5,282,4,"TenthTeeLateRound2ScoringAverage",2005
77,77,"Matt Gogel",NA,70.5,564,8,"TenthTeeLateRound2ScoringAverage",2005
77,77,"Richard Johnson",NA,70.5,141,2,"TenthTeeLateRound2ScoringAverage",2005
77,77,"Brendan Jones",NA,70.5,282,4,"TenthTeeLateRound2ScoringAverage",2005
77,77,"Davis Love III",NA,70.5,282,4,"TenthTeeLateRound2ScoringAverage",2005
77,77,"Dennis Paulson",NA,70.5,282,4,"TenthTeeLateRound2ScoringAverage",2005
77,77,"DA Points",NA,70.5,564,8,"TenthTeeLateRound2ScoringAverage",2005
77,77,"Vijay Singh",NA,70.5,141,2,"TenthTeeLateRound2ScoringAverage",2005
77,77,"Tjaart van der Walt",NA,70.5,423,6,"TenthTeeLateRound2ScoringAverage",2005
90,90,"Tim Petrovic",NA,70.55,776,11,"TenthTeeLateRound2ScoringAverage",2005
91,91,"Frank Lickliter II",NA,70.56,635,9,"TenthTeeLateRound2ScoringAverage",2005
92,92,"Heath Slocum",NA,70.57,494,7,"TenthTeeLateRound2ScoringAverage",2005
93,93,"Rob Rashell",NA,70.6,353,5,"TenthTeeLateRound2ScoringAverage",2005
94,94,"Jeff Hart",NA,70.63,565,8,"TenthTeeLateRound2ScoringAverage",2005
95,95,"Steve Elkington",NA,70.67,424,6,"TenthTeeLateRound2ScoringAverage",2005
95,95,"Shaun Micheel",NA,70.67,424,6,"TenthTeeLateRound2ScoringAverage",2005
97,97,"Dan Forsman",NA,70.75,283,4,"TenthTeeLateRound2ScoringAverage",2005
98,98,"Jerry Kelly",NA,70.78,637,9,"TenthTeeLateRound2ScoringAverage",2005
99,99,"Brent Geiberger",NA,70.8,354,5,"TenthTeeLateRound2ScoringAverage",2005
99,99,"Retief Goosen",NA,70.8,354,5,"TenthTeeLateRound2ScoringAverage",2005
99,99,"Kent Jones",NA,70.8,708,10,"TenthTeeLateRound2ScoringAverage",2005
99,99,"Joe Ogilvie",NA,70.8,354,5,"TenthTeeLateRound2ScoringAverage",2005
103,103,"Ryan Palmer",NA,70.83,425,6,"TenthTeeLateRound2ScoringAverage",2005
104,104,"Jim Carter",NA,70.86,496,7,"TenthTeeLateRound2ScoringAverage",2005
105,105,"Stephen Ames",NA,71,142,2,"TenthTeeLateRound2ScoringAverage",2005
105,105,"Jason Bohn",NA,71,497,7,"TenthTeeLateRound2ScoringAverage",2005
105,105,"KJ Choi",NA,71,284,4,"TenthTeeLateRound2ScoringAverage",2005
105,105,"Chris DiMarco",NA,71,284,4,"TenthTeeLateRound2ScoringAverage",2005
105,105,"Lucas Glover",NA,71,568,8,"TenthTeeLateRound2ScoringAverage",2005
105,105,"Paul Gow",NA,71,213,3,"TenthTeeLateRound2ScoringAverage",2005
105,105,"Padraig Harrington",NA,71,71,1,"TenthTeeLateRound2ScoringAverage",2005
105,105,"Bernhard Langer",NA,71,426,6,"TenthTeeLateRound2ScoringAverage",2005
105,105,"Stephen Leaney",NA,71,284,4,"TenthTeeLateRound2ScoringAverage",2005
105,105,"Geoff Ogilvy",NA,71,355,5,"TenthTeeLateRound2ScoringAverage",2005
105,105,"Dean Wilson",NA,71,284,4,"TenthTeeLateRound2ScoringAverage",2005
116,116,"Patrick Sheehan",NA,71.13,569,8,"TenthTeeLateRound2ScoringAverage",2005
117,117,"Tom Pernice Jr",NA,71.14,498,7,"TenthTeeLateRound2ScoringAverage",2005
118,118,"Neal Lancaster",NA,71.17,427,6,"TenthTeeLateRound2ScoringAverage",2005
119,119,"Hunter Haas",NA,71.2,356,5,"TenthTeeLateRound2ScoringAverage",2005
119,119,"David Hearn",NA,71.2,356,5,"TenthTeeLateRound2ScoringAverage",2005
121,121,"John Huston",NA,71.27,784,11,"TenthTeeLateRound2ScoringAverage",2005
122,122,"Doug Barron",NA,71.33,428,6,"TenthTeeLateRound2ScoringAverage",2005
122,122,"Matt Davidson",NA,71.33,428,6,"TenthTeeLateRound2ScoringAverage",2005
122,122,"Kevin Na",NA,71.33,428,6,"TenthTeeLateRound2ScoringAverage",2005
122,122,"Sean OHair",NA,71.33,214,3,"TenthTeeLateRound2ScoringAverage",2005
126,126,"John Rollins",NA,71.4,357,5,"TenthTeeLateRound2ScoringAverage",2005
127,127,"Jonathan Byrd",NA,71.44,643,9,"TenthTeeLateRound2ScoringAverage",2005
128,128,"Fred Couples",NA,71.5,143,2,"TenthTeeLateRound2ScoringAverage",2005
128,128,"Jose Maria Olazabal",NA,71.5,429,6,"TenthTeeLateRound2ScoringAverage",2005
128,128,"Chris Smith",NA,71.5,429,6,"TenthTeeLateRound2ScoringAverage",2005
128,128,"Kirk Triplett",NA,71.5,286,4,"TenthTeeLateRound2ScoringAverage",2005
132,132,"Len Mattiace",NA,71.56,644,9,"TenthTeeLateRound2ScoringAverage",2005
133,133,"DJ Trahan",NA,71.57,501,7,"TenthTeeLateRound2ScoringAverage",2005
133,133,"Charles Warren",NA,71.57,501,7,"TenthTeeLateRound2ScoringAverage",2005
135,135,"Chris Anderson",NA,71.6,358,5,"TenthTeeLateRound2ScoringAverage",2005
136,136,"Cameron Beckman",NA,71.63,573,8,"TenthTeeLateRound2ScoringAverage",2005
137,137,"Craig Barlow",NA,71.67,215,3,"TenthTeeLateRound2ScoringAverage",2005
137,137,"Charles Howell III",NA,71.67,215,3,"TenthTeeLateRound2ScoringAverage",2005
137,137,"Hunter Mahan",NA,71.67,215,3,"TenthTeeLateRound2ScoringAverage",2005
137,137,"David Toms",NA,71.67,215,3,"TenthTeeLateRound2ScoringAverage",2005
141,141,"Shigeki Maruyama",NA,71.75,287,4,"TenthTeeLateRound2ScoringAverage",2005
141,141,"Lee Westwood",NA,71.75,287,4,"TenthTeeLateRound2ScoringAverage",2005
143,143,"Chad Campbell",NA,71.8,359,5,"TenthTeeLateRound2ScoringAverage",2005
143,143,"Jay Haas",NA,71.8,359,5,"TenthTeeLateRound2ScoringAverage",2005
145,145,"Joey Snyder III",NA,71.83,431,6,"TenthTeeLateRound2ScoringAverage",2005
146,146,"Mike Weir",NA,71.86,503,7,"TenthTeeLateRound2ScoringAverage",2005
147,147,"Harrison Frazar",NA,71.89,647,9,"TenthTeeLateRound2ScoringAverage",2005
148,148,"Arjun Atwal",NA,72,216,3,"TenthTeeLateRound2ScoringAverage",2005
148,148,"Sergio Garcia",NA,72,72,1,"TenthTeeLateRound2ScoringAverage",2005
148,148,"Mark OMeara",NA,72,288,4,"TenthTeeLateRound2ScoringAverage",2005
148,148,"Chris Riley",NA,72,360,5,"TenthTeeLateRound2ScoringAverage",2005
148,148,"Adam Scott",NA,72,144,2,"TenthTeeLateRound2ScoringAverage",2005
148,148,"Brett Wetterich",NA,72,216,3,"TenthTeeLateRound2ScoringAverage",2005
154,154,"Mario Tiziani",NA,72.14,505,7,"TenthTeeLateRound2ScoringAverage",2005
155,155,"Michael Allen",NA,72.2,361,5,"TenthTeeLateRound2ScoringAverage",2005
155,155,"Jeff Brehaut",NA,72.2,361,5,"TenthTeeLateRound2ScoringAverage",2005
155,155,"Tom Byrum",NA,72.2,361,5,"TenthTeeLateRound2ScoringAverage",2005
155,155,"Matt Kuchar",NA,72.2,361,5,"TenthTeeLateRound2ScoringAverage",2005
155,155,"Steve Lowery",NA,72.2,722,10,"TenthTeeLateRound2ScoringAverage",2005
160,160,"Peter Lonard",NA,72.25,578,8,"TenthTeeLateRound2ScoringAverage",2005
160,160,"Will Ma Kenzie",NA,72.25,289,4,"TenthTeeLateRound2ScoringAverage",2005
162,162,"Michael Long",NA,72.33,217,3,"TenthTeeLateRound2ScoringAverage",2005
162,162,"Phillip Price",NA,72.33,217,3,"TenthTeeLateRound2ScoringAverage",2005
164,164,"Brian Bateman",NA,72.36,796,11,"TenthTeeLateRound2ScoringAverage",2005
165,165,"Danny Briggs",NA,72.38,579,8,"TenthTeeLateRound2ScoringAverage",2005
166,166,"Tom Gillis",NA,72.4,362,5,"TenthTeeLateRound2ScoringAverage",2005
166,166,"JP Hayes",NA,72.4,362,5,"TenthTeeLateRound2ScoringAverage",2005
166,166,"Ryuji Imada",NA,72.4,362,5,"TenthTeeLateRound2ScoringAverage",2005
169,169,"Steve Flesch",NA,72.5,435,6,"TenthTeeLateRound2ScoringAverage",2005
169,169,"Scott McCarron",NA,72.5,145,2,"TenthTeeLateRound2ScoringAverage",2005
