"YTDParorBetterStreak_RANKTHISWEEK_2013","YTDParorBetterStreak_RANKLASTWEEK_2013","YTDParorBetterStreak_PLAYERNAME_2013","YTDParorBetterStreak__2013","YTDParorBetterStreak_NUMBEROFROUNDS_2013","stat_name","year"
115,115,"Derek Ernst",NA,7,"YTDParorBetterStreak",2013
115,115,"Rickie Fowler",NA,7,"YTDParorBetterStreak",2013
115,115,"Jim Furyk",NA,7,"YTDParorBetterStreak",2013
115,115,"Lucas Glover",NA,7,"YTDParorBetterStreak",2013
115,115,"Brian Harman",NA,7,"YTDParorBetterStreak",2013
115,115,"John Huh",NA,7,"YTDParorBetterStreak",2013
115,115,"Ben Kohles",NA,7,"YTDParorBetterStreak",2013
115,115,"Jason Kokrak",NA,7,"YTDParorBetterStreak",2013
115,115,"Doug LaBelle II",NA,7,"YTDParorBetterStreak",2013
115,115,"DH Lee",NA,7,"YTDParorBetterStreak",2013
115,115,"Luke List",NA,7,"YTDParorBetterStreak",2013
115,115,"Ken Looper",NA,7,"YTDParorBetterStreak",2013
115,115,"Bill Lunde",NA,7,"YTDParorBetterStreak",2013
115,115,"Rod Pampling",NA,7,"YTDParorBetterStreak",2013
115,115,"Cameron Percy",NA,7,"YTDParorBetterStreak",2013
115,115,"DA Points",NA,7,"YTDParorBetterStreak",2013
115,115,"Tag Ridings",NA,7,"YTDParorBetterStreak",2013
115,115,"Alexandre Rocha",NA,7,"YTDParorBetterStreak",2013
115,115,"Joey Snyder III",NA,7,"YTDParorBetterStreak",2013
115,115,"Brendan Steele",NA,7,"YTDParorBetterStreak",2013
115,115,"Steve Stricker",NA,7,"YTDParorBetterStreak",2013
115,115,"Chris Stroud",NA,7,"YTDParorBetterStreak",2013
115,115,"Vaughn Taylor",NA,7,"YTDParorBetterStreak",2013
115,115,"David Toms",NA,7,"YTDParorBetterStreak",2013
115,115,"DJ Trahan",NA,7,"YTDParorBetterStreak",2013
115,115,"Bo Van Pelt",NA,7,"YTDParorBetterStreak",2013
115,115,"Camilo Villegas",NA,7,"YTDParorBetterStreak",2013
115,115,"Mike Weir",NA,7,"YTDParorBetterStreak",2013
115,115,"Lee Westwood",NA,7,"YTDParorBetterStreak",2013
115,115,"Mark Wilson",NA,7,"YTDParorBetterStreak",2013
115,115,"Gary Woodland",NA,7,"YTDParorBetterStreak",2013
151,151,"Matt Bettencourt",NA,6,"YTDParorBetterStreak",2013
151,151,"Michael Bradley",NA,6,"YTDParorBetterStreak",2013
151,151,"Bud Cauley",NA,6,"YTDParorBetterStreak",2013
151,151,"Ernie Els",NA,6,"YTDParorBetterStreak",2013
151,151,"Fred Funk",NA,6,"YTDParorBetterStreak",2013
151,151,"Tommy Gainey",NA,6,"YTDParorBetterStreak",2013
151,151,"Sergio Garcia",NA,6,"YTDParorBetterStreak",2013
151,151,"Scott Gardiner",NA,6,"YTDParorBetterStreak",2013
151,151,"Retief Goosen",NA,6,"YTDParorBetterStreak",2013
151,151,"Peter Hanson",NA,6,"YTDParorBetterStreak",2013
151,151,"Padraig Harrington",NA,6,"YTDParorBetterStreak",2013
151,151,"Morgan Hoffmann",NA,6,"YTDParorBetterStreak",2013
151,151,"Ryo Ishikawa",NA,6,"YTDParorBetterStreak",2013
151,151,"Skip Kendall",NA,6,"YTDParorBetterStreak",2013
151,151,"Colt Knost",NA,6,"YTDParorBetterStreak",2013
151,151,"Martin Laird",NA,6,"YTDParorBetterStreak",2013
151,151,"Peter Lonard",NA,6,"YTDParorBetterStreak",2013
151,151,"Davis Love III",NA,6,"YTDParorBetterStreak",2013
151,151,"Graeme McDowell",NA,6,"YTDParorBetterStreak",2013
151,151,"John Merrick",NA,6,"YTDParorBetterStreak",2013
151,151,"Kevin Na",NA,6,"YTDParorBetterStreak",2013
151,151,"Geoff Ogilvy",NA,6,"YTDParorBetterStreak",2013
151,151,"Scott Piercy",NA,6,"YTDParorBetterStreak",2013
151,151,"Ian Poulter",NA,6,"YTDParorBetterStreak",2013
151,151,"Ted Purdy",NA,6,"YTDParorBetterStreak",2013
151,151,"Brett Quigley",NA,6,"YTDParorBetterStreak",2013
151,151,"Shawn Stefani",NA,6,"YTDParorBetterStreak",2013
151,151,"Robert Streb",NA,6,"YTDParorBetterStreak",2013
151,151,"Brendon Todd",NA,6,"YTDParorBetterStreak",2013
151,151,"Lee Williams",NA,6,"YTDParorBetterStreak",2013
151,151,"Casey Wittenberg",NA,6,"YTDParorBetterStreak",2013
182,182,"Joe Affrunti",NA,5,"YTDParorBetterStreak",2013
182,182,"Ryan Blaum",NA,5,"YTDParorBetterStreak",2013
182,182,"Justin Bolli",NA,5,"YTDParorBetterStreak",2013
182,182,"Jonathan Byrd",NA,5,"YTDParorBetterStreak",2013
182,182,"Patrick Cantlay",NA,5,"YTDParorBetterStreak",2013
182,182,"Kevin Chappell",NA,5,"YTDParorBetterStreak",2013
182,182,"Stewart Cink",NA,5,"YTDParorBetterStreak",2013
182,182,"Nicolas Colsaerts",NA,5,"YTDParorBetterStreak",2013
182,182,"Glen Day",NA,5,"YTDParorBetterStreak",2013
182,182,"Ross Fisher",NA,5,"YTDParorBetterStreak",2013
182,182,"Bobby Gates",NA,5,"YTDParorBetterStreak",2013
182,182,"Tom Gillis",NA,5,"YTDParorBetterStreak",2013
182,182,"Andres Gonzales",NA,5,"YTDParorBetterStreak",2013
182,182,"Jeff Gove",NA,5,"YTDParorBetterStreak",2013
182,182,"JB Holmes",NA,5,"YTDParorBetterStreak",2013
182,182,"Trevor Immelman",NA,5,"YTDParorBetterStreak",2013
182,182,"Martin Kaymer",NA,5,"YTDParorBetterStreak",2013
182,182,"Steve LeBrun",NA,5,"YTDParorBetterStreak",2013
182,182,"Danny Lee",NA,5,"YTDParorBetterStreak",2013
182,182,"Michael Letzig",NA,5,"YTDParorBetterStreak",2013
182,182,"John Mallinger",NA,5,"YTDParorBetterStreak",2013
182,182,"Steve Marino",NA,5,"YTDParorBetterStreak",2013
182,182,"Hideki Matsuyama",NA,5,"YTDParorBetterStreak",2013
182,182,"Billy Mayfair",NA,5,"YTDParorBetterStreak",2013
182,182,"Henrik Norlander",NA,5,"YTDParorBetterStreak",2013
182,182,"Sean OHair",NA,5,"YTDParorBetterStreak",2013
182,182,"Nick OHern",NA,5,"YTDParorBetterStreak",2013
182,182,"Joe Ogilvie",NA,5,"YTDParorBetterStreak",2013
182,182,"Louis Oosthuizen",NA,5,"YTDParorBetterStreak",2013
182,182,"Kyle Reifers",NA,5,"YTDParorBetterStreak",2013
182,182,"Wes Short Jr",NA,5,"YTDParorBetterStreak",2013
182,182,"Vijay Singh",NA,5,"YTDParorBetterStreak",2013
182,182,"Richard Sterne",NA,5,"YTDParorBetterStreak",2013
182,182,"Darron Stiles",NA,5,"YTDParorBetterStreak",2013
182,182,"Peter Tomasulo",NA,5,"YTDParorBetterStreak",2013
182,182,"Duffy Waldorf",NA,5,"YTDParorBetterStreak",2013
182,182,"Aaron Watkins",NA,5,"YTDParorBetterStreak",2013
219,219,"Robert Allenby",NA,4,"YTDParorBetterStreak",2013
219,219,"Woody Austin",NA,4,"YTDParorBetterStreak",2013
219,219,"Shane Bertsch",NA,4,"YTDParorBetterStreak",2013
219,219,"Bart Bryant",NA,4,"YTDParorBetterStreak",2013
219,219,"Will Claxton",NA,4,"YTDParorBetterStreak",2013
219,219,"Jon Curran",NA,4,"YTDParorBetterStreak",2013
219,219,"John Daly",NA,4,"YTDParorBetterStreak",2013
219,219,"Marco Dawson",NA,4,"YTDParorBetterStreak",2013
219,219,"Chris DiMarco",NA,4,"YTDParorBetterStreak",2013
219,219,"James Driscoll",NA,4,"YTDParorBetterStreak",2013
219,219,"Joe Durant",NA,4,"YTDParorBetterStreak",2013
219,219,"Gonzalo Fdez Castano",NA,4,"YTDParorBetterStreak",2013
219,219,"Steve Flesch",NA,4,"YTDParorBetterStreak",2013
219,219,"Hunter Haas",NA,4,"YTDParorBetterStreak",2013
219,219,"JJ Henry",NA,4,"YTDParorBetterStreak",2013
219,219,"Scott Jamieson",NA,4,"YTDParorBetterStreak",2013
219,219,"Miguel Angel Jimenez",NA,4,"YTDParorBetterStreak",2013
219,219,"Brandt Jobe",NA,4,"YTDParorBetterStreak",2013
219,219,"Kent Jones",NA,4,"YTDParorBetterStreak",2013
219,219,"Michael Kim",NA,4,"YTDParorBetterStreak",2013
219,219,"John Kimbell",NA,4,"YTDParorBetterStreak",2013
219,219,"Shane Lowry",NA,4,"YTDParorBetterStreak",2013
219,219,"Eric Meierdierks",NA,4,"YTDParorBetterStreak",2013
219,219,"Alexander Noren",NA,4,"YTDParorBetterStreak",2013
219,219,"John Peterson",NA,4,"YTDParorBetterStreak",2013
219,219,"Chris Riley",NA,4,"YTDParorBetterStreak",2013
219,219,"Patrick Rodgers",NA,4,"YTDParorBetterStreak",2013
219,219,"Marcel Siem",NA,4,"YTDParorBetterStreak",2013
219,219,"Roger Sloan",NA,4,"YTDParorBetterStreak",2013
219,219,"Paul Stankowski",NA,4,"YTDParorBetterStreak",2013
219,219,"Kyle Stanley",NA,4,"YTDParorBetterStreak",2013
219,219,"Andre Stolz",NA,4,"YTDParorBetterStreak",2013
219,219,"Hideto Tanihara",NA,4,"YTDParorBetterStreak",2013
219,219,"Peter Uihlein",NA,4,"YTDParorBetterStreak",2013
219,219,"Scott Verplank",NA,4,"YTDParorBetterStreak",2013
219,219,"Steve Wheatcroft",NA,4,"YTDParorBetterStreak",2013
255,255,"Mark Anderson",NA,3,"YTDParorBetterStreak",2013
255,255,"Billy Andrade",NA,3,"YTDParorBetterStreak",2013
255,255,"Todd Baek",NA,3,"YTDParorBetterStreak",2013
255,255,"Blayne Barber",NA,3,"YTDParorBetterStreak",2013
255,255,"Gary Christian",NA,3,"YTDParorBetterStreak",2013
255,255,"Russ Cochran",NA,3,"YTDParorBetterStreak",2013
255,255,"George Coetzee",NA,3,"YTDParorBetterStreak",2013
255,255,"Ben Curtis",NA,3,"YTDParorBetterStreak",2013
255,255,"Matt Fast",NA,3,"YTDParorBetterStreak",2013
255,255,"Zack Fischer",NA,3,"YTDParorBetterStreak",2013
255,255,"Robert Gamez",NA,3,"YTDParorBetterStreak",2013
255,255,"Branden Grace",NA,3,"YTDParorBetterStreak",2013
255,255,"Paul Haley II",NA,3,"YTDParorBetterStreak",2013
255,255,"Ryuji Imada",NA,3,"YTDParorBetterStreak",2013
255,255,"Troy Kelly",NA,3,"YTDParorBetterStreak",2013
255,255,"Hank Kuehne",NA,3,"YTDParorBetterStreak",2013
255,255,"Neal Lancaster",NA,3,"YTDParorBetterStreak",2013
255,255,"Bernhard Langer",NA,3,"YTDParorBetterStreak",2013
255,255,"Steve Lowery",NA,3,"YTDParorBetterStreak",2013
255,255,"Francesco Molinari",NA,3,"YTDParorBetterStreak",2013
255,255,"Thorbjorn Olesen",NA,3,"YTDParorBetterStreak",2013
255,255,"Kenny Perry",NA,3,"YTDParorBetterStreak",2013
255,255,"Justin Peters",NA,3,"YTDParorBetterStreak",2013
255,255,"Sam Saunders",NA,3,"YTDParorBetterStreak",2013
255,255,"Sebastian Vazquez",NA,3,"YTDParorBetterStreak",2013
255,255,"Marc Warren",NA,3,"YTDParorBetterStreak",2013
255,255,"Chris Williams",NA,3,"YTDParorBetterStreak",2013
255,255,"Dean Wilson",NA,3,"YTDParorBetterStreak",2013
255,255,"Chris Wood",NA,3,"YTDParorBetterStreak",2013
284,284,"Brad Adamonis",NA,2,"YTDParorBetterStreak",2013
284,284,"Kiradech Aphibarnrat",NA,2,"YTDParorBetterStreak",2013
284,284,"Arjun Atwal",NA,2,"YTDParorBetterStreak",2013
284,284,"Rafa Cabrera Bello",NA,2,"YTDParorBetterStreak",2013
284,284,"Paul Casey",NA,2,"YTDParorBetterStreak",2013
284,284,"Donald Constable",NA,2,"YTDParorBetterStreak",2013
284,284,"Franklin Corpening",NA,2,"YTDParorBetterStreak",2013
284,284,"Fred Couples",NA,2,"YTDParorBetterStreak",2013
284,284,"Jamie Donaldson",NA,2,"YTDParorBetterStreak",2013
284,284,"David Duval",NA,2,"YTDParorBetterStreak",2013
284,284,"Marcus Fraser",NA,2,"YTDParorBetterStreak",2013
284,284,"David Frost",NA,2,"YTDParorBetterStreak",2013
284,284,"Jorge Garcia",NA,2,"YTDParorBetterStreak",2013
284,284,"Jason Gore",NA,2,"YTDParorBetterStreak",2013
284,284,"Todd Hamilton",NA,2,"YTDParorBetterStreak",2013
284,284,"Scott Harrington",NA,2,"YTDParorBetterStreak",2013
284,284,"Mike Hendry",NA,2,"YTDParorBetterStreak",2013
284,284,"Steven Ihm",NA,2,"YTDParorBetterStreak",2013
284,284,"Yuta Ikeda",NA,2,"YTDParorBetterStreak",2013
284,284,"Thongchai Jaidee",NA,2,"YTDParorBetterStreak",2013
284,284,"Lee Janzen",NA,2,"YTDParorBetterStreak",2013
284,284,"Andrew Johnson",NA,2,"YTDParorBetterStreak",2013
284,284,"Steve Jones",NA,2,"YTDParorBetterStreak",2013
284,284,"Si Woo Kim",NA,2,"YTDParorBetterStreak",2013
284,284,"Kevin Kisner",NA,2,"YTDParorBetterStreak",2013
284,284,"Paul Lawrie",NA,2,"YTDParorBetterStreak",2013
284,284,"Tom Lehman",NA,2,"YTDParorBetterStreak",2013
284,284,"Frank Lickliter II",NA,2,"YTDParorBetterStreak",2013
284,284,"Matteo Manassero",NA,2,"YTDParorBetterStreak",2013
284,284,"Scott McCarron",NA,2,"YTDParorBetterStreak",2013
284,284,"Chris Naegel",NA,2,"YTDParorBetterStreak",2013
284,284,"Garrett Osborn",NA,2,"YTDParorBetterStreak",2013
284,284,"Jesper Parnevik",NA,2,"YTDParorBetterStreak",2013
284,284,"David Peoples",NA,2,"YTDParorBetterStreak",2013
284,284,"Brett Rumford",NA,2,"YTDParorBetterStreak",2013
284,284,"Nate Smith",NA,2,"YTDParorBetterStreak",2013
284,284,"Justin Thomas",NA,2,"YTDParorBetterStreak",2013
284,284,"Guan Tian Liang",NA,2,"YTDParorBetterStreak",2013
284,284,"Marc Turnesa",NA,2,"YTDParorBetterStreak",2013
284,284,"Jhonattan Vegas",NA,2,"YTDParorBetterStreak",2013
284,284,"Tom Watson",NA,2,"YTDParorBetterStreak",2013
284,284,"Thaworn Wiratchant",NA,2,"YTDParorBetterStreak",2013
284,284,"Jeremiah Wooding",NA,2,"YTDParorBetterStreak",2013
