"GoingfortheGreenHitGreenPct_RANKTHISWEEK_2005","GoingfortheGreenHitGreenPct_RANKLASTWEEK_2005","GoingfortheGreenHitGreenPct_PLAYERNAME_2005","GoingfortheGreenHitGreenPct_ROUNDS_2005","GoingfortheGreenHitGreenPct_Pct_2005","GoingfortheGreenHitGreenPct_SUCCESSES_2005","GoingfortheGreenHitGreenPct_ATTEMPTS_2005","GoingfortheGreenHitGreenPct_RTPSUCCESSES_2005","GoingfortheGreenHitGreenPct_RTPNOTGOINGFORTHEGRN_2005","stat_name","year"
15,15,"Brendan Jones",81,28.75,46,160,-45,NA,"GoingfortheGreenHitGreenPct",2005
16,16,"John Rollins",97,28.72,56,195,-52,NA,"GoingfortheGreenHitGreenPct",2005
17,17,"Robert Allenby",95,28.57,48,168,-48,NA,"GoingfortheGreenHitGreenPct",2005
18,18,"Ted Purdy",122,28.1,59,210,-56,NA,"GoingfortheGreenHitGreenPct",2005
19,19,"Andrew Magee",82,27.94,38,136,-40,NA,"GoingfortheGreenHitGreenPct",2005
20,20,"Briny Baird",98,27.85,44,158,-49,NA,"GoingfortheGreenHitGreenPct",2005
20,20,"Jason Bohn",91,27.85,44,158,-47,NA,"GoingfortheGreenHitGreenPct",2005
22,22,"Jeff Brehaut",71,27.69,36,130,-37,NA,"GoingfortheGreenHitGreenPct",2005
23,23,"Joey Snyder III",102,27.37,52,190,-57,NA,"GoingfortheGreenHitGreenPct",2005
24,24,"Craig Barlow",81,27.27,36,132,-39,NA,"GoingfortheGreenHitGreenPct",2005
25,25,"Mathias Gronberg",60,26.97,41,152,-44,NA,"GoingfortheGreenHitGreenPct",2005
26,26,"Chris Smith",93,26.96,55,204,-51,NA,"GoingfortheGreenHitGreenPct",2005
27,27,"Brian Bateman",98,26.83,44,164,-49,NA,"GoingfortheGreenHitGreenPct",2005
28,28,"Nick Watney",91,26.63,53,199,-57,NA,"GoingfortheGreenHitGreenPct",2005
29,29,"Stuart Appleby",84,26.61,33,124,-34,NA,"GoingfortheGreenHitGreenPct",2005
30,30,"Retief Goosen",71,26.53,26,98,-29,NA,"GoingfortheGreenHitGreenPct",2005
31,31,"Sean OHair",103,26.52,48,181,-48,NA,"GoingfortheGreenHitGreenPct",2005
32,32,"Jesper Parnevik",84,26.49,40,151,-38,NA,"GoingfortheGreenHitGreenPct",2005
33,33,"Tommy Armour III",103,26.39,38,144,-41,NA,"GoingfortheGreenHitGreenPct",2005
34,34,"Ben Crane",78,26.21,27,103,-31,NA,"GoingfortheGreenHitGreenPct",2005
35,35,"Alex Cejka",84,26.19,33,126,-28,NA,"GoingfortheGreenHitGreenPct",2005
36,36,"Jay Haas",54,25.86,15,58,-16,NA,"GoingfortheGreenHitGreenPct",2005
37,37,"Rory Sabbatini",81,25.66,29,113,-31,NA,"GoingfortheGreenHitGreenPct",2005
38,38,"Brandt Jobe",96,25.41,46,181,-47,NA,"GoingfortheGreenHitGreenPct",2005
39,39,"DA Points",94,25.28,45,178,-51,NA,"GoingfortheGreenHitGreenPct",2005
40,40,"Dan Forsman",52,25.27,23,91,-23,NA,"GoingfortheGreenHitGreenPct",2005
41,41,"Shaun Micheel",81,25.21,30,119,-33,NA,"GoingfortheGreenHitGreenPct",2005
42,42,"Bart Bryant",91,25.19,33,131,-38,NA,"GoingfortheGreenHitGreenPct",2005
43,43,"DJ Trahan",81,25.14,44,175,-49,NA,"GoingfortheGreenHitGreenPct",2005
44,44,"Ben Curtis",65,25,18,72,-19,NA,"GoingfortheGreenHitGreenPct",2005
44,44,"Bob Heintz",67,25,26,104,-22,NA,"GoingfortheGreenHitGreenPct",2005
44,44,"Bradley Hughes",52,25,26,104,-20,NA,"GoingfortheGreenHitGreenPct",2005
44,44,"Richard Johnson",50,25,21,84,-18,NA,"GoingfortheGreenHitGreenPct",2005
44,44,"Tag Ridings",93,25,53,212,-53,NA,"GoingfortheGreenHitGreenPct",2005
44,44,"David Toms",87,25,27,108,-33,NA,"GoingfortheGreenHitGreenPct",2005
50,50,"Neal Lancaster",95,24.86,45,181,-40,NA,"GoingfortheGreenHitGreenPct",2005
51,51,"Duffy Waldorf",86,24.81,32,129,-32,NA,"GoingfortheGreenHitGreenPct",2005
52,52,"Carlos Franco",78,24.53,39,159,-40,NA,"GoingfortheGreenHitGreenPct",2005
53,53,"Phillip Price",77,24.51,25,102,-26,NA,"GoingfortheGreenHitGreenPct",2005
54,54,"Davis Love III",80,24.37,29,119,-31,NA,"GoingfortheGreenHitGreenPct",2005
55,55,"Scott Gutschewski",86,24.23,47,194,-49,NA,"GoingfortheGreenHitGreenPct",2005
56,56,"Vijay Singh",111,24.1,60,249,-59,NA,"GoingfortheGreenHitGreenPct",2005
57,57,"Aaron Baddeley",84,24.07,39,162,-40,NA,"GoingfortheGreenHitGreenPct",2005
58,58,"Phil Mickelson",81,24.06,32,133,-28,NA,"GoingfortheGreenHitGreenPct",2005
59,59,"Padraig Harrington",50,24.05,19,79,-22,NA,"GoingfortheGreenHitGreenPct",2005
60,60,"Brian Davis",75,24.03,31,129,-38,NA,"GoingfortheGreenHitGreenPct",2005
61,61,"JP Hayes",63,24,18,75,-20,NA,"GoingfortheGreenHitGreenPct",2005
61,61,"Lee Westwood",50,24,18,75,-19,NA,"GoingfortheGreenHitGreenPct",2005
63,63,"Kevin Sutherland",89,23.78,34,143,-30,NA,"GoingfortheGreenHitGreenPct",2005
64,64,"Billy Mayfair",114,23.74,52,219,-57,NA,"GoingfortheGreenHitGreenPct",2005
65,65,"Jeff Maggert",79,23.68,27,114,-23,NA,"GoingfortheGreenHitGreenPct",2005
66,66,"Tim Clark",92,23.64,26,110,-27,NA,"GoingfortheGreenHitGreenPct",2005
66,66,"Greg Owen",84,23.64,39,165,-37,NA,"GoingfortheGreenHitGreenPct",2005
68,68,"David Hearn",68,23.62,30,127,-29,NA,"GoingfortheGreenHitGreenPct",2005
69,69,"Craig Perks",67,23.53,24,102,-25,NA,"GoingfortheGreenHitGreenPct",2005
69,69,"Steve Stricker",62,23.53,20,85,-20,NA,"GoingfortheGreenHitGreenPct",2005
71,71,"Omar Uresti",84,23.48,27,115,-28,NA,"GoingfortheGreenHitGreenPct",2005
72,72,"Daniel Chopra",108,23.45,53,226,-53,NA,"GoingfortheGreenHitGreenPct",2005
73,73,"Ryan Palmer",101,23.32,45,193,-46,NA,"GoingfortheGreenHitGreenPct",2005
74,74,"Carl Pettersson",109,23.3,41,176,-41,NA,"GoingfortheGreenHitGreenPct",2005
75,75,"Scott McCarron",78,23.26,30,129,-32,NA,"GoingfortheGreenHitGreenPct",2005
76,76,"Scott Hend",75,23.23,46,198,-45,NA,"GoingfortheGreenHitGreenPct",2005
77,77,"Will Ma Kenzie",75,23.19,32,138,-30,NA,"GoingfortheGreenHitGreenPct",2005
78,78,"Bo Van Pelt",112,23.15,47,203,-44,NA,"GoingfortheGreenHitGreenPct",2005
79,79,"Freddie Jacobson",72,23.08,21,91,-24,NA,"GoingfortheGreenHitGreenPct",2005
79,79,"Kirk Triplett",55,23.08,12,52,-12,NA,"GoingfortheGreenHitGreenPct",2005
81,81,"Frank Lickliter II",100,23,46,200,-42,NA,"GoingfortheGreenHitGreenPct",2005
82,82,"Brent Geiberger",61,22.99,20,87,-26,NA,"GoingfortheGreenHitGreenPct",2005
83,83,"Mark Calcavecchia",92,22.98,37,161,-39,NA,"GoingfortheGreenHitGreenPct",2005
84,84,"Tom Pernice Jr",111,22.87,43,188,-45,NA,"GoingfortheGreenHitGreenPct",2005
84,84,"Vaughn Taylor",99,22.87,43,188,-43,NA,"GoingfortheGreenHitGreenPct",2005
86,86,"Justin Rose",99,22.84,45,197,-41,NA,"GoingfortheGreenHitGreenPct",2005
87,87,"Rod Pampling",89,22.78,36,158,-36,NA,"GoingfortheGreenHitGreenPct",2005
88,88,"Steve Flesch",90,22.76,28,123,-27,NA,"GoingfortheGreenHitGreenPct",2005
89,89,"John Daly",78,22.73,35,154,-34,NA,"GoingfortheGreenHitGreenPct",2005
90,90,"Brett Wetterich",76,22.51,43,191,-43,NA,"GoingfortheGreenHitGreenPct",2005
91,91,"Lucas Glover",88,22.43,48,214,-53,NA,"GoingfortheGreenHitGreenPct",2005
92,92,"Dean Wilson",86,22.39,30,134,-32,NA,"GoingfortheGreenHitGreenPct",2005
93,93,"Steve Lowery",100,22.38,47,210,-52,NA,"GoingfortheGreenHitGreenPct",2005
94,94,"Joey Sindelar",104,22.34,44,197,-34,NA,"GoingfortheGreenHitGreenPct",2005
95,95,"Jason Allred",75,22.31,29,130,-26,NA,"GoingfortheGreenHitGreenPct",2005
96,96,"Steve Allan",102,22.27,47,211,-46,NA,"GoingfortheGreenHitGreenPct",2005
97,97,"Jonathan Kaye",77,22.22,28,126,-24,NA,"GoingfortheGreenHitGreenPct",2005
97,97,"Arron Oberholser",65,22.22,20,90,-20,NA,"GoingfortheGreenHitGreenPct",2005
99,99,"Paul Azinger",66,22.12,23,104,-20,NA,"GoingfortheGreenHitGreenPct",2005
100,100,"Joe Durant",81,21.99,31,141,-28,NA,"GoingfortheGreenHitGreenPct",2005
101,101,"Ryuji Imada",78,21.97,29,132,-30,NA,"GoingfortheGreenHitGreenPct",2005
102,102,"Todd Hamilton",94,21.95,27,123,-26,NA,"GoingfortheGreenHitGreenPct",2005
103,103,"Fred Couples",72,21.84,19,87,-23,NA,"GoingfortheGreenHitGreenPct",2005
103,103,"John Huston",90,21.84,38,174,-37,NA,"GoingfortheGreenHitGreenPct",2005
105,105,"Charles Warren",89,21.83,43,197,-45,NA,"GoingfortheGreenHitGreenPct",2005
106,106,"Dudley Hart",84,21.71,28,129,-28,NA,"GoingfortheGreenHitGreenPct",2005
107,107,"Tjaart van der Walt",56,21.7,23,106,-22,NA,"GoingfortheGreenHitGreenPct",2005
108,108,"Hunter Mahan",103,21.63,45,208,-47,NA,"GoingfortheGreenHitGreenPct",2005
109,109,"JJ Henry",102,21.43,42,196,-39,NA,"GoingfortheGreenHitGreenPct",2005
110,110,"Thomas Levet",54,21.31,13,61,-14,NA,"GoingfortheGreenHitGreenPct",2005
111,111,"Michael Long",72,21.28,30,141,-36,NA,"GoingfortheGreenHitGreenPct",2005
112,112,"Tom Gillis",77,21.21,28,132,-27,NA,"GoingfortheGreenHitGreenPct",2005
113,113,"Hank Kuehne",84,21.13,41,194,-42,NA,"GoingfortheGreenHitGreenPct",2005
114,114,"DJ Brigman",76,21.05,24,114,-21,NA,"GoingfortheGreenHitGreenPct",2005
115,115,"Stewart Cink",98,21.01,25,119,-24,NA,"GoingfortheGreenHitGreenPct",2005
116,116,"Mario Tiziani",67,20.91,23,110,-25,NA,"GoingfortheGreenHitGreenPct",2005
117,117,"Rich Beem",66,20.88,19,91,-20,NA,"GoingfortheGreenHitGreenPct",2005
118,118,"Darron Stiles",78,20.87,24,115,-20,NA,"GoingfortheGreenHitGreenPct",2005
119,119,"Jerry Kelly",101,20.74,28,135,-31,NA,"GoingfortheGreenHitGreenPct",2005
120,120,"Tom Byrum",83,20.73,17,82,-17,NA,"GoingfortheGreenHitGreenPct",2005
121,121,"KJ Choi",78,20.69,18,87,-21,NA,"GoingfortheGreenHitGreenPct",2005
121,121,"Scott Verplank",87,20.69,24,116,-21,NA,"GoingfortheGreenHitGreenPct",2005
123,123,"Zach Johnson",96,20.65,32,155,-27,NA,"GoingfortheGreenHitGreenPct",2005
124,124,"Kenny Perry",82,20.63,26,126,-24,NA,"GoingfortheGreenHitGreenPct",2005
125,125,"Stephen Ames",82,20.59,21,102,-23,NA,"GoingfortheGreenHitGreenPct",2005
125,125,"Billy Andrade",83,20.59,28,136,-29,NA,"GoingfortheGreenHitGreenPct",2005
127,127,"Heath Slocum",103,20.57,29,141,-26,NA,"GoingfortheGreenHitGreenPct",2005
128,128,"Bob Estes",92,20.51,24,117,-28,NA,"GoingfortheGreenHitGreenPct",2005
128,128,"Rocco Mediate",73,20.51,24,117,-22,NA,"GoingfortheGreenHitGreenPct",2005
130,130,"Matt Davidson",53,20.45,18,88,-15,NA,"GoingfortheGreenHitGreenPct",2005
130,130,"Dennis Paulson",63,20.45,27,132,-30,NA,"GoingfortheGreenHitGreenPct",2005
132,132,"Joe Ogilvie",103,20.41,30,147,-33,NA,"GoingfortheGreenHitGreenPct",2005
133,133,"Tim Petrovic",97,20.26,31,153,-32,NA,"GoingfortheGreenHitGreenPct",2005
134,134,"Matt Gogel",78,20.19,21,104,-21,NA,"GoingfortheGreenHitGreenPct",2005
135,135,"Chad Campbell",95,20.15,27,134,-27,NA,"GoingfortheGreenHitGreenPct",2005
136,136,"Olin Browne",99,20,19,95,-18,NA,"GoingfortheGreenHitGreenPct",2005
136,136,"Fred Funk",102,20,19,95,-17,NA,"GoingfortheGreenHitGreenPct",2005
136,136,"Tim Herron",100,20,28,140,-28,NA,"GoingfortheGreenHitGreenPct",2005
139,139,"Brad Faxon",75,19.77,17,86,-18,NA,"GoingfortheGreenHitGreenPct",2005
140,140,"Ian Poulter",62,19.67,12,61,-13,NA,"GoingfortheGreenHitGreenPct",2005
141,141,"Brett Quigley",96,19.64,33,168,-33,NA,"GoingfortheGreenHitGreenPct",2005
142,142,"Stephen Leaney",89,19.61,20,102,-21,NA,"GoingfortheGreenHitGreenPct",2005
143,143,"Arjun Atwal",65,19.57,27,138,-29,NA,"GoingfortheGreenHitGreenPct",2005
144,144,"Geoff Ogilvy",97,19.55,26,133,-26,NA,"GoingfortheGreenHitGreenPct",2005
145,145,"Hunter Haas",83,19.38,31,160,-36,NA,"GoingfortheGreenHitGreenPct",2005
146,146,"Jose Maria Olazabal",55,19.23,15,78,-14,NA,"GoingfortheGreenHitGreenPct",2005
147,147,"Corey Pavin",77,18.57,13,70,-15,NA,"GoingfortheGreenHitGreenPct",2005
148,148,"Lee Janzen",75,18.45,19,103,-19,NA,"GoingfortheGreenHitGreenPct",2005
149,149,"John Elliott",58,18.33,22,120,-20,NA,"GoingfortheGreenHitGreenPct",2005
150,150,"Chris Anderson",66,18.29,15,82,-21,NA,"GoingfortheGreenHitGreenPct",2005
151,151,"Jim Furyk",94,18.18,20,110,-19,NA,"GoingfortheGreenHitGreenPct",2005
151,151,"Steve Jones",56,18.18,14,77,-15,NA,"GoingfortheGreenHitGreenPct",2005
153,153,"Robert Gamez",91,18.05,24,133,-23,NA,"GoingfortheGreenHitGreenPct",2005
154,154,"Jay Williamson",53,17.95,14,78,-12,NA,"GoingfortheGreenHitGreenPct",2005
155,155,"Roland Thatcher",75,17.88,27,151,-22,NA,"GoingfortheGreenHitGreenPct",2005
156,156,"Marco Dawson",82,17.81,26,146,-27,NA,"GoingfortheGreenHitGreenPct",2005
157,157,"Mike Weir",71,17.72,14,79,-14,NA,"GoingfortheGreenHitGreenPct",2005
158,158,"Pat Perez",89,17.42,27,155,-28,NA,"GoingfortheGreenHitGreenPct",2005
159,159,"Skip Kendall",80,17.35,17,98,-16,NA,"GoingfortheGreenHitGreenPct",2005
160,160,"Patrick Sheehan",114,17.28,33,191,-33,NA,"GoingfortheGreenHitGreenPct",2005
161,161,"Peter Lonard",85,17.27,19,110,-20,NA,"GoingfortheGreenHitGreenPct",2005
162,162,"Len Mattiace",86,17.17,17,99,-17,NA,"GoingfortheGreenHitGreenPct",2005
163,163,"Paul Claxton",79,17.09,20,117,-21,NA,"GoingfortheGreenHitGreenPct",2005
164,164,"Hidemichi Tanaka",106,16.76,29,173,-27,NA,"GoingfortheGreenHitGreenPct",2005
165,165,"Cameron Beckman",96,16.67,25,150,-27,NA,"GoingfortheGreenHitGreenPct",2005
165,165,"James Driscoll",73,16.67,26,156,-30,NA,"GoingfortheGreenHitGreenPct",2005
165,165,"Steve Elkington",67,16.67,17,102,-17,NA,"GoingfortheGreenHitGreenPct",2005
168,168,"Kevin Na",88,16.54,22,133,-24,NA,"GoingfortheGreenHitGreenPct",2005
169,169,"Jeff Sluman",94,16.42,22,134,-26,NA,"GoingfortheGreenHitGreenPct",2005
170,170,"Jim Carter",62,16.39,10,61,-9,NA,"GoingfortheGreenHitGreenPct",2005
171,171,"Tom Lehman",69,16.28,14,86,-13,NA,"GoingfortheGreenHitGreenPct",2005
172,172,"Hideto Tanihara",50,16.09,14,87,-16,NA,"GoingfortheGreenHitGreenPct",2005
173,173,"Bernhard Langer",67,16,12,75,-14,NA,"GoingfortheGreenHitGreenPct",2005
173,173,"Justin Leonard",78,16,12,75,-10,NA,"GoingfortheGreenHitGreenPct",2005
175,175,"Gavin Coles",70,15.87,10,63,-10,NA,"GoingfortheGreenHitGreenPct",2005
176,176,"Franklin Langham",91,15.69,16,102,-15,NA,"GoingfortheGreenHitGreenPct",2005
177,177,"Mark Wilson",74,15.58,12,77,-12,NA,"GoingfortheGreenHitGreenPct",2005
178,178,"Robert Damron",89,15.38,20,130,-18,NA,"GoingfortheGreenHitGreenPct",2005
178,178,"Rob Rashell",65,15.38,14,91,-13,NA,"GoingfortheGreenHitGreenPct",2005
180,180,"Brian Gay",101,14.95,16,107,-17,NA,"GoingfortheGreenHitGreenPct",2005
181,181,"Mark Brooks",72,14.75,9,61,-10,NA,"GoingfortheGreenHitGreenPct",2005
182,182,"Paul Gow",78,14.5,19,131,-17,NA,"GoingfortheGreenHitGreenPct",2005
183,183,"Michael Allen",90,14.29,19,133,-23,NA,"GoingfortheGreenHitGreenPct",2005
183,183,"JL Lewis",98,14.29,22,154,-21,NA,"GoingfortheGreenHitGreenPct",2005
185,185,"Matt Kuchar",60,14.12,12,85,-11,NA,"GoingfortheGreenHitGreenPct",2005
186,186,"Glen Day",80,14.05,17,121,-15,NA,"GoingfortheGreenHitGreenPct",2005
187,187,"Bill Glasson",54,14.04,8,57,-5,NA,"GoingfortheGreenHitGreenPct",2005
188,188,"Kent Jones",99,13.89,20,144,-18,NA,"GoingfortheGreenHitGreenPct",2005
189,189,"Luke Donald",67,13.33,6,45,-5,NA,"GoingfortheGreenHitGreenPct",2005
190,190,"Glen Hnatiuk",59,12.82,10,78,-8,NA,"GoingfortheGreenHitGreenPct",2005
191,191,"Doug Barron",70,12.73,14,110,-13,NA,"GoingfortheGreenHitGreenPct",2005
192,192,"Jose Coceres",56,12.5,11,88,-9,NA,"GoingfortheGreenHitGreenPct",2005
192,192,"Chris DiMarco",83,12.5,12,96,-12,NA,"GoingfortheGreenHitGreenPct",2005
194,194,"Charlie Wi",67,12.15,13,107,-15,NA,"GoingfortheGreenHitGreenPct",2005
195,195,"Justin Bolli",65,11.61,13,112,-13,NA,"GoingfortheGreenHitGreenPct",2005
196,196,"John Cook",72,11.54,9,78,-9,NA,"GoingfortheGreenHitGreenPct",2005
197,197,"Danny Briggs",70,11,11,100,-8,NA,"GoingfortheGreenHitGreenPct",2005
198,198,"Jeff Hart",63,9.8,5,51,-7,NA,"GoingfortheGreenHitGreenPct",2005
199,199,"Larry Mize",54,9.68,6,62,-5,NA,"GoingfortheGreenHitGreenPct",2005
200,200,"Todd Fischer",99,9.15,13,142,-15,NA,"GoingfortheGreenHitGreenPct",2005
201,201,"Chris Riley",67,8.33,5,60,-5,NA,"GoingfortheGreenHitGreenPct",2005
202,202,"Mark OMeara",66,6.52,3,46,-3,NA,"GoingfortheGreenHitGreenPct",2005
