"YTDParorBetterStreak_RANKTHISWEEK_2012","YTDParorBetterStreak_RANKLASTWEEK_2012","YTDParorBetterStreak_PLAYERNAME_2012","YTDParorBetterStreak__2012","YTDParorBetterStreak_NUMBEROFROUNDS_2012","stat_name","year"
27,27,"Martin Laird",NA,12,"YTDParorBetterStreak",2012
27,27,"Phil Mickelson",NA,12,"YTDParorBetterStreak",2012
27,27,"Jeff Overton",NA,12,"YTDParorBetterStreak",2012
27,27,"Kevin Streelman",NA,12,"YTDParorBetterStreak",2012
41,41,"Ricky Barnes",NA,11,"YTDParorBetterStreak",2012
41,41,"Scott Brown",NA,11,"YTDParorBetterStreak",2012
41,41,"Chris DiMarco",NA,11,"YTDParorBetterStreak",2012
41,41,"Brian Gay",NA,11,"YTDParorBetterStreak",2012
41,41,"Mathew Goggin",NA,11,"YTDParorBetterStreak",2012
41,41,"Anders Hansen",NA,11,"YTDParorBetterStreak",2012
41,41,"Charles Howell III",NA,11,"YTDParorBetterStreak",2012
41,41,"Lee Janzen",NA,11,"YTDParorBetterStreak",2012
41,41,"Dustin Johnson",NA,11,"YTDParorBetterStreak",2012
41,41,"Danny Lee",NA,11,"YTDParorBetterStreak",2012
41,41,"Rory McIlroy",NA,11,"YTDParorBetterStreak",2012
41,41,"Sean OHair",NA,11,"YTDParorBetterStreak",2012
41,41,"John Rollins",NA,11,"YTDParorBetterStreak",2012
41,41,"Bo Van Pelt",NA,11,"YTDParorBetterStreak",2012
41,41,"Charlie Wi",NA,11,"YTDParorBetterStreak",2012
41,41,"Tiger Woods",NA,11,"YTDParorBetterStreak",2012
57,57,"Blake Adams",NA,10,"YTDParorBetterStreak",2012
57,57,"Mark Anderson",NA,10,"YTDParorBetterStreak",2012
57,57,"Jonas Blixt",NA,10,"YTDParorBetterStreak",2012
57,57,"Roberto Castro",NA,10,"YTDParorBetterStreak",2012
57,57,"KJ Choi",NA,10,"YTDParorBetterStreak",2012
57,57,"Chris Couch",NA,10,"YTDParorBetterStreak",2012
57,57,"Ken Duke",NA,10,"YTDParorBetterStreak",2012
57,57,"Luke Guthrie",NA,10,"YTDParorBetterStreak",2012
57,57,"David Hearn",NA,10,"YTDParorBetterStreak",2012
57,57,"Kevin Kisner",NA,10,"YTDParorBetterStreak",2012
57,57,"Matt Kuchar",NA,10,"YTDParorBetterStreak",2012
57,57,"Rocco Mediate",NA,10,"YTDParorBetterStreak",2012
57,57,"Tom Pernice Jr",NA,10,"YTDParorBetterStreak",2012
57,57,"Kyle Stanley",NA,10,"YTDParorBetterStreak",2012
57,57,"Steve Stricker",NA,10,"YTDParorBetterStreak",2012
57,57,"Brendon Todd",NA,10,"YTDParorBetterStreak",2012
57,57,"Nick Watney",NA,10,"YTDParorBetterStreak",2012
57,57,"Lee Westwood",NA,10,"YTDParorBetterStreak",2012
75,75,"Angel Cabrera",NA,9,"YTDParorBetterStreak",2012
75,75,"Gary Christian",NA,9,"YTDParorBetterStreak",2012
75,75,"Gavin Coles",NA,9,"YTDParorBetterStreak",2012
75,75,"Jason Dufner",NA,9,"YTDParorBetterStreak",2012
75,75,"Ernie Els",NA,9,"YTDParorBetterStreak",2012
75,75,"Harris English",NA,9,"YTDParorBetterStreak",2012
75,75,"Harrison Frazar",NA,9,"YTDParorBetterStreak",2012
75,75,"Robert Garrigus",NA,9,"YTDParorBetterStreak",2012
75,75,"Charley Hoffman",NA,9,"YTDParorBetterStreak",2012
75,75,"John Huh",NA,9,"YTDParorBetterStreak",2012
75,75,"Trevor Immelman",NA,9,"YTDParorBetterStreak",2012
75,75,"Justin Leonard",NA,9,"YTDParorBetterStreak",2012
75,75,"Spencer Levin",NA,9,"YTDParorBetterStreak",2012
75,75,"Jeff Maggert",NA,9,"YTDParorBetterStreak",2012
75,75,"David Mathis",NA,9,"YTDParorBetterStreak",2012
75,75,"Troy Matteson",NA,9,"YTDParorBetterStreak",2012
75,75,"Billy Mayfair",NA,9,"YTDParorBetterStreak",2012
75,75,"Ryan Moore",NA,9,"YTDParorBetterStreak",2012
75,75,"Kenny Perry",NA,9,"YTDParorBetterStreak",2012
75,75,"Jonathan Randolph",NA,9,"YTDParorBetterStreak",2012
75,75,"Adam Scott",NA,9,"YTDParorBetterStreak",2012
75,75,"Scott Stallings",NA,9,"YTDParorBetterStreak",2012
75,75,"Henrik Stenson",NA,9,"YTDParorBetterStreak",2012
75,75,"Josh Teater",NA,9,"YTDParorBetterStreak",2012
75,75,"Cameron Tringale",NA,9,"YTDParorBetterStreak",2012
75,75,"Camilo Villegas",NA,9,"YTDParorBetterStreak",2012
75,75,"Jimmy Walker",NA,9,"YTDParorBetterStreak",2012
102,102,"Craig Barlow",NA,8,"YTDParorBetterStreak",2012
102,102,"Shane Bertsch",NA,8,"YTDParorBetterStreak",2012
102,102,"Jason Bohn",NA,8,"YTDParorBetterStreak",2012
102,102,"Patrick Cantlay",NA,8,"YTDParorBetterStreak",2012
102,102,"James Driscoll",NA,8,"YTDParorBetterStreak",2012
102,102,"Scott Dunlap",NA,8,"YTDParorBetterStreak",2012
102,102,"Tommy Gainey",NA,8,"YTDParorBetterStreak",2012
102,102,"Paul Goydos",NA,8,"YTDParorBetterStreak",2012
102,102,"William McGirt",NA,8,"YTDParorBetterStreak",2012
102,102,"Kevin Na",NA,8,"YTDParorBetterStreak",2012
102,102,"Seung Yul Noh",NA,8,"YTDParorBetterStreak",2012
102,102,"Alexandre Rocha",NA,8,"YTDParorBetterStreak",2012
102,102,"Justin Rose",NA,8,"YTDParorBetterStreak",2012
102,102,"Rory Sabbatini",NA,8,"YTDParorBetterStreak",2012
102,102,"Vijay Singh",NA,8,"YTDParorBetterStreak",2012
102,102,"Vaughn Taylor",NA,8,"YTDParorBetterStreak",2012
102,102,"Michael Thompson",NA,8,"YTDParorBetterStreak",2012
102,102,"David Toms",NA,8,"YTDParorBetterStreak",2012
102,102,"DJ Trahan",NA,8,"YTDParorBetterStreak",2012
102,102,"Gary Woodland",NA,8,"YTDParorBetterStreak",2012
122,122,"Sangmoon Bae",NA,7,"YTDParorBetterStreak",2012
122,122,"Charlie Beljan",NA,7,"YTDParorBetterStreak",2012
122,122,"Guy Boros",NA,7,"YTDParorBetterStreak",2012
122,122,"Daniel Chopra",NA,7,"YTDParorBetterStreak",2012
122,122,"Tim Clark",NA,7,"YTDParorBetterStreak",2012
122,122,"Nicolas Colsaerts",NA,7,"YTDParorBetterStreak",2012
122,122,"John Daly",NA,7,"YTDParorBetterStreak",2012
122,122,"Jason Day",NA,7,"YTDParorBetterStreak",2012
122,122,"Martin Flores",NA,7,"YTDParorBetterStreak",2012
122,122,"Sergio Garcia",NA,7,"YTDParorBetterStreak",2012
122,122,"Nathan Green",NA,7,"YTDParorBetterStreak",2012
122,122,"JB Holmes",NA,7,"YTDParorBetterStreak",2012
122,122,"Matt Jones",NA,7,"YTDParorBetterStreak",2012
122,122,"Troy Kelly",NA,7,"YTDParorBetterStreak",2012
122,122,"Russell Knox",NA,7,"YTDParorBetterStreak",2012
122,122,"Marc Leishman",NA,7,"YTDParorBetterStreak",2012
122,122,"Davis Love III",NA,7,"YTDParorBetterStreak",2012
122,122,"Jamie Lovemark",NA,7,"YTDParorBetterStreak",2012
122,122,"Bill Lunde",NA,7,"YTDParorBetterStreak",2012
122,122,"Jarrod Lyle",NA,7,"YTDParorBetterStreak",2012
122,122,"Hunter Mahan",NA,7,"YTDParorBetterStreak",2012
122,122,"Steve Marino",NA,7,"YTDParorBetterStreak",2012
122,122,"George McNeill",NA,7,"YTDParorBetterStreak",2012
122,122,"John Merrick",NA,7,"YTDParorBetterStreak",2012
122,122,"Garth Mulroy",NA,7,"YTDParorBetterStreak",2012
122,122,"Geoff Ogilvy",NA,7,"YTDParorBetterStreak",2012
122,122,"Rod Pampling",NA,7,"YTDParorBetterStreak",2012
122,122,"Tim Petrovic",NA,7,"YTDParorBetterStreak",2012
122,122,"Ted Potter Jr",NA,7,"YTDParorBetterStreak",2012
122,122,"Ian Poulter",NA,7,"YTDParorBetterStreak",2012
122,122,"Chez Reavie",NA,7,"YTDParorBetterStreak",2012
122,122,"Patrick Reed",NA,7,"YTDParorBetterStreak",2012
122,122,"Kyle Reifers",NA,7,"YTDParorBetterStreak",2012
122,122,"Charl Schwartzel",NA,7,"YTDParorBetterStreak",2012
122,122,"John Senden",NA,7,"YTDParorBetterStreak",2012
122,122,"Brendan Steele",NA,7,"YTDParorBetterStreak",2012
122,122,"Daniel Summerhays",NA,7,"YTDParorBetterStreak",2012
122,122,"Marc Turnesa",NA,7,"YTDParorBetterStreak",2012
122,122,"Jhonattan Vegas",NA,7,"YTDParorBetterStreak",2012
122,122,"Steve Wheatcroft",NA,7,"YTDParorBetterStreak",2012
122,122,"Mark Wilson",NA,7,"YTDParorBetterStreak",2012
163,163,"Robert Allenby",NA,6,"YTDParorBetterStreak",2012
163,163,"Arjun Atwal",NA,6,"YTDParorBetterStreak",2012
163,163,"Kris Blanks",NA,6,"YTDParorBetterStreak",2012
163,163,"Steven Bowditch",NA,6,"YTDParorBetterStreak",2012
163,163,"Miguel Angel Carballo",NA,6,"YTDParorBetterStreak",2012
163,163,"Alex Cejka",NA,6,"YTDParorBetterStreak",2012
163,163,"Kevin Chappell",NA,6,"YTDParorBetterStreak",2012
163,163,"Matt Every",NA,6,"YTDParorBetterStreak",2012
163,163,"Tom Gillis",NA,6,"YTDParorBetterStreak",2012
163,163,"Lucas Glover",NA,6,"YTDParorBetterStreak",2012
163,163,"Andres Gonzales",NA,6,"YTDParorBetterStreak",2012
163,163,"Retief Goosen",NA,6,"YTDParorBetterStreak",2012
163,163,"Jason Gore",NA,6,"YTDParorBetterStreak",2012
163,163,"Mathias Gronberg",NA,6,"YTDParorBetterStreak",2012
163,163,"Peter Hanson",NA,6,"YTDParorBetterStreak",2012
163,163,"Brian Harman",NA,6,"YTDParorBetterStreak",2012
163,163,"Padraig Harrington",NA,6,"YTDParorBetterStreak",2012
163,163,"Tim Herron",NA,6,"YTDParorBetterStreak",2012
163,163,"Billy Horschel",NA,6,"YTDParorBetterStreak",2012
163,163,"Ryuji Imada",NA,6,"YTDParorBetterStreak",2012
163,163,"JJ Killeen",NA,6,"YTDParorBetterStreak",2012
163,163,"Graeme McDowell",NA,6,"YTDParorBetterStreak",2012
163,163,"Dicky Pride",NA,6,"YTDParorBetterStreak",2012
163,163,"Duffy Waldorf",NA,6,"YTDParorBetterStreak",2012
163,163,"Boo Weekley",NA,6,"YTDParorBetterStreak",2012
188,188,"Thomas Aiken",NA,5,"YTDParorBetterStreak",2012
188,188,"Stephen Ames",NA,5,"YTDParorBetterStreak",2012
188,188,"Aaron Baddeley",NA,5,"YTDParorBetterStreak",2012
188,188,"Tommy Biershenk",NA,5,"YTDParorBetterStreak",2012
188,188,"Chad Campbell",NA,5,"YTDParorBetterStreak",2012
188,188,"Stewart Cink",NA,5,"YTDParorBetterStreak",2012
188,188,"Erik Compton",NA,5,"YTDParorBetterStreak",2012
188,188,"Brian Davis",NA,5,"YTDParorBetterStreak",2012
188,188,"Marco Dawson",NA,5,"YTDParorBetterStreak",2012
188,188,"Joe Durant",NA,5,"YTDParorBetterStreak",2012
188,188,"Hunter Haas",NA,5,"YTDParorBetterStreak",2012
188,188,"Ryo Ishikawa",NA,5,"YTDParorBetterStreak",2012
188,188,"Freddie Jacobson",NA,5,"YTDParorBetterStreak",2012
188,188,"Brandt Jobe",NA,5,"YTDParorBetterStreak",2012
188,188,"Kent Jones",NA,5,"YTDParorBetterStreak",2012
188,188,"Derek Lamely",NA,5,"YTDParorBetterStreak",2012
188,188,"John Mallinger",NA,5,"YTDParorBetterStreak",2012
188,188,"Matt McQuillan",NA,5,"YTDParorBetterStreak",2012
188,188,"Zack Miller",NA,5,"YTDParorBetterStreak",2012
188,188,"Joe Ogilvie",NA,5,"YTDParorBetterStreak",2012
188,188,"Greg Owen",NA,5,"YTDParorBetterStreak",2012
188,188,"Ryan Palmer",NA,5,"YTDParorBetterStreak",2012
188,188,"Pat Perez",NA,5,"YTDParorBetterStreak",2012
188,188,"Alistair Presnell",NA,5,"YTDParorBetterStreak",2012
188,188,"Jeff Quinney",NA,5,"YTDParorBetterStreak",2012
188,188,"Kevin Stadler",NA,5,"YTDParorBetterStreak",2012
188,188,"Paul Stankowski",NA,5,"YTDParorBetterStreak",2012
188,188,"Roland Thatcher",NA,5,"YTDParorBetterStreak",2012
188,188,"Kyle Thompson",NA,5,"YTDParorBetterStreak",2012
188,188,"Brett Wetterich",NA,5,"YTDParorBetterStreak",2012
188,188,"Garrett Willis",NA,5,"YTDParorBetterStreak",2012
188,188,"YE Yang",NA,5,"YTDParorBetterStreak",2012
220,220,"Michael Allen",NA,4,"YTDParorBetterStreak",2012
220,220,"Woody Austin",NA,4,"YTDParorBetterStreak",2012
220,220,"Briny Baird",NA,4,"YTDParorBetterStreak",2012
220,220,"Cameron Beckman",NA,4,"YTDParorBetterStreak",2012
220,220,"Rich Beem",NA,4,"YTDParorBetterStreak",2012
220,220,"Thomas Bjorn",NA,4,"YTDParorBetterStreak",2012
220,220,"Joseph Bramlett",NA,4,"YTDParorBetterStreak",2012
220,220,"Mark Brooks",NA,4,"YTDParorBetterStreak",2012
220,220,"Darren Clarke",NA,4,"YTDParorBetterStreak",2012
220,220,"Glen Day",NA,4,"YTDParorBetterStreak",2012
220,220,"David Duval",NA,4,"YTDParorBetterStreak",2012
220,220,"Fred Funk",NA,4,"YTDParorBetterStreak",2012
220,220,"Hunter Hamrick",NA,4,"YTDParorBetterStreak",2012
220,220,"Dudley Hart",NA,4,"YTDParorBetterStreak",2012
220,220,"Billy Hurley III",NA,4,"YTDParorBetterStreak",2012
220,220,"Randall Hutchison",NA,4,"YTDParorBetterStreak",2012
220,220,"Sung Kang",NA,4,"YTDParorBetterStreak",2012
220,220,"Robert Karlsson",NA,4,"YTDParorBetterStreak",2012
220,220,"Skip Kendall",NA,4,"YTDParorBetterStreak",2012
220,220,"Colt Knost",NA,4,"YTDParorBetterStreak",2012
220,220,"Frank Lickliter II",NA,4,"YTDParorBetterStreak",2012
220,220,"Will Ma Kenzie",NA,4,"YTDParorBetterStreak",2012
220,220,"Len Mattiace",NA,4,"YTDParorBetterStreak",2012
220,220,"Francesco Molinari",NA,4,"YTDParorBetterStreak",2012
220,220,"Juvic Pagunsan",NA,4,"YTDParorBetterStreak",2012
220,220,"Ted Purdy",NA,4,"YTDParorBetterStreak",2012
220,220,"Brett Quigley",NA,4,"YTDParorBetterStreak",2012
220,220,"Alvaro Quiros",NA,4,"YTDParorBetterStreak",2012
220,220,"Andres Romero",NA,4,"YTDParorBetterStreak",2012
220,220,"Joey Snyder III",NA,4,"YTDParorBetterStreak",2012
220,220,"Shawn Stefani",NA,4,"YTDParorBetterStreak",2012
220,220,"Peter Tomasulo",NA,4,"YTDParorBetterStreak",2012
252,252,"Eric Axley",NA,3,"YTDParorBetterStreak",2012
252,252,"Matt Bettencourt",NA,3,"YTDParorBetterStreak",2012
252,252,"Bart Bryant",NA,3,"YTDParorBetterStreak",2012
252,252,"Jeff Curl",NA,3,"YTDParorBetterStreak",2012
252,252,"Jamie Donaldson",NA,3,"YTDParorBetterStreak",2012
252,252,"Steve Elkington",NA,3,"YTDParorBetterStreak",2012
252,252,"Marcus Fraser",NA,3,"YTDParorBetterStreak",2012
252,252,"Robert Gamez",NA,3,"YTDParorBetterStreak",2012
252,252,"Stephen Gangluff",NA,3,"YTDParorBetterStreak",2012
252,252,"Branden Grace",NA,3,"YTDParorBetterStreak",2012
252,252,"Todd Hamilton",NA,3,"YTDParorBetterStreak",2012
252,252,"Richard Johnson",NA,3,"YTDParorBetterStreak",2012
252,252,"Martin Kaymer",NA,3,"YTDParorBetterStreak",2012
252,252,"Simon Khan",NA,3,"YTDParorBetterStreak",2012
252,252,"KT Kim",NA,3,"YTDParorBetterStreak",2012
252,252,"Hank Kuehne",NA,3,"YTDParorBetterStreak",2012
252,252,"Doug LaBelle II",NA,3,"YTDParorBetterStreak",2012
252,252,"Scott Langley",NA,3,"YTDParorBetterStreak",2012
252,252,"Paul Lawrie",NA,3,"YTDParorBetterStreak",2012
252,252,"Edward Loar",NA,3,"YTDParorBetterStreak",2012
252,252,"Peter Lonard",NA,3,"YTDParorBetterStreak",2012
252,252,"Shaun Micheel",NA,3,"YTDParorBetterStreak",2012
252,252,"Alexander Noren",NA,3,"YTDParorBetterStreak",2012
252,252,"Arron Oberholser",NA,3,"YTDParorBetterStreak",2012
252,252,"Corey Pavin",NA,3,"YTDParorBetterStreak",2012
252,252,"John Peterson",NA,3,"YTDParorBetterStreak",2012
252,252,"Robert Rock",NA,3,"YTDParorBetterStreak",2012
252,252,"Gene Sauers",NA,3,"YTDParorBetterStreak",2012
252,252,"Patrick Sheehan",NA,3,"YTDParorBetterStreak",2012
252,252,"Derek Tolan",NA,3,"YTDParorBetterStreak",2012
252,252,"Esteban Toledo",NA,3,"YTDParorBetterStreak",2012
252,252,"Grant Waite",NA,3,"YTDParorBetterStreak",2012
284,284,"Steven Alker",NA,2,"YTDParorBetterStreak",2012
284,284,"Alex Aragon",NA,2,"YTDParorBetterStreak",2012
284,284,"Notah Begay III",NA,2,"YTDParorBetterStreak",2012
284,284,"Rafa Cabrera Bello",NA,2,"YTDParorBetterStreak",2012
284,284,"Mark Calcavecchia",NA,2,"YTDParorBetterStreak",2012
284,284,"Alejandro Canizares",NA,2,"YTDParorBetterStreak",2012
284,284,"Paul Casey",NA,2,"YTDParorBetterStreak",2012
284,284,"Albin Choi",NA,2,"YTDParorBetterStreak",2012
284,284,"Chad Collins",NA,2,"YTDParorBetterStreak",2012
284,284,"Fred Couples",NA,2,"YTDParorBetterStreak",2012
284,284,"Robert Damron",NA,2,"YTDParorBetterStreak",2012
284,284,"Simon Dyson",NA,2,"YTDParorBetterStreak",2012
284,284,"Keith Fergus",NA,2,"YTDParorBetterStreak",2012
284,284,"Ross Fisher",NA,2,"YTDParorBetterStreak",2012
284,284,"Tadd Fujikawa",NA,2,"YTDParorBetterStreak",2012
284,284,"Jim Herman",NA,2,"YTDParorBetterStreak",2012
284,284,"Matt Hill",NA,2,"YTDParorBetterStreak",2012
284,284,"Jay Hwang",NA,2,"YTDParorBetterStreak",2012
284,284,"Miguel Angel Jimenez",NA,2,"YTDParorBetterStreak",2012
284,284,"Anthony Kim",NA,2,"YTDParorBetterStreak",2012
284,284,"Ben Kohles",NA,2,"YTDParorBetterStreak",2012
284,284,"Kelly Kraft",NA,2,"YTDParorBetterStreak",2012
284,284,"Jbe Kruger",NA,2,"YTDParorBetterStreak",2012
284,284,"Neal Lancaster",NA,2,"YTDParorBetterStreak",2012
284,284,"Tom Lehman",NA,2,"YTDParorBetterStreak",2012
284,284,"Steve Lowery",NA,2,"YTDParorBetterStreak",2012
284,284,"Joost Luiten",NA,2,"YTDParorBetterStreak",2012
284,284,"David Lynn",NA,2,"YTDParorBetterStreak",2012
284,284,"Mike Miles",NA,2,"YTDParorBetterStreak",2012
284,284,"James Morrison",NA,2,"YTDParorBetterStreak",2012
284,284,"Dustin Morris",NA,2,"YTDParorBetterStreak",2012
284,284,"Toshinori Muto",NA,2,"YTDParorBetterStreak",2012
284,284,"Greg Norman",NA,2,"YTDParorBetterStreak",2012
284,284,"Koumei Oda",NA,2,"YTDParorBetterStreak",2012
284,284,"Thorbjorn Olesen",NA,2,"YTDParorBetterStreak",2012
284,284,"Hennie Otto",NA,2,"YTDParorBetterStreak",2012
284,284,"Carl Paulson",NA,2,"YTDParorBetterStreak",2012
284,284,"Fran Quinn",NA,2,"YTDParorBetterStreak",2012
284,284,"Cory Renfrew",NA,2,"YTDParorBetterStreak",2012
284,284,"Jose de Jesus Rodriguez",NA,2,"YTDParorBetterStreak",2012
284,284,"Jeev Milkha Singh",NA,2,"YTDParorBetterStreak",2012
284,284,"Lee Slattery",NA,2,"YTDParorBetterStreak",2012
284,284,"Jordan Spieth",NA,2,"YTDParorBetterStreak",2012
284,284,"Richard Sterne",NA,2,"YTDParorBetterStreak",2012
284,284,"Kevin Sutherland",NA,2,"YTDParorBetterStreak",2012
284,284,"Tadahiro Takayama",NA,2,"YTDParorBetterStreak",2012
284,284,"Kirk Triplett",NA,2,"YTDParorBetterStreak",2012
284,284,"Kevin Tway",NA,2,"YTDParorBetterStreak",2012
284,284,"Omar Uresti",NA,2,"YTDParorBetterStreak",2012
284,284,"Scott Verplank",NA,2,"YTDParorBetterStreak",2012
284,284,"Tom Watson",NA,2,"YTDParorBetterStreak",2012
284,284,"Mike Weir",NA,2,"YTDParorBetterStreak",2012
284,284,"Dean Wilson",NA,2,"YTDParorBetterStreak",2012
284,284,"Casey Wittenberg",NA,2,"YTDParorBetterStreak",2012
284,284,"Willie Wood",NA,2,"YTDParorBetterStreak",2012
