"AveragePuttingDistanceGIR1Putts_RANKTHISWEEK_2015","AveragePuttingDistanceGIR1Putts_RANKLASTWEEK_2015","AveragePuttingDistanceGIR1Putts_PLAYERNAME_2015","AveragePuttingDistanceGIR1Putts_ROUNDS_2015","AveragePuttingDistanceGIR1Putts_AVG_2015","AveragePuttingDistanceGIR1Putts_DISTANCEFEET_2015","AveragePuttingDistanceGIR1Putts_TOTALPUTTS_2015","stat_name","year"
71,71,"John Peterson",84,NA,2279.083,213,"AveragePuttingDistanceGIR1Putts",2015
71,71,"Robert Streb",110,NA,3621.667,340,"AveragePuttingDistanceGIR1Putts",2015
71,71,"Gary Woodland",81,NA,1734.333,163,"AveragePuttingDistanceGIR1Putts",2015
77,77,"Scott Langley",94,NA,2448.75,232,"AveragePuttingDistanceGIR1Putts",2015
77,77,"Justin Leonard",61,NA,1667.333,158,"AveragePuttingDistanceGIR1Putts",2015
77,77,"Troy Merritt",91,NA,2526.25,238,"AveragePuttingDistanceGIR1Putts",2015
77,77,"Carlos Ortiz",100,NA,2868.583,271,"AveragePuttingDistanceGIR1Putts",2015
77,77,"DA Points",72,NA,1813.25,171,"AveragePuttingDistanceGIR1Putts",2015
77,77,"Rory Sabbatini",81,NA,2324.167,219,"AveragePuttingDistanceGIR1Putts",2015
77,77,"Henrik Stenson",63,NA,1769.667,167,"AveragePuttingDistanceGIR1Putts",2015
77,77,"Tim Wilkinson",73,NA,1695.5,160,"AveragePuttingDistanceGIR1Putts",2015
85,85,"Alex Cejka",94,NA,2483.667,237,"AveragePuttingDistanceGIR1Putts",2015
85,85,"Tony Finau",106,NA,3172.5,303,"AveragePuttingDistanceGIR1Putts",2015
85,85,"Bill Haas",89,NA,2200.333,209,"AveragePuttingDistanceGIR1Putts",2015
85,85,"Brian Harman",90,NA,2676.75,254,"AveragePuttingDistanceGIR1Putts",2015
85,85,"Martin Laird",77,NA,2421.833,231,"AveragePuttingDistanceGIR1Putts",2015
85,85,"William McGirt",103,NA,3210.917,306,"AveragePuttingDistanceGIR1Putts",2015
85,85,"Cameron Percy",72,NA,1999.167,190,"AveragePuttingDistanceGIR1Putts",2015
85,85,"Carl Pettersson",106,NA,3122.833,297,"AveragePuttingDistanceGIR1Putts",2015
85,85,"Ian Poulter",68,NA,1740.583,166,"AveragePuttingDistanceGIR1Putts",2015
85,85,"Patrick Reed",103,NA,2752.417,262,"AveragePuttingDistanceGIR1Putts",2015
85,85,"Adam Scott",51,NA,1098.917,105,"AveragePuttingDistanceGIR1Putts",2015
85,85,"Nick Watney",91,NA,2651.5,252,"AveragePuttingDistanceGIR1Putts",2015
97,97,"Ricky Barnes",82,NA,1958.583,188,"AveragePuttingDistanceGIR1Putts",2015
97,97,"KJ Choi",66,NA,1923.917,184,"AveragePuttingDistanceGIR1Putts",2015
97,97,"Erik Compton",86,NA,2434.917,234,"AveragePuttingDistanceGIR1Putts",2015
97,97,"Jon Curran",83,NA,1957.917,188,"AveragePuttingDistanceGIR1Putts",2015
97,97,"Derek Ernst",75,NA,1875.25,180,"AveragePuttingDistanceGIR1Putts",2015
97,97,"Jerry Kelly",79,NA,2366,228,"AveragePuttingDistanceGIR1Putts",2015
97,97,"Russell Knox",96,NA,2928.25,282,"AveragePuttingDistanceGIR1Putts",2015
97,97,"Jonathan Randolph",72,NA,1693.333,163,"AveragePuttingDistanceGIR1Putts",2015
97,97,"Chez Reavie",56,NA,1709.083,164,"AveragePuttingDistanceGIR1Putts",2015
97,97,"Kyle Reifers",96,NA,2609,250,"AveragePuttingDistanceGIR1Putts",2015
97,97,"Byron Smith",59,NA,1230.583,118,"AveragePuttingDistanceGIR1Putts",2015
108,108,"JJ Henry",94,NA,2040.5,198,"AveragePuttingDistanceGIR1Putts",2015
108,108,"Ryo Ishikawa",90,NA,2640.417,256,"AveragePuttingDistanceGIR1Putts",2015
108,108,"Kevin Na",98,NA,2395.75,232,"AveragePuttingDistanceGIR1Putts",2015
108,108,"Seung Yul Noh",65,NA,1770.333,172,"AveragePuttingDistanceGIR1Putts",2015
108,108,"Jimmy Walker",89,NA,2402.583,233,"AveragePuttingDistanceGIR1Putts",2015
113,113,"Jason Bohn",95,NA,3169.5,308,"AveragePuttingDistanceGIR1Putts",2015
113,113,"Angel Cabrera",53,NA,1215.917,119,"AveragePuttingDistanceGIR1Putts",2015
113,113,"Harris English",105,NA,2929.333,286,"AveragePuttingDistanceGIR1Putts",2015
113,113,"Chris Stroud",84,NA,2293.417,223,"AveragePuttingDistanceGIR1Putts",2015
117,117,"Robert Allenby",63,NA,1406.167,138,"AveragePuttingDistanceGIR1Putts",2015
117,117,"Sangmoon Bae",98,NA,2866,281,"AveragePuttingDistanceGIR1Putts",2015
117,117,"Scott Brown",97,NA,2600.75,256,"AveragePuttingDistanceGIR1Putts",2015
117,117,"Brendon de Jonge",106,NA,2975.75,292,"AveragePuttingDistanceGIR1Putts",2015
117,117,"Ernie Els",57,NA,1208,119,"AveragePuttingDistanceGIR1Putts",2015
117,117,"Derek Fathauer",81,NA,2006.917,198,"AveragePuttingDistanceGIR1Putts",2015
117,117,"Tom Hoge",83,NA,2281.667,225,"AveragePuttingDistanceGIR1Putts",2015
117,117,"Zach Johnson",90,NA,2434.5,240,"AveragePuttingDistanceGIR1Putts",2015
117,117,"Jason Kokrak",88,NA,2561.167,251,"AveragePuttingDistanceGIR1Putts",2015
126,126,"Ken Duke",93,NA,2384.583,236,"AveragePuttingDistanceGIR1Putts",2015
126,126,"Jim Furyk",71,NA,1646,163,"AveragePuttingDistanceGIR1Putts",2015
126,126,"Retief Goosen",81,NA,1738.083,172,"AveragePuttingDistanceGIR1Putts",2015
126,126,"Jason Gore",76,NA,2083.25,207,"AveragePuttingDistanceGIR1Putts",2015
126,126,"Matt Kuchar",97,NA,2708.417,269,"AveragePuttingDistanceGIR1Putts",2015
126,126,"Phil Mickelson",70,NA,1850.583,183,"AveragePuttingDistanceGIR1Putts",2015
126,126,"Francesco Molinari",56,NA,1252.167,124,"AveragePuttingDistanceGIR1Putts",2015
126,126,"Brendan Steele",88,NA,2486.917,247,"AveragePuttingDistanceGIR1Putts",2015
126,126,"Brendon Todd",96,NA,2651.25,264,"AveragePuttingDistanceGIR1Putts",2015
135,135,"Blayne Barber",76,NA,2100.167,210,"AveragePuttingDistanceGIR1Putts",2015
135,135,"Chesson Hadley",101,NA,2969.167,297,"AveragePuttingDistanceGIR1Putts",2015
135,135,"Dustin Johnson",75,NA,1979.333,198,"AveragePuttingDistanceGIR1Putts",2015
135,135,"Patrick Rodgers",57,NA,1520.583,152,"AveragePuttingDistanceGIR1Putts",2015
135,135,"Roger Sloan",56,NA,1059.5,106,"AveragePuttingDistanceGIR1Putts",2015
135,135,"Heath Slocum",57,NA,998.75,100,"AveragePuttingDistanceGIR1Putts",2015
141,141,"Steven Alker",62,NA,1580.667,160,"AveragePuttingDistanceGIR1Putts",2015
141,141,"Keegan Bradley",87,NA,2186.833,220,"AveragePuttingDistanceGIR1Putts",2015
141,141,"Kevin Kisner",104,NA,2865.5,288,"AveragePuttingDistanceGIR1Putts",2015
141,141,"Sam Saunders",83,NA,1922,194,"AveragePuttingDistanceGIR1Putts",2015
141,141,"Boo Weekley",79,NA,2102.583,212,"AveragePuttingDistanceGIR1Putts",2015
146,146,"Eric Axley",57,NA,1134.667,115,"AveragePuttingDistanceGIR1Putts",2015
146,146,"Alex Prugh",84,NA,2067.5,211,"AveragePuttingDistanceGIR1Putts",2015
146,146,"Michael Putnam",87,NA,1952.083,199,"AveragePuttingDistanceGIR1Putts",2015
146,146,"Webb Simpson",81,NA,1982.417,202,"AveragePuttingDistanceGIR1Putts",2015
150,150,"Charley Hoffman",97,NA,2515.25,257,"AveragePuttingDistanceGIR1Putts",2015
150,150,"Danny Lee",120,NA,3496.667,358,"AveragePuttingDistanceGIR1Putts",2015
150,150,"Ryan Moore",81,NA,2022.333,208,"AveragePuttingDistanceGIR1Putts",2015
150,150,"Shawn Stefani",94,NA,2984,305,"AveragePuttingDistanceGIR1Putts",2015
154,154,"Roberto Castro",54,NA,1009.5,104,"AveragePuttingDistanceGIR1Putts",2015
154,154,"Matt Every",73,NA,1458.917,151,"AveragePuttingDistanceGIR1Putts",2015
154,154,"Chris Kirk",76,NA,1709.75,177,"AveragePuttingDistanceGIR1Putts",2015
154,154,"David Lingmerth",90,NA,2329.917,242,"AveragePuttingDistanceGIR1Putts",2015
158,158,"JB Holmes",89,NA,2272.667,238,"AveragePuttingDistanceGIR1Putts",2015
158,158,"Max Homa",78,NA,1771,185,"AveragePuttingDistanceGIR1Putts",2015
158,158,"Hideki Matsuyama",95,NA,2578,268,"AveragePuttingDistanceGIR1Putts",2015
158,158,"Greg Owen",58,NA,1194.333,125,"AveragePuttingDistanceGIR1Putts",2015
158,158,"Nick Taylor",91,NA,2662,277,"AveragePuttingDistanceGIR1Putts",2015
163,163,"Daniel Berger",97,NA,2482.333,262,"AveragePuttingDistanceGIR1Putts",2015
163,163,"Chad Collins",79,NA,1832,193,"AveragePuttingDistanceGIR1Putts",2015
163,163,"Marc Leishman",74,NA,1675.917,176,"AveragePuttingDistanceGIR1Putts",2015
163,163,"Davis Love III",51,NA,1066,112,"AveragePuttingDistanceGIR1Putts",2015
163,163,"Jeff Overton",94,NA,2207.083,232,"AveragePuttingDistanceGIR1Putts",2015
163,163,"Justin Rose",69,NA,1896.583,199,"AveragePuttingDistanceGIR1Putts",2015
169,169,"Charlie Beljan",76,NA,1699.333,181,"AveragePuttingDistanceGIR1Putts",2015
169,169,"Vijay Singh",78,NA,2007.833,213,"AveragePuttingDistanceGIR1Putts",2015
169,169,"Scott Stallings",60,NA,1360.583,145,"AveragePuttingDistanceGIR1Putts",2015
172,172,"John Senden",80,NA,1555.583,167,"AveragePuttingDistanceGIR1Putts",2015
172,172,"Justin Thomas",106,NA,3306.417,354,"AveragePuttingDistanceGIR1Putts",2015
172,172,"Tyrone Van Aswegen",58,NA,1148.75,123,"AveragePuttingDistanceGIR1Putts",2015
175,175,"Lucas Glover",79,NA,1965.667,212,"AveragePuttingDistanceGIR1Putts",2015
176,176,"Graham DeLaet",65,NA,1590.667,174,"AveragePuttingDistanceGIR1Putts",2015
176,176,"Ryan Palmer",80,NA,1603.5,175,"AveragePuttingDistanceGIR1Putts",2015
176,176,"Bubba Watson",71,NA,1836.667,201,"AveragePuttingDistanceGIR1Putts",2015
179,179,"Morgan Hoffmann",85,NA,2029.75,223,"AveragePuttingDistanceGIR1Putts",2015
180,180,"Charl Schwartzel",67,NA,1090.417,121,"AveragePuttingDistanceGIR1Putts",2015
181,181,"Oscar Fraustro",58,NA,1088.583,122,"AveragePuttingDistanceGIR1Putts",2015
182,182,"Robert Garrigus",70,NA,1374,156,"AveragePuttingDistanceGIR1Putts",2015
182,182,"SJ Park",79,NA,1381.833,157,"AveragePuttingDistanceGIR1Putts",2015
184,184,"Jim Renner",68,NA,1111.833,134,"AveragePuttingDistanceGIR1Putts",2015
