"Approachesfrom200225yardsRgh_RANKTHISWEEK_2011","Approachesfrom200225yardsRgh_RANKLASTWEEK_2011","Approachesfrom200225yardsRgh_PLAYERNAME_2011","Approachesfrom200225yardsRgh_ROUNDS_2011","Approachesfrom200225yardsRgh_AVG_2011","Approachesfrom200225yardsRgh_TOTALDISTANCEFEET_2011","Approachesfrom200225yardsRgh_OFATTEMPTS_2011","Approachesfrom200225yardsRgh_RELATIVETOPAR_2011","stat_name","year"
1,1,"Phil Mickelson",79,NA,707,17,-2,"Approachesfrom200225yardsRgh",2011
2,2,"Ben Curtis",66,NA,706.333,16,3,"Approachesfrom200225yardsRgh",2011
3,3,"Will Strickler",51,NA,399.667,9,0,"Approachesfrom200225yardsRgh",2011
4,4,"Brandt Snedeker",85,NA,906.083,19,2,"Approachesfrom200225yardsRgh",2011
5,5,"Rickie Fowler",84,NA,765.25,16,-4,"Approachesfrom200225yardsRgh",2011
6,6,"Ricky Barnes",78,NA,820.75,17,0,"Approachesfrom200225yardsRgh",2011
7,7,"Graeme McDowell",50,NA,194.917,4,1,"Approachesfrom200225yardsRgh",2011
8,8,"Boo Weekley",66,NA,539.917,11,1,"Approachesfrom200225yardsRgh",2011
9,9,"Scott Stallings",84,NA,893.083,18,1,"Approachesfrom200225yardsRgh",2011
10,10,"Kyle Stanley",98,NA,999.667,20,-3,"Approachesfrom200225yardsRgh",2011
11,11,"Nick Watney",80,NA,800.833,16,6,"Approachesfrom200225yardsRgh",2011
12,12,"Geoff Ogilvy",69,NA,913.5,18,1,"Approachesfrom200225yardsRgh",2011
13,13,"Pat Perez",76,NA,568.333,11,1,"Approachesfrom200225yardsRgh",2011
14,14,"Chris Kirk",87,NA,934.167,18,6,"Approachesfrom200225yardsRgh",2011
15,15,"Carl Pettersson",95,NA,1205.333,23,2,"Approachesfrom200225yardsRgh",2011
15,15,"Webb Simpson",98,NA,1048,20,1,"Approachesfrom200225yardsRgh",2011
17,17,"Michael Connell",76,NA,998.667,19,6,"Approachesfrom200225yardsRgh",2011
18,18,"Andres Romero",77,NA,844,16,2,"Approachesfrom200225yardsRgh",2011
19,19,"Aron Price",58,NA,639.417,12,6,"Approachesfrom200225yardsRgh",2011
20,20,"Scott Piercy",78,NA,1359,25,7,"Approachesfrom200225yardsRgh",2011
21,21,"Bryce Molder",82,NA,1034.083,19,6,"Approachesfrom200225yardsRgh",2011
22,22,"David Duval",67,NA,821.917,15,1,"Approachesfrom200225yardsRgh",2011
22,22,"Robert Garrigus",83,NA,1041.667,19,-6,"Approachesfrom200225yardsRgh",2011
22,22,"George McNeill",69,NA,1205.75,22,4,"Approachesfrom200225yardsRgh",2011
25,25,"Robert Allenby",84,NA,1379.167,25,-6,"Approachesfrom200225yardsRgh",2011
25,25,"Chad Campbell",99,NA,1489.917,27,6,"Approachesfrom200225yardsRgh",2011
27,27,"Jim Herman",69,NA,886,16,-2,"Approachesfrom200225yardsRgh",2011
28,28,"Bobby Gates",82,NA,998.333,18,-1,"Approachesfrom200225yardsRgh",2011
29,29,"Gary Woodland",93,NA,1389.583,25,0,"Approachesfrom200225yardsRgh",2011
30,30,"Steve Flesch",88,NA,1506.167,27,5,"Approachesfrom200225yardsRgh",2011
31,31,"David Hearn",88,NA,1006,18,11,"Approachesfrom200225yardsRgh",2011
32,32,"Alex Cejka",59,NA,504.583,9,3,"Approachesfrom200225yardsRgh",2011
33,33,"Matt Kuchar",94,NA,1238.25,22,-5,"Approachesfrom200225yardsRgh",2011
34,34,"Harrison Frazar",58,NA,677.75,12,-2,"Approachesfrom200225yardsRgh",2011
35,35,"Lucas Glover",74,NA,1190.25,21,9,"Approachesfrom200225yardsRgh",2011
36,36,"Ben Martin",74,NA,1077.833,19,7,"Approachesfrom200225yardsRgh",2011
37,37,"Kevin Stadler",88,NA,798.333,14,1,"Approachesfrom200225yardsRgh",2011
38,38,"Sung Kang",63,NA,1369.833,24,2,"Approachesfrom200225yardsRgh",2011
39,39,"Matt Jones",71,NA,1155,20,2,"Approachesfrom200225yardsRgh",2011
39,39,"Rod Pampling",72,NA,692.833,12,2,"Approachesfrom200225yardsRgh",2011
41,41,"Chris DiMarco",93,NA,1272.417,22,5,"Approachesfrom200225yardsRgh",2011
42,42,"Kevin Streelman",90,NA,868.25,15,2,"Approachesfrom200225yardsRgh",2011
