"Approachesfrom50125yardsRgh_RANKTHISWEEK_2016","Approachesfrom50125yardsRgh_RANKLASTWEEK_2016","Approachesfrom50125yardsRgh_PLAYERNAME_2016","Approachesfrom50125yardsRgh_ROUNDS_2016","Approachesfrom50125yardsRgh_AVG_2016","Approachesfrom50125yardsRgh_TOTALDISTANCEFEET_2016","Approachesfrom50125yardsRgh_OFATTEMPTS_2016","Approachesfrom50125yardsRgh_RELATIVETOPAR_2016","stat_name","year"
1,1,"Bernd Wiesberger",23,NA,48.167,4,-1,"Approachesfrom50125yardsRgh",2016
2,2,"DJ Trahan",23,NA,119.75,8,0,"Approachesfrom50125yardsRgh",2016
3,3,"Charl Schwartzel",29,NA,322.417,21,-2,"Approachesfrom50125yardsRgh",2016
4,5,"Steve Stricker",25,NA,214.75,12,-3,"Approachesfrom50125yardsRgh",2016
5,4,"Tim Wilkinson",40,NA,457.167,25,2,"Approachesfrom50125yardsRgh",2016
6,8,"Francesco Molinari",36,NA,221.667,12,-1,"Approachesfrom50125yardsRgh",2016
7,7,"Ken Duke",26,NA,298.417,16,-2,"Approachesfrom50125yardsRgh",2016
8,9,"Brian Gay",22,NA,189.25,10,1,"Approachesfrom50125yardsRgh",2016
9,12,"Dicky Pride",33,NA,429.25,22,1,"Approachesfrom50125yardsRgh",2016
10,11,"Jason Bohn",37,NA,412.083,21,-1,"Approachesfrom50125yardsRgh",2016
11,23,"Adam Scott",39,NA,378.333,19,-2,"Approachesfrom50125yardsRgh",2016
12,6,"Vaughn Taylor",30,NA,443.833,22,-6,"Approachesfrom50125yardsRgh",2016
13,13,"Pat Perez",28,NA,203.667,10,2,"Approachesfrom50125yardsRgh",2016
13,13,"Andres Romero",22,NA,386.583,19,0,"Approachesfrom50125yardsRgh",2016
15,15,"Andrew Landry",24,NA,244.583,12,-1,"Approachesfrom50125yardsRgh",2016
16,16,"Martin Piller",37,NA,515.5,25,-6,"Approachesfrom50125yardsRgh",2016
16,17,"Bubba Watson",30,NA,349.75,17,-1,"Approachesfrom50125yardsRgh",2016
18,26,"Jason Gore",51,NA,623.333,30,-3,"Approachesfrom50125yardsRgh",2016
18,19,"Rory McIlroy",37,NA,373.5,18,-3,"Approachesfrom50125yardsRgh",2016
20,20,"Webb Simpson",34,NA,356.75,17,0,"Approachesfrom50125yardsRgh",2016
21,22,"Sergio Garcia",28,NA,211.25,10,0,"Approachesfrom50125yardsRgh",2016
22,23,"Andy Sullivan",25,NA,191.75,9,-1,"Approachesfrom50125yardsRgh",2016
23,35,"DA Points",32,NA,513.75,24,-1,"Approachesfrom50125yardsRgh",2016
24,52,"Ryan Moore",40,NA,430.417,20,-2,"Approachesfrom50125yardsRgh",2016
24,25,"Seung Yul Noh",54,NA,926.25,43,3,"Approachesfrom50125yardsRgh",2016
26,27,"Keegan Bradley",40,NA,327.833,15,-1,"Approachesfrom50125yardsRgh",2016
26,17,"Steve Wheatcroft",53,NA,784.667,36,-1,"Approachesfrom50125yardsRgh",2016
28,9,"Kelly Kraft",35,NA,416.083,19,0,"Approachesfrom50125yardsRgh",2016
29,29,"Geoff Ogilvy",37,NA,659.667,30,2,"Approachesfrom50125yardsRgh",2016
30,29,"Justin Leonard",28,NA,352.833,16,-2,"Approachesfrom50125yardsRgh",2016
31,27,"Padraig Harrington",38,NA,499.75,22,3,"Approachesfrom50125yardsRgh",2016
31,32,"Luke List",51,NA,1068.167,47,-3,"Approachesfrom50125yardsRgh",2016
33,50,"Paul Casey",39,NA,297.917,13,1,"Approachesfrom50125yardsRgh",2016
34,34,"Billy Hurley III",22,NA,298.583,13,4,"Approachesfrom50125yardsRgh",2016
35,63,"Colt Knost",56,NA,858,37,-1,"Approachesfrom50125yardsRgh",2016
35,20,"Carlos Ortiz",47,NA,670.833,29,2,"Approachesfrom50125yardsRgh",2016
37,36,"Kevin Na",52,NA,515,22,1,"Approachesfrom50125yardsRgh",2016
37,54,"Henrik Stenson",30,NA,351.75,15,-2,"Approachesfrom50125yardsRgh",2016
39,56,"Lucas Glover",53,NA,731.833,31,1,"Approachesfrom50125yardsRgh",2016
39,29,"Dawie van der Walt",48,NA,1014.5,43,6,"Approachesfrom50125yardsRgh",2016
41,33,"Peter Malnati",53,NA,1205.25,51,-1,"Approachesfrom50125yardsRgh",2016
42,38,"Chez Reavie",56,NA,689.083,29,2,"Approachesfrom50125yardsRgh",2016
43,39,"Branden Grace",31,NA,501.333,21,-3,"Approachesfrom50125yardsRgh",2016
43,39,"Wes Roach",33,NA,500.333,21,0,"Approachesfrom50125yardsRgh",2016
45,62,"Derek Fathauer",58,NA,1054.083,44,0,"Approachesfrom50125yardsRgh",2016
45,41,"Smylie Kaufman",57,NA,1460.5,61,1,"Approachesfrom50125yardsRgh",2016
47,63,"Chris Stroud",52,NA,751.5,31,1,"Approachesfrom50125yardsRgh",2016
48,43,"Lucas Lee",22,NA,535.75,22,5,"Approachesfrom50125yardsRgh",2016
49,47,"Brendon de Jonge",55,NA,907.333,37,2,"Approachesfrom50125yardsRgh",2016
50,55,"Graham DeLaet",50,NA,860.833,35,-2,"Approachesfrom50125yardsRgh",2016
50,44,"Greg Owen",56,NA,810.583,33,8,"Approachesfrom50125yardsRgh",2016
50,42,"David Toms",38,NA,614.583,25,2,"Approachesfrom50125yardsRgh",2016
53,49,"Matthew Fitzpatrick",23,NA,148.667,6,0,"Approachesfrom50125yardsRgh",2016
54,52,"Jon Curran",55,NA,574.333,23,2,"Approachesfrom50125yardsRgh",2016
54,56,"Scott Langley",41,NA,926,37,1,"Approachesfrom50125yardsRgh",2016
54,58,"Jamie Lovemark",57,NA,1427.167,57,-2,"Approachesfrom50125yardsRgh",2016
54,80,"Scott Stallings",46,NA,1051.667,42,4,"Approachesfrom50125yardsRgh",2016
58,70,"Kyle Reifers",63,NA,1029.5,41,-2,"Approachesfrom50125yardsRgh",2016
59,44,"Davis Love III",40,NA,656.25,26,0,"Approachesfrom50125yardsRgh",2016
60,58,"Ryan Palmer",46,NA,936.25,37,5,"Approachesfrom50125yardsRgh",2016
60,76,"Scott Pinckney",53,NA,989.167,39,-4,"Approachesfrom50125yardsRgh",2016
62,46,"Henrik Norlander",41,NA,432.583,17,-2,"Approachesfrom50125yardsRgh",2016
63,51,"Ricky Barnes",57,NA,1477.917,58,8,"Approachesfrom50125yardsRgh",2016
63,58,"Harris English",51,NA,740.167,29,-1,"Approachesfrom50125yardsRgh",2016
63,63,"David Hearn",55,NA,841.25,33,5,"Approachesfrom50125yardsRgh",2016
63,70,"Gary Woodland",45,NA,791.167,31,0,"Approachesfrom50125yardsRgh",2016
67,37,"Cameron Tringale",47,NA,767.083,30,1,"Approachesfrom50125yardsRgh",2016
68,58,"Jeff Overton",51,NA,1079.417,42,1,"Approachesfrom50125yardsRgh",2016
69,68,"Zach Johnson",42,NA,437.167,17,7,"Approachesfrom50125yardsRgh",2016
69,108,"Hideki Matsuyama",40,NA,437.833,17,1,"Approachesfrom50125yardsRgh",2016
71,73,"Rickie Fowler",42,NA,670.833,26,1,"Approachesfrom50125yardsRgh",2016
72,92,"Robert Streb",51,NA,803.083,31,-3,"Approachesfrom50125yardsRgh",2016
73,100,"Justin Rose",35,NA,545.5,21,2,"Approachesfrom50125yardsRgh",2016
74,103,"Roberto Castro",55,NA,1174.5,45,-4,"Approachesfrom50125yardsRgh",2016
74,66,"Tony Finau",49,NA,963.583,37,-2,"Approachesfrom50125yardsRgh",2016
74,75,"Chris Kirk",51,NA,859.917,33,-2,"Approachesfrom50125yardsRgh",2016
74,91,"Kevin Kisner",49,NA,729.333,28,-3,"Approachesfrom50125yardsRgh",2016
78,96,"Jamie Donaldson",28,NA,524.75,20,-1,"Approachesfrom50125yardsRgh",2016
78,132,"Justin Hicks",26,NA,578.25,22,1,"Approachesfrom50125yardsRgh",2016
78,78,"John Huh",51,NA,682.5,26,0,"Approachesfrom50125yardsRgh",2016
78,66,"Andrew Loupe",50,NA,1365.167,52,-1,"Approachesfrom50125yardsRgh",2016
78,83,"Ben Martin",48,NA,629.5,24,1,"Approachesfrom50125yardsRgh",2016
78,78,"Darron Stiles",28,NA,393.5,15,3,"Approachesfrom50125yardsRgh",2016
78,110,"Johnson Wagner",44,NA,709.25,27,5,"Approachesfrom50125yardsRgh",2016
85,95,"Brendon Todd",43,NA,552.25,21,3,"Approachesfrom50125yardsRgh",2016
86,80,"Michael Kim",62,NA,1137.167,43,2,"Approachesfrom50125yardsRgh",2016
87,70,"JB Holmes",39,NA,955.25,36,3,"Approachesfrom50125yardsRgh",2016
88,143,"Ernie Els",34,NA,771.917,29,9,"Approachesfrom50125yardsRgh",2016
88,76,"Tom Hoge",47,NA,1170.667,44,4,"Approachesfrom50125yardsRgh",2016
90,129,"Shane Lowry",35,NA,480,18,2,"Approachesfrom50125yardsRgh",2016
90,83,"William McGirt",54,NA,854,32,6,"Approachesfrom50125yardsRgh",2016
90,88,"Justin Thomas",53,NA,1066.333,40,3,"Approachesfrom50125yardsRgh",2016
93,86,"Si Woo Kim",63,NA,1042,39,10,"Approachesfrom50125yardsRgh",2016
93,48,"Brendan Steele",48,NA,615.083,23,-2,"Approachesfrom50125yardsRgh",2016
95,88,"Abraham Ancer",26,NA,590.583,22,5,"Approachesfrom50125yardsRgh",2016
95,88,"Graeme McDowell",33,NA,375.167,14,8,"Approachesfrom50125yardsRgh",2016
97,74,"Hunter Mahan",43,NA,1022.083,38,-3,"Approachesfrom50125yardsRgh",2016
97,105,"Steve Marino",40,NA,808.25,30,2,"Approachesfrom50125yardsRgh",2016
99,92,"Matt Jones",45,NA,701.417,26,-1,"Approachesfrom50125yardsRgh",2016
99,120,"Nick Taylor",57,NA,1348.583,50,7,"Approachesfrom50125yardsRgh",2016
101,86,"Stuart Appleby",39,NA,1000.583,37,2,"Approachesfrom50125yardsRgh",2016
101,144,"Chad Collins",45,NA,865.917,32,4,"Approachesfrom50125yardsRgh",2016
101,104,"Luke Donald",49,NA,812.167,30,1,"Approachesfrom50125yardsRgh",2016
104,121,"Alex Cejka",47,NA,841.75,31,4,"Approachesfrom50125yardsRgh",2016
105,129,"Morgan Hoffmann",43,NA,1171.333,43,5,"Approachesfrom50125yardsRgh",2016
106,154,"Adam Hadwin",53,NA,1067.583,39,8,"Approachesfrom50125yardsRgh",2016
106,115,"Hiroshi Iwata",51,NA,1177,43,10,"Approachesfrom50125yardsRgh",2016
106,96,"Jason Kokrak",52,NA,1421.167,52,11,"Approachesfrom50125yardsRgh",2016
106,83,"Vijay Singh",42,NA,737.25,27,-3,"Approachesfrom50125yardsRgh",2016
110,110,"Bronson Burgoon",53,NA,1069.583,39,1,"Approachesfrom50125yardsRgh",2016
110,96,"Jordan Spieth",34,NA,657,24,-3,"Approachesfrom50125yardsRgh",2016
110,68,"Shawn Stefani",45,NA,958.5,35,2,"Approachesfrom50125yardsRgh",2016
113,100,"Jimmy Walker",43,NA,713.917,26,4,"Approachesfrom50125yardsRgh",2016
114,145,"George McNeill",33,NA,553.083,20,4,"Approachesfrom50125yardsRgh",2016
115,110,"Jason Dufner",53,NA,670.833,24,2,"Approachesfrom50125yardsRgh",2016
116,115,"Shane Bertsch",30,NA,531.667,19,3,"Approachesfrom50125yardsRgh",2016
116,110,"DH Lee",35,NA,924.917,33,6,"Approachesfrom50125yardsRgh",2016
116,115,"Cameron Percy",22,NA,447.333,16,4,"Approachesfrom50125yardsRgh",2016
116,115,"Brandt Snedeker",47,NA,868.417,31,-1,"Approachesfrom50125yardsRgh",2016
120,110,"Spencer Levin",62,NA,925.917,33,0,"Approachesfrom50125yardsRgh",2016
121,166,"Byeong Hun An",23,NA,422.417,15,-2,"Approachesfrom50125yardsRgh",2016
122,108,"Scott Brown",59,NA,733.583,26,2,"Approachesfrom50125yardsRgh",2016
123,105,"Fabian Gomez",49,NA,850.417,30,2,"Approachesfrom50125yardsRgh",2016
123,121,"Jerry Kelly",44,NA,538.667,19,1,"Approachesfrom50125yardsRgh",2016
125,123,"Tyler Aldridge",53,NA,1618.083,57,-4,"Approachesfrom50125yardsRgh",2016
125,115,"Jonas Blixt",46,NA,1137.333,40,11,"Approachesfrom50125yardsRgh",2016
125,135,"James Hahn",45,NA,879.917,31,3,"Approachesfrom50125yardsRgh",2016
125,145,"Rob Oppenheim",37,NA,966.333,34,-2,"Approachesfrom50125yardsRgh",2016
129,96,"Ben Crane",48,NA,797.583,28,1,"Approachesfrom50125yardsRgh",2016
129,123,"Luke Guthrie",31,NA,741.25,26,4,"Approachesfrom50125yardsRgh",2016
129,123,"Charley Hoffman",49,NA,656.167,23,3,"Approachesfrom50125yardsRgh",2016
132,126,"Hudson Swafford",52,NA,1115.5,39,3,"Approachesfrom50125yardsRgh",2016
133,129,"Troy Merritt",41,NA,860.5,30,5,"Approachesfrom50125yardsRgh",2016
134,134,"Mark Hubbard",73,NA,1298.833,45,7,"Approachesfrom50125yardsRgh",2016
135,132,"Will Ma Kenzie",54,NA,1069.833,37,4,"Approachesfrom50125yardsRgh",2016
