"FirstTeeLatePar4ScoringAverage_RANKTHISWEEK_2014","FirstTeeLatePar4ScoringAverage_RANKLASTWEEK_2014","FirstTeeLatePar4ScoringAverage_PLAYERNAME_2014","FirstTeeLatePar4ScoringAverage_ROUNDS_2014","FirstTeeLatePar4ScoringAverage_AVG_2014","FirstTeeLatePar4ScoringAverage_TOTALSTROKES_2014","FirstTeeLatePar4ScoringAverage_TOTALHOLES_2014","stat_name","year"
30,30,"Gonzalo Fdez Castano",83,4.01,1180,294,"FirstTeeLatePar4ScoringAverage",2014
30,30,"Bill Haas",107,4.01,1778,443,"FirstTeeLatePar4ScoringAverage",2014
30,30,"David Hearn",97,4.01,1074,268,"FirstTeeLatePar4ScoringAverage",2014
30,30,"Justin Hicks",103,4.01,915,228,"FirstTeeLatePar4ScoringAverage",2014
30,30,"Ben Martin",80,4.01,1194,298,"FirstTeeLatePar4ScoringAverage",2014
30,30,"William McGirt",96,4.01,1420,354,"FirstTeeLatePar4ScoringAverage",2014
30,30,"Jeff Overton",80,4.01,697,174,"FirstTeeLatePar4ScoringAverage",2014
30,30,"Webb Simpson",87,4.01,1308,326,"FirstTeeLatePar4ScoringAverage",2014
41,41,"Paul Casey",56,4.02,712,177,"FirstTeeLatePar4ScoringAverage",2014
41,41,"Brian Harman",111,4.02,1546,385,"FirstTeeLatePar4ScoringAverage",2014
41,41,"JJ Henry",91,4.02,1022,254,"FirstTeeLatePar4ScoringAverage",2014
41,41,"Charley Hoffman",93,4.02,969,241,"FirstTeeLatePar4ScoringAverage",2014
41,41,"Chris Kirk",105,4.02,1733,431,"FirstTeeLatePar4ScoringAverage",2014
41,41,"Brooks Koepka",56,4.02,707,176,"FirstTeeLatePar4ScoringAverage",2014
41,41,"Davis Love III",74,4.02,873,217,"FirstTeeLatePar4ScoringAverage",2014
41,41,"Hideki Matsuyama",82,4.02,1443,359,"FirstTeeLatePar4ScoringAverage",2014
41,41,"Kevin Na",94,4.02,1424,354,"FirstTeeLatePar4ScoringAverage",2014
41,41,"Brendon Todd",108,4.02,1767,440,"FirstTeeLatePar4ScoringAverage",2014
41,41,"Lee Westwood",57,4.02,808,201,"FirstTeeLatePar4ScoringAverage",2014
41,41,"Gary Woodland",93,4.02,1363,339,"FirstTeeLatePar4ScoringAverage",2014
53,53,"Charlie Beljan",76,4.03,1012,251,"FirstTeeLatePar4ScoringAverage",2014
53,53,"Jason Day",54,4.03,1238,307,"FirstTeeLatePar4ScoringAverage",2014
53,53,"Jason Dufner",57,4.03,999,248,"FirstTeeLatePar4ScoringAverage",2014
53,53,"Rickie Fowler",91,4.03,1642,407,"FirstTeeLatePar4ScoringAverage",2014
53,53,"Tommy Gainey",73,4.03,914,227,"FirstTeeLatePar4ScoringAverage",2014
53,53,"Chesson Hadley",84,4.03,1254,311,"FirstTeeLatePar4ScoringAverage",2014
53,53,"Russell Henley",92,4.03,891,221,"FirstTeeLatePar4ScoringAverage",2014
53,53,"JB Holmes",86,4.03,1583,393,"FirstTeeLatePar4ScoringAverage",2014
53,53,"Billy Horschel",92,4.03,1451,360,"FirstTeeLatePar4ScoringAverage",2014
53,53,"Billy Hurley III",86,4.03,1270,315,"FirstTeeLatePar4ScoringAverage",2014
53,53,"DH Lee",54,4.03,298,74,"FirstTeeLatePar4ScoringAverage",2014
53,53,"Phil Mickelson",71,4.03,1276,317,"FirstTeeLatePar4ScoringAverage",2014
65,65,"Jason Bohn",81,4.04,1150,285,"FirstTeeLatePar4ScoringAverage",2014
65,65,"Keegan Bradley",89,4.04,1912,473,"FirstTeeLatePar4ScoringAverage",2014
65,65,"Luke Guthrie",85,4.04,1095,271,"FirstTeeLatePar4ScoringAverage",2014
65,65,"Dustin Johnson",58,4.04,1502,372,"FirstTeeLatePar4ScoringAverage",2014
65,65,"Kevin Kisner",85,4.04,946,234,"FirstTeeLatePar4ScoringAverage",2014
65,65,"Russell Knox",92,4.04,1233,305,"FirstTeeLatePar4ScoringAverage",2014
65,65,"David Lingmerth",80,4.04,816,202,"FirstTeeLatePar4ScoringAverage",2014
65,65,"Andrew Loupe",65,4.04,893,221,"FirstTeeLatePar4ScoringAverage",2014
65,65,"George McNeill",79,4.04,1136,281,"FirstTeeLatePar4ScoringAverage",2014
65,65,"Bryce Molder",77,4.04,900,223,"FirstTeeLatePar4ScoringAverage",2014
65,65,"Seung Yul Noh",92,4.04,1050,260,"FirstTeeLatePar4ScoringAverage",2014
65,65,"Geoff Ogilvy",84,4.04,678,168,"FirstTeeLatePar4ScoringAverage",2014
65,65,"Ian Poulter",57,4.04,807,200,"FirstTeeLatePar4ScoringAverage",2014
65,65,"Jordan Spieth",102,4.04,2511,622,"FirstTeeLatePar4ScoringAverage",2014
65,65,"Kevin Streelman",79,4.04,1005,249,"FirstTeeLatePar4ScoringAverage",2014
65,65,"Jimmy Walker",98,4.04,2115,524,"FirstTeeLatePar4ScoringAverage",2014
81,81,"Briny Baird",50,4.05,583,144,"FirstTeeLatePar4ScoringAverage",2014
81,81,"Ricky Barnes",92,4.05,964,238,"FirstTeeLatePar4ScoringAverage",2014
81,81,"Martin Flores",85,4.05,761,188,"FirstTeeLatePar4ScoringAverage",2014
81,81,"Martin Kaymer",65,4.05,1199,296,"FirstTeeLatePar4ScoringAverage",2014
81,81,"Martin Laird",66,4.05,701,173,"FirstTeeLatePar4ScoringAverage",2014
81,81,"Scott Langley",95,4.05,1362,336,"FirstTeeLatePar4ScoringAverage",2014
81,81,"Spencer Levin",59,4.05,619,153,"FirstTeeLatePar4ScoringAverage",2014
81,81,"Ryan Moore",86,4.05,1659,410,"FirstTeeLatePar4ScoringAverage",2014
81,81,"Justin Rose",70,4.05,1628,402,"FirstTeeLatePar4ScoringAverage",2014
81,81,"Andrew Svoboda",77,4.05,1061,262,"FirstTeeLatePar4ScoringAverage",2014
91,91,"Jonathan Byrd",76,4.06,982,242,"FirstTeeLatePar4ScoringAverage",2014
91,91,"Bud Cauley",56,4.06,878,216,"FirstTeeLatePar4ScoringAverage",2014
91,91,"Erik Compton",88,4.06,1409,347,"FirstTeeLatePar4ScoringAverage",2014
91,91,"Ben Crane",81,4.06,1023,252,"FirstTeeLatePar4ScoringAverage",2014
91,91,"Brian Davis",93,4.06,755,186,"FirstTeeLatePar4ScoringAverage",2014
91,91,"Ken Duke",80,4.06,703,173,"FirstTeeLatePar4ScoringAverage",2014
91,91,"Ernie Els",85,4.06,1051,259,"FirstTeeLatePar4ScoringAverage",2014
91,91,"Jamie Lovemark",64,4.06,812,200,"FirstTeeLatePar4ScoringAverage",2014
91,91,"Camilo Villegas",95,4.06,1036,255,"FirstTeeLatePar4ScoringAverage",2014
91,91,"Nick Watney",80,4.06,990,244,"FirstTeeLatePar4ScoringAverage",2014
101,101,"Robert Allenby",83,4.07,956,235,"FirstTeeLatePar4ScoringAverage",2014
101,101,"Aaron Baddeley",74,4.07,985,242,"FirstTeeLatePar4ScoringAverage",2014
101,101,"Scott Brown",100,4.07,977,240,"FirstTeeLatePar4ScoringAverage",2014
101,101,"Greg Chalmers",85,4.07,1156,284,"FirstTeeLatePar4ScoringAverage",2014
101,101,"KJ Choi",80,4.07,998,245,"FirstTeeLatePar4ScoringAverage",2014
101,101,"Stewart Cink",91,4.07,1179,290,"FirstTeeLatePar4ScoringAverage",2014
101,101,"Ryo Ishikawa",75,4.07,1363,335,"FirstTeeLatePar4ScoringAverage",2014
101,101,"Hunter Mahan",88,4.07,1299,319,"FirstTeeLatePar4ScoringAverage",2014
101,101,"Louis Oosthuizen",50,4.07,709,174,"FirstTeeLatePar4ScoringAverage",2014
101,101,"Pat Perez",84,4.07,1173,288,"FirstTeeLatePar4ScoringAverage",2014
101,101,"Charl Schwartzel",64,4.07,1152,283,"FirstTeeLatePar4ScoringAverage",2014
101,101,"John Senden",99,4.07,1492,367,"FirstTeeLatePar4ScoringAverage",2014
101,101,"Vijay Singh",83,4.07,896,220,"FirstTeeLatePar4ScoringAverage",2014
101,101,"Brandt Snedeker",89,4.07,1770,435,"FirstTeeLatePar4ScoringAverage",2014
101,101,"Kevin Stadler",90,4.07,976,240,"FirstTeeLatePar4ScoringAverage",2014
101,101,"Daniel Summerhays",98,4.07,1290,317,"FirstTeeLatePar4ScoringAverage",2014
101,101,"Mark Wilson",69,4.07,700,172,"FirstTeeLatePar4ScoringAverage",2014
118,118,"Angel Cabrera",69,4.08,1027,252,"FirstTeeLatePar4ScoringAverage",2014
118,118,"Kevin Chappell",100,4.08,1399,343,"FirstTeeLatePar4ScoringAverage",2014
118,118,"Brice Garnett",92,4.08,889,218,"FirstTeeLatePar4ScoringAverage",2014
118,118,"Danny Lee",84,4.08,1032,253,"FirstTeeLatePar4ScoringAverage",2014
118,118,"Jeff Maggert",54,4.08,693,170,"FirstTeeLatePar4ScoringAverage",2014
118,118,"Patrick Reed",92,4.08,1644,403,"FirstTeeLatePar4ScoringAverage",2014
118,118,"Andres Romero",81,4.08,857,210,"FirstTeeLatePar4ScoringAverage",2014
118,118,"Henrik Stenson",56,4.08,1184,290,"FirstTeeLatePar4ScoringAverage",2014
118,118,"Cameron Tringale",111,4.08,1366,335,"FirstTeeLatePar4ScoringAverage",2014
127,127,"Steven Bowditch",93,4.09,835,204,"FirstTeeLatePar4ScoringAverage",2014
127,127,"Chad Collins",78,4.09,823,201,"FirstTeeLatePar4ScoringAverage",2014
127,127,"Ben Curtis",77,4.09,711,174,"FirstTeeLatePar4ScoringAverage",2014
127,127,"Robert Garrigus",80,4.09,1003,245,"FirstTeeLatePar4ScoringAverage",2014
127,127,"Matt Jones",83,4.09,900,220,"FirstTeeLatePar4ScoringAverage",2014
127,127,"Bronson La Cassie",51,4.09,397,97,"FirstTeeLatePar4ScoringAverage",2014
127,127,"Richard Lee",80,4.09,929,227,"FirstTeeLatePar4ScoringAverage",2014
127,127,"John Peterson",62,4.09,707,173,"FirstTeeLatePar4ScoringAverage",2014
127,127,"Wes Roach",67,4.09,703,172,"FirstTeeLatePar4ScoringAverage",2014
127,127,"Rory Sabbatini",82,4.09,998,244,"FirstTeeLatePar4ScoringAverage",2014
127,127,"Kevin Tway",64,4.09,818,200,"FirstTeeLatePar4ScoringAverage",2014
127,127,"Bo Van Pelt",83,4.09,1096,268,"FirstTeeLatePar4ScoringAverage",2014
127,127,"Mike Weir",69,4.09,711,174,"FirstTeeLatePar4ScoringAverage",2014
127,127,"Charlie Wi",72,4.09,896,219,"FirstTeeLatePar4ScoringAverage",2014
141,141,"Brendon de Jonge",109,4.1,1313,320,"FirstTeeLatePar4ScoringAverage",2014
141,141,"Brad Fritsch",50,4.1,759,185,"FirstTeeLatePar4ScoringAverage",2014
141,141,"Lucas Glover",68,4.1,607,148,"FirstTeeLatePar4ScoringAverage",2014
141,141,"Retief Goosen",94,4.1,1197,292,"FirstTeeLatePar4ScoringAverage",2014
141,141,"Morgan Hoffmann",103,4.1,1680,410,"FirstTeeLatePar4ScoringAverage",2014
141,141,"Justin Leonard",75,4.1,877,214,"FirstTeeLatePar4ScoringAverage",2014
141,141,"Ted Potter Jr",68,4.1,919,224,"FirstTeeLatePar4ScoringAverage",2014
141,141,"John Rollins",84,4.1,582,142,"FirstTeeLatePar4ScoringAverage",2014
141,141,"Tim Wilkinson",86,4.1,1331,325,"FirstTeeLatePar4ScoringAverage",2014
150,150,"Troy Matteson",62,4.11,522,127,"FirstTeeLatePar4ScoringAverage",2014
150,150,"Brendan Steele",89,4.11,1081,263,"FirstTeeLatePar4ScoringAverage",2014
150,150,"Josh Teater",90,4.11,954,232,"FirstTeeLatePar4ScoringAverage",2014
153,153,"Luke Donald",57,4.12,746,181,"FirstTeeLatePar4ScoringAverage",2014
153,153,"Nicholas Thompson",85,4.12,1080,262,"FirstTeeLatePar4ScoringAverage",2014
153,153,"Tyrone Van Aswegen",79,4.12,783,190,"FirstTeeLatePar4ScoringAverage",2014
156,156,"Jonas Blixt",64,4.13,660,160,"FirstTeeLatePar4ScoringAverage",2014
156,156,"James Driscoll",71,4.13,826,200,"FirstTeeLatePar4ScoringAverage",2014
156,156,"Matt Every",85,4.13,1048,254,"FirstTeeLatePar4ScoringAverage",2014
156,156,"John Huh",87,4.13,706,171,"FirstTeeLatePar4ScoringAverage",2014
156,156,"Troy Merritt",62,4.13,792,192,"FirstTeeLatePar4ScoringAverage",2014
156,156,"Sean OHair",77,4.13,711,172,"FirstTeeLatePar4ScoringAverage",2014
156,156,"Michael Putnam",106,4.13,1449,351,"FirstTeeLatePar4ScoringAverage",2014
156,156,"Heath Slocum",71,4.13,694,168,"FirstTeeLatePar4ScoringAverage",2014
156,156,"Scott Stallings",77,4.13,748,181,"FirstTeeLatePar4ScoringAverage",2014
156,156,"Kyle Stanley",87,4.13,813,197,"FirstTeeLatePar4ScoringAverage",2014
166,166,"James Hahn",82,4.14,1077,260,"FirstTeeLatePar4ScoringAverage",2014
166,166,"Hudson Swafford",75,4.14,845,204,"FirstTeeLatePar4ScoringAverage",2014
166,166,"Michael Thompson",74,4.14,828,200,"FirstTeeLatePar4ScoringAverage",2014
166,166,"Johnson Wagner",69,4.14,791,191,"FirstTeeLatePar4ScoringAverage",2014
170,170,"Roberto Castro",76,4.15,714,172,"FirstTeeLatePar4ScoringAverage",2014
170,170,"Trevor Immelman",84,4.15,851,205,"FirstTeeLatePar4ScoringAverage",2014
170,170,"John Merrick",87,4.15,656,158,"FirstTeeLatePar4ScoringAverage",2014
170,170,"DA Points",75,4.15,751,181,"FirstTeeLatePar4ScoringAverage",2014
174,174,"Derek Ernst",80,4.17,713,171,"FirstTeeLatePar4ScoringAverage",2014
175,175,"Woody Austin",63,4.18,477,114,"FirstTeeLatePar4ScoringAverage",2014
175,175,"YE Yang",79,4.18,689,165,"FirstTeeLatePar4ScoringAverage",2014
177,177,"Jim Renner",61,4.19,822,196,"FirstTeeLatePar4ScoringAverage",2014
