"Total3Putts1520_RANKTHISWEEK_2015","Total3Putts1520_RANKLASTWEEK_2015","Total3Putts1520_PLAYERNAME_2015","Total3Putts1520_ROUNDS_2015","Total3Putts1520_TOTAL3PUTTS1520_2015","Total3Putts1520_TOTAL3PUTTS_2015","stat_name","year"
1,1,"Lucas Glover",79,10,69,"Total3Putts1520",2015
2,2,"Nick Watney",91,8,57,"Total3Putts1520",2015
3,3,"Ken Duke",93,7,53,"Total3Putts1520",2015
3,3,"Ryo Ishikawa",90,7,41,"Total3Putts1520",2015
5,5,"Cameron Tringale",96,6,45,"Total3Putts1520",2015
6,6,"Sangmoon Bae",98,5,52,"Total3Putts1520",2015
6,6,"Steven Bowditch",103,5,40,"Total3Putts1520",2015
6,6,"Brian Davis",86,5,40,"Total3Putts1520",2015
6,6,"Fabian Gomez",83,5,42,"Total3Putts1520",2015
6,6,"Charley Hoffman",97,5,32,"Total3Putts1520",2015
6,6,"Rory Sabbatini",81,5,42,"Total3Putts1520",2015
6,6,"Nicholas Thompson",90,5,49,"Total3Putts1520",2015
13,13,"Scott Brown",97,4,44,"Total3Putts1520",2015
13,13,"KJ Choi",66,4,25,"Total3Putts1520",2015
13,13,"Graham DeLaet",65,4,24,"Total3Putts1520",2015
13,13,"Tony Finau",106,4,45,"Total3Putts1520",2015
13,13,"Robert Garrigus",70,4,41,"Total3Putts1520",2015
13,13,"Russell Henley",87,4,26,"Total3Putts1520",2015
13,13,"Jim Herman",88,4,44,"Total3Putts1520",2015
13,13,"Jerry Kelly",79,4,30,"Total3Putts1520",2015
13,13,"Danny Lee",120,4,42,"Total3Putts1520",2015
13,13,"Spencer Levin",99,4,40,"Total3Putts1520",2015
13,13,"Louis Oosthuizen",68,4,26,"Total3Putts1520",2015
13,13,"DA Points",72,4,38,"Total3Putts1520",2015
13,13,"Michael Putnam",87,4,48,"Total3Putts1520",2015
13,13,"Justin Rose",69,4,23,"Total3Putts1520",2015
13,13,"Vijay Singh",78,4,41,"Total3Putts1520",2015
13,13,"Roger Sloan",56,4,21,"Total3Putts1520",2015
13,13,"Kevin Streelman",95,4,28,"Total3Putts1520",2015
30,30,"Daniel Berger",97,3,52,"Total3Putts1520",2015
30,30,"Keegan Bradley",87,3,35,"Total3Putts1520",2015
30,30,"Greg Chalmers",58,3,18,"Total3Putts1520",2015
30,30,"Kevin Chappell",86,3,40,"Total3Putts1520",2015
30,30,"Jason Dufner",76,3,40,"Total3Putts1520",2015
30,30,"Derek Ernst",75,3,47,"Total3Putts1520",2015
30,30,"Brian Harman",90,3,26,"Total3Putts1520",2015
