"PuttsperRoundRound3_RANKTHISWEEK_2014","PuttsperRoundRound3_RANKLASTWEEK_2014","PuttsperRoundRound3_PLAYERNAME_2014","PuttsperRoundRound3__2014","PuttsperRoundRound3_AVG_2014","PuttsperRoundRound3_TOTALPUTTS_2014","PuttsperRoundRound3_TOTALROUNDS_2014","stat_name","year"
1,1,"Angel Cabrera",NA,26.92,323,12,"PuttsperRoundRound3",2014
2,2,"Brian Gay",NA,27.5,440,16,"PuttsperRoundRound3",2014
3,3,"Chad Collins",NA,27.55,303,11,"PuttsperRoundRound3",2014
4,4,"Luke Guthrie",NA,27.61,497,18,"PuttsperRoundRound3",2014
4,4,"Jerry Kelly",NA,27.61,497,18,"PuttsperRoundRound3",2014
6,6,"Morgan Hoffmann",NA,27.63,525,19,"PuttsperRoundRound3",2014
7,7,"Chris Stroud",NA,27.75,555,20,"PuttsperRoundRound3",2014
8,8,"Bryce Molder",NA,27.77,361,13,"PuttsperRoundRound3",2014
9,9,"Rickie Fowler",NA,27.78,500,18,"PuttsperRoundRound3",2014
10,10,"Kevin Na",NA,27.8,556,20,"PuttsperRoundRound3",2014
11,11,"Ernie Els",NA,27.82,473,17,"PuttsperRoundRound3",2014
12,12,"Ryo Ishikawa",NA,27.86,390,14,"PuttsperRoundRound3",2014
12,12,"Sean OHair",NA,27.86,390,14,"PuttsperRoundRound3",2014
14,14,"Matt Jones",NA,27.88,474,17,"PuttsperRoundRound3",2014
15,15,"Freddie Jacobson",NA,27.9,558,20,"PuttsperRoundRound3",2014
16,16,"Ben Crane",NA,27.94,447,16,"PuttsperRoundRound3",2014
16,16,"Justin Leonard",NA,27.94,447,16,"PuttsperRoundRound3",2014
18,18,"James Driscoll",NA,28,308,11,"PuttsperRoundRound3",2014
19,19,"Aaron Baddeley",NA,28.07,393,14,"PuttsperRoundRound3",2014
20,20,"Ted Potter Jr",NA,28.09,309,11,"PuttsperRoundRound3",2014
21,21,"Kevin Kisner",NA,28.12,478,17,"PuttsperRoundRound3",2014
22,22,"Rory McIlroy",NA,28.13,450,16,"PuttsperRoundRound3",2014
22,22,"John Peterson",NA,28.13,225,8,"PuttsperRoundRound3",2014
22,22,"Andres Romero",NA,28.13,422,15,"PuttsperRoundRound3",2014
25,25,"Ryan Palmer",NA,28.15,563,20,"PuttsperRoundRound3",2014
26,26,"Jonas Blixt",NA,28.17,338,12,"PuttsperRoundRound3",2014
27,27,"Graeme McDowell",NA,28.2,423,15,"PuttsperRoundRound3",2014
28,28,"Tim Clark",NA,28.21,395,14,"PuttsperRoundRound3",2014
28,28,"Richard Lee",NA,28.21,395,14,"PuttsperRoundRound3",2014
28,28,"Charl Schwartzel",NA,28.21,395,14,"PuttsperRoundRound3",2014
31,31,"David Lingmerth",NA,28.23,367,13,"PuttsperRoundRound3",2014
31,31,"YE Yang",NA,28.23,367,13,"PuttsperRoundRound3",2014
33,33,"Brad Fritsch",NA,28.25,226,8,"PuttsperRoundRound3",2014
34,34,"Jordan Spieth",NA,28.26,650,23,"PuttsperRoundRound3",2014
35,35,"Phil Mickelson",NA,28.27,424,15,"PuttsperRoundRound3",2014
36,36,"Tim Wilkinson",NA,28.28,509,18,"PuttsperRoundRound3",2014
37,37,"Jimmy Walker",NA,28.36,624,22,"PuttsperRoundRound3",2014
38,38,"Brian Stuard",NA,28.38,454,16,"PuttsperRoundRound3",2014
39,39,"Brooks Koepka",NA,28.42,341,12,"PuttsperRoundRound3",2014
40,40,"Ben Curtis",NA,28.43,398,14,"PuttsperRoundRound3",2014
41,41,"Jason Day",NA,28.45,313,11,"PuttsperRoundRound3",2014
41,41,"Wes Roach",NA,28.45,313,11,"PuttsperRoundRound3",2014
41,41,"Lee Westwood",NA,28.45,313,11,"PuttsperRoundRound3",2014
41,41,"Gary Woodland",NA,28.45,626,22,"PuttsperRoundRound3",2014
45,45,"Scott Langley",NA,28.47,541,19,"PuttsperRoundRound3",2014
46,46,"David Hearn",NA,28.48,598,21,"PuttsperRoundRound3",2014
47,47,"Ricky Barnes",NA,28.5,570,20,"PuttsperRoundRound3",2014
47,47,"Pat Perez",NA,28.5,513,18,"PuttsperRoundRound3",2014
49,49,"Daniel Summerhays",NA,28.55,628,22,"PuttsperRoundRound3",2014
50,50,"Briny Baird",NA,28.56,257,9,"PuttsperRoundRound3",2014
50,50,"George McNeill",NA,28.56,457,16,"PuttsperRoundRound3",2014
50,50,"Cameron Tringale",NA,28.56,714,25,"PuttsperRoundRound3",2014
53,53,"Will Ma Kenzie",NA,28.57,400,14,"PuttsperRoundRound3",2014
54,54,"JB Holmes",NA,28.58,543,19,"PuttsperRoundRound3",2014
54,54,"Charlie Wi",NA,28.58,343,12,"PuttsperRoundRound3",2014
56,56,"Greg Chalmers",NA,28.59,486,17,"PuttsperRoundRound3",2014
57,57,"Andrew Loupe",NA,28.6,286,10,"PuttsperRoundRound3",2014
58,58,"David Toms",NA,28.62,372,13,"PuttsperRoundRound3",2014
59,59,"Chesson Hadley",NA,28.64,401,14,"PuttsperRoundRound3",2014
59,59,"Trevor Immelman",NA,28.64,401,14,"PuttsperRoundRound3",2014
59,59,"Chris Kirk",NA,28.64,716,25,"PuttsperRoundRound3",2014
59,59,"Scott Stallings",NA,28.64,315,11,"PuttsperRoundRound3",2014
63,63,"Vijay Singh",NA,28.65,487,17,"PuttsperRoundRound3",2014
64,64,"Sangmoon Bae",NA,28.67,430,15,"PuttsperRoundRound3",2014
64,64,"Rory Sabbatini",NA,28.67,430,15,"PuttsperRoundRound3",2014
66,66,"Brendon Todd",NA,28.68,717,25,"PuttsperRoundRound3",2014
67,67,"Robert Allenby",NA,28.69,373,13,"PuttsperRoundRound3",2014
67,67,"Nick Watney",NA,28.69,459,16,"PuttsperRoundRound3",2014
69,69,"Charles Howell III",NA,28.71,689,24,"PuttsperRoundRound3",2014
70,70,"KJ Choi",NA,28.72,517,18,"PuttsperRoundRound3",2014
71,71,"Roberto Castro",NA,28.73,316,11,"PuttsperRoundRound3",2014
71,71,"Charley Hoffman",NA,28.73,632,22,"PuttsperRoundRound3",2014
73,73,"William McGirt",NA,28.75,575,20,"PuttsperRoundRound3",2014
74,74,"Matt Every",NA,28.78,518,18,"PuttsperRoundRound3",2014
75,75,"Brendon de Jonge",NA,28.79,691,24,"PuttsperRoundRound3",2014
75,75,"Sergio Garcia",NA,28.79,403,14,"PuttsperRoundRound3",2014
77,77,"Robert Garrigus",NA,28.81,461,16,"PuttsperRoundRound3",2014
78,78,"Russell Henley",NA,28.82,490,17,"PuttsperRoundRound3",2014
79,79,"DA Points",NA,28.83,346,12,"PuttsperRoundRound3",2014
80,80,"Stuart Appleby",NA,28.84,548,19,"PuttsperRoundRound3",2014
81,81,"Bronson La Cassie",NA,28.86,202,7,"PuttsperRoundRound3",2014
82,82,"Marc Leishman",NA,28.88,491,17,"PuttsperRoundRound3",2014
82,82,"Troy Matteson",NA,28.88,231,8,"PuttsperRoundRound3",2014
84,84,"Steven Bowditch",NA,28.89,520,18,"PuttsperRoundRound3",2014
85,85,"Jim Furyk",NA,28.9,578,20,"PuttsperRoundRound3",2014
85,85,"Mark Wilson",NA,28.9,289,10,"PuttsperRoundRound3",2014
87,87,"Luke Donald",NA,28.92,347,12,"PuttsperRoundRound3",2014
88,88,"Martin Kaymer",NA,28.93,405,14,"PuttsperRoundRound3",2014
89,89,"Kevin Streelman",NA,28.94,463,16,"PuttsperRoundRound3",2014
90,90,"Seung Yul Noh",NA,29,580,20,"PuttsperRoundRound3",2014
90,90,"John Rollins",NA,29,406,14,"PuttsperRoundRound3",2014
90,90,"Brendan Steele",NA,29,551,19,"PuttsperRoundRound3",2014
90,90,"Michael Thompson",NA,29,435,15,"PuttsperRoundRound3",2014
94,94,"John Senden",NA,29.04,668,23,"PuttsperRoundRound3",2014
95,95,"Hunter Mahan",NA,29.05,552,19,"PuttsperRoundRound3",2014
95,95,"Ryan Moore",NA,29.05,552,19,"PuttsperRoundRound3",2014
97,97,"Jason Bohn",NA,29.06,465,16,"PuttsperRoundRound3",2014
97,97,"John Huh",NA,29.06,465,16,"PuttsperRoundRound3",2014
97,97,"Hideki Matsuyama",NA,29.06,523,18,"PuttsperRoundRound3",2014
100,100,"Ben Martin",NA,29.07,436,15,"PuttsperRoundRound3",2014
101,101,"Paul Casey",NA,29.08,349,12,"PuttsperRoundRound3",2014
101,101,"Brian Harman",NA,29.08,698,24,"PuttsperRoundRound3",2014
101,101,"Jamie Lovemark",NA,29.08,378,13,"PuttsperRoundRound3",2014
101,101,"Troy Merritt",NA,29.08,349,12,"PuttsperRoundRound3",2014
101,101,"Ian Poulter",NA,29.08,349,12,"PuttsperRoundRound3",2014
106,106,"Jeff Maggert",NA,29.1,291,10,"PuttsperRoundRound3",2014
106,106,"Brandt Snedeker",NA,29.1,582,20,"PuttsperRoundRound3",2014
108,108,"Brian Davis",NA,29.11,553,19,"PuttsperRoundRound3",2014
109,109,"Gonzalo Fdez Castano",NA,29.12,495,17,"PuttsperRoundRound3",2014
110,110,"Zach Johnson",NA,29.13,670,23,"PuttsperRoundRound3",2014
110,110,"DH Lee",NA,29.13,233,8,"PuttsperRoundRound3",2014
110,110,"Davis Love III",NA,29.13,466,16,"PuttsperRoundRound3",2014
113,113,"Retief Goosen",NA,29.14,612,21,"PuttsperRoundRound3",2014
113,113,"Jason Kokrak",NA,29.14,408,14,"PuttsperRoundRound3",2014
113,113,"Matt Kuchar",NA,29.14,612,21,"PuttsperRoundRound3",2014
116,116,"Jonathan Byrd",NA,29.15,379,13,"PuttsperRoundRound3",2014
117,117,"Bud Cauley",NA,29.2,292,10,"PuttsperRoundRound3",2014
117,117,"Andrew Svoboda",NA,29.2,438,15,"PuttsperRoundRound3",2014
119,119,"Danny Lee",NA,29.21,409,14,"PuttsperRoundRound3",2014
120,120,"Scott Brown",NA,29.23,643,22,"PuttsperRoundRound3",2014
120,120,"Michael Putnam",NA,29.23,643,22,"PuttsperRoundRound3",2014
120,120,"Shawn Stefani",NA,29.23,380,13,"PuttsperRoundRound3",2014
123,123,"Erik Compton",NA,29.24,497,17,"PuttsperRoundRound3",2014
123,123,"Bo Van Pelt",NA,29.24,497,17,"PuttsperRoundRound3",2014
125,125,"Russell Knox",NA,29.25,585,20,"PuttsperRoundRound3",2014
125,125,"Justin Rose",NA,29.25,468,16,"PuttsperRoundRound3",2014
127,127,"Brice Garnett",NA,29.26,556,19,"PuttsperRoundRound3",2014
128,128,"Bill Haas",NA,29.27,761,26,"PuttsperRoundRound3",2014
129,129,"Carl Pettersson",NA,29.28,527,18,"PuttsperRoundRound3",2014
129,129,"Webb Simpson",NA,29.28,527,18,"PuttsperRoundRound3",2014
131,131,"Adam Scott",NA,29.29,498,17,"PuttsperRoundRound3",2014
132,132,"Mike Weir",NA,29.3,293,10,"PuttsperRoundRound3",2014
133,133,"Robert Streb",NA,29.31,469,16,"PuttsperRoundRound3",2014
134,134,"Woody Austin",NA,29.33,264,9,"PuttsperRoundRound3",2014
134,134,"Kevin Chappell",NA,29.33,616,21,"PuttsperRoundRound3",2014
134,134,"Billy Hurley III",NA,29.33,528,18,"PuttsperRoundRound3",2014
137,137,"Jeff Overton",NA,29.38,470,16,"PuttsperRoundRound3",2014
138,138,"Martin Flores",NA,29.39,529,18,"PuttsperRoundRound3",2014
139,139,"Bubba Watson",NA,29.41,500,17,"PuttsperRoundRound3",2014
140,140,"Patrick Reed",NA,29.42,559,19,"PuttsperRoundRound3",2014
140,140,"Nicholas Thompson",NA,29.42,353,12,"PuttsperRoundRound3",2014
142,142,"Kevin Stadler",NA,29.45,589,20,"PuttsperRoundRound3",2014
143,143,"Dustin Johnson",NA,29.46,383,13,"PuttsperRoundRound3",2014
144,144,"Jason Dufner",NA,29.5,354,12,"PuttsperRoundRound3",2014
144,144,"Josh Teater",NA,29.5,531,18,"PuttsperRoundRound3",2014
144,144,"Camilo Villegas",NA,29.5,590,20,"PuttsperRoundRound3",2014
147,147,"Keegan Bradley",NA,29.58,562,19,"PuttsperRoundRound3",2014
148,148,"Will Wilcox",NA,29.64,326,11,"PuttsperRoundRound3",2014
149,149,"Graham DeLaet",NA,29.65,504,17,"PuttsperRoundRound3",2014
150,150,"Martin Laird",NA,29.67,356,12,"PuttsperRoundRound3",2014
151,151,"Spencer Levin",NA,29.7,297,10,"PuttsperRoundRound3",2014
152,152,"Geoff Ogilvy",NA,29.71,505,17,"PuttsperRoundRound3",2014
153,153,"Charlie Beljan",NA,29.75,357,12,"PuttsperRoundRound3",2014
154,154,"Hudson Swafford",NA,29.82,328,11,"PuttsperRoundRound3",2014
155,155,"Jim Renner",NA,29.83,179,6,"PuttsperRoundRound3",2014
156,156,"Heath Slocum",NA,29.86,418,14,"PuttsperRoundRound3",2014
157,157,"Tyrone Van Aswegen",NA,29.88,478,16,"PuttsperRoundRound3",2014
157,157,"Jhonattan Vegas",NA,29.88,478,16,"PuttsperRoundRound3",2014
159,159,"Harris English",NA,29.89,568,19,"PuttsperRoundRound3",2014
159,159,"Louis Oosthuizen",NA,29.89,269,9,"PuttsperRoundRound3",2014
161,161,"Stewart Cink",NA,29.9,628,21,"PuttsperRoundRound3",2014
161,161,"Johnson Wagner",NA,29.9,299,10,"PuttsperRoundRound3",2014
163,163,"Henrik Stenson",NA,29.92,389,13,"PuttsperRoundRound3",2014
164,164,"Justin Hicks",NA,30.05,631,21,"PuttsperRoundRound3",2014
165,165,"Tommy Gainey",NA,30.17,362,12,"PuttsperRoundRound3",2014
166,166,"Chad Campbell",NA,30.2,302,10,"PuttsperRoundRound3",2014
167,167,"Billy Horschel",NA,30.26,575,19,"PuttsperRoundRound3",2014
168,168,"Derek Ernst",NA,30.33,364,12,"PuttsperRoundRound3",2014
168,168,"James Hahn",NA,30.33,455,15,"PuttsperRoundRound3",2014
170,170,"Ken Duke",NA,30.35,516,17,"PuttsperRoundRound3",2014
171,171,"Jim Herman",NA,30.4,304,10,"PuttsperRoundRound3",2014
172,172,"John Merrick",NA,30.53,580,19,"PuttsperRoundRound3",2014
172,172,"Kyle Stanley",NA,30.53,458,15,"PuttsperRoundRound3",2014
174,174,"JJ Henry",NA,30.56,550,18,"PuttsperRoundRound3",2014
175,175,"Kevin Tway",NA,31.44,283,9,"PuttsperRoundRound3",2014
176,176,"Boo Weekley",NA,31.6,474,15,"PuttsperRoundRound3",2014
177,177,"Lucas Glover",NA,32.11,289,9,"PuttsperRoundRound3",2014
