"2PuttsperRound_RANKTHISWEEK_2011","2PuttsperRound_RANKLASTWEEK_2011","2PuttsperRound_PLAYERNAME_2011","2PuttsperRound_ROUNDS_2011","2PuttsperRound_AVG_2011","2PuttsperRound_TOTAL2PUTTS_2011","2PuttsperRound_TOTALROUNDS_2011","stat_name","year"
1,1,"Ernie Els",71,11.35,783,69,"2PuttsperRound",2011
2,2,"Heath Slocum",89,11.24,989,88,"2PuttsperRound",2011
3,3,"Davis Love III",70,11.06,774,70,"2PuttsperRound",2011
4,4,"John Senden",94,11.02,1036,94,"2PuttsperRound",2011
5,5,"Trevor Immelman",84,10.93,918,84,"2PuttsperRound",2011
6,6,"JJ Henry",96,10.76,1033,96,"2PuttsperRound",2011
7,7,"Steve Elkington",50,10.72,536,50,"2PuttsperRound",2011
8,8,"Bill Haas",93,10.66,981,92,"2PuttsperRound",2011
9,9,"Jim Furyk",87,10.65,916,86,"2PuttsperRound",2011
9,9,"DJ Trahan",91,10.65,969,91,"2PuttsperRound",2011
9,9,"Bubba Watson",85,10.65,841,79,"2PuttsperRound",2011
12,12,"Rich Beem",53,10.62,563,53,"2PuttsperRound",2011
12,12,"Joe Durant",71,10.62,754,71,"2PuttsperRound",2011
14,14,"Sergio Garcia",61,10.56,644,61,"2PuttsperRound",2011
15,15,"Alex Prugh",82,10.54,864,82,"2PuttsperRound",2011
15,15,"Gary Woodland",93,10.54,980,93,"2PuttsperRound",2011
17,17,"JB Holmes",57,10.53,558,53,"2PuttsperRound",2011
17,17,"Justin Rose",79,10.53,811,77,"2PuttsperRound",2011
19,19,"Chad Campbell",99,10.51,1040,99,"2PuttsperRound",2011
19,19,"Alex Cejka",59,10.51,620,59,"2PuttsperRound",2011
19,19,"Sean OHair",71,10.51,736,70,"2PuttsperRound",2011
22,22,"Charley Hoffman",93,10.49,965,92,"2PuttsperRound",2011
23,23,"Rocco Mediate",53,10.47,555,53,"2PuttsperRound",2011
23,23,"Jeff Overton",92,10.47,953,91,"2PuttsperRound",2011
25,25,"Kris Blanks",92,10.45,961,92,"2PuttsperRound",2011
26,26,"Robert Allenby",84,10.42,865,83,"2PuttsperRound",2011
27,27,"Ricky Barnes",78,10.41,812,78,"2PuttsperRound",2011
27,27,"Jonathan Byrd",83,10.41,854,82,"2PuttsperRound",2011
27,27,"Ben Curtis",66,10.41,687,66,"2PuttsperRound",2011
27,27,"Paul Goydos",81,10.41,843,81,"2PuttsperRound",2011
27,27,"Dustin Johnson",72,10.41,739,71,"2PuttsperRound",2011
27,27,"John Rollins",85,10.41,885,85,"2PuttsperRound",2011
33,33,"KJ Choi",77,10.39,779,75,"2PuttsperRound",2011
33,33,"Justin Leonard",82,10.39,852,82,"2PuttsperRound",2011
33,33,"Marc Turnesa",54,10.39,561,54,"2PuttsperRound",2011
36,36,"Michael Bradley",74,10.38,768,74,"2PuttsperRound",2011
36,36,"Tom Gillis",55,10.38,571,55,"2PuttsperRound",2011
38,38,"Chez Reavie",92,10.37,954,92,"2PuttsperRound",2011
39,39,"Jason Dufner",78,10.36,808,78,"2PuttsperRound",2011
39,39,"Brendan Steele",89,10.36,922,89,"2PuttsperRound",2011
41,41,"Spencer Levin",113,10.35,1170,113,"2PuttsperRound",2011
42,42,"Graeme McDowell",50,10.32,485,47,"2PuttsperRound",2011
43,43,"Robert Garrigus",83,10.31,856,83,"2PuttsperRound",2011
43,43,"Lucas Glover",74,10.31,763,74,"2PuttsperRound",2011
43,43,"Kevin Streelman",90,10.31,928,90,"2PuttsperRound",2011
46,46,"William McGirt",103,10.3,1061,103,"2PuttsperRound",2011
47,47,"Michael Connell",76,10.29,782,76,"2PuttsperRound",2011
47,47,"Ian Poulter",52,10.29,525,51,"2PuttsperRound",2011
49,49,"Daniel Summerhays",75,10.28,771,75,"2PuttsperRound",2011
50,50,"Bo Van Pelt",92,10.27,924,90,"2PuttsperRound",2011
51,51,"Chris Kirk",87,10.26,893,87,"2PuttsperRound",2011
51,51,"Marc Leishman",87,10.26,893,87,"2PuttsperRound",2011
53,53,"Charl Schwartzel",58,10.25,574,56,"2PuttsperRound",2011
53,53,"Vaughn Taylor",89,10.25,912,89,"2PuttsperRound",2011
55,55,"Vijay Singh",79,10.24,809,79,"2PuttsperRound",2011
56,56,"Stuart Appleby",65,10.23,665,65,"2PuttsperRound",2011
57,57,"Retief Goosen",50,10.22,501,49,"2PuttsperRound",2011
58,58,"David Duval",67,10.21,684,67,"2PuttsperRound",2011
58,58,"Harrison Frazar",58,10.21,592,58,"2PuttsperRound",2011
60,60,"Brian Davis",105,10.2,1071,105,"2PuttsperRound",2011
60,60,"Martin Laird",77,10.2,775,76,"2PuttsperRound",2011
60,60,"Mark Wilson",89,10.2,887,87,"2PuttsperRound",2011
63,63,"Boo Weekley",66,10.17,671,66,"2PuttsperRound",2011
64,64,"Cameron Tringale",110,10.16,1118,110,"2PuttsperRound",2011
65,65,"Matt Bettencourt",84,10.15,853,84,"2PuttsperRound",2011
65,65,"Webb Simpson",98,10.15,995,98,"2PuttsperRound",2011
65,65,"Camilo Villegas",69,10.15,690,68,"2PuttsperRound",2011
68,68,"Matt Jones",71,10.13,719,71,"2PuttsperRound",2011
69,69,"Ben Crane",76,10.12,739,73,"2PuttsperRound",2011
69,69,"Ryuji Imada",83,10.12,840,83,"2PuttsperRound",2011
71,71,"Hunter Mahan",92,10.11,900,89,"2PuttsperRound",2011
72,72,"Bill Lunde",92,10.1,929,92,"2PuttsperRound",2011
73,73,"Charles Howell III",108,10.08,1089,108,"2PuttsperRound",2011
73,73,"Troy Merritt",63,10.08,635,63,"2PuttsperRound",2011
75,75,"Brandt Jobe",100,10.06,1006,100,"2PuttsperRound",2011
75,75,"Matt Kuchar",94,10.06,885,88,"2PuttsperRound",2011
75,75,"Derek Lamely",65,10.06,654,65,"2PuttsperRound",2011
75,75,"Dean Wilson",62,10.06,624,62,"2PuttsperRound",2011
79,79,"Zach Johnson",79,10.05,784,78,"2PuttsperRound",2011
79,79,"Adam Scott",60,10.05,593,59,"2PuttsperRound",2011
81,81,"Josh Teater",104,10.04,1044,104,"2PuttsperRound",2011
82,82,"Phil Mickelson",79,10.03,772,77,"2PuttsperRound",2011
83,83,"Carl Pettersson",95,10.01,951,95,"2PuttsperRound",2011
83,83,"DA Points",89,10.01,891,89,"2PuttsperRound",2011
85,85,"Troy Matteson",91,10,910,91,"2PuttsperRound",2011
86,86,"Robert Karlsson",61,9.98,589,59,"2PuttsperRound",2011
87,87,"Padraig Harrington",60,9.97,588,59,"2PuttsperRound",2011
88,88,"Arjun Atwal",91,9.96,906,91,"2PuttsperRound",2011
88,88,"Keegan Bradley",91,9.96,906,91,"2PuttsperRound",2011
88,88,"Johnson Wagner",81,9.96,807,81,"2PuttsperRound",2011
91,91,"Rory Sabbatini",85,9.95,846,85,"2PuttsperRound",2011
91,91,"YE Yang",63,9.95,587,59,"2PuttsperRound",2011
93,93,"Chris Couch",73,9.92,724,73,"2PuttsperRound",2011
93,93,"Kent Jones",76,9.92,754,76,"2PuttsperRound",2011
93,93,"Nick OHern",89,9.92,883,89,"2PuttsperRound",2011
96,96,"Ryan Palmer",82,9.91,793,80,"2PuttsperRound",2011
97,97,"Roland Thatcher",67,9.9,663,67,"2PuttsperRound",2011
97,97,"Nick Watney",80,9.9,762,77,"2PuttsperRound",2011
99,99,"Steve Marino",76,9.88,751,76,"2PuttsperRound",2011
99,99,"Chris Stroud",88,9.88,869,88,"2PuttsperRound",2011
101,101,"Tommy Gainey",104,9.87,1026,104,"2PuttsperRound",2011
101,101,"Ryan Moore",79,9.87,740,75,"2PuttsperRound",2011
101,101,"Garrett Willis",71,9.87,701,71,"2PuttsperRound",2011
104,104,"Ben Martin",74,9.86,730,74,"2PuttsperRound",2011
104,104,"Billy Mayfair",94,9.86,927,94,"2PuttsperRound",2011
104,104,"Jhonattan Vegas",84,9.86,828,84,"2PuttsperRound",2011
107,107,"Richard Johnson",64,9.84,630,64,"2PuttsperRound",2011
107,107,"Jimmy Walker",79,9.84,777,79,"2PuttsperRound",2011
109,109,"Chris Riley",76,9.83,747,76,"2PuttsperRound",2011
109,109,"Alexandre Rocha",65,9.83,639,65,"2PuttsperRound",2011
111,111,"Brendon de Jonge",105,9.81,1030,105,"2PuttsperRound",2011
111,111,"Hunter Haas",96,9.81,942,96,"2PuttsperRound",2011
113,113,"Chris DiMarco",93,9.8,911,93,"2PuttsperRound",2011
113,113,"Charlie Wi",83,9.8,813,83,"2PuttsperRound",2011
115,115,"Colt Knost",80,9.78,782,80,"2PuttsperRound",2011
116,116,"Pat Perez",76,9.76,742,76,"2PuttsperRound",2011
117,117,"Scott Stallings",84,9.75,819,84,"2PuttsperRound",2011
118,118,"Brandt Snedeker",85,9.74,828,85,"2PuttsperRound",2011
119,119,"Luke Donald",73,9.73,652,67,"2PuttsperRound",2011
119,119,"Michael Putnam",67,9.73,652,67,"2PuttsperRound",2011
119,119,"David Toms",78,9.73,759,78,"2PuttsperRound",2011
122,122,"Shaun Micheel",77,9.71,748,77,"2PuttsperRound",2011
122,122,"Martin Piller",63,9.71,612,63,"2PuttsperRound",2011
122,122,"Tag Ridings",87,9.71,845,87,"2PuttsperRound",2011
125,125,"Sung Kang",63,9.7,611,63,"2PuttsperRound",2011
125,125,"Anthony Kim",72,9.7,689,71,"2PuttsperRound",2011
127,127,"Kevin Stadler",88,9.69,853,88,"2PuttsperRound",2011
128,128,"Blake Adams",116,9.68,1123,116,"2PuttsperRound",2011
128,128,"Tim Herron",85,9.68,823,85,"2PuttsperRound",2011
130,130,"Billy Horschel",75,9.67,725,75,"2PuttsperRound",2011
131,131,"Zack Miller",86,9.66,831,86,"2PuttsperRound",2011
132,132,"Bobby Gates",82,9.65,791,82,"2PuttsperRound",2011
133,133,"Jason Bohn",74,9.64,713,74,"2PuttsperRound",2011
134,134,"Briny Baird",60,9.62,577,60,"2PuttsperRound",2011
134,134,"Rickie Fowler",84,9.62,779,81,"2PuttsperRound",2011
134,134,"Jim Herman",69,9.62,664,69,"2PuttsperRound",2011
137,137,"Stewart Cink",72,9.61,673,70,"2PuttsperRound",2011
137,137,"JP Hayes",56,9.61,538,56,"2PuttsperRound",2011
139,139,"David Hearn",88,9.59,844,88,"2PuttsperRound",2011
139,139,"Jerry Kelly",85,9.59,815,85,"2PuttsperRound",2011
139,139,"Tim Petrovic",88,9.59,844,88,"2PuttsperRound",2011
142,142,"Bryce Molder",82,9.57,785,82,"2PuttsperRound",2011
143,143,"Stephen Ames",69,9.55,659,69,"2PuttsperRound",2011
144,144,"Geoff Ogilvy",69,9.53,629,66,"2PuttsperRound",2011
145,145,"Jarrod Lyle",83,9.52,790,83,"2PuttsperRound",2011
146,146,"Scott Piercy",78,9.5,741,78,"2PuttsperRound",2011
147,147,"Fabian Gomez",84,9.49,797,84,"2PuttsperRound",2011
148,148,"Aaron Baddeley",77,9.48,730,77,"2PuttsperRound",2011
148,148,"Jason Day",76,9.48,692,73,"2PuttsperRound",2011
150,150,"Kevin Kisner",70,9.46,662,70,"2PuttsperRound",2011
151,151,"Kyle Stanley",98,9.36,917,98,"2PuttsperRound",2011
152,152,"Cameron Beckman",71,9.35,664,71,"2PuttsperRound",2011
152,152,"Paul Stankowski",78,9.35,729,78,"2PuttsperRound",2011
154,154,"Steve Flesch",88,9.34,822,88,"2PuttsperRound",2011
155,155,"Aron Price",58,9.33,541,58,"2PuttsperRound",2011
155,155,"Steve Stricker",70,9.33,644,69,"2PuttsperRound",2011
157,157,"James Driscoll",71,9.32,662,71,"2PuttsperRound",2011
158,158,"Steven Bowditch",86,9.3,800,86,"2PuttsperRound",2011
158,158,"John Merrick",71,9.3,660,71,"2PuttsperRound",2011
160,160,"Matt McQuillan",59,9.29,548,59,"2PuttsperRound",2011
160,160,"Kevin Na",84,9.29,780,84,"2PuttsperRound",2011
162,162,"Kevin Chappell",78,9.28,724,78,"2PuttsperRound",2011
162,162,"Michael Thompson",79,9.28,733,79,"2PuttsperRound",2011
164,164,"David Mathis",83,9.27,769,83,"2PuttsperRound",2011
165,165,"Nathan Green",81,9.26,750,81,"2PuttsperRound",2011
165,165,"Lee Janzen",62,9.26,574,62,"2PuttsperRound",2011
167,167,"Brian Gay",90,9.24,832,90,"2PuttsperRound",2011
168,168,"Andres Romero",77,9.23,711,77,"2PuttsperRound",2011
169,169,"Angel Cabrera",50,9.22,461,50,"2PuttsperRound",2011
169,169,"Scott McCarron",65,9.22,599,65,"2PuttsperRound",2011
171,171,"Joseph Bramlett",73,9.21,672,73,"2PuttsperRound",2011
172,172,"Greg Chalmers",88,9.18,808,88,"2PuttsperRound",2011
173,173,"George McNeill",69,9.17,633,69,"2PuttsperRound",2011
174,174,"Justin Hicks",60,9.15,549,60,"2PuttsperRound",2011
175,175,"Nate Smith",66,9.12,602,66,"2PuttsperRound",2011
176,176,"Will Strickler",51,9.08,463,51,"2PuttsperRound",2011
177,177,"Scott Gutschewski",67,9.07,608,67,"2PuttsperRound",2011
178,178,"Shane Bertsch",62,9.05,561,62,"2PuttsperRound",2011
179,179,"Rod Pampling",72,9,648,72,"2PuttsperRound",2011
180,180,"Bio Kim",71,8.93,634,71,"2PuttsperRound",2011
181,181,"Freddie Jacobson",92,8.91,820,92,"2PuttsperRound",2011
182,182,"Andres Gonzales",60,8.9,534,60,"2PuttsperRound",2011
183,183,"Jim Renner",65,8.85,575,65,"2PuttsperRound",2011
184,184,"Woody Austin",59,8.81,520,59,"2PuttsperRound",2011
185,185,"Joe Ogilvie",75,8.79,659,75,"2PuttsperRound",2011
186,186,"DJ Brigman",67,8.75,586,67,"2PuttsperRound",2011
