"GIRPercentage100125yards_RANKTHISWEEK_2012","GIRPercentage100125yards_RANKLASTWEEK_2012","GIRPercentage100125yards_PLAYERNAME_2012","GIRPercentage100125yards_ROUNDS_2012","GIRPercentage100125yards_Pct_2012","GIRPercentage100125yards_GREENSHIT_2012","GIRPercentage100125yards_TOTALHOLES_2012","GIRPercentage100125yards_RELATIVETOPAR_2012","stat_name","year"
1,1,"Daniel Summerhays",81,86.59,142,164,-0.25,"GIRPercentage100125yards",2012
2,2,"Heath Slocum",93,86.11,124,144,-0.19,"GIRPercentage100125yards",2012
3,3,"Jason Bohn",81,85.5,112,131,-0.3,"GIRPercentage100125yards",2012
4,4,"Ben Curtis",62,84.4,92,109,-0.29,"GIRPercentage100125yards",2012
5,5,"Vaughn Taylor",81,84.25,123,146,-0.29,"GIRPercentage100125yards",2012
6,6,"William McGirt",96,83.78,124,148,-0.28,"GIRPercentage100125yards",2012
7,7,"Brendon Todd",78,83.62,97,116,-0.2,"GIRPercentage100125yards",2012
8,8,"KJ Choi",71,83.05,98,118,-0.23,"GIRPercentage100125yards",2012
9,9,"Colt Knost",79,82.96,112,135,-0.27,"GIRPercentage100125yards",2012
10,10,"Ben Crane",73,82.41,89,108,-0.31,"GIRPercentage100125yards",2012
11,11,"Cameron Tringale",88,82.19,120,146,-0.26,"GIRPercentage100125yards",2012
12,12,"Will Claxton",99,82.11,156,190,-0.35,"GIRPercentage100125yards",2012
13,13,"Jason Dufner",83,81.94,118,144,-0.31,"GIRPercentage100125yards",2012
14,14,"Greg Chalmers",88,81.82,90,110,-0.2,"GIRPercentage100125yards",2012
15,15,"Lee Westwood",60,81.71,67,82,-0.27,"GIRPercentage100125yards",2012
16,16,"YE Yang",64,81.69,58,71,-0.36,"GIRPercentage100125yards",2012
17,17,"Rickie Fowler",84,81.58,93,114,-0.28,"GIRPercentage100125yards",2012
18,18,"Nick Watney",97,81.12,116,143,-0.28,"GIRPercentage100125yards",2012
19,19,"Stephen Ames",54,81.08,60,74,-0.28,"GIRPercentage100125yards",2012
20,20,"Danny Lee",74,81,81,100,-0.3,"GIRPercentage100125yards",2012
21,21,"Jason Day",57,80.95,68,84,-0.32,"GIRPercentage100125yards",2012
22,22,"DJ Trahan",73,80.92,106,131,-0.26,"GIRPercentage100125yards",2012
23,23,"JJ Henry",93,80.79,122,151,-0.24,"GIRPercentage100125yards",2012
24,24,"Mathew Goggin",65,80.58,83,103,-0.33,"GIRPercentage100125yards",2012
24,24,"Johnson Wagner",88,80.58,112,139,-0.27,"GIRPercentage100125yards",2012
26,26,"Rocco Mediate",70,80.56,87,108,-0.28,"GIRPercentage100125yards",2012
27,27,"John Mallinger",74,80.53,91,113,-0.25,"GIRPercentage100125yards",2012
28,28,"Camilo Villegas",79,80.52,124,154,-0.25,"GIRPercentage100125yards",2012
29,29,"Steve Wheatcroft",56,80.49,66,82,-0.24,"GIRPercentage100125yards",2012
30,30,"David Hearn",95,80.43,148,184,-0.3,"GIRPercentage100125yards",2012
31,31,"Rod Pampling",88,80.41,119,148,-0.23,"GIRPercentage100125yards",2012
32,32,"David Mathis",83,80.38,127,158,-0.36,"GIRPercentage100125yards",2012
33,33,"Kyle Reifers",86,80.37,131,163,-0.29,"GIRPercentage100125yards",2012
34,34,"Boo Weekley",74,80.31,102,127,-0.21,"GIRPercentage100125yards",2012
35,35,"Brian Davis",91,80.28,114,142,-0.32,"GIRPercentage100125yards",2012
36,36,"Charlie Beljan",61,80.2,81,101,-0.22,"GIRPercentage100125yards",2012
37,37,"Blake Adams",107,80.12,129,161,-0.33,"GIRPercentage100125yards",2012
38,38,"Kris Blanks",65,80,88,110,-0.24,"GIRPercentage100125yards",2012
38,38,"Nathan Green",73,80,84,105,-0.33,"GIRPercentage100125yards",2012
38,38,"Billy Horschel",63,80,76,95,-0.22,"GIRPercentage100125yards",2012
38,38,"Alexandre Rocha",62,80,76,95,-0.21,"GIRPercentage100125yards",2012
38,38,"Patrick Sheehan",58,80,68,85,-0.21,"GIRPercentage100125yards",2012
38,38,"Steve Stricker",73,80,80,100,-0.26,"GIRPercentage100125yards",2012
