"BirdieorBetterPercentage175200ya_RANKTHISWEEK_2015","BirdieorBetterPercentage175200ya_RANKLASTWEEK_2015","BirdieorBetterPercentage175200ya_PLAYERNAME_2015","BirdieorBetterPercentage175200ya_ROUNDS_2015","BirdieorBetterPercentage175200ya_Pct_2015","BirdieorBetterPercentage175200ya_TOTALBIRDIES_2015","BirdieorBetterPercentage175200ya_TOTALHOLES_2015","stat_name","year"
78,78,"Daniel Summerhays",101,13.74,43,313,"BirdieorBetterPercentage175200ya",2015
80,80,"Scott Brown",97,13.71,41,299,"BirdieorBetterPercentage175200ya",2015
81,81,"Max Homa",78,13.66,28,205,"BirdieorBetterPercentage175200ya",2015
81,81,"Ian Poulter",68,13.66,22,161,"BirdieorBetterPercentage175200ya",2015
83,83,"Charley Hoffman",97,13.62,29,213,"BirdieorBetterPercentage175200ya",2015
83,83,"Sam Saunders",83,13.62,32,235,"BirdieorBetterPercentage175200ya",2015
85,85,"Steven Alker",62,13.61,23,169,"BirdieorBetterPercentage175200ya",2015
86,86,"Geoff Ogilvy",50,13.56,16,118,"BirdieorBetterPercentage175200ya",2015
87,87,"Seung Yul Noh",65,13.54,26,192,"BirdieorBetterPercentage175200ya",2015
88,88,"Jason Dufner",76,13.53,23,170,"BirdieorBetterPercentage175200ya",2015
89,89,"William McGirt",103,13.5,49,363,"BirdieorBetterPercentage175200ya",2015
90,90,"Colt Knost",90,13.45,37,275,"BirdieorBetterPercentage175200ya",2015
91,91,"Stewart Cink",77,13.41,33,246,"BirdieorBetterPercentage175200ya",2015
92,92,"Paul Casey",87,13.3,27,203,"BirdieorBetterPercentage175200ya",2015
93,93,"Troy Merritt",91,13.29,42,316,"BirdieorBetterPercentage175200ya",2015
93,93,"Louis Oosthuizen",68,13.29,19,143,"BirdieorBetterPercentage175200ya",2015
95,95,"Billy Hurley III",83,13.19,31,235,"BirdieorBetterPercentage175200ya",2015
95,95,"Kevin Streelman",95,13.19,31,235,"BirdieorBetterPercentage175200ya",2015
97,97,"Jim Herman",88,13.18,34,258,"BirdieorBetterPercentage175200ya",2015
98,98,"Padraig Harrington",60,13.17,22,167,"BirdieorBetterPercentage175200ya",2015
98,98,"Ryan Palmer",80,13.17,22,167,"BirdieorBetterPercentage175200ya",2015
100,100,"Andres Romero",69,13.16,25,190,"BirdieorBetterPercentage175200ya",2015
101,101,"John Senden",80,13.13,21,160,"BirdieorBetterPercentage175200ya",2015
102,102,"Carl Pettersson",106,13.11,40,305,"BirdieorBetterPercentage175200ya",2015
103,103,"Scott Langley",94,13.1,41,313,"BirdieorBetterPercentage175200ya",2015
104,104,"Pat Perez",96,13.02,41,315,"BirdieorBetterPercentage175200ya",2015
104,104,"Webb Simpson",81,13.02,28,215,"BirdieorBetterPercentage175200ya",2015
106,106,"Steven Bowditch",103,13.01,35,269,"BirdieorBetterPercentage175200ya",2015
107,107,"Morgan Hoffmann",85,12.98,27,208,"BirdieorBetterPercentage175200ya",2015
108,108,"Eric Axley",57,12.95,18,139,"BirdieorBetterPercentage175200ya",2015
109,109,"Nicholas Thompson",90,12.92,31,240,"BirdieorBetterPercentage175200ya",2015
110,110,"Bryce Molder",91,12.84,38,296,"BirdieorBetterPercentage175200ya",2015
111,111,"Brandt Snedeker",98,12.81,31,242,"BirdieorBetterPercentage175200ya",2015
112,112,"Tom Hoge",83,12.77,24,188,"BirdieorBetterPercentage175200ya",2015
112,112,"Sean OHair",86,12.77,35,274,"BirdieorBetterPercentage175200ya",2015
114,114,"Whee Kim",71,12.76,25,196,"BirdieorBetterPercentage175200ya",2015
115,115,"Andrew Svoboda",80,12.74,33,259,"BirdieorBetterPercentage175200ya",2015
116,116,"Zach Johnson",90,12.73,28,220,"BirdieorBetterPercentage175200ya",2015
116,116,"John Peterson",84,12.73,35,275,"BirdieorBetterPercentage175200ya",2015
118,118,"Ben Crane",62,12.68,26,205,"BirdieorBetterPercentage175200ya",2015
119,119,"Chad Collins",79,12.65,31,245,"BirdieorBetterPercentage175200ya",2015
120,120,"Chad Campbell",97,12.64,44,348,"BirdieorBetterPercentage175200ya",2015
120,120,"Jeff Overton",94,12.64,34,269,"BirdieorBetterPercentage175200ya",2015
122,122,"Brendon de Jonge",106,12.58,41,326,"BirdieorBetterPercentage175200ya",2015
123,123,"Erik Compton",86,12.5,29,232,"BirdieorBetterPercentage175200ya",2015
123,123,"Brice Garnett",81,12.5,27,216,"BirdieorBetterPercentage175200ya",2015
123,123,"Charl Schwartzel",67,12.5,17,136,"BirdieorBetterPercentage175200ya",2015
126,126,"Graham DeLaet",65,12.43,23,185,"BirdieorBetterPercentage175200ya",2015
126,126,"Hunter Mahan",88,12.43,23,185,"BirdieorBetterPercentage175200ya",2015
128,128,"James Hahn",94,12.41,34,274,"BirdieorBetterPercentage175200ya",2015
129,129,"Chesson Hadley",101,12.28,35,285,"BirdieorBetterPercentage175200ya",2015
130,130,"Fabian Gomez",83,12.24,30,245,"BirdieorBetterPercentage175200ya",2015
131,131,"Cameron Percy",72,12.22,22,180,"BirdieorBetterPercentage175200ya",2015
132,132,"Kevin Kisner",104,12.18,38,312,"BirdieorBetterPercentage175200ya",2015
133,133,"Matt Kuchar",97,12.17,32,263,"BirdieorBetterPercentage175200ya",2015
134,134,"Michael Thompson",83,12.16,31,255,"BirdieorBetterPercentage175200ya",2015
135,135,"John Merrick",78,12.15,26,214,"BirdieorBetterPercentage175200ya",2015
136,136,"Michael Putnam",87,12.13,29,239,"BirdieorBetterPercentage175200ya",2015
137,137,"Mark Hubbard",79,12.11,27,223,"BirdieorBetterPercentage175200ya",2015
138,138,"Derek Fathauer",81,12.07,28,232,"BirdieorBetterPercentage175200ya",2015
139,139,"Keegan Bradley",87,12,24,200,"BirdieorBetterPercentage175200ya",2015
140,140,"John Huh",102,11.88,41,345,"BirdieorBetterPercentage175200ya",2015
141,141,"Jonathan Randolph",72,11.86,23,194,"BirdieorBetterPercentage175200ya",2015
142,142,"Oscar Fraustro",58,11.81,15,127,"BirdieorBetterPercentage175200ya",2015
143,143,"Brian Davis",86,11.76,34,289,"BirdieorBetterPercentage175200ya",2015
144,144,"Jonathan Byrd",69,11.68,23,197,"BirdieorBetterPercentage175200ya",2015
144,144,"Jimmy Walker",89,11.68,23,197,"BirdieorBetterPercentage175200ya",2015
146,146,"David Toms",62,11.64,22,189,"BirdieorBetterPercentage175200ya",2015
147,147,"Chris Kirk",76,11.5,23,200,"BirdieorBetterPercentage175200ya",2015
148,148,"Jonas Blixt",78,11.46,22,192,"BirdieorBetterPercentage175200ya",2015
149,149,"JJ Henry",94,11.35,26,229,"BirdieorBetterPercentage175200ya",2015
150,150,"Vijay Singh",78,11.33,29,256,"BirdieorBetterPercentage175200ya",2015
151,151,"SJ Park",79,11.3,26,230,"BirdieorBetterPercentage175200ya",2015
152,152,"Boo Weekley",79,11.21,25,223,"BirdieorBetterPercentage175200ya",2015
153,153,"Jhonattan Vegas",90,11.11,26,234,"BirdieorBetterPercentage175200ya",2015
154,154,"Bo Van Pelt",81,11.06,25,226,"BirdieorBetterPercentage175200ya",2015
155,155,"Robert Allenby",63,11,23,209,"BirdieorBetterPercentage175200ya",2015
156,156,"KJ Choi",66,10.91,24,220,"BirdieorBetterPercentage175200ya",2015
157,157,"Bill Lunde",50,10.83,13,120,"BirdieorBetterPercentage175200ya",2015
158,158,"Martin Laird",77,10.73,25,233,"BirdieorBetterPercentage175200ya",2015
159,159,"Ricky Barnes",82,10.66,26,244,"BirdieorBetterPercentage175200ya",2015
160,160,"Nick Watney",91,10.65,28,263,"BirdieorBetterPercentage175200ya",2015
161,161,"Marc Leishman",74,10.58,20,189,"BirdieorBetterPercentage175200ya",2015
162,162,"Francesco Molinari",56,10.53,18,171,"BirdieorBetterPercentage175200ya",2015
163,163,"Andrew Putnam",68,10.5,21,200,"BirdieorBetterPercentage175200ya",2015
164,164,"Greg Owen",58,10.48,13,124,"BirdieorBetterPercentage175200ya",2015
165,165,"Luke Donald",71,10.23,22,215,"BirdieorBetterPercentage175200ya",2015
166,166,"Tyrone Van Aswegen",58,10.22,14,137,"BirdieorBetterPercentage175200ya",2015
167,167,"Alex Prugh",84,10.08,24,238,"BirdieorBetterPercentage175200ya",2015
168,168,"Brendon Todd",96,9.89,28,283,"BirdieorBetterPercentage175200ya",2015
169,169,"Mark Wilson",89,9.86,29,294,"BirdieorBetterPercentage175200ya",2015
170,170,"Bill Haas",89,9.85,26,264,"BirdieorBetterPercentage175200ya",2015
171,171,"Zac Blair",108,9.36,32,342,"BirdieorBetterPercentage175200ya",2015
171,171,"Derek Ernst",75,9.36,19,203,"BirdieorBetterPercentage175200ya",2015
173,173,"DA Points",72,9.3,20,215,"BirdieorBetterPercentage175200ya",2015
174,174,"Alex Cejka",94,9.25,26,281,"BirdieorBetterPercentage175200ya",2015
175,175,"Matt Every",73,9.05,18,199,"BirdieorBetterPercentage175200ya",2015
176,176,"Jon Curran",83,8.88,23,259,"BirdieorBetterPercentage175200ya",2015
177,177,"Jim Renner",68,8.7,16,184,"BirdieorBetterPercentage175200ya",2015
177,177,"Tim Wilkinson",73,8.7,18,207,"BirdieorBetterPercentage175200ya",2015
179,179,"Spencer Levin",99,8.44,26,308,"BirdieorBetterPercentage175200ya",2015
180,180,"Jamie Donaldson",50,7.41,8,108,"BirdieorBetterPercentage175200ya",2015
181,181,"Davis Love III",51,7.2,9,125,"BirdieorBetterPercentage175200ya",2015
182,182,"Cameron Tringale",96,6.91,21,304,"BirdieorBetterPercentage175200ya",2015
183,183,"Justin Leonard",61,6.58,15,228,"BirdieorBetterPercentage175200ya",2015
184,184,"Heath Slocum",57,6.38,9,141,"BirdieorBetterPercentage175200ya",2015
