"PercentageofAvailablePurseWon_RANKTHISWEEK_2012","PercentageofAvailablePurseWon_RANKLASTWEEK_2012","PercentageofAvailablePurseWon_PLAYERNAME_2012","PercentageofAvailablePurseWon_EVENTS_2012","PercentageofAvailablePurseWon_Pct_2012","PercentageofAvailablePurseWon_OFFICIALMONEYWON_2012","PercentageofAvailablePurseWon_TOTALPURSEAVAILABLE_2012","stat_name","year"
288,288,"Chase Wright",1,0.21,8360,4e+06,"PercentageofAvailablePurseWon",2012
296,296,"Alex Aragon",1,0.2,10725,5500000,"PercentageofAvailablePurseWon",2012
296,296,"Briny Baird",13,0.2,154110,76400000,"PercentageofAvailablePurseWon",2012
296,296,"Mathias Gronberg",1,0.2,9246,4600000,"PercentageofAvailablePurseWon",2012
296,296,"Ben Kohles",1,0.2,10296,5200000,"PercentageofAvailablePurseWon",2012
296,296,"Will Ma Kenzie",6,0.2,49760,2.5e+07,"PercentageofAvailablePurseWon",2012
296,296,"Rocco Mediate",23,0.2,242351,1.22e+08,"PercentageofAvailablePurseWon",2012
302,302,"Matt Bettencourt",31,0.19,335075,172800000,"PercentageofAvailablePurseWon",2012
302,302,"Jonathan Fly",1,0.19,10528,5600000,"PercentageofAvailablePurseWon",2012
302,302,"Carl Paulson",2,0.19,16943,8700000,"PercentageofAvailablePurseWon",2012
305,305,"Patrick Cantlay",10,0.18,105525,59600000,"PercentageofAvailablePurseWon",2012
305,305,"Kent Jones",7,0.18,54644,29800000,"PercentageofAvailablePurseWon",2012
305,305,"Diego Velasquez",1,0.18,11284,6200000,"PercentageofAvailablePurseWon",2012
308,308,"Stephen Ames",20,0.17,193685,113200000,"PercentageofAvailablePurseWon",2012
308,308,"Daniel Chopra",21,0.17,192197,112100000,"PercentageofAvailablePurseWon",2012
308,308,"Jeff Curl",3,0.17,28890,17500000,"PercentageofAvailablePurseWon",2012
308,308,"Michael Hoey",3,0.17,41625,24500000,"PercentageofAvailablePurseWon",2012
308,308,"Shaun Micheel",12,0.17,103559,61300000,"PercentageofAvailablePurseWon",2012
308,308,"Tadahiro Takayama",4,0.17,52340,3e+07,"PercentageofAvailablePurseWon",2012
314,314,"Paul Goydos",6,0.16,57220,36200000,"PercentageofAvailablePurseWon",2012
315,315,"Michael Bradley",23,0.15,191746,128200000,"PercentageofAvailablePurseWon",2012
315,315,"Ryuji Imada",28,0.15,238647,158100000,"PercentageofAvailablePurseWon",2012
315,315,"Joe Ogilvie",17,0.15,152376,1.05e+08,"PercentageofAvailablePurseWon",2012
315,315,"Tom Pernice Jr",23,0.15,189906,128600000,"PercentageofAvailablePurseWon",2012
315,315,"Brett Wetterich",7,0.15,50917,34900000,"PercentageofAvailablePurseWon",2012
320,320,"George Coetzee",4,0.14,45000,32500000,"PercentageofAvailablePurseWon",2012
320,320,"Justin Hicks",2,0.14,23180,1.6e+07,"PercentageofAvailablePurseWon",2012
320,320,"Derek Lamely",25,0.14,185479,136400000,"PercentageofAvailablePurseWon",2012
320,320,"Ted Purdy",4,0.14,24900,17800000,"PercentageofAvailablePurseWon",2012
320,320,"Paul Stankowski",8,0.14,47792,35400000,"PercentageofAvailablePurseWon",2012
320,320,"Omar Uresti",4,0.14,28844,20800000,"PercentageofAvailablePurseWon",2012
326,326,"Tom Watson",3,0.13,28470,22100000,"PercentageofAvailablePurseWon",2012
326,326,"Garrett Willis",15,0.13,95013,7.3e+07,"PercentageofAvailablePurseWon",2012
328,328,"Jamie Lovemark",16,0.12,109571,92900000,"PercentageofAvailablePurseWon",2012
328,328,"Patrick Sheehan",21,0.12,129590,107600000,"PercentageofAvailablePurseWon",2012
328,328,"Steve Wheatcroft",22,0.12,135195,113600000,"PercentageofAvailablePurseWon",2012
331,331,"Hiroyuki Fujita",3,0.1,24912,2.4e+07,"PercentageofAvailablePurseWon",2012
331,331,"Robert Gamez",8,0.1,37221,37500000,"PercentageofAvailablePurseWon",2012
331,331,"Matt Hill",2,0.1,9932,10200000,"PercentageofAvailablePurseWon",2012
331,331,"Sung Kang",30,0.1,169439,166200000,"PercentageofAvailablePurseWon",2012
335,335,"Craig Barlow",7,0.09,26538,3e+07,"PercentageofAvailablePurseWon",2012
335,335,"Paul Casey",9,0.09,56755,63900000,"PercentageofAvailablePurseWon",2012
335,335,"Robert Damron",7,0.09,30673,3.3e+07,"PercentageofAvailablePurseWon",2012
335,335,"Koumei Oda",2,0.09,11880,13500000,"PercentageofAvailablePurseWon",2012
335,335,"Kevin Sutherland",4,0.09,22886,24100000,"PercentageofAvailablePurseWon",2012
340,340,"Shane Bertsch",17,0.08,73795,8.8e+07,"PercentageofAvailablePurseWon",2012
340,340,"Bart Bryant",6,0.08,23134,29400000,"PercentageofAvailablePurseWon",2012
340,340,"Edward Loar",23,0.08,97945,1.22e+08,"PercentageofAvailablePurseWon",2012
343,343,"Tommy Biershenk",27,0.07,107265,145600000,"PercentageofAvailablePurseWon",2012
343,343,"Marco Dawson",22,0.07,79727,113200000,"PercentageofAvailablePurseWon",2012
343,343,"Jason Gore",8,0.07,26700,39300000,"PercentageofAvailablePurseWon",2012
343,343,"Thongchai Jaidee",3,0.07,16636,24500000,"PercentageofAvailablePurseWon",2012
343,343,"Brendan Jones",3,0.07,17339,2.4e+07,"PercentageofAvailablePurseWon",2012
343,343,"Peter Tomasulo",4,0.07,12826,18200000,"PercentageofAvailablePurseWon",2012
349,349,"Eric Axley",3,0.06,7215,12200000,"PercentageofAvailablePurseWon",2012
349,349,"Lucas Glover",16,0.06,67111,1.08e+08,"PercentageofAvailablePurseWon",2012
349,349,"Anthony Kim",10,0.06,33960,60200000,"PercentageofAvailablePurseWon",2012
349,349,"Jose Maria Olazabal",5,0.06,18677,31100000,"PercentageofAvailablePurseWon",2012
349,349,"Jesper Parnevik",3,0.06,10340,16700000,"PercentageofAvailablePurseWon",2012
354,354,"Stephen Gangluff",23,0.05,58702,119500000,"PercentageofAvailablePurseWon",2012
354,354,"Neal Lancaster",8,0.05,22184,46700000,"PercentageofAvailablePurseWon",2012
354,354,"Peter Lonard",4,0.05,7210,15800000,"PercentageofAvailablePurseWon",2012
354,354,"Fran Quinn",5,0.05,12932,27700000,"PercentageofAvailablePurseWon",2012
354,354,"Sam Saunders",4,0.05,12224,24100000,"PercentageofAvailablePurseWon",2012
354,354,"Scott Smith",2,0.05,6000,1.1e+07,"PercentageofAvailablePurseWon",2012
354,354,"Toru Taniguchi",4,0.05,15150,32500000,"PercentageofAvailablePurseWon",2012
354,354,"Kirk Triplett",3,0.05,7141,13400000,"PercentageofAvailablePurseWon",2012
354,354,"Scott Verplank",9,0.05,31168,59400000,"PercentageofAvailablePurseWon",2012
363,363,"Mark Brooks",3,0.04,7215,16600000,"PercentageofAvailablePurseWon",2012
363,363,"David Duval",17,0.04,32936,93800000,"PercentageofAvailablePurseWon",2012
363,363,"Kelly Kraft",10,0.04,24994,62400000,"PercentageofAvailablePurseWon",2012
363,363,"Hank Kuehne",12,0.04,26342,67500000,"PercentageofAvailablePurseWon",2012
363,363,"Matt McQuillan",11,0.04,20852,55700000,"PercentageofAvailablePurseWon",2012
363,363,"Kyle Thompson",22,0.04,45460,116700000,"PercentageofAvailablePurseWon",2012
