"DrivingPct300AllDrives_RANKTHISWEEK_2005","DrivingPct300AllDrives_RANKLASTWEEK_2005","DrivingPct300AllDrives_PLAYERNAME_2005","DrivingPct300AllDrives_ROUNDS_2005","DrivingPct300AllDrives_Pct_2005","DrivingPct300AllDrives_TOTALDRIVESFOR300_2005","DrivingPct300AllDrives_TOTALDRIVESOVERALL_2005","DrivingPct300AllDrives_RELATIVETOPAR_2005","stat_name","year"
1,1,"Scott Hend",75,57.35,515,898,-0.052,"DrivingPct300AllDrives",2005
2,2,"John Daly",78,55.48,435,784,-0.122,"DrivingPct300AllDrives",2005
3,3,"Tiger Woods",76,55.04,426,774,-0.277,"DrivingPct300AllDrives",2005
4,4,"Hank Kuehne",84,51.06,529,1036,-0.117,"DrivingPct300AllDrives",2005
5,5,"Brett Wetterich",76,50.85,477,938,-0.189,"DrivingPct300AllDrives",2005
6,6,"Scott Gutschewski",86,46.89,467,996,-0.229,"DrivingPct300AllDrives",2005
7,7,"Brenden Pappas",51,46.06,316,686,-0.222,"DrivingPct300AllDrives",2005
8,8,"Vijay Singh",111,43.87,537,1224,-0.292,"DrivingPct300AllDrives",2005
9,9,"Davis Love III",80,41.87,327,781,-0.15,"DrivingPct300AllDrives",2005
10,10,"Lucas Glover",88,41.48,453,1092,-0.121,"DrivingPct300AllDrives",2005
11,11,"Sergio Garcia",73,40.85,299,732,-0.214,"DrivingPct300AllDrives",2005
12,12,"John Elliott",58,39.78,284,714,-0.085,"DrivingPct300AllDrives",2005
13,13,"Jason Allred",75,39.52,347,878,-0.049,"DrivingPct300AllDrives",2005
14,14,"Tag Ridings",93,38.93,452,1161,-0.235,"DrivingPct300AllDrives",2005
15,15,"Mathias Gronberg",60,38.85,303,780,-0.231,"DrivingPct300AllDrives",2005
16,16,"Brendan Jones",81,38.34,388,1012,-0.162,"DrivingPct300AllDrives",2005
16,16,"Chris Smith",93,38.34,454,1184,-0.189,"DrivingPct300AllDrives",2005
18,18,"Kevin Stadler",96,37.78,433,1146,-0.242,"DrivingPct300AllDrives",2005
19,19,"Fred Couples",72,37.15,224,603,-0.134,"DrivingPct300AllDrives",2005
20,20,"Brandt Jobe",96,36.48,413,1132,-0.174,"DrivingPct300AllDrives",2005
21,21,"Dennis Paulson",63,36.06,282,782,-0.103,"DrivingPct300AllDrives",2005
22,22,"Harrison Frazar",105,35.98,467,1298,-0.244,"DrivingPct300AllDrives",2005
23,23,"Phil Mickelson",81,35.96,251,698,-0.299,"DrivingPct300AllDrives",2005
24,24,"Charles Warren",89,35.63,398,1117,-0.151,"DrivingPct300AllDrives",2005
25,25,"Stuart Appleby",84,35.26,311,882,-0.19,"DrivingPct300AllDrives",2005
26,26,"Kenny Perry",82,35.21,294,835,-0.218,"DrivingPct300AllDrives",2005
27,27,"Adam Scott",72,35.03,255,728,-0.2,"DrivingPct300AllDrives",2005
28,28,"Will Ma Kenzie",75,34.92,331,948,-0.121,"DrivingPct300AllDrives",2005
29,29,"Sean OHair",103,34.71,413,1190,-0.162,"DrivingPct300AllDrives",2005
30,30,"Rod Pampling",89,33.78,328,971,-0.262,"DrivingPct300AllDrives",2005
31,31,"Rory Sabbatini",81,33.05,277,838,-0.177,"DrivingPct300AllDrives",2005
32,32,"Ryan Palmer",101,32.8,369,1125,-0.168,"DrivingPct300AllDrives",2005
33,33,"Retief Goosen",71,32.56,196,602,-0.117,"DrivingPct300AllDrives",2005
34,34,"Daniel Chopra",108,32.5,417,1283,-0.173,"DrivingPct300AllDrives",2005
35,35,"DJ Trahan",81,32.08,315,982,-0.241,"DrivingPct300AllDrives",2005
36,36,"Michael Long",72,31.61,282,892,-0.163,"DrivingPct300AllDrives",2005
37,37,"Jonathan Byrd",103,31.55,412,1306,-0.199,"DrivingPct300AllDrives",2005
38,38,"Steve Allan",102,30.81,378,1227,-0.146,"DrivingPct300AllDrives",2005
39,39,"John Rollins",97,30.72,353,1149,-0.232,"DrivingPct300AllDrives",2005
40,40,"Nick Watney",91,30.42,337,1108,-0.249,"DrivingPct300AllDrives",2005
41,41,"David Hearn",68,30.35,258,850,-0.24,"DrivingPct300AllDrives",2005
42,42,"Robert Allenby",95,29.83,301,1009,-0.236,"DrivingPct300AllDrives",2005
43,43,"Carlos Franco",78,29.7,278,936,-0.219,"DrivingPct300AllDrives",2005
44,44,"Mark Hensby",70,29.68,206,694,-0.155,"DrivingPct300AllDrives",2005
45,45,"Charles Howell III",95,29.48,296,1004,-0.199,"DrivingPct300AllDrives",2005
46,46,"Jonathan Kaye",77,29.37,264,899,-0.174,"DrivingPct300AllDrives",2005
47,47,"James Driscoll",73,28.98,251,866,-0.159,"DrivingPct300AllDrives",2005
48,48,"JJ Henry",102,28.67,344,1200,-0.183,"DrivingPct300AllDrives",2005
49,49,"Bob Heintz",67,28.64,248,866,-0.202,"DrivingPct300AllDrives",2005
50,50,"Ted Purdy",122,28.58,399,1396,-0.17,"DrivingPct300AllDrives",2005
51,51,"Roland Thatcher",75,28.36,266,938,-0.139,"DrivingPct300AllDrives",2005
52,52,"Geoff Ogilvy",97,27.7,287,1036,-0.216,"DrivingPct300AllDrives",2005
53,53,"Neal Lancaster",95,27.65,329,1190,-0.173,"DrivingPct300AllDrives",2005
54,54,"Marco Dawson",82,27.48,299,1088,-0.204,"DrivingPct300AllDrives",2005
55,55,"Jesper Parnevik",84,27.14,254,936,-0.185,"DrivingPct300AllDrives",2005
56,56,"Greg Owen",84,26.94,264,980,-0.193,"DrivingPct300AllDrives",2005
57,57,"Tim Herron",100,26.87,288,1072,-0.163,"DrivingPct300AllDrives",2005
58,58,"Jason Bohn",91,26.55,300,1130,-0.257,"DrivingPct300AllDrives",2005
59,59,"Arjun Atwal",65,26.35,224,850,-0.223,"DrivingPct300AllDrives",2005
60,60,"Ryuji Imada",78,26.24,243,926,-0.16,"DrivingPct300AllDrives",2005
61,61,"DJ Brigman",76,26.05,223,856,-0.17,"DrivingPct300AllDrives",2005
62,62,"Zach Johnson",96,25.6,298,1164,-0.168,"DrivingPct300AllDrives",2005
63,63,"John Huston",90,25.25,278,1101,-0.212,"DrivingPct300AllDrives",2005
64,64,"Hunter Mahan",103,25.19,326,1294,-0.218,"DrivingPct300AllDrives",2005
65,65,"Dan Forsman",52,25.08,163,650,-0.258,"DrivingPct300AllDrives",2005
66,66,"Craig Barlow",81,24.77,218,880,-0.211,"DrivingPct300AllDrives",2005
67,67,"John Senden",101,24.74,311,1257,-0.235,"DrivingPct300AllDrives",2005
68,68,"Brett Quigley",96,24.7,290,1174,-0.228,"DrivingPct300AllDrives",2005
69,69,"Lee Westwood",50,24.68,114,462,-0.237,"DrivingPct300AllDrives",2005
70,70,"Carl Pettersson",109,24.67,320,1297,-0.184,"DrivingPct300AllDrives",2005
71,71,"Steve Lowery",100,24.36,293,1203,-0.208,"DrivingPct300AllDrives",2005
72,72,"Joey Snyder III",102,24.33,310,1274,-0.197,"DrivingPct300AllDrives",2005
73,73,"Justin Rose",99,24.23,298,1230,-0.242,"DrivingPct300AllDrives",2005
74,74,"Andrew Magee",82,24.21,237,979,-0.19,"DrivingPct300AllDrives",2005
75,75,"Freddie Jacobson",72,24.09,186,772,-0.145,"DrivingPct300AllDrives",2005
76,76,"Chad Campbell",95,23.9,251,1050,-0.183,"DrivingPct300AllDrives",2005
77,77,"Brian Bateman",98,23.82,282,1184,-0.152,"DrivingPct300AllDrives",2005
78,78,"David Toms",87,23.81,211,886,-0.223,"DrivingPct300AllDrives",2005
79,79,"Patrick Sheehan",114,23.75,318,1339,-0.164,"DrivingPct300AllDrives",2005
80,80,"Bo Van Pelt",112,23.74,307,1293,-0.244,"DrivingPct300AllDrives",2005
81,81,"Bradley Hughes",52,23.61,161,682,-0.174,"DrivingPct300AllDrives",2005
82,82,"Padraig Harrington",50,23.58,133,564,-0.143,"DrivingPct300AllDrives",2005
83,83,"Todd Hamilton",94,23.32,243,1042,-0.181,"DrivingPct300AllDrives",2005
84,84,"Ben Crane",78,23.22,209,900,-0.201,"DrivingPct300AllDrives",2005
85,85,"Michael Allen",90,22.98,247,1075,-0.202,"DrivingPct300AllDrives",2005
86,86,"Woody Austin",100,22.82,288,1262,-0.253,"DrivingPct300AllDrives",2005
87,87,"Vaughn Taylor",99,22.76,284,1248,-0.278,"DrivingPct300AllDrives",2005
88,88,"Peter Lonard",85,22.66,208,918,-0.202,"DrivingPct300AllDrives",2005
89,89,"JL Lewis",98,21.99,248,1128,-0.113,"DrivingPct300AllDrives",2005
90,90,"Pat Perez",89,21.92,224,1022,-0.156,"DrivingPct300AllDrives",2005
91,91,"Tom Pernice Jr",111,21.56,265,1229,-0.2,"DrivingPct300AllDrives",2005
92,92,"Justin Bolli",65,21.53,177,822,-0.192,"DrivingPct300AllDrives",2005
93,93,"Scott McCarron",78,21.52,181,841,-0.199,"DrivingPct300AllDrives",2005
94,94,"Joey Sindelar",104,21.31,292,1370,-0.185,"DrivingPct300AllDrives",2005
95,95,"Shaun Micheel",81,21.27,188,884,-0.176,"DrivingPct300AllDrives",2005
96,96,"Rocco Mediate",73,21.22,192,905,-0.156,"DrivingPct300AllDrives",2005
97,97,"Hideto Tanihara",50,21.09,132,626,-0.091,"DrivingPct300AllDrives",2005
98,98,"Frank Lickliter II",100,20.99,251,1196,-0.263,"DrivingPct300AllDrives",2005
99,99,"DA Points",94,20.92,240,1147,-0.192,"DrivingPct300AllDrives",2005
100,100,"Joe Ogilvie",103,20.73,226,1090,-0.217,"DrivingPct300AllDrives",2005
101,101,"Rich Beem",66,20.63,138,669,-0.203,"DrivingPct300AllDrives",2005
102,102,"Tommy Armour III",103,19.95,253,1268,-0.312,"DrivingPct300AllDrives",2005
103,103,"Mark Calcavecchia",92,19.91,211,1060,-0.175,"DrivingPct300AllDrives",2005
104,104,"Richard Johnson",50,19.84,127,640,-0.268,"DrivingPct300AllDrives",2005
105,105,"Shigeki Maruyama",99,19.73,234,1186,-0.248,"DrivingPct300AllDrives",2005
106,106,"Briny Baird",98,19.71,244,1238,-0.197,"DrivingPct300AllDrives",2005
107,107,"Jeff Brehaut",71,19.52,171,876,-0.17,"DrivingPct300AllDrives",2005
108,108,"Hunter Haas",83,19.31,195,1010,-0.297,"DrivingPct300AllDrives",2005
109,109,"Joe Durant",81,19.22,183,952,-0.29,"DrivingPct300AllDrives",2005
110,110,"KJ Choi",78,19.21,145,755,-0.159,"DrivingPct300AllDrives",2005
111,111,"Kevin Sutherland",89,19.15,198,1034,-0.263,"DrivingPct300AllDrives",2005
112,112,"Craig Perks",67,18.92,154,814,-0.11,"DrivingPct300AllDrives",2005
113,113,"Glen Day",80,18.79,192,1022,-0.224,"DrivingPct300AllDrives",2005
114,114,"Jeff Maggert",79,18.78,157,836,-0.185,"DrivingPct300AllDrives",2005
115,115,"Charlie Wi",67,18.41,155,842,-0.168,"DrivingPct300AllDrives",2005
116,116,"Brent Geiberger",61,18.37,133,724,-0.173,"DrivingPct300AllDrives",2005
117,117,"Jose Maria Olazabal",55,18.29,105,574,-0.286,"DrivingPct300AllDrives",2005
118,118,"Steve Flesch",90,18.23,161,883,-0.199,"DrivingPct300AllDrives",2005
119,119,"Stephen Ames",82,18.19,155,852,-0.252,"DrivingPct300AllDrives",2005
120,120,"Tom Lehman",69,18.1,126,696,-0.079,"DrivingPct300AllDrives",2005
121,121,"Paul Azinger",66,17.96,146,813,-0.178,"DrivingPct300AllDrives",2005
122,122,"Billy Mayfair",114,17.71,250,1412,-0.28,"DrivingPct300AllDrives",2005
123,123,"Tim Petrovic",97,17.54,194,1106,-0.237,"DrivingPct300AllDrives",2005
124,124,"Steve Stricker",62,17.35,143,824,-0.168,"DrivingPct300AllDrives",2005
125,125,"Bill Glasson",54,17.26,106,614,-0.17,"DrivingPct300AllDrives",2005
126,126,"Mario Tiziani",67,17.14,144,840,-0.167,"DrivingPct300AllDrives",2005
127,127,"Bernhard Langer",67,17.07,107,627,-0.168,"DrivingPct300AllDrives",2005
128,128,"Steve Elkington",67,16.93,129,762,-0.233,"DrivingPct300AllDrives",2005
129,129,"Dudley Hart",84,16.73,169,1010,-0.183,"DrivingPct300AllDrives",2005
130,130,"Kent Jones",99,16.67,204,1224,-0.152,"DrivingPct300AllDrives",2005
131,131,"Bart Bryant",91,16.65,177,1063,-0.209,"DrivingPct300AllDrives",2005
132,132,"Cameron Beckman",96,16.57,194,1171,-0.258,"DrivingPct300AllDrives",2005
133,133,"Tom Gillis",77,16.53,157,950,-0.185,"DrivingPct300AllDrives",2005
134,134,"Thomas Levet",54,16.5,83,503,-0.169,"DrivingPct300AllDrives",2005
135,135,"Stewart Cink",98,16.43,163,992,-0.153,"DrivingPct300AllDrives",2005
136,136,"Aaron Baddeley",84,16.38,172,1050,-0.337,"DrivingPct300AllDrives",2005
137,137,"Justin Leonard",78,16.36,124,758,-0.202,"DrivingPct300AllDrives",2005
138,138,"Alex Cejka",84,15.71,151,961,-0.172,"DrivingPct300AllDrives",2005
139,139,"Tjaart van der Walt",56,15.56,117,752,-0.137,"DrivingPct300AllDrives",2005
140,140,"Ian Poulter",62,15.54,78,502,-0.154,"DrivingPct300AllDrives",2005
141,141,"Mike Weir",71,15.48,102,659,-0.176,"DrivingPct300AllDrives",2005
142,142,"Phillip Price",77,15.34,135,880,-0.178,"DrivingPct300AllDrives",2005
142,142,"Dean Wilson",86,15.34,169,1102,-0.249,"DrivingPct300AllDrives",2005
144,144,"Tim Clark",92,15.18,136,896,-0.154,"DrivingPct300AllDrives",2005
145,145,"Jay Williamson",53,15.17,98,646,-0.204,"DrivingPct300AllDrives",2005
146,146,"Hidemichi Tanaka",106,15.09,198,1312,-0.162,"DrivingPct300AllDrives",2005
147,147,"Darron Stiles",78,14.98,145,968,-0.241,"DrivingPct300AllDrives",2005
148,148,"Chris DiMarco",83,14.93,123,824,-0.187,"DrivingPct300AllDrives",2005
148,148,"Arron Oberholser",65,14.93,106,710,-0.283,"DrivingPct300AllDrives",2005
150,150,"Bob Tway",87,14.58,134,919,-0.381,"DrivingPct300AllDrives",2005
151,151,"JP Hayes",63,14.5,107,738,-0.196,"DrivingPct300AllDrives",2005
152,152,"Matt Gogel",78,14.48,136,939,-0.14,"DrivingPct300AllDrives",2005
153,153,"Ben Curtis",65,14.43,99,686,-0.141,"DrivingPct300AllDrives",2005
154,154,"Lee Janzen",75,14.34,118,823,-0.178,"DrivingPct300AllDrives",2005
155,155,"Jerry Kelly",101,14.23,150,1054,-0.153,"DrivingPct300AllDrives",2005
156,156,"Matt Davidson",53,14.08,98,696,-0.235,"DrivingPct300AllDrives",2005
157,157,"Rob Rashell",65,13.87,105,757,-0.143,"DrivingPct300AllDrives",2005
158,158,"Jim Furyk",94,13.86,138,996,-0.268,"DrivingPct300AllDrives",2005
159,159,"Billy Andrade",83,13.73,140,1020,-0.193,"DrivingPct300AllDrives",2005
160,160,"Duffy Waldorf",86,13.64,135,990,-0.215,"DrivingPct300AllDrives",2005
161,161,"Heath Slocum",103,13.63,171,1255,-0.14,"DrivingPct300AllDrives",2005
162,162,"Steve Jones",56,13.26,85,641,-0.094,"DrivingPct300AllDrives",2005
163,163,"Glen Hnatiuk",59,13.16,92,699,-0.163,"DrivingPct300AllDrives",2005
164,164,"Luke Donald",67,13.04,73,560,-0.137,"DrivingPct300AllDrives",2005
165,165,"Robert Gamez",91,12.75,142,1114,-0.232,"DrivingPct300AllDrives",2005
166,166,"Chris Anderson",66,12.72,103,810,-0.233,"DrivingPct300AllDrives",2005
167,167,"Bob Estes",92,12.61,139,1102,-0.388,"DrivingPct300AllDrives",2005
168,168,"Brian Davis",75,12.5,110,880,-0.164,"DrivingPct300AllDrives",2005
169,169,"Matt Kuchar",60,12.21,94,770,-0.128,"DrivingPct300AllDrives",2005
170,170,"Robert Damron",89,11.88,131,1103,-0.191,"DrivingPct300AllDrives",2005
170,170,"Kevin Na",88,11.88,131,1103,-0.229,"DrivingPct300AllDrives",2005
172,172,"Kirk Triplett",55,11.87,73,615,-0.315,"DrivingPct300AllDrives",2005
173,173,"Mark Wilson",74,11.82,104,880,-0.173,"DrivingPct300AllDrives",2005
174,174,"Olin Browne",99,11.68,135,1156,-0.207,"DrivingPct300AllDrives",2005
175,175,"Scott Verplank",87,11.55,106,918,-0.151,"DrivingPct300AllDrives",2005
176,176,"Todd Fischer",99,11.51,140,1216,-0.186,"DrivingPct300AllDrives",2005
177,177,"Len Mattiace",86,11.34,120,1058,-0.142,"DrivingPct300AllDrives",2005
178,178,"Skip Kendall",80,11.26,110,977,-0.155,"DrivingPct300AllDrives",2005
179,179,"Jeff Sluman",94,11.18,131,1172,-0.176,"DrivingPct300AllDrives",2005
180,180,"Franklin Langham",91,11.1,118,1063,-0.178,"DrivingPct300AllDrives",2005
181,181,"Paul Claxton",79,10.97,101,921,-0.149,"DrivingPct300AllDrives",2005
182,182,"Paul Gow",78,10.85,102,940,-0.225,"DrivingPct300AllDrives",2005
183,183,"Mark OMeara",66,10.77,77,715,0.013,"DrivingPct300AllDrives",2005
184,184,"Danny Briggs",70,10.66,91,854,-0.033,"DrivingPct300AllDrives",2005
185,185,"Doug Barron",70,10.24,92,898,-0.337,"DrivingPct300AllDrives",2005
186,186,"Jay Haas",54,10.11,55,544,-0.164,"DrivingPct300AllDrives",2005
187,187,"Jim Carter",62,9.51,72,757,-0.139,"DrivingPct300AllDrives",2005
188,188,"Stephen Leaney",89,9.38,98,1045,-0.367,"DrivingPct300AllDrives",2005
188,188,"Omar Uresti",84,9.38,96,1024,-0.229,"DrivingPct300AllDrives",2005
190,190,"Brian Gay",101,8.95,115,1285,-0.209,"DrivingPct300AllDrives",2005
191,191,"Jose Coceres",56,8.78,65,740,-0.246,"DrivingPct300AllDrives",2005
192,192,"Larry Mize",54,8.72,56,642,-0.036,"DrivingPct300AllDrives",2005
193,193,"Chris Riley",67,8.55,50,585,0,"DrivingPct300AllDrives",2005
194,194,"Tom Byrum",83,8.49,90,1060,-0.211,"DrivingPct300AllDrives",2005
195,195,"Brad Faxon",75,7.79,62,796,-0.274,"DrivingPct300AllDrives",2005
196,196,"Fred Funk",102,6.39,73,1142,-0.11,"DrivingPct300AllDrives",2005
197,197,"John Cook",72,6.29,51,811,-0.294,"DrivingPct300AllDrives",2005
198,198,"Mark Brooks",72,5.56,48,864,-0.375,"DrivingPct300AllDrives",2005
199,199,"Gavin Coles",70,4.97,44,886,-0.273,"DrivingPct300AllDrives",2005
200,200,"Jeff Hart",63,3.63,29,798,0.172,"DrivingPct300AllDrives",2005
201,201,"Loren Roberts",54,3.13,21,670,-0.286,"DrivingPct300AllDrives",2005
202,202,"Corey Pavin",77,2.47,21,851,-0.286,"DrivingPct300AllDrives",2005
