"Approachesfrom175200yardsRgh_RANKTHISWEEK_2006","Approachesfrom175200yardsRgh_RANKLASTWEEK_2006","Approachesfrom175200yardsRgh_PLAYERNAME_2006","Approachesfrom175200yardsRgh_ROUNDS_2006","Approachesfrom175200yardsRgh_AVG_2006","Approachesfrom175200yardsRgh_TOTALDISTANCEFEET_2006","Approachesfrom175200yardsRgh_OFATTEMPTS_2006","Approachesfrom175200yardsRgh_RELATIVETOPAR_2006","stat_name","year"
1,1,"Greg Owen",79,NA,1006.833,27,1,"Approachesfrom175200yardsRgh",2006
2,2,"Tiger Woods",55,NA,821.583,22,-5,"Approachesfrom175200yardsRgh",2006
3,3,"Bernhard Langer",77,NA,1332.833,32,9,"Approachesfrom175200yardsRgh",2006
4,4,"Fred Couples",52,NA,1025.083,24,-1,"Approachesfrom175200yardsRgh",2006
5,5,"Chris DiMarco",83,NA,1374.583,31,1,"Approachesfrom175200yardsRgh",2006
6,6,"Mark Calcavecchia",94,NA,1798.083,40,9,"Approachesfrom175200yardsRgh",2006
7,7,"John Rollins",93,NA,1355.083,30,0,"Approachesfrom175200yardsRgh",2006
8,8,"Corey Pavin",74,NA,1775.417,39,8,"Approachesfrom175200yardsRgh",2006
9,9,"Freddie Jacobson",56,NA,880.833,19,7,"Approachesfrom175200yardsRgh",2006
10,10,"Paul Azinger",87,NA,2515.75,54,15,"Approachesfrom175200yardsRgh",2006
10,10,"Paul Stankowski",70,NA,1210.083,26,6,"Approachesfrom175200yardsRgh",2006
12,12,"David Duval",71,NA,2019.25,43,13,"Approachesfrom175200yardsRgh",2006
13,13,"Chris Riley",86,NA,1694.833,36,14,"Approachesfrom175200yardsRgh",2006
14,14,"Nick Watney",97,NA,2221.25,47,-2,"Approachesfrom175200yardsRgh",2006
15,15,"Nathan Green",108,NA,2423.583,51,9,"Approachesfrom175200yardsRgh",2006
16,16,"Charles Warren",93,NA,858.583,18,2,"Approachesfrom175200yardsRgh",2006
17,17,"Mathias Gronberg",92,NA,1434.333,30,5,"Approachesfrom175200yardsRgh",2006
18,18,"Brian Bateman",69,NA,1539.75,32,8,"Approachesfrom175200yardsRgh",2006
18,18,"Bob Estes",85,NA,2210.083,46,2,"Approachesfrom175200yardsRgh",2006
18,18,"Bill Haas",99,NA,2164.083,45,6,"Approachesfrom175200yardsRgh",2006
21,21,"Jon Mills",68,NA,1111.083,23,8,"Approachesfrom175200yardsRgh",2006
21,21,"Justin Rose",98,NA,1886.25,39,3,"Approachesfrom175200yardsRgh",2006
23,23,"Lucas Glover",105,NA,1940,40,14,"Approachesfrom175200yardsRgh",2006
24,24,"Eric Axley",91,NA,1360.5,28,7,"Approachesfrom175200yardsRgh",2006
25,25,"John Daly",51,NA,781.917,16,9,"Approachesfrom175200yardsRgh",2006
26,26,"Vijay Singh",103,NA,1866,38,-6,"Approachesfrom175200yardsRgh",2006
27,27,"Chris Couch",75,NA,1429.333,29,6,"Approachesfrom175200yardsRgh",2006
28,28,"Jason Bohn",104,NA,1977.5,40,8,"Approachesfrom175200yardsRgh",2006
29,29,"Brad Faxon",78,NA,2875.167,58,16,"Approachesfrom175200yardsRgh",2006
30,30,"Mathew Goggin",72,NA,1790.333,36,7,"Approachesfrom175200yardsRgh",2006
31,31,"Alex Cejka",93,NA,2092.583,42,15,"Approachesfrom175200yardsRgh",2006
31,31,"Matt Hansen",68,NA,897.5,18,2,"Approachesfrom175200yardsRgh",2006
31,31,"Arron Oberholser",82,NA,2144.5,43,12,"Approachesfrom175200yardsRgh",2006
34,34,"Bart Bryant",87,NA,1797.167,36,12,"Approachesfrom175200yardsRgh",2006
35,35,"Kent Jones",103,NA,2800.083,56,18,"Approachesfrom175200yardsRgh",2006
