"Approachesfrom5075yardsRgh_RANKTHISWEEK_2009","Approachesfrom5075yardsRgh_RANKLASTWEEK_2009","Approachesfrom5075yardsRgh_PLAYERNAME_2009","Approachesfrom5075yardsRgh_ROUNDS_2009","Approachesfrom5075yardsRgh_AVG_2009","Approachesfrom5075yardsRgh_TOTALDISTANCEFEET_2009","Approachesfrom5075yardsRgh_OFATTEMPTS_2009","Approachesfrom5075yardsRgh_RELATIVETOPAR_2009","stat_name","year"
1,1,"Tim Clark",81,NA,19,3,1,"Approachesfrom5075yardsRgh",2009
2,2,"Cameron Beckman",87,NA,49,5,-2,"Approachesfrom5075yardsRgh",2009
3,3,"Zach Johnson",94,NA,107.583,10,-1,"Approachesfrom5075yardsRgh",2009
4,4,"Steve Flesch",77,NA,65.167,6,0,"Approachesfrom5075yardsRgh",2009
5,5,"Retief Goosen",74,NA,24.917,2,0,"Approachesfrom5075yardsRgh",2009
6,6,"Paul Goydos",79,NA,170.25,13,-2,"Approachesfrom5075yardsRgh",2009
7,7,"Greg Owen",97,NA,106.667,8,3,"Approachesfrom5075yardsRgh",2009
8,8,"Kirk Triplett",60,NA,41.083,3,1,"Approachesfrom5075yardsRgh",2009
9,9,"Rod Pampling",72,NA,111.833,8,3,"Approachesfrom5075yardsRgh",2009
10,10,"Brian Gay",96,NA,145.5,10,0,"Approachesfrom5075yardsRgh",2009
11,11,"Vijay Singh",71,NA,205.083,14,-2,"Approachesfrom5075yardsRgh",2009
12,12,"JJ Henry",97,NA,206.917,14,-2,"Approachesfrom5075yardsRgh",2009
13,13,"JB Holmes",74,NA,178.833,12,-5,"Approachesfrom5075yardsRgh",2009
14,14,"Chris DiMarco",97,NA,210.583,14,-3,"Approachesfrom5075yardsRgh",2009
15,15,"Charles Howell III",99,NA,151.5,10,0,"Approachesfrom5075yardsRgh",2009
16,16,"Kevin Sutherland",96,NA,138,9,4,"Approachesfrom5075yardsRgh",2009
17,17,"Jim Furyk",86,NA,200.833,13,6,"Approachesfrom5075yardsRgh",2009
18,18,"Lucas Glover",93,NA,171.833,11,2,"Approachesfrom5075yardsRgh",2009
19,19,"Darron Stiles",52,NA,15.833,1,0,"Approachesfrom5075yardsRgh",2009
20,20,"Woody Austin",84,NA,175.333,11,-2,"Approachesfrom5075yardsRgh",2009
20,20,"Charlie Wi",92,NA,190.917,12,-1,"Approachesfrom5075yardsRgh",2009
22,22,"Kevin Stadler",65,NA,128.917,8,4,"Approachesfrom5075yardsRgh",2009
23,23,"David Mathis",82,NA,179.583,11,1,"Approachesfrom5075yardsRgh",2009
23,23,"David Toms",98,NA,98.167,6,3,"Approachesfrom5075yardsRgh",2009
25,25,"Justin Rose",71,NA,98.667,6,0,"Approachesfrom5075yardsRgh",2009
25,25,"Webb Simpson",94,NA,295.833,18,7,"Approachesfrom5075yardsRgh",2009
27,27,"Camilo Villegas",76,NA,182.583,11,0,"Approachesfrom5075yardsRgh",2009
28,28,"Will Ma Kenzie",69,NA,150,9,2,"Approachesfrom5075yardsRgh",2009
29,29,"Ricky Barnes",67,NA,186.083,11,5,"Approachesfrom5075yardsRgh",2009
29,29,"Bo Van Pelt",100,NA,219.5,13,2,"Approachesfrom5075yardsRgh",2009
31,31,"Nick OHern",90,NA,187.583,11,1,"Approachesfrom5075yardsRgh",2009
32,32,"Briny Baird",89,NA,103,6,4,"Approachesfrom5075yardsRgh",2009
32,32,"Corey Pavin",73,NA,85.917,5,3,"Approachesfrom5075yardsRgh",2009
32,32,"Jeff Quinney",78,NA,257.917,15,-4,"Approachesfrom5075yardsRgh",2009
35,35,"Ryan Moore",89,NA,155.417,9,1,"Approachesfrom5075yardsRgh",2009
35,35,"Brett Quigley",92,NA,310,18,3,"Approachesfrom5075yardsRgh",2009
