"LeftRoughTendencyRTPScore_RANKTHISWEEK_2008","LeftRoughTendencyRTPScore_RANKLASTWEEK_2008","LeftRoughTendencyRTPScore_PLAYERNAME_2008","LeftRoughTendencyRTPScore_ROUNDS_2008","LeftRoughTendencyRTPScore_RTPSCORE_2008","stat_name","year"
142,142,"Brandt Snedeker",85,0.175,"LeftRoughTendencyRTPScore",2008
144,144,"Brian Gay",102,0.176,"LeftRoughTendencyRTPScore",2008
145,145,"Eric Axley",113,0.177,"LeftRoughTendencyRTPScore",2008
146,146,"Alex Cejka",75,0.179,"LeftRoughTendencyRTPScore",2008
146,146,"JJ Henry",108,0.179,"LeftRoughTendencyRTPScore",2008
148,148,"YE Yang",89,0.18,"LeftRoughTendencyRTPScore",2008
149,149,"KJ Choi",74,0.181,"LeftRoughTendencyRTPScore",2008
150,150,"Michael Allen",91,0.182,"LeftRoughTendencyRTPScore",2008
150,150,"Ernie Els",51,0.182,"LeftRoughTendencyRTPScore",2008
150,150,"Geoff Ogilvy",65,0.182,"LeftRoughTendencyRTPScore",2008
153,153,"Ben Curtis",80,0.183,"LeftRoughTendencyRTPScore",2008
154,154,"Brad Elder",67,0.184,"LeftRoughTendencyRTPScore",2008
155,155,"Billy Andrade",71,0.186,"LeftRoughTendencyRTPScore",2008
155,155,"Jon Mills",95,0.186,"LeftRoughTendencyRTPScore",2008
155,155,"Nicholas Thompson",113,0.186,"LeftRoughTendencyRTPScore",2008
158,158,"Jonathan Byrd",88,0.187,"LeftRoughTendencyRTPScore",2008
158,158,"Vaughn Taylor",103,0.187,"LeftRoughTendencyRTPScore",2008
160,160,"Jason Day",81,0.192,"LeftRoughTendencyRTPScore",2008
161,161,"Todd Hamilton",92,0.194,"LeftRoughTendencyRTPScore",2008
162,162,"Bart Bryant",81,0.195,"LeftRoughTendencyRTPScore",2008
163,163,"Tom Pernice Jr",104,0.2,"LeftRoughTendencyRTPScore",2008
163,163,"Chez Reavie",102,0.2,"LeftRoughTendencyRTPScore",2008
165,165,"Lee Janzen",89,0.201,"LeftRoughTendencyRTPScore",2008
166,166,"Kenneth Ferrie",72,0.202,"LeftRoughTendencyRTPScore",2008
167,167,"Martin Laird",98,0.203,"LeftRoughTendencyRTPScore",2008
168,168,"Shane Bertsch",96,0.204,"LeftRoughTendencyRTPScore",2008
169,169,"Jason Allred",63,0.206,"LeftRoughTendencyRTPScore",2008
170,170,"John Huston",56,0.207,"LeftRoughTendencyRTPScore",2008
171,171,"Joe Durant",92,0.211,"LeftRoughTendencyRTPScore",2008
172,172,"Cameron Beckman",87,0.214,"LeftRoughTendencyRTPScore",2008
173,173,"Nick Watney",96,0.215,"LeftRoughTendencyRTPScore",2008
174,174,"Will Ma Kenzie",62,0.219,"LeftRoughTendencyRTPScore",2008
175,175,"Cliff Kresge",84,0.222,"LeftRoughTendencyRTPScore",2008
176,176,"Robert Gamez",79,0.223,"LeftRoughTendencyRTPScore",2008
177,177,"Jeff Gove",50,0.226,"LeftRoughTendencyRTPScore",2008
178,178,"Boo Weekley",86,0.227,"LeftRoughTendencyRTPScore",2008
179,179,"Craig Kanada",65,0.236,"LeftRoughTendencyRTPScore",2008
180,180,"Retief Goosen",59,0.24,"LeftRoughTendencyRTPScore",2008
180,180,"Bob Sowards",61,0.24,"LeftRoughTendencyRTPScore",2008
182,182,"Paul Casey",55,0.247,"LeftRoughTendencyRTPScore",2008
183,183,"Ryan Armour",87,0.25,"LeftRoughTendencyRTPScore",2008
183,183,"Chad Collins",72,0.25,"LeftRoughTendencyRTPScore",2008
183,183,"David Lutterus",59,0.25,"LeftRoughTendencyRTPScore",2008
183,183,"John Senden",93,0.25,"LeftRoughTendencyRTPScore",2008
183,183,"Kyle Thompson",70,0.25,"LeftRoughTendencyRTPScore",2008
188,188,"Chris Stroud",81,0.256,"LeftRoughTendencyRTPScore",2008
189,189,"Corey Pavin",69,0.261,"LeftRoughTendencyRTPScore",2008
190,190,"Trevor Immelman",70,0.263,"LeftRoughTendencyRTPScore",2008
191,191,"Paul Goydos",78,0.272,"LeftRoughTendencyRTPScore",2008
192,192,"Tommy Gainey",60,0.274,"LeftRoughTendencyRTPScore",2008
193,193,"Stephen Leaney",53,0.284,"LeftRoughTendencyRTPScore",2008
194,194,"Olin Browne",77,0.286,"LeftRoughTendencyRTPScore",2008
195,195,"Greg Kraft",63,0.3,"LeftRoughTendencyRTPScore",2008
196,196,"Jay Williamson",96,0.31,"LeftRoughTendencyRTPScore",2008
197,197,"Paul Claxton",63,0.375,"LeftRoughTendencyRTPScore",2008
