"Total3Putts25_RANKTHISWEEK_2014","Total3Putts25_RANKLASTWEEK_2014","Total3Putts25_PLAYERNAME_2014","Total3Putts25_ROUNDS_2014","Total3Putts25_TOTAL3PUTTS25_2014","Total3Putts25_TOTAL3PUTTS_2014","stat_name","year"
1,1,"Michael Putnam",106,54,58,"Total3Putts25",2014
1,1,"Kyle Stanley",87,54,74,"Total3Putts25",2014
3,3,"Robert Allenby",83,52,57,"Total3Putts25",2014
4,4,"Steven Bowditch",93,48,59,"Total3Putts25",2014
5,5,"Nicholas Thompson",85,43,55,"Total3Putts25",2014
6,6,"Charles Howell III",106,41,47,"Total3Putts25",2014
6,6,"Vijay Singh",83,41,48,"Total3Putts25",2014
8,8,"Derek Ernst",80,40,50,"Total3Putts25",2014
8,8,"JJ Henry",91,40,44,"Total3Putts25",2014
10,10,"Justin Hicks",103,39,55,"Total3Putts25",2014
11,11,"Morgan Hoffmann",103,38,44,"Total3Putts25",2014
11,11,"Rory Sabbatini",82,38,54,"Total3Putts25",2014
13,13,"Stewart Cink",91,37,46,"Total3Putts25",2014
13,13,"Robert Garrigus",80,37,45,"Total3Putts25",2014
13,13,"Geoff Ogilvy",84,37,49,"Total3Putts25",2014
13,13,"Heath Slocum",71,37,43,"Total3Putts25",2014
13,13,"Cameron Tringale",111,37,45,"Total3Putts25",2014
18,18,"Martin Flores",85,36,42,"Total3Putts25",2014
18,18,"Jhonattan Vegas",77,36,45,"Total3Putts25",2014
20,20,"Carl Pettersson",91,35,46,"Total3Putts25",2014
21,21,"Jeff Overton",80,34,41,"Total3Putts25",2014
21,21,"Kevin Streelman",79,34,40,"Total3Putts25",2014
21,21,"Camilo Villegas",95,34,46,"Total3Putts25",2014
24,24,"Luke Guthrie",85,33,43,"Total3Putts25",2014
24,24,"Bill Haas",107,33,38,"Total3Putts25",2014
24,24,"Danny Lee",84,33,39,"Total3Putts25",2014
24,24,"Jim Renner",61,33,40,"Total3Putts25",2014
24,24,"Andres Romero",81,33,46,"Total3Putts25",2014
24,24,"Brendan Steele",89,33,41,"Total3Putts25",2014
24,24,"Boo Weekley",73,33,38,"Total3Putts25",2014
31,31,"Ricky Barnes",92,32,39,"Total3Putts25",2014
31,31,"Angel Cabrera",69,32,38,"Total3Putts25",2014
31,31,"Ken Duke",80,32,46,"Total3Putts25",2014
31,31,"Billy Horschel",92,32,39,"Total3Putts25",2014
31,31,"Trevor Immelman",84,32,37,"Total3Putts25",2014
31,31,"David Lingmerth",80,32,36,"Total3Putts25",2014
31,31,"John Merrick",87,32,41,"Total3Putts25",2014
31,31,"Webb Simpson",87,32,38,"Total3Putts25",2014
31,31,"Scott Stallings",77,32,39,"Total3Putts25",2014
31,31,"Hudson Swafford",75,32,40,"Total3Putts25",2014
31,31,"Gary Woodland",93,32,37,"Total3Putts25",2014
42,42,"Kevin Chappell",100,31,42,"Total3Putts25",2014
42,42,"Graham DeLaet",80,31,41,"Total3Putts25",2014
42,42,"Chesson Hadley",84,31,40,"Total3Putts25",2014
42,42,"Brian Harman",111,31,36,"Total3Putts25",2014
42,42,"Chris Kirk",105,31,39,"Total3Putts25",2014
42,42,"Hideki Matsuyama",82,31,47,"Total3Putts25",2014
42,42,"George McNeill",79,31,39,"Total3Putts25",2014
42,42,"Daniel Summerhays",98,31,37,"Total3Putts25",2014
50,50,"Stuart Appleby",92,30,38,"Total3Putts25",2014
50,50,"Harris English",95,30,38,"Total3Putts25",2014
50,50,"Jim Furyk",84,30,32,"Total3Putts25",2014
50,50,"Brice Garnett",92,30,38,"Total3Putts25",2014
50,50,"Russell Knox",92,30,40,"Total3Putts25",2014
50,50,"Davis Love III",74,30,41,"Total3Putts25",2014
50,50,"Pat Perez",84,30,36,"Total3Putts25",2014
57,57,"Brendon de Jonge",109,29,33,"Total3Putts25",2014
57,57,"Ernie Els",85,29,32,"Total3Putts25",2014
57,57,"Gonzalo Fdez Castano",83,29,42,"Total3Putts25",2014
57,57,"James Hahn",82,29,38,"Total3Putts25",2014
57,57,"John Huh",87,29,36,"Total3Putts25",2014
57,57,"Andrew Loupe",65,29,34,"Total3Putts25",2014
57,57,"John Peterson",62,29,33,"Total3Putts25",2014
57,57,"Patrick Reed",92,29,35,"Total3Putts25",2014
57,57,"Andrew Svoboda",77,29,32,"Total3Putts25",2014
57,57,"Kevin Tway",64,29,32,"Total3Putts25",2014
67,67,"Brian Davis",93,28,38,"Total3Putts25",2014
67,67,"Retief Goosen",94,28,33,"Total3Putts25",2014
67,67,"Hunter Mahan",88,28,34,"Total3Putts25",2014
67,67,"Wes Roach",67,28,41,"Total3Putts25",2014
67,67,"Robert Streb",75,28,35,"Total3Putts25",2014
67,67,"Josh Teater",90,28,35,"Total3Putts25",2014
67,67,"Michael Thompson",74,28,35,"Total3Putts25",2014
67,67,"Tyrone Van Aswegen",79,28,31,"Total3Putts25",2014
67,67,"Nick Watney",80,28,35,"Total3Putts25",2014
76,76,"Scott Brown",100,27,38,"Total3Putts25",2014
76,76,"Erik Compton",88,27,31,"Total3Putts25",2014
76,76,"Ben Curtis",77,27,29,"Total3Putts25",2014
76,76,"Brian Gay",81,27,33,"Total3Putts25",2014
76,76,"JB Holmes",86,27,35,"Total3Putts25",2014
76,76,"Will Ma Kenzie",82,27,37,"Total3Putts25",2014
76,76,"Kevin Na",94,27,34,"Total3Putts25",2014
76,76,"Seung Yul Noh",92,27,44,"Total3Putts25",2014
76,76,"DA Points",75,27,32,"Total3Putts25",2014
76,76,"Bo Van Pelt",83,27,38,"Total3Putts25",2014
86,86,"Ben Martin",80,26,28,"Total3Putts25",2014
86,86,"Troy Matteson",62,26,30,"Total3Putts25",2014
86,86,"Ryan Moore",86,26,30,"Total3Putts25",2014
86,86,"Ryan Palmer",85,26,34,"Total3Putts25",2014
86,86,"Jordan Spieth",102,26,36,"Total3Putts25",2014
86,86,"Mark Wilson",69,26,33,"Total3Putts25",2014
92,92,"Sangmoon Bae",76,25,37,"Total3Putts25",2014
92,92,"Briny Baird",50,25,31,"Total3Putts25",2014
92,92,"Charlie Beljan",76,25,36,"Total3Putts25",2014
92,92,"Jim Herman",62,25,32,"Total3Putts25",2014
92,92,"Billy Hurley III",86,25,33,"Total3Putts25",2014
92,92,"Zach Johnson",97,25,29,"Total3Putts25",2014
92,92,"Martin Laird",66,25,29,"Total3Putts25",2014
92,92,"John Rollins",84,25,31,"Total3Putts25",2014
92,92,"Shawn Stefani",60,25,31,"Total3Putts25",2014
101,101,"Keegan Bradley",89,24,26,"Total3Putts25",2014
101,101,"Chad Campbell",57,24,27,"Total3Putts25",2014
101,101,"Lucas Glover",68,24,41,"Total3Putts25",2014
101,101,"David Hearn",97,24,30,"Total3Putts25",2014
101,101,"Scott Langley",95,24,30,"Total3Putts25",2014
101,101,"Richard Lee",80,24,28,"Total3Putts25",2014
101,101,"Marc Leishman",81,24,30,"Total3Putts25",2014
108,108,"Jonathan Byrd",76,23,29,"Total3Putts25",2014
108,108,"Tommy Gainey",73,23,34,"Total3Putts25",2014
108,108,"Russell Henley",92,23,30,"Total3Putts25",2014
108,108,"Sean OHair",77,23,30,"Total3Putts25",2014
108,108,"Kevin Stadler",90,23,28,"Total3Putts25",2014
108,108,"Brian Stuard",91,23,30,"Total3Putts25",2014
108,108,"Brendon Todd",108,23,32,"Total3Putts25",2014
108,108,"Mike Weir",69,23,25,"Total3Putts25",2014
108,108,"Charlie Wi",72,23,32,"Total3Putts25",2014
108,108,"Tim Wilkinson",86,23,28,"Total3Putts25",2014
118,118,"Woody Austin",63,22,31,"Total3Putts25",2014
118,118,"James Driscoll",71,22,29,"Total3Putts25",2014
118,118,"Matt Every",85,22,31,"Total3Putts25",2014
118,118,"Charley Hoffman",93,22,33,"Total3Putts25",2014
118,118,"Jamie Lovemark",64,22,29,"Total3Putts25",2014
118,118,"Louis Oosthuizen",50,22,28,"Total3Putts25",2014
118,118,"Jimmy Walker",98,22,26,"Total3Putts25",2014
125,125,"Bud Cauley",56,21,24,"Total3Putts25",2014
125,125,"Jerry Kelly",80,21,27,"Total3Putts25",2014
125,125,"Kevin Kisner",85,21,22,"Total3Putts25",2014
125,125,"Jeff Maggert",54,21,29,"Total3Putts25",2014
125,125,"William McGirt",96,21,27,"Total3Putts25",2014
125,125,"Johnson Wagner",69,21,25,"Total3Putts25",2014
131,131,"Chad Collins",78,20,21,"Total3Putts25",2014
131,131,"Ben Crane",81,20,30,"Total3Putts25",2014
131,131,"Matt Kuchar",91,20,28,"Total3Putts25",2014
131,131,"DH Lee",54,20,24,"Total3Putts25",2014
131,131,"Charl Schwartzel",64,20,25,"Total3Putts25",2014
131,131,"Brandt Snedeker",89,20,29,"Total3Putts25",2014
131,131,"Chris Stroud",88,20,28,"Total3Putts25",2014
131,131,"YE Yang",79,20,28,"Total3Putts25",2014
139,139,"Aaron Baddeley",74,19,24,"Total3Putts25",2014
139,139,"Greg Chalmers",85,19,24,"Total3Putts25",2014
139,139,"Tim Clark",75,19,29,"Total3Putts25",2014
139,139,"Jason Dufner",57,19,27,"Total3Putts25",2014
139,139,"Rickie Fowler",91,19,26,"Total3Putts25",2014
