"Front9Round2ScoringAverage_RANKTHISWEEK_2015","Front9Round2ScoringAverage_RANKLASTWEEK_2015","Front9Round2ScoringAverage_PLAYERNAME_2015","Front9Round2ScoringAverage__2015","Front9Round2ScoringAverage_AVG_2015","Front9Round2ScoringAverage_TOTALSTROKES_2015","Front9Round2ScoringAverage_TOTALROUNDS_2015","stat_name","year"
27,27,"Ryan Moore",NA,34.74,799,23,"Front9Round2ScoringAverage",2015
27,27,"Jimmy Walker",NA,34.74,799,23,"Front9Round2ScoringAverage",2015
29,29,"Zac Blair",NA,34.75,1112,32,"Front9Round2ScoringAverage",2015
29,29,"Jerry Kelly",NA,34.75,834,24,"Front9Round2ScoringAverage",2015
31,31,"Derek Fathauer",NA,34.77,904,26,"Front9Round2ScoringAverage",2015
31,31,"Shawn Stefani",NA,34.77,904,26,"Front9Round2ScoringAverage",2015
33,33,"Jason Day",NA,34.79,661,19,"Front9Round2ScoringAverage",2015
33,33,"Justin Rose",NA,34.79,661,19,"Front9Round2ScoringAverage",2015
33,33,"David Toms",NA,34.79,661,19,"Front9Round2ScoringAverage",2015
36,36,"Jason Dufner",NA,34.8,696,20,"Front9Round2ScoringAverage",2015
36,36,"Henrik Stenson",NA,34.8,522,15,"Front9Round2ScoringAverage",2015
38,38,"Patrick Rodgers",NA,34.81,557,16,"Front9Round2ScoringAverage",2015
39,39,"Sangmoon Bae",NA,34.83,1010,29,"Front9Round2ScoringAverage",2015
40,40,"Fabian Gomez",NA,34.85,906,26,"Front9Round2ScoringAverage",2015
40,40,"John Merrick",NA,34.85,906,26,"Front9Round2ScoringAverage",2015
42,42,"Blayne Barber",NA,34.88,872,25,"Front9Round2ScoringAverage",2015
42,42,"Chad Collins",NA,34.88,837,24,"Front9Round2ScoringAverage",2015
42,42,"Hideki Matsuyama",NA,34.88,837,24,"Front9Round2ScoringAverage",2015
45,45,"Nick Taylor",NA,34.89,977,28,"Front9Round2ScoringAverage",2015
46,46,"Matt Kuchar",NA,34.92,838,24,"Front9Round2ScoringAverage",2015
46,46,"Martin Laird",NA,34.92,838,24,"Front9Round2ScoringAverage",2015
46,46,"Kevin Streelman",NA,34.92,908,26,"Front9Round2ScoringAverage",2015
49,49,"George McNeill",NA,34.93,943,27,"Front9Round2ScoringAverage",2015
50,50,"Daniel Berger",NA,34.94,1083,31,"Front9Round2ScoringAverage",2015
51,51,"Cameron Percy",NA,34.95,769,22,"Front9Round2ScoringAverage",2015
52,52,"Sean OHair",NA,34.96,909,26,"Front9Round2ScoringAverage",2015
53,53,"Bill Haas",NA,35,840,24,"Front9Round2ScoringAverage",2015
53,53,"Zach Johnson",NA,35,840,24,"Front9Round2ScoringAverage",2015
53,53,"Scott Langley",NA,35,945,27,"Front9Round2ScoringAverage",2015
53,53,"Bubba Watson",NA,35,630,18,"Front9Round2ScoringAverage",2015
57,57,"Kevin Kisner",NA,35.03,1016,29,"Front9Round2ScoringAverage",2015
58,58,"Jason Gore",NA,35.04,841,24,"Front9Round2ScoringAverage",2015
58,58,"Bryce Molder",NA,35.04,876,25,"Front9Round2ScoringAverage",2015
58,58,"Scott Pinckney",NA,35.04,946,27,"Front9Round2ScoringAverage",2015
58,58,"Brendon Todd",NA,35.04,911,26,"Front9Round2ScoringAverage",2015
62,62,"Brice Garnett",NA,35.07,982,28,"Front9Round2ScoringAverage",2015
62,62,"Chris Stroud",NA,35.07,947,27,"Front9Round2ScoringAverage",2015
64,64,"Brooks Koepka",NA,35.09,772,22,"Front9Round2ScoringAverage",2015
65,65,"William McGirt",NA,35.1,1053,30,"Front9Round2ScoringAverage",2015
65,65,"Heath Slocum",NA,35.1,737,21,"Front9Round2ScoringAverage",2015
67,67,"Tom Hoge",NA,35.12,878,25,"Front9Round2ScoringAverage",2015
68,68,"Russell Henley",NA,35.13,808,23,"Front9Round2ScoringAverage",2015
69,69,"JJ Henry",NA,35.14,1019,29,"Front9Round2ScoringAverage",2015
69,69,"Jeff Overton",NA,35.14,1019,29,"Front9Round2ScoringAverage",2015
71,71,"Andres Gonzales",NA,35.15,949,27,"Front9Round2ScoringAverage",2015
71,71,"Alex Prugh",NA,35.15,914,26,"Front9Round2ScoringAverage",2015
73,73,"Dustin Johnson",NA,35.16,668,19,"Front9Round2ScoringAverage",2015
73,73,"Phil Mickelson",NA,35.16,668,19,"Front9Round2ScoringAverage",2015
75,75,"KJ Choi",NA,35.17,633,18,"Front9Round2ScoringAverage",2015
75,75,"John Huh",NA,35.17,1055,30,"Front9Round2ScoringAverage",2015
75,75,"Boo Weekley",NA,35.17,844,24,"Front9Round2ScoringAverage",2015
78,78,"Andrew Putnam",NA,35.18,774,22,"Front9Round2ScoringAverage",2015
79,79,"Bill Lunde",NA,35.19,563,16,"Front9Round2ScoringAverage",2015
79,79,"Michael Putnam",NA,35.19,950,27,"Front9Round2ScoringAverage",2015
79,79,"Tim Wilkinson",NA,35.19,915,26,"Front9Round2ScoringAverage",2015
82,82,"DA Points",NA,35.2,880,25,"Front9Round2ScoringAverage",2015
83,83,"Aaron Baddeley",NA,35.21,845,24,"Front9Round2ScoringAverage",2015
83,83,"Sergio Garcia",NA,35.21,493,14,"Front9Round2ScoringAverage",2015
83,83,"Adam Hadwin",NA,35.21,1021,29,"Front9Round2ScoringAverage",2015
86,86,"Stewart Cink",NA,35.22,810,23,"Front9Round2ScoringAverage",2015
86,86,"Bo Van Pelt",NA,35.22,951,27,"Front9Round2ScoringAverage",2015
88,88,"Spencer Levin",NA,35.23,1057,30,"Front9Round2ScoringAverage",2015
89,89,"Jonathan Randolph",NA,35.25,846,24,"Front9Round2ScoringAverage",2015
89,89,"Cameron Tringale",NA,35.25,987,28,"Front9Round2ScoringAverage",2015
89,89,"Will Wilcox",NA,35.25,564,16,"Front9Round2ScoringAverage",2015
92,92,"Steven Bowditch",NA,35.26,1093,31,"Front9Round2ScoringAverage",2015
92,92,"Jon Curran",NA,35.26,952,27,"Front9Round2ScoringAverage",2015
92,92,"Danny Lee",NA,35.26,1234,35,"Front9Round2ScoringAverage",2015
92,92,"Vijay Singh",NA,35.26,811,23,"Front9Round2ScoringAverage",2015
96,96,"Kevin Chappell",NA,35.27,917,26,"Front9Round2ScoringAverage",2015
96,96,"Sam Saunders",NA,35.27,917,26,"Front9Round2ScoringAverage",2015
96,96,"Robert Streb",NA,35.27,1058,30,"Front9Round2ScoringAverage",2015
99,99,"Billy Horschel",NA,35.3,953,27,"Front9Round2ScoringAverage",2015
99,99,"Colt Knost",NA,35.3,953,27,"Front9Round2ScoringAverage",2015
101,101,"Greg Chalmers",NA,35.31,565,16,"Front9Round2ScoringAverage",2015
101,101,"Brandt Snedeker",NA,35.31,918,26,"Front9Round2ScoringAverage",2015
103,103,"Charlie Beljan",NA,35.32,883,25,"Front9Round2ScoringAverage",2015
103,103,"Roger Sloan",NA,35.32,671,19,"Front9Round2ScoringAverage",2015
105,105,"David Hearn",NA,35.33,1060,30,"Front9Round2ScoringAverage",2015
106,106,"Martin Flores",NA,35.34,1025,29,"Front9Round2ScoringAverage",2015
106,106,"Troy Merritt",NA,35.34,1025,29,"Front9Round2ScoringAverage",2015
108,108,"Rickie Fowler",NA,35.35,707,20,"Front9Round2ScoringAverage",2015
108,108,"Johnson Wagner",NA,35.35,813,23,"Front9Round2ScoringAverage",2015
110,110,"Derek Ernst",NA,35.36,884,25,"Front9Round2ScoringAverage",2015
110,110,"Adam Scott",NA,35.36,495,14,"Front9Round2ScoringAverage",2015
110,110,"Lee Westwood",NA,35.36,495,14,"Front9Round2ScoringAverage",2015
113,113,"Chesson Hadley",NA,35.37,1061,30,"Front9Round2ScoringAverage",2015
113,113,"Byron Smith",NA,35.37,672,19,"Front9Round2ScoringAverage",2015
115,115,"Keegan Bradley",NA,35.39,814,23,"Front9Round2ScoringAverage",2015
116,116,"Jim Furyk",NA,35.41,602,17,"Front9Round2ScoringAverage",2015
116,116,"Ryo Ishikawa",NA,35.41,956,27,"Front9Round2ScoringAverage",2015
116,116,"Whee Kim",NA,35.41,779,22,"Front9Round2ScoringAverage",2015
116,116,"Mark Wilson",NA,35.41,956,27,"Front9Round2ScoringAverage",2015
120,120,"JB Holmes",NA,35.42,850,24,"Front9Round2ScoringAverage",2015
120,120,"Ben Martin",NA,35.42,921,26,"Front9Round2ScoringAverage",2015
120,120,"Scott Stallings",NA,35.42,673,19,"Front9Round2ScoringAverage",2015
123,123,"Scott Brown",NA,35.43,1063,30,"Front9Round2ScoringAverage",2015
123,123,"Jamie Donaldson",NA,35.43,496,14,"Front9Round2ScoringAverage",2015
123,123,"Francesco Molinari",NA,35.43,496,14,"Front9Round2ScoringAverage",2015
126,126,"Hudson Swafford",NA,35.45,1028,29,"Front9Round2ScoringAverage",2015
127,127,"Ricky Barnes",NA,35.46,922,26,"Front9Round2ScoringAverage",2015
127,127,"Max Homa",NA,35.46,922,26,"Front9Round2ScoringAverage",2015
127,127,"SJ Park",NA,35.46,851,24,"Front9Round2ScoringAverage",2015
130,130,"Angel Cabrera",NA,35.47,603,17,"Front9Round2ScoringAverage",2015
131,131,"Jim Herman",NA,35.48,958,27,"Front9Round2ScoringAverage",2015
131,131,"Ryan Palmer",NA,35.48,745,21,"Front9Round2ScoringAverage",2015
133,133,"Lucas Glover",NA,35.5,923,26,"Front9Round2ScoringAverage",2015
133,133,"James Hahn",NA,35.5,994,28,"Front9Round2ScoringAverage",2015
133,133,"Justin Leonard",NA,35.5,781,22,"Front9Round2ScoringAverage",2015
136,136,"Roberto Castro",NA,35.53,533,15,"Front9Round2ScoringAverage",2015
137,137,"Michael Thompson",NA,35.54,924,26,"Front9Round2ScoringAverage",2015
138,138,"Luke Donald",NA,35.55,711,20,"Front9Round2ScoringAverage",2015
138,138,"Carlos Ortiz",NA,35.55,1031,29,"Front9Round2ScoringAverage",2015
140,140,"Charl Schwartzel",NA,35.56,640,18,"Front9Round2ScoringAverage",2015
141,141,"Steven Alker",NA,35.57,747,21,"Front9Round2ScoringAverage",2015
142,142,"Jim Renner",NA,35.58,925,26,"Front9Round2ScoringAverage",2015
143,143,"Brian Davis",NA,35.59,961,27,"Front9Round2ScoringAverage",2015
144,144,"Ian Poulter",NA,35.61,641,18,"Front9Round2ScoringAverage",2015
144,144,"Andres Romero",NA,35.61,819,23,"Front9Round2ScoringAverage",2015
146,146,"Robert Allenby",NA,35.67,749,21,"Front9Round2ScoringAverage",2015
146,146,"Jonathan Byrd",NA,35.67,749,21,"Front9Round2ScoringAverage",2015
146,146,"Erik Compton",NA,35.67,963,27,"Front9Round2ScoringAverage",2015
146,146,"John Peterson",NA,35.67,856,24,"Front9Round2ScoringAverage",2015
146,146,"Webb Simpson",NA,35.67,749,21,"Front9Round2ScoringAverage",2015
151,151,"Ken Duke",NA,35.69,1035,29,"Front9Round2ScoringAverage",2015
152,152,"Eric Axley",NA,35.7,714,20,"Front9Round2ScoringAverage",2015
152,152,"Kyle Reifers",NA,35.7,1071,30,"Front9Round2ScoringAverage",2015
152,152,"Brian Stuard",NA,35.7,1071,30,"Front9Round2ScoringAverage",2015
155,155,"Rory Sabbatini",NA,35.72,893,25,"Front9Round2ScoringAverage",2015
156,156,"Robert Garrigus",NA,35.73,786,22,"Front9Round2ScoringAverage",2015
156,156,"Jhonattan Vegas",NA,35.73,929,26,"Front9Round2ScoringAverage",2015
158,158,"Scott Piercy",NA,35.74,965,27,"Front9Round2ScoringAverage",2015
159,159,"Chris Kirk",NA,35.75,715,20,"Front9Round2ScoringAverage",2015
160,160,"Andrew Svoboda",NA,35.76,1037,29,"Front9Round2ScoringAverage",2015
161,161,"Marc Leishman",NA,35.77,787,22,"Front9Round2ScoringAverage",2015
162,162,"Retief Goosen",NA,35.78,823,23,"Front9Round2ScoringAverage",2015
162,162,"Charley Hoffman",NA,35.78,966,27,"Front9Round2ScoringAverage",2015
164,164,"Hunter Mahan",NA,35.83,824,23,"Front9Round2ScoringAverage",2015
164,164,"John Senden",NA,35.83,824,23,"Front9Round2ScoringAverage",2015
166,166,"Oscar Fraustro",NA,35.85,717,20,"Front9Round2ScoringAverage",2015
167,167,"Brian Harman",NA,35.86,1040,29,"Front9Round2ScoringAverage",2015
167,167,"Padraig Harrington",NA,35.86,753,21,"Front9Round2ScoringAverage",2015
169,169,"Jason Kokrak",NA,35.89,969,27,"Front9Round2ScoringAverage",2015
169,169,"Greg Owen",NA,35.89,682,19,"Front9Round2ScoringAverage",2015
169,169,"Tyrone Van Aswegen",NA,35.89,682,19,"Front9Round2ScoringAverage",2015
172,172,"Nicholas Thompson",NA,35.9,1077,30,"Front9Round2ScoringAverage",2015
173,173,"Gary Woodland",NA,35.91,826,23,"Front9Round2ScoringAverage",2015
174,174,"Billy Hurley III",NA,35.93,970,27,"Front9Round2ScoringAverage",2015
175,175,"Camilo Villegas",NA,35.96,935,26,"Front9Round2ScoringAverage",2015
176,176,"Davis Love III",NA,36,648,18,"Front9Round2ScoringAverage",2015
176,176,"Seung Yul Noh",NA,36,720,20,"Front9Round2ScoringAverage",2015
178,178,"Jonas Blixt",NA,36.04,901,25,"Front9Round2ScoringAverage",2015
178,178,"Luke Guthrie",NA,36.04,937,26,"Front9Round2ScoringAverage",2015
180,180,"Ben Crane",NA,36.05,721,20,"Front9Round2ScoringAverage",2015
181,181,"Matt Every",NA,36.23,797,22,"Front9Round2ScoringAverage",2015
182,182,"Gonzalo Fdez Castano",NA,36.3,980,27,"Front9Round2ScoringAverage",2015
183,183,"Ernie Els",NA,36.33,654,18,"Front9Round2ScoringAverage",2015
184,184,"Geoff Ogilvy",NA,36.36,509,14,"Front9Round2ScoringAverage",2015
