"AveragePuttingDistanceAll3putts_RANKTHISWEEK_2005","AveragePuttingDistanceAll3putts_RANKLASTWEEK_2005","AveragePuttingDistanceAll3putts_PLAYERNAME_2005","AveragePuttingDistanceAll3putts_ROUNDS_2005","AveragePuttingDistanceAll3putts_AVG_2005","AveragePuttingDistanceAll3putts_DISTANCEFEET_2005","AveragePuttingDistanceAll3putts_TOTALPUTTS_2005","stat_name","year"
26,26,"Todd Fischer",99,NA,1228,28,"AveragePuttingDistanceAll3putts",2005
27,27,"Vijay Singh",111,NA,1663.75,38,"AveragePuttingDistanceAll3putts",2005
27,27,"Duffy Waldorf",86,NA,1793.583,41,"AveragePuttingDistanceAll3putts",2005
29,29,"John Daly",78,NA,1310.75,30,"AveragePuttingDistanceAll3putts",2005
29,29,"Harrison Frazar",105,NA,2138.75,49,"AveragePuttingDistanceAll3putts",2005
31,31,"Tim Petrovic",97,NA,1786.333,41,"AveragePuttingDistanceAll3putts",2005
32,32,"Michael Allen",90,NA,1435.167,33,"AveragePuttingDistanceAll3putts",2005
32,32,"Bob Estes",92,NA,1435.25,33,"AveragePuttingDistanceAll3putts",2005
32,32,"Charlie Wi",67,NA,1087.417,25,"AveragePuttingDistanceAll3putts",2005
35,35,"Padraig Harrington",50,NA,824.333,19,"AveragePuttingDistanceAll3putts",2005
36,36,"JJ Henry",102,NA,2382.917,55,"AveragePuttingDistanceAll3putts",2005
37,37,"Phil Mickelson",81,NA,1253.5,29,"AveragePuttingDistanceAll3putts",2005
37,37,"Jay Williamson",53,NA,1167.083,27,"AveragePuttingDistanceAll3putts",2005
39,39,"Stephen Leaney",89,NA,1941.583,45,"AveragePuttingDistanceAll3putts",2005
40,40,"Aaron Baddeley",84,NA,1417.667,33,"AveragePuttingDistanceAll3putts",2005
40,40,"Brent Geiberger",61,NA,601.583,14,"AveragePuttingDistanceAll3putts",2005
40,40,"Mathias Gronberg",60,NA,2065.417,48,"AveragePuttingDistanceAll3putts",2005
40,40,"Franklin Langham",91,NA,1505.417,35,"AveragePuttingDistanceAll3putts",2005
44,44,"Kenny Perry",82,NA,1839.917,43,"AveragePuttingDistanceAll3putts",2005
45,45,"Rich Beem",66,NA,1152.5,27,"AveragePuttingDistanceAll3putts",2005
46,46,"Steve Elkington",67,NA,1064.5,25,"AveragePuttingDistanceAll3putts",2005
46,46,"Corey Pavin",77,NA,1065,25,"AveragePuttingDistanceAll3putts",2005
46,46,"Bo Van Pelt",112,NA,2471.583,58,"AveragePuttingDistanceAll3putts",2005
49,49,"Richard Johnson",50,NA,1020.083,24,"AveragePuttingDistanceAll3putts",2005
50,50,"Paul Azinger",66,NA,1103.167,26,"AveragePuttingDistanceAll3putts",2005
50,50,"Rod Pampling",89,NA,1357.5,32,"AveragePuttingDistanceAll3putts",2005
52,52,"Frank Lickliter II",100,NA,2201.667,52,"AveragePuttingDistanceAll3putts",2005
53,53,"Scott McCarron",78,NA,1224.917,29,"AveragePuttingDistanceAll3putts",2005
54,54,"Steve Allan",102,NA,3288.083,78,"AveragePuttingDistanceAll3putts",2005
54,54,"Craig Barlow",81,NA,1645.833,39,"AveragePuttingDistanceAll3putts",2005
54,54,"Ben Crane",78,NA,969.917,23,"AveragePuttingDistanceAll3putts",2005
54,54,"Geoff Ogilvy",97,NA,1432.917,34,"AveragePuttingDistanceAll3putts",2005
58,58,"Phillip Price",77,NA,1048.25,25,"AveragePuttingDistanceAll3putts",2005
59,59,"Joey Snyder III",102,NA,1964.417,47,"AveragePuttingDistanceAll3putts",2005
60,60,"Stuart Appleby",84,NA,1168.25,28,"AveragePuttingDistanceAll3putts",2005
61,61,"Skip Kendall",80,NA,1579.75,38,"AveragePuttingDistanceAll3putts",2005
61,61,"Scott Verplank",87,NA,1290.333,31,"AveragePuttingDistanceAll3putts",2005
63,63,"Stephen Ames",82,NA,1202.5,29,"AveragePuttingDistanceAll3putts",2005
63,63,"Tom Gillis",77,NA,1492.583,36,"AveragePuttingDistanceAll3putts",2005
65,65,"Kevin Stadler",96,NA,1987.75,48,"AveragePuttingDistanceAll3putts",2005
66,66,"Robert Gamez",91,NA,1610.667,39,"AveragePuttingDistanceAll3putts",2005
66,66,"Tim Herron",100,NA,1652.833,40,"AveragePuttingDistanceAll3putts",2005
68,68,"Bernhard Langer",67,NA,1151.667,28,"AveragePuttingDistanceAll3putts",2005
68,68,"Arron Oberholser",65,NA,1111.333,27,"AveragePuttingDistanceAll3putts",2005
70,70,"Steve Stricker",62,NA,820.167,20,"AveragePuttingDistanceAll3putts",2005
71,71,"KJ Choi",78,NA,1023.75,25,"AveragePuttingDistanceAll3putts",2005
71,71,"Davis Love III",80,NA,1310,32,"AveragePuttingDistanceAll3putts",2005
73,73,"Jerry Kelly",101,NA,1265.667,31,"AveragePuttingDistanceAll3putts",2005
73,73,"Tiger Woods",76,NA,858.167,21,"AveragePuttingDistanceAll3putts",2005
75,75,"Craig Perks",67,NA,1627.917,40,"AveragePuttingDistanceAll3putts",2005
75,75,"John Rollins",97,NA,1953.5,48,"AveragePuttingDistanceAll3putts",2005
77,77,"Charles Howell III",95,NA,1462.083,36,"AveragePuttingDistanceAll3putts",2005
77,77,"Andrew Magee",82,NA,1543.417,38,"AveragePuttingDistanceAll3putts",2005
79,79,"Olin Browne",99,NA,1253.167,31,"AveragePuttingDistanceAll3putts",2005
79,79,"Jose Maria Olazabal",55,NA,605.917,15,"AveragePuttingDistanceAll3putts",2005
79,79,"Roland Thatcher",75,NA,2586.083,64,"AveragePuttingDistanceAll3putts",2005
82,82,"Tom Lehman",69,NA,1048.417,26,"AveragePuttingDistanceAll3putts",2005
82,82,"Dennis Paulson",63,NA,1291.25,32,"AveragePuttingDistanceAll3putts",2005
84,84,"Scott Gutschewski",86,NA,1368.75,34,"AveragePuttingDistanceAll3putts",2005
84,84,"Rob Rashell",65,NA,1007,25,"AveragePuttingDistanceAll3putts",2005
86,86,"Bradley Hughes",52,NA,1446.583,36,"AveragePuttingDistanceAll3putts",2005
87,87,"Joe Durant",81,NA,2446.167,61,"AveragePuttingDistanceAll3putts",2005
87,87,"Justin Leonard",78,NA,1042.333,26,"AveragePuttingDistanceAll3putts",2005
87,87,"Chris Riley",67,NA,1202.667,30,"AveragePuttingDistanceAll3putts",2005
90,90,"Danny Briggs",70,NA,1715.667,43,"AveragePuttingDistanceAll3putts",2005
90,90,"Brenden Pappas",51,NA,918,23,"AveragePuttingDistanceAll3putts",2005
92,92,"Darron Stiles",78,NA,1674.583,42,"AveragePuttingDistanceAll3putts",2005
93,93,"Heath Slocum",103,NA,1747.5,44,"AveragePuttingDistanceAll3putts",2005
93,93,"Hideto Tanihara",50,NA,874.917,22,"AveragePuttingDistanceAll3putts",2005
95,95,"Sergio Garcia",73,NA,1507.917,38,"AveragePuttingDistanceAll3putts",2005
95,95,"Tjaart van der Walt",56,NA,1268.583,32,"AveragePuttingDistanceAll3putts",2005
97,97,"Chris DiMarco",83,NA,752,19,"AveragePuttingDistanceAll3putts",2005
97,97,"Lucas Glover",88,NA,1660.833,42,"AveragePuttingDistanceAll3putts",2005
97,97,"Will Ma Kenzie",75,NA,2216.667,56,"AveragePuttingDistanceAll3putts",2005
97,97,"Tag Ridings",93,NA,1663.583,42,"AveragePuttingDistanceAll3putts",2005
101,101,"Briny Baird",98,NA,2055.833,52,"AveragePuttingDistanceAll3putts",2005
101,101,"Matt Davidson",53,NA,1659.167,42,"AveragePuttingDistanceAll3putts",2005
103,103,"Jonathan Byrd",103,NA,2406.917,61,"AveragePuttingDistanceAll3putts",2005
104,104,"Greg Owen",84,NA,1653.333,42,"AveragePuttingDistanceAll3putts",2005
105,105,"Robert Allenby",95,NA,1725.5,44,"AveragePuttingDistanceAll3putts",2005
105,105,"Chad Campbell",95,NA,1569.167,40,"AveragePuttingDistanceAll3putts",2005
105,105,"Glen Day",80,NA,1529.417,39,"AveragePuttingDistanceAll3putts",2005
105,105,"Carlos Franco",78,NA,1845.5,47,"AveragePuttingDistanceAll3putts",2005
105,105,"Brett Quigley",96,NA,1413.083,36,"AveragePuttingDistanceAll3putts",2005
110,110,"Chris Anderson",66,NA,1019,26,"AveragePuttingDistanceAll3putts",2005
110,110,"Steve Flesch",90,NA,1685.167,43,"AveragePuttingDistanceAll3putts",2005
110,110,"Mark Hensby",70,NA,1175.833,30,"AveragePuttingDistanceAll3putts",2005
113,113,"Ryuji Imada",78,NA,1208.917,31,"AveragePuttingDistanceAll3putts",2005
113,113,"Neal Lancaster",95,NA,2029.667,52,"AveragePuttingDistanceAll3putts",2005
113,113,"Hunter Mahan",103,NA,1558.833,40,"AveragePuttingDistanceAll3putts",2005
116,116,"Arjun Atwal",65,NA,856.75,22,"AveragePuttingDistanceAll3putts",2005
116,116,"Ian Poulter",62,NA,622.167,16,"AveragePuttingDistanceAll3putts",2005
118,118,"Jeff Hart",63,NA,1398,36,"AveragePuttingDistanceAll3putts",2005
118,118,"Shigeki Maruyama",99,NA,1359.083,35,"AveragePuttingDistanceAll3putts",2005
118,118,"Jeff Sluman",94,NA,1513.833,39,"AveragePuttingDistanceAll3putts",2005
121,121,"Paul Claxton",79,NA,1354.5,35,"AveragePuttingDistanceAll3putts",2005
121,121,"Robert Damron",89,NA,1741.167,45,"AveragePuttingDistanceAll3putts",2005
121,121,"JL Lewis",98,NA,1778.5,46,"AveragePuttingDistanceAll3putts",2005
124,124,"Retief Goosen",71,NA,539.75,14,"AveragePuttingDistanceAll3putts",2005
124,124,"David Hearn",68,NA,2007.333,52,"AveragePuttingDistanceAll3putts",2005
124,124,"Patrick Sheehan",114,NA,1698.167,44,"AveragePuttingDistanceAll3putts",2005
124,124,"Hidemichi Tanaka",106,NA,1929.917,50,"AveragePuttingDistanceAll3putts",2005
128,128,"Tommy Armour III",103,NA,1886,49,"AveragePuttingDistanceAll3putts",2005
128,128,"Ryan Palmer",101,NA,1501.667,39,"AveragePuttingDistanceAll3putts",2005
128,128,"Dean Wilson",86,NA,1193.833,31,"AveragePuttingDistanceAll3putts",2005
131,131,"Marco Dawson",82,NA,1691.667,44,"AveragePuttingDistanceAll3putts",2005
131,131,"Tom Pernice Jr",111,NA,1344.917,35,"AveragePuttingDistanceAll3putts",2005
131,131,"Carl Pettersson",109,NA,1613,42,"AveragePuttingDistanceAll3putts",2005
134,134,"Jason Allred",75,NA,1494.167,39,"AveragePuttingDistanceAll3putts",2005
134,134,"Nick Watney",91,NA,1458.083,38,"AveragePuttingDistanceAll3putts",2005
136,136,"Fred Couples",72,NA,956.75,25,"AveragePuttingDistanceAll3putts",2005
136,136,"Lee Janzen",75,NA,1529.5,40,"AveragePuttingDistanceAll3putts",2005
136,136,"Omar Uresti",84,NA,1759.417,46,"AveragePuttingDistanceAll3putts",2005
139,139,"Kevin Na",88,NA,1641.75,43,"AveragePuttingDistanceAll3putts",2005
139,139,"Pat Perez",89,NA,1718.417,45,"AveragePuttingDistanceAll3putts",2005
139,139,"Vaughn Taylor",99,NA,1986.417,52,"AveragePuttingDistanceAll3putts",2005
139,139,"Mark Wilson",74,NA,1298.167,34,"AveragePuttingDistanceAll3putts",2005
143,143,"Brett Wetterich",76,NA,1905.583,50,"AveragePuttingDistanceAll3putts",2005
144,144,"Jim Carter",62,NA,1098.583,29,"AveragePuttingDistanceAll3putts",2005
144,144,"Dudley Hart",84,NA,1251.667,33,"AveragePuttingDistanceAll3putts",2005
144,144,"Adam Scott",72,NA,1024.417,27,"AveragePuttingDistanceAll3putts",2005
147,147,"Billy Andrade",83,NA,1400.583,37,"AveragePuttingDistanceAll3putts",2005
147,147,"Matt Gogel",78,NA,1021.417,27,"AveragePuttingDistanceAll3putts",2005
147,147,"Hank Kuehne",84,NA,1588.583,42,"AveragePuttingDistanceAll3putts",2005
150,150,"Doug Barron",70,NA,981.333,26,"AveragePuttingDistanceAll3putts",2005
151,151,"DJ Brigman",76,NA,2034.667,54,"AveragePuttingDistanceAll3putts",2005
151,151,"Mario Tiziani",67,NA,1130,30,"AveragePuttingDistanceAll3putts",2005
153,153,"Glen Hnatiuk",59,NA,1161.25,31,"AveragePuttingDistanceAll3putts",2005
153,153,"Billy Mayfair",114,NA,2363.25,63,"AveragePuttingDistanceAll3putts",2005
155,155,"Dan Forsman",52,NA,1047.5,28,"AveragePuttingDistanceAll3putts",2005
155,155,"David Toms",87,NA,1121.833,30,"AveragePuttingDistanceAll3putts",2005
157,157,"Cameron Beckman",96,NA,1866.583,50,"AveragePuttingDistanceAll3putts",2005
157,157,"Fred Funk",102,NA,1569.333,42,"AveragePuttingDistanceAll3putts",2005
157,157,"Thomas Levet",54,NA,1343.583,36,"AveragePuttingDistanceAll3putts",2005
160,160,"Kirk Triplett",55,NA,629.917,17,"AveragePuttingDistanceAll3putts",2005
161,161,"Charles Warren",89,NA,1999.333,54,"AveragePuttingDistanceAll3putts",2005
162,162,"Sean OHair",103,NA,1988.5,54,"AveragePuttingDistanceAll3putts",2005
162,162,"Justin Rose",99,NA,1951.583,53,"AveragePuttingDistanceAll3putts",2005
164,164,"Hunter Haas",83,NA,1319.167,36,"AveragePuttingDistanceAll3putts",2005
165,165,"Zach Johnson",96,NA,1353,37,"AveragePuttingDistanceAll3putts",2005
166,166,"Brian Gay",101,NA,1277.917,35,"AveragePuttingDistanceAll3putts",2005
166,166,"Steve Jones",56,NA,1058.417,29,"AveragePuttingDistanceAll3putts",2005
168,168,"Alex Cejka",84,NA,1708.667,47,"AveragePuttingDistanceAll3putts",2005
168,168,"Stewart Cink",98,NA,654.667,18,"AveragePuttingDistanceAll3putts",2005
168,168,"Jeff Maggert",79,NA,1309.25,36,"AveragePuttingDistanceAll3putts",2005
171,171,"Brendan Jones",81,NA,1884.167,52,"AveragePuttingDistanceAll3putts",2005
171,171,"DJ Trahan",81,NA,1738.75,48,"AveragePuttingDistanceAll3putts",2005
173,173,"Loren Roberts",54,NA,719.667,20,"AveragePuttingDistanceAll3putts",2005
174,174,"Brandt Jobe",96,NA,1542.25,43,"AveragePuttingDistanceAll3putts",2005
175,175,"Daniel Chopra",108,NA,1744.167,49,"AveragePuttingDistanceAll3putts",2005
175,175,"Matt Kuchar",60,NA,959.833,27,"AveragePuttingDistanceAll3putts",2005
177,177,"Jose Coceres",56,NA,1310.75,37,"AveragePuttingDistanceAll3putts",2005
178,178,"Gavin Coles",70,NA,989.417,28,"AveragePuttingDistanceAll3putts",2005
179,179,"Mike Weir",71,NA,950.833,27,"AveragePuttingDistanceAll3putts",2005
180,180,"JP Hayes",63,NA,911.917,26,"AveragePuttingDistanceAll3putts",2005
181,181,"Justin Bolli",65,NA,769.75,22,"AveragePuttingDistanceAll3putts",2005
181,181,"Tom Byrum",83,NA,1400.083,40,"AveragePuttingDistanceAll3putts",2005
183,183,"Bob Heintz",67,NA,1153.083,33,"AveragePuttingDistanceAll3putts",2005
184,184,"Mark OMeara",66,NA,798.5,23,"AveragePuttingDistanceAll3putts",2005
185,185,"John Huston",90,NA,1593.417,46,"AveragePuttingDistanceAll3putts",2005
186,186,"Brian Bateman",98,NA,1507.417,44,"AveragePuttingDistanceAll3putts",2005
187,187,"DA Points",94,NA,1771.75,52,"AveragePuttingDistanceAll3putts",2005
188,188,"Paul Gow",78,NA,1326.25,39,"AveragePuttingDistanceAll3putts",2005
188,188,"Steve Lowery",100,NA,1565,46,"AveragePuttingDistanceAll3putts",2005
190,190,"Freddie Jacobson",72,NA,846.333,25,"AveragePuttingDistanceAll3putts",2005
191,191,"Peter Lonard",85,NA,839.667,25,"AveragePuttingDistanceAll3putts",2005
192,192,"Scott Hend",75,NA,2001,60,"AveragePuttingDistanceAll3putts",2005
193,193,"Brian Davis",75,NA,1711.833,52,"AveragePuttingDistanceAll3putts",2005
193,193,"Kent Jones",99,NA,1546.917,47,"AveragePuttingDistanceAll3putts",2005
195,195,"Jason Bohn",91,NA,1083.917,33,"AveragePuttingDistanceAll3putts",2005
196,196,"Rory Sabbatini",81,NA,1142.833,35,"AveragePuttingDistanceAll3putts",2005
197,197,"Michael Long",72,NA,1106.167,34,"AveragePuttingDistanceAll3putts",2005
198,198,"Woody Austin",100,NA,1773.75,55,"AveragePuttingDistanceAll3putts",2005
199,199,"Mark Calcavecchia",92,NA,1400.083,44,"AveragePuttingDistanceAll3putts",2005
200,200,"Joe Ogilvie",103,NA,1389,44,"AveragePuttingDistanceAll3putts",2005
201,201,"Mark Brooks",72,NA,909.333,29,"AveragePuttingDistanceAll3putts",2005
202,202,"Tim Clark",92,NA,881.833,32,"AveragePuttingDistanceAll3putts",2005
