"Back9Par3ScoringAverage_RANKTHISWEEK_2011","Back9Par3ScoringAverage_RANKLASTWEEK_2011","Back9Par3ScoringAverage_PLAYERNAME_2011","Back9Par3ScoringAverage_ROUNDS_2011","Back9Par3ScoringAverage_AVG_2011","Back9Par3ScoringAverage_TOTALSTROKES_2011","Back9Par3ScoringAverage_TOTALHOLES_2011","stat_name","year"
142,142,"Daniel Summerhays",75,3.12,481,154,"Back9Par3ScoringAverage",2011
142,142,"Marc Turnesa",54,3.12,352,113,"Back9Par3ScoringAverage",2011
142,142,"Bo Van Pelt",92,3.12,564,181,"Back9Par3ScoringAverage",2011
151,151,"Alex Cejka",59,3.13,388,124,"Back9Par3ScoringAverage",2011
151,151,"Joe Durant",71,3.13,460,147,"Back9Par3ScoringAverage",2011
151,151,"Kevin Kisner",70,3.13,442,141,"Back9Par3ScoringAverage",2011
151,151,"Troy Matteson",91,3.13,585,187,"Back9Par3ScoringAverage",2011
151,151,"Chris Stroud",88,3.13,563,180,"Back9Par3ScoringAverage",2011
156,156,"JP Hayes",56,3.14,361,115,"Back9Par3ScoringAverage",2011
156,156,"Matt Jones",71,3.14,465,148,"Back9Par3ScoringAverage",2011
156,156,"Anthony Kim",72,3.14,433,138,"Back9Par3ScoringAverage",2011
156,156,"Davis Love III",70,3.14,440,140,"Back9Par3ScoringAverage",2011
156,156,"Graeme McDowell",50,3.14,283,90,"Back9Par3ScoringAverage",2011
156,156,"Phil Mickelson",79,3.14,483,154,"Back9Par3ScoringAverage",2011
156,156,"Nate Smith",66,3.14,417,133,"Back9Par3ScoringAverage",2011
156,156,"Camilo Villegas",69,3.14,427,136,"Back9Par3ScoringAverage",2011
164,164,"Nathan Green",81,3.15,520,165,"Back9Par3ScoringAverage",2011
164,164,"Kent Jones",76,3.15,491,156,"Back9Par3ScoringAverage",2011
164,164,"Marc Leishman",87,3.15,561,178,"Back9Par3ScoringAverage",2011
164,164,"Sean OHair",71,3.15,447,142,"Back9Par3ScoringAverage",2011
164,164,"Roland Thatcher",67,3.15,438,139,"Back9Par3ScoringAverage",2011
164,164,"Jhonattan Vegas",84,3.15,536,170,"Back9Par3ScoringAverage",2011
170,170,"Stuart Appleby",65,3.16,411,130,"Back9Par3ScoringAverage",2011
170,170,"Robert Garrigus",83,3.16,518,164,"Back9Par3ScoringAverage",2011
170,170,"Josh Teater",104,3.16,667,211,"Back9Par3ScoringAverage",2011
170,170,"Bubba Watson",85,3.16,502,159,"Back9Par3ScoringAverage",2011
174,174,"Matt Bettencourt",84,3.17,533,168,"Back9Par3ScoringAverage",2011
174,174,"Joseph Bramlett",73,3.17,469,148,"Back9Par3ScoringAverage",2011
174,174,"Harrison Frazar",58,3.17,380,120,"Back9Par3ScoringAverage",2011
177,177,"Rickie Fowler",84,3.18,515,162,"Back9Par3ScoringAverage",2011
177,177,"Tom Gillis",55,3.18,350,110,"Back9Par3ScoringAverage",2011
177,177,"Fabian Gomez",84,3.18,547,172,"Back9Par3ScoringAverage",2011
177,177,"Charley Hoffman",93,3.18,588,185,"Back9Par3ScoringAverage",2011
177,177,"Jeff Overton",92,3.18,585,184,"Back9Par3ScoringAverage",2011
182,182,"Rich Beem",53,3.19,348,109,"Back9Par3ScoringAverage",2011
182,182,"Robert Karlsson",61,3.19,376,118,"Back9Par3ScoringAverage",2011
182,182,"Alex Prugh",82,3.19,532,167,"Back9Par3ScoringAverage",2011
185,185,"Woody Austin",59,3.2,390,122,"Back9Par3ScoringAverage",2011
186,186,"Rocco Mediate",53,3.22,335,104,"Back9Par3ScoringAverage",2011
