"ScramblingAverageDistancetoHole_RANKTHISWEEK_2010","ScramblingAverageDistancetoHole_RANKLASTWEEK_2010","ScramblingAverageDistancetoHole_PLAYERNAME_2010","ScramblingAverageDistancetoHole_ROUNDS_2010","ScramblingAverageDistancetoHole_AVGDTP_2010","ScramblingAverageDistancetoHole_TOTALDISTANCEFEET_2010","ScramblingAverageDistancetoHole_ATTEMPTS_2010","stat_name","year"
59,59,"Bill Haas",87,NA,2945.167,364,"ScramblingAverageDistancetoHole",2010
59,59,"Matt Jones",89,NA,3493,433,"ScramblingAverageDistancetoHole",2010
59,59,"John Mallinger",78,NA,2540.333,314,"ScramblingAverageDistancetoHole",2010
59,59,"Ryan Moore",80,NA,2541.5,315,"ScramblingAverageDistancetoHole",2010
59,59,"Sean OHair",84,NA,2705.167,333,"ScramblingAverageDistancetoHole",2010
59,59,"Rod Pampling",77,NA,3291.75,408,"ScramblingAverageDistancetoHole",2010
59,59,"Aron Price",70,NA,2337.583,290,"ScramblingAverageDistancetoHole",2010
59,59,"Webb Simpson",98,NA,3888.5,480,"ScramblingAverageDistancetoHole",2010
70,70,"Kris Blanks",91,NA,2864.167,349,"ScramblingAverageDistancetoHole",2010
70,70,"Graham DeLaet",88,NA,2851.917,348,"ScramblingAverageDistancetoHole",2010
70,70,"JJ Henry",92,NA,3163.583,386,"ScramblingAverageDistancetoHole",2010
70,70,"Cliff Kresge",50,NA,1952.167,240,"ScramblingAverageDistancetoHole",2010
70,70,"Ian Poulter",55,NA,1685.583,207,"ScramblingAverageDistancetoHole",2010
75,75,"Briny Baird",87,NA,3136.583,381,"ScramblingAverageDistancetoHole",2010
75,75,"Michael Connell",89,NA,3316.5,404,"ScramblingAverageDistancetoHole",2010
75,75,"Jason Dufner",87,NA,3063.583,370,"ScramblingAverageDistancetoHole",2010
75,75,"Nathan Green",86,NA,3806.75,461,"ScramblingAverageDistancetoHole",2010
75,75,"Marc Leishman",87,NA,3081.667,375,"ScramblingAverageDistancetoHole",2010
75,75,"Will Ma Kenzie",72,NA,2809.083,341,"ScramblingAverageDistancetoHole",2010
75,75,"Pat Perez",90,NA,3229.583,393,"ScramblingAverageDistancetoHole",2010
75,75,"Josh Teater",101,NA,3786.833,458,"ScramblingAverageDistancetoHole",2010
75,75,"DJ Trahan",92,NA,3141.25,382,"ScramblingAverageDistancetoHole",2010
84,84,"Chad Campbell",95,NA,3269.167,394,"ScramblingAverageDistancetoHole",2010
84,84,"John Daly",63,NA,2132.833,255,"ScramblingAverageDistancetoHole",2010
84,84,"Jason Day",82,NA,3071.417,370,"ScramblingAverageDistancetoHole",2010
84,84,"Steve Elkington",74,NA,2642.583,318,"ScramblingAverageDistancetoHole",2010
84,84,"Ernie Els",72,NA,2389,287,"ScramblingAverageDistancetoHole",2010
84,84,"Sergio Garcia",58,NA,1540.417,185,"ScramblingAverageDistancetoHole",2010
84,84,"JP Hayes",79,NA,3132,375,"ScramblingAverageDistancetoHole",2010
84,84,"Bryce Molder",84,NA,3388.417,406,"ScramblingAverageDistancetoHole",2010
84,84,"Brenden Pappas",66,NA,2342.833,280,"ScramblingAverageDistancetoHole",2010
84,84,"Brett Quigley",96,NA,3400.583,410,"ScramblingAverageDistancetoHole",2010
84,84,"Adam Scott",70,NA,2165.083,260,"ScramblingAverageDistancetoHole",2010
84,84,"Jimmy Walker",82,NA,3037.833,364,"ScramblingAverageDistancetoHole",2010
96,96,"Joe Durant",67,NA,2201.917,262,"ScramblingAverageDistancetoHole",2010
96,96,"Spencer Levin",110,NA,3850.75,458,"ScramblingAverageDistancetoHole",2010
96,96,"Davis Love III",79,NA,2564.75,306,"ScramblingAverageDistancetoHole",2010
96,96,"David Lutterus",69,NA,2648.583,316,"ScramblingAverageDistancetoHole",2010
96,96,"Johnson Wagner",85,NA,2975.917,355,"ScramblingAverageDistancetoHole",2010
96,96,"Boo Weekley",88,NA,2922.5,347,"ScramblingAverageDistancetoHole",2010
102,102,"Rich Barcelo",70,NA,2686.75,316,"ScramblingAverageDistancetoHole",2010
102,102,"James Driscoll",78,NA,3230.167,380,"ScramblingAverageDistancetoHole",2010
102,102,"David Duval",71,NA,2430.833,286,"ScramblingAverageDistancetoHole",2010
102,102,"Justin Leonard",89,NA,3170.917,372,"ScramblingAverageDistancetoHole",2010
102,102,"John Senden",103,NA,3223.083,378,"ScramblingAverageDistancetoHole",2010
107,107,"Aaron Baddeley",94,NA,3903,454,"ScramblingAverageDistancetoHole",2010
107,107,"Ben Crane",85,NA,2905.5,339,"ScramblingAverageDistancetoHole",2010
107,107,"Martin Laird",91,NA,3308.583,384,"ScramblingAverageDistancetoHole",2010
107,107,"Kenny Perry",69,NA,2280.25,265,"ScramblingAverageDistancetoHole",2010
107,107,"Carl Pettersson",99,NA,3988.333,464,"ScramblingAverageDistancetoHole",2010
112,112,"Blake Adams",84,NA,3509.417,404,"ScramblingAverageDistancetoHole",2010
112,112,"Rickie Fowler",98,NA,3516.417,404,"ScramblingAverageDistancetoHole",2010
112,112,"Tim Herron",79,NA,3115.917,360,"ScramblingAverageDistancetoHole",2010
112,112,"Michael Letzig",84,NA,3449.25,398,"ScramblingAverageDistancetoHole",2010
112,112,"Jay Williamson",76,NA,2612.833,302,"ScramblingAverageDistancetoHole",2010
117,117,"Cameron Beckman",68,NA,2719.333,310,"ScramblingAverageDistancetoHole",2010
117,117,"Bob Estes",79,NA,3116.667,357,"ScramblingAverageDistancetoHole",2010
117,117,"Richard Johnson",90,NA,3217.083,366,"ScramblingAverageDistancetoHole",2010
117,117,"Rocco Mediate",71,NA,2514.667,288,"ScramblingAverageDistancetoHole",2010
121,121,"Craig Bowden",56,NA,2555.417,289,"ScramblingAverageDistancetoHole",2010
121,121,"Paul Goydos",78,NA,3139.583,354,"ScramblingAverageDistancetoHole",2010
121,121,"Steve Marino",81,NA,2964.333,337,"ScramblingAverageDistancetoHole",2010
121,121,"Scott McCarron",90,NA,4056.333,460,"ScramblingAverageDistancetoHole",2010
121,121,"Scott Verplank",74,NA,2968.5,336,"ScramblingAverageDistancetoHole",2010
126,126,"Matt Bettencourt",91,NA,3890.5,435,"ScramblingAverageDistancetoHole",2010
126,126,"Matt Every",60,NA,2624.5,293,"ScramblingAverageDistancetoHole",2010
126,126,"Martin Flores",75,NA,3189,359,"ScramblingAverageDistancetoHole",2010
126,126,"Skip Kendall",58,NA,2568.833,287,"ScramblingAverageDistancetoHole",2010
126,126,"Hunter Mahan",85,NA,3134.333,350,"ScramblingAverageDistancetoHole",2010
126,126,"Bubba Watson",77,NA,3058.167,342,"ScramblingAverageDistancetoHole",2010
126,126,"Brett Wetterich",54,NA,2408.833,270,"ScramblingAverageDistancetoHole",2010
133,133,"Jeff Gove",57,NA,1924.667,213,"ScramblingAverageDistancetoHole",2010
133,133,"Lee Janzen",77,NA,3325.583,368,"ScramblingAverageDistancetoHole",2010
133,133,"George McNeill",79,NA,3358.333,374,"ScramblingAverageDistancetoHole",2010
133,133,"DA Points",90,NA,3770.833,420,"ScramblingAverageDistancetoHole",2010
137,137,"Paul Casey",64,NA,2026.583,224,"ScramblingAverageDistancetoHole",2010
137,137,"Troy Matteson",84,NA,3162.917,347,"ScramblingAverageDistancetoHole",2010
139,139,"John Merrick",109,NA,3817.417,417,"ScramblingAverageDistancetoHole",2010
139,139,"James Nitties",92,NA,3927.333,429,"ScramblingAverageDistancetoHole",2010
139,139,"Chris Stroud",90,NA,3171.75,345,"ScramblingAverageDistancetoHole",2010
142,142,"Jason Bohn",84,NA,3467.083,376,"ScramblingAverageDistancetoHole",2010
142,142,"Chris Couch",66,NA,2958.333,320,"ScramblingAverageDistancetoHole",2010
142,142,"Jarrod Lyle",54,NA,2340.417,252,"ScramblingAverageDistancetoHole",2010
142,142,"Troy Merritt",86,NA,3881.75,418,"ScramblingAverageDistancetoHole",2010
142,142,"Vaughn Taylor",87,NA,3687,397,"ScramblingAverageDistancetoHole",2010
142,142,"Chris Tidland",77,NA,3520.167,379,"ScramblingAverageDistancetoHole",2010
142,142,"Cameron Tringale",55,NA,1869.333,202,"ScramblingAverageDistancetoHole",2010
149,149,"Angel Cabrera",64,NA,2508.917,269,"ScramblingAverageDistancetoHole",2010
149,149,"Brendon de Jonge",114,NA,3975.417,425,"ScramblingAverageDistancetoHole",2010
149,149,"Kevin Johnson",62,NA,2650.417,283,"ScramblingAverageDistancetoHole",2010
149,149,"Zach Johnson",93,NA,3680.75,395,"ScramblingAverageDistancetoHole",2010
149,149,"Jeff Overton",89,NA,3517.667,378,"ScramblingAverageDistancetoHole",2010
149,149,"Ryan Palmer",84,NA,3679,395,"ScramblingAverageDistancetoHole",2010
149,149,"Vance Veazey",58,NA,2520.667,269,"ScramblingAverageDistancetoHole",2010
156,156,"Mathew Goggin",85,NA,3404.833,360,"ScramblingAverageDistancetoHole",2010
156,156,"Brian Stuard",81,NA,3583.583,379,"ScramblingAverageDistancetoHole",2010
156,156,"Nick Watney",91,NA,3098.333,330,"ScramblingAverageDistancetoHole",2010
159,159,"Justin Bolli",55,NA,2209.083,233,"ScramblingAverageDistancetoHole",2010
159,159,"Derek Lamely",81,NA,3686.417,389,"ScramblingAverageDistancetoHole",2010
159,159,"Greg Owen",69,NA,2867.75,303,"ScramblingAverageDistancetoHole",2010
159,159,"Alex Prugh",88,NA,3698.333,390,"ScramblingAverageDistancetoHole",2010
159,159,"Jeff Quinney",91,NA,4134.167,437,"ScramblingAverageDistancetoHole",2010
159,159,"Kevin Stadler",86,NA,3488.917,367,"ScramblingAverageDistancetoHole",2010
159,159,"Kevin Streelman",90,NA,4040.167,426,"ScramblingAverageDistancetoHole",2010
159,159,"Roger Tambellini",77,NA,2847.833,301,"ScramblingAverageDistancetoHole",2010
159,159,"Steve Wheatcroft",74,NA,2829.417,297,"ScramblingAverageDistancetoHole",2010
168,168,"Jeff Maggert",76,NA,3285.833,342,"ScramblingAverageDistancetoHole",2010
169,169,"Mathias Gronberg",61,NA,2477.5,257,"ScramblingAverageDistancetoHole",2010
169,169,"Andres Romero",73,NA,3842.667,398,"ScramblingAverageDistancetoHole",2010
169,169,"Nicholas Thompson",88,NA,3951.75,410,"ScramblingAverageDistancetoHole",2010
169,169,"YE Yang",72,NA,2984.833,308,"ScramblingAverageDistancetoHole",2010
173,173,"Dustin Johnson",83,NA,3216.583,329,"ScramblingAverageDistancetoHole",2010
173,173,"Garth Mulroy",53,NA,1879.25,193,"ScramblingAverageDistancetoHole",2010
173,173,"Ted Purdy",86,NA,3995.583,411,"ScramblingAverageDistancetoHole",2010
173,173,"Chris Wilson",65,NA,2829.667,291,"ScramblingAverageDistancetoHole",2010
177,177,"Charles Warren",64,NA,2246.083,228,"ScramblingAverageDistancetoHole",2010
178,178,"Roland Thatcher",72,NA,3501.417,350,"ScramblingAverageDistancetoHole",2010
179,179,"Robert Allenby",76,NA,3072.833,305,"ScramblingAverageDistancetoHole",2010
179,179,"Scott Piercy",88,NA,4033.083,400,"ScramblingAverageDistancetoHole",2010
179,179,"Paul Stankowski",62,NA,2411.667,239,"ScramblingAverageDistancetoHole",2010
182,182,"Mark Calcavecchia",50,NA,1833.333,179,"ScramblingAverageDistancetoHole",2010
182,182,"Daniel Chopra",74,NA,4012.667,390,"ScramblingAverageDistancetoHole",2010
184,184,"Jerod Turner",54,NA,2732.5,265,"ScramblingAverageDistancetoHole",2010
185,185,"Andrew McLardy",52,NA,2423.417,233,"ScramblingAverageDistancetoHole",2010
185,185,"Joe Ogilvie",99,NA,4889.667,468,"ScramblingAverageDistancetoHole",2010
187,187,"Robert Garrigus",71,NA,3319.5,313,"ScramblingAverageDistancetoHole",2010
188,188,"Henrik Bjornstad",72,NA,3060.5,288,"ScramblingAverageDistancetoHole",2010
189,189,"Brad Faxon",58,NA,3187.667,296,"ScramblingAverageDistancetoHole",2010
190,190,"Greg Kraft",52,NA,2674.083,239,"ScramblingAverageDistancetoHole",2010
190,190,"Steve Lowery",67,NA,3504,313,"ScramblingAverageDistancetoHole",2010
192,192,"Brent Delahoussaye",57,NA,2911.25,250,"ScramblingAverageDistancetoHole",2010
