"Par4Performance_RANKTHISWEEK_2013","Par4Performance_RANKLASTWEEK_2013","Par4Performance_PLAYERNAME_2013","Par4Performance_ROUNDS_2013","Par4Performance_STATUS_2013","Par4Performance_PAR4AVG_2013","Par4Performance_TOTALPAR_2013","stat_name","year"
37,37,"Webb Simpson",92,25,4.03,3860,"Par4Performance",2013
39,39,"Roberto Castro",97,26,4.02,4168,"Par4Performance",2013
39,39,"Luke Donald",60,26,4.04,2504,"Par4Performance",2013
39,39,"Billy Horschel",96,26,4.03,4144,"Par4Performance",2013
39,39,"Bryce Molder",82,26,4.03,3448,"Par4Performance",2013
39,39,"Charl Schwartzel",69,26,4.03,2992,"Par4Performance",2013
44,44,"Brian Gay",79,27,4.03,3456,"Par4Performance",2013
45,45,"Vaughn Taylor",50,28,4.06,2004,"Par4Performance",2013
46,46,"KJ Choi",85,29,4.03,3640,"Par4Performance",2013
46,46,"Kevin Stadler",83,29,4.03,3408,"Par4Performance",2013
46,46,"Lee Westwood",70,29,4.04,3000,"Par4Performance",2013
49,49,"Harris English",95,30,4.03,4120,"Par4Performance",2013
49,49,"Ted Potter Jr",65,30,4.04,2684,"Par4Performance",2013
49,49,"Camilo Villegas",79,30,4.04,3240,"Par4Performance",2013
49,49,"Bubba Watson",76,30,4.04,3164,"Par4Performance",2013
53,53,"Jeff Overton",78,31,4.04,3348,"Par4Performance",2013
53,53,"Aaron Watkins",46,31,4.07,1896,"Par4Performance",2013
55,55,"Stuart Appleby",88,32,4.04,3608,"Par4Performance",2013
55,55,"Russell Henley",80,32,4.04,3408,"Par4Performance",2013
55,55,"DH Lee",65,32,4.05,2804,"Par4Performance",2013
55,55,"Jeff Maggert",63,32,4.05,2740,"Par4Performance",2013
55,55,"George McNeill",68,32,4.04,2968,"Par4Performance",2013
60,60,"William McGirt",75,33,4.04,3220,"Par4Performance",2013
61,61,"Cameron Percy",68,34,4.05,2860,"Par4Performance",2013
61,61,"Tag Ridings",69,34,4.05,2784,"Par4Performance",2013
63,63,"Tim Herron",45,35,4.07,1944,"Par4Performance",2013
63,63,"Rory McIlroy",56,35,4.06,2360,"Par4Performance",2013
63,63,"Dicky Pride",71,35,4.05,2904,"Par4Performance",2013
63,63,"Kevin Streelman",86,35,4.04,3736,"Par4Performance",2013
67,67,"John Rollins",77,36,4.05,3136,"Par4Performance",2013
68,68,"Jason Day",86,37,4.04,3456,"Par4Performance",2013
68,68,"Troy Matteson",68,37,4.05,2812,"Par4Performance",2013
68,68,"Rod Pampling",46,37,4.08,1792,"Par4Performance",2013
71,71,"Charlie Wi",75,38,4.05,3048,"Par4Performance",2013
72,72,"Kevin Chappell",80,39,4.05,3416,"Par4Performance",2013
72,72,"Pat Perez",69,39,4.05,2924,"Par4Performance",2013
72,72,"Ian Poulter",59,39,4.07,2348,"Par4Performance",2013
72,72,"Daniel Summerhays",83,39,4.04,3528,"Par4Performance",2013
76,76,"Justin Leonard",86,40,4.04,3696,"Par4Performance",2013
76,76,"Ryan Palmer",79,40,4.05,3448,"Par4Performance",2013
76,76,"Nicholas Thompson",99,40,4.04,4272,"Par4Performance",2013
79,79,"Steven Bowditch",67,42,4.06,2800,"Par4Performance",2013
79,79,"Nick Watney",88,42,4.05,3684,"Par4Performance",2013
81,81,"Rickie Fowler",75,43,4.05,3236,"Par4Performance",2013
81,81,"Graeme McDowell",53,43,4.08,2152,"Par4Performance",2013
83,83,"Fabian Gomez",65,44,4.06,2772,"Par4Performance",2013
83,83,"Brian Harman",89,44,4.05,3632,"Par4Performance",2013
83,83,"David Lingmerth",68,44,4.06,2900,"Par4Performance",2013
83,83,"Patrick Reed",83,44,4.05,3612,"Par4Performance",2013
83,83,"Darron Stiles",51,44,4.08,2120,"Par4Performance",2013
88,88,"Ben Crane",62,45,4.07,2540,"Par4Performance",2013
88,88,"John Merrick",79,45,4.05,3416,"Par4Performance",2013
88,88,"Cameron Tringale",80,45,4.05,3408,"Par4Performance",2013
91,91,"Brian Davis",91,46,4.05,3912,"Par4Performance",2013
91,91,"Vijay Singh",61,46,4.07,2640,"Par4Performance",2013
91,91,"Robert Streb",75,46,4.06,3072,"Par4Performance",2013
94,94,"Steve LeBrun",66,47,4.07,2648,"Par4Performance",2013
95,95,"Eric Meierdierks",48,48,4.1,1944,"Par4Performance",2013
95,95,"Andres Romero",63,48,4.08,2528,"Par4Performance",2013
95,95,"Boo Weekley",100,48,4.04,4368,"Par4Performance",2013
98,98,"David Lynn",70,49,4.07,2944,"Par4Performance",2013
98,98,"Bo Van Pelt",72,49,4.07,3004,"Par4Performance",2013
100,100,"Jason Bohn",70,50,4.07,3008,"Par4Performance",2013
100,100,"Angel Cabrera",73,50,4.06,3160,"Par4Performance",2013
100,100,"Brendan Steele",86,50,4.06,3520,"Par4Performance",2013
100,100,"Brian Stuard",78,50,4.06,3176,"Par4Performance",2013
104,104,"Ben Curtis",59,52,4.08,2476,"Par4Performance",2013
104,104,"Marc Leishman",77,52,4.06,3388,"Par4Performance",2013
104,104,"Lee Williams",62,52,4.08,2564,"Par4Performance",2013
107,107,"Richard Lee",81,53,4.07,3256,"Par4Performance",2013
108,108,"Jonas Blixt",76,54,4.06,3336,"Par4Performance",2013
108,108,"Ken Duke",87,54,4.06,3792,"Par4Performance",2013
108,108,"Brad Fritsch",81,54,4.07,3304,"Par4Performance",2013
111,111,"Gary Woodland",94,55,4.06,3900,"Par4Performance",2013
112,112,"Ricky Barnes",74,56,4.07,3020,"Par4Performance",2013
112,112,"Robert Garrigus",69,56,4.08,2744,"Par4Performance",2013
112,112,"Ryan Moore",72,56,4.07,3100,"Par4Performance",2013
115,115,"Charlie Beljan",62,57,4.09,2664,"Par4Performance",2013
115,115,"Scott Brown",65,57,4.08,2744,"Par4Performance",2013
115,115,"JJ Henry",83,57,4.06,3508,"Par4Performance",2013
115,115,"Jim Herman",59,57,4.1,2400,"Par4Performance",2013
115,115,"Justin Hicks",79,57,4.07,3216,"Par4Performance",2013
115,115,"Jin Park",52,57,4.11,2136,"Par4Performance",2013
115,115,"Josh Teater",86,57,4.07,3500,"Par4Performance",2013
122,122,"Stephen Ames",49,58,4.11,2128,"Par4Performance",2013
122,122,"Tim Clark",64,58,4.09,2696,"Par4Performance",2013
122,122,"Bobby Gates",49,58,4.12,1932,"Par4Performance",2013
122,122,"Tom Gillis",69,58,4.08,2840,"Par4Performance",2013
122,122,"Shawn Stefani",63,58,4.08,2736,"Par4Performance",2013
127,127,"Stewart Cink",71,59,4.08,3048,"Par4Performance",2013
127,127,"Nicolas Colsaerts",50,59,4.11,2060,"Par4Performance",2013
127,127,"Charley Hoffman",84,59,4.07,3600,"Par4Performance",2013
130,130,"Scott Gardiner",61,60,4.1,2520,"Par4Performance",2013
130,130,"Padraig Harrington",52,60,4.11,2160,"Par4Performance",2013
130,130,"Dustin Johnson",71,60,4.08,3076,"Par4Performance",2013
130,130,"Jason Kokrak",78,60,4.07,3352,"Par4Performance",2013
130,130,"Mike Weir",60,60,4.1,2480,"Par4Performance",2013
135,135,"Ben Kohles",75,61,4.08,3032,"Par4Performance",2013
136,136,"Derek Ernst",58,62,4.1,2512,"Par4Performance",2013
136,136,"Brandt Jobe",62,62,4.1,2528,"Par4Performance",2013
138,138,"James Hahn",78,63,4.08,3136,"Par4Performance",2013
138,138,"Seung Yul Noh",71,63,4.09,2864,"Par4Performance",2013
138,138,"Greg Owen",73,63,4.08,3064,"Par4Performance",2013
141,141,"Chad Campbell",78,64,4.08,3288,"Par4Performance",2013
141,141,"Greg Chalmers",77,64,4.08,3108,"Par4Performance",2013
141,141,"Ernie Els",63,64,4.09,2704,"Par4Performance",2013
141,141,"Peter Hanson",45,64,4.13,1920,"Par4Performance",2013
141,141,"Robert Karlsson",56,64,4.11,2248,"Par4Performance",2013
141,141,"Andrew Svoboda",46,64,4.13,1912,"Par4Performance",2013
141,141,"Johnson Wagner",64,64,4.1,2580,"Par4Performance",2013
148,148,"Henrik Norlander",70,66,4.09,2924,"Par4Performance",2013
149,149,"Trevor Immelman",73,67,4.09,2936,"Par4Performance",2013
149,149,"Martin Laird",68,67,4.09,2888,"Par4Performance",2013
151,151,"Sangmoon Bae",83,68,4.08,3600,"Par4Performance",2013
152,152,"Robert Allenby",58,70,4.12,2384,"Par4Performance",2013
152,152,"Will Claxton",67,70,4.1,2696,"Par4Performance",2013
152,152,"Luke Guthrie",82,70,4.08,3512,"Par4Performance",2013
152,152,"Geoff Ogilvy",57,70,4.12,2408,"Par4Performance",2013
156,156,"Martin Kaymer",61,71,4.11,2576,"Par4Performance",2013
157,157,"Justin Bolli",59,72,4.12,2344,"Par4Performance",2013
157,157,"Ryo Ishikawa",72,72,4.1,3008,"Par4Performance",2013
157,157,"Alistair Presnell",59,72,4.12,2448,"Par4Performance",2013
160,160,"John Senden",79,73,4.09,3344,"Par4Performance",2013
160,160,"Casey Wittenberg",72,73,4.1,3008,"Par4Performance",2013
162,162,"Scott Stallings",79,74,4.09,3436,"Par4Performance",2013
163,163,"Doug LaBelle II",72,75,4.1,3028,"Par4Performance",2013
164,164,"Aaron Baddeley",68,76,4.11,2776,"Par4Performance",2013
165,165,"John Huh",88,77,4.08,3836,"Par4Performance",2013
165,165,"YE Yang",56,77,4.12,2472,"Par4Performance",2013
167,167,"Scott Langley",79,79,4.1,3224,"Par4Performance",2013
167,167,"DA Points",87,79,4.08,3752,"Par4Performance",2013
169,169,"Bud Cauley",67,80,4.12,2700,"Par4Performance",2013
169,169,"David Mathis",71,80,4.11,2900,"Par4Performance",2013
169,169,"Michael Thompson",66,80,4.11,2880,"Par4Performance",2013
172,172,"Lucas Glover",65,81,4.12,2756,"Par4Performance",2013
173,173,"Michael Bradley",56,83,4.15,2216,"Par4Performance",2013
173,173,"Scott Piercy",78,83,4.1,3284,"Par4Performance",2013
175,175,"Tommy Gainey",84,88,4.1,3680,"Par4Performance",2013
176,176,"Luke List",65,90,4.14,2580,"Par4Performance",2013
177,177,"Carl Pettersson",82,91,4.1,3480,"Par4Performance",2013
178,178,"Colt Knost",69,98,4.14,2776,"Par4Performance",2013
179,179,"Sean OHair",56,102,4.17,2388,"Par4Performance",2013
180,180,"Kyle Stanley",71,106,4.14,3068,"Par4Performance",2013
