"Top10FinalRoundPerformance_RANKTHISWEEK_2009","Top10FinalRoundPerformance_RANKLASTWEEK_2009","Top10FinalRoundPerformance_PLAYERNAME_2009","Top10FinalRoundPerformance_EVENTS_2009","Top10FinalRoundPerformance_PctTIMESIMPROVED_2009","Top10FinalRoundPerformance_OFTIMESIMPROVED_2009","stat_name","year"
39,39,"Camilo Villegas",21,66.7,2,"Top10FinalRoundPerformance",2009
39,39,"Mark Wilson",28,66.7,2,"Top10FinalRoundPerformance",2009
39,39,"YE Yang",23,66.7,2,"Top10FinalRoundPerformance",2009
52,52,"Paul Goydos",25,60,3,"Top10FinalRoundPerformance",2009
52,52,"Dustin Johnson",25,60,3,"Top10FinalRoundPerformance",2009
52,52,"Anthony Kim",22,60,3,"Top10FinalRoundPerformance",2009
52,52,"John Rollins",27,60,3,"Top10FinalRoundPerformance",2009
56,56,"Jim Furyk",23,57.1,4,"Top10FinalRoundPerformance",2009
56,56,"Justin Leonard",26,57.1,4,"Top10FinalRoundPerformance",2009
56,56,"Sean OHair",23,57.1,4,"Top10FinalRoundPerformance",2009
56,56,"Kenny Perry",24,57.1,4,"Top10FinalRoundPerformance",2009
60,60,"Zach Johnson",26,55.6,5,"Top10FinalRoundPerformance",2009
61,61,"Michael Allen",22,50,1,"Top10FinalRoundPerformance",2009
61,61,"Woody Austin",24,50,2,"Top10FinalRoundPerformance",2009
61,61,"Jason Bohn",25,50,1,"Top10FinalRoundPerformance",2009
61,61,"Angel Cabrera",17,50,2,"Top10FinalRoundPerformance",2009
61,61,"KJ Choi",22,50,1,"Top10FinalRoundPerformance",2009
61,61,"Retief Goosen",20,50,4,"Top10FinalRoundPerformance",2009
61,61,"Nathan Green",30,50,1,"Top10FinalRoundPerformance",2009
61,61,"Padraig Harrington",20,50,4,"Top10FinalRoundPerformance",2009
61,61,"Bob Heintz",20,50,1,"Top10FinalRoundPerformance",2009
61,61,"Richard Johnson",26,50,1,"Top10FinalRoundPerformance",2009
61,61,"Jerry Kelly",26,50,3,"Top10FinalRoundPerformance",2009
61,61,"Matt Kuchar",24,50,3,"Top10FinalRoundPerformance",2009
61,61,"Davis Love III",27,50,2,"Top10FinalRoundPerformance",2009
61,61,"Will Ma Kenzie",24,50,1,"Top10FinalRoundPerformance",2009
61,61,"Bryce Molder",21,50,2,"Top10FinalRoundPerformance",2009
61,61,"Ryan Moore",27,50,3,"Top10FinalRoundPerformance",2009
61,61,"James Nitties",27,50,1,"Top10FinalRoundPerformance",2009
61,61,"Nick OHern",27,50,1,"Top10FinalRoundPerformance",2009
61,61,"DA Points",29,50,1,"Top10FinalRoundPerformance",2009
61,61,"Ian Poulter",17,50,2,"Top10FinalRoundPerformance",2009
61,61,"Rory Sabbatini",25,50,2,"Top10FinalRoundPerformance",2009
61,61,"Brandt Snedeker",26,50,2,"Top10FinalRoundPerformance",2009
61,61,"Kevin Stadler",20,50,1,"Top10FinalRoundPerformance",2009
61,61,"Nicholas Thompson",31,50,1,"Top10FinalRoundPerformance",2009
61,61,"Scott Verplank",24,50,2,"Top10FinalRoundPerformance",2009
61,61,"Charlie Wi",28,50,2,"Top10FinalRoundPerformance",2009
87,87,"Luke Donald",21,40,2,"Top10FinalRoundPerformance",2009
87,87,"Freddie Jacobson",25,40,2,"Top10FinalRoundPerformance",2009
87,87,"George McNeill",26,40,2,"Top10FinalRoundPerformance",2009
90,90,"Stephen Ames",23,33.3,1,"Top10FinalRoundPerformance",2009
90,90,"Matt Bettencourt",31,33.3,1,"Top10FinalRoundPerformance",2009
90,90,"Stewart Cink",22,33.3,1,"Top10FinalRoundPerformance",2009
90,90,"Ernie Els",19,33.3,1,"Top10FinalRoundPerformance",2009
90,90,"Bill Haas",29,33.3,1,"Top10FinalRoundPerformance",2009
90,90,"Todd Hamilton",29,33.3,1,"Top10FinalRoundPerformance",2009
90,90,"Charley Hoffman",27,33.3,2,"Top10FinalRoundPerformance",2009
90,90,"Lee Janzen",23,33.3,1,"Top10FinalRoundPerformance",2009
90,90,"Steve Marino",29,33.3,2,"Top10FinalRoundPerformance",2009
90,90,"Troy Matteson",30,33.3,1,"Top10FinalRoundPerformance",2009
90,90,"John Merrick",28,33.3,1,"Top10FinalRoundPerformance",2009
90,90,"Joe Ogilvie",29,33.3,1,"Top10FinalRoundPerformance",2009
90,90,"Greg Owen",30,33.3,1,"Top10FinalRoundPerformance",2009
90,90,"John Senden",29,33.3,2,"Top10FinalRoundPerformance",2009
90,90,"Mike Weir",24,33.3,1,"Top10FinalRoundPerformance",2009
105,105,"Briny Baird",28,25,1,"Top10FinalRoundPerformance",2009
105,105,"Rod Pampling",23,25,1,"Top10FinalRoundPerformance",2009
105,105,"Webb Simpson",30,25,1,"Top10FinalRoundPerformance",2009
105,105,"Vaughn Taylor",28,25,1,"Top10FinalRoundPerformance",2009
105,105,"Bo Van Pelt",30,25,1,"Top10FinalRoundPerformance",2009
105,105,"Bubba Watson",24,25,1,"Top10FinalRoundPerformance",2009
111,111,"Jonathan Byrd",25,20,1,"Top10FinalRoundPerformance",2009
111,111,"Geoff Ogilvy",20,20,1,"Top10FinalRoundPerformance",2009
113,113,"Stuart Appleby",25,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Aaron Baddeley",23,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Cameron Beckman",26,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Rich Beem",26,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Mark Brooks",17,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Alex Cejka",25,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Glen Day",26,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Brendon de Jonge",29,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Joe Durant",20,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Bob Estes",23,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Steve Flesch",27,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Robert Garrigus",25,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Jason Gore",24,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Ryuji Imada",25,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Kent Jones",24,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Colt Knost",24,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Cliff Kresge",28,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Tom Lehman",16,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Michael Letzig",28,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Jarrod Lyle",21,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Jeff Maggert",28,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Scott McCarron",27,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Rocco Mediate",22,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Jeff Overton",28,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Carl Pettersson",29,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Scott Piercy",28,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Aron Price",27,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Ted Purdy",30,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Chez Reavie",27,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Tag Ridings",16,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Chris Riley",22,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Vijay Singh",21,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Scott Sterling",16,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Darron Stiles",20,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Kevin Streelman",29,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Chris Stroud",28,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Kevin Sutherland",27,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Peter Tomasulo",25,0,NA,"Top10FinalRoundPerformance",2009
113,113,"DJ Trahan",30,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Johnson Wagner",26,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Jimmy Walker",24,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Charles Warren",20,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Boo Weekley",22,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Matt Weibring",22,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Jay Williamson",22,0,NA,"Top10FinalRoundPerformance",2009
113,113,"Casey Wittenberg",25,0,NA,"Top10FinalRoundPerformance",2009
