"PuttingRating_RANKTHISWEEK_2010","PuttingRating_RANKLASTWEEK_2010","PuttingRating_PLAYERNAME_2010","PuttingRating_EVENTS_2010","PuttingRating_RATING_2010","stat_name","year"
44,44,"Gonzalo Fdez Castano",1,8.1,"PuttingRating",2010
44,44,"Retief Goosen",13,8.1,"PuttingRating",2010
44,44,"Nathan Green",15,8.1,"PuttingRating",2010
44,44,"Adam Hadwin",1,8.1,"PuttingRating",2010
44,44,"Charley Hoffman",17,8.1,"PuttingRating",2010
44,44,"Charles Howell III",21,8.1,"PuttingRating",2010
44,44,"Freddie Jacobson",16,8.1,"PuttingRating",2010
44,44,"Thongchai Jaidee",2,8.1,"PuttingRating",2010
44,44,"Kevin Johnson",3,8.1,"PuttingRating",2010
44,44,"Steve Marino",14,8.1,"PuttingRating",2010
44,44,"Joe Ogilvie",15,8.1,"PuttingRating",2010
44,44,"Jeff Overton",15,8.1,"PuttingRating",2010
44,44,"Pat Perez",18,8.1,"PuttingRating",2010
44,44,"Jeff Quinney",15,8.1,"PuttingRating",2010
44,44,"Justin Rose",16,8.1,"PuttingRating",2010
44,44,"Charl Schwartzel",4,8.1,"PuttingRating",2010
44,44,"Michael Sim",12,8.1,"PuttingRating",2010
44,44,"Webb Simpson",17,8.1,"PuttingRating",2010
44,44,"David Toms",15,8.1,"PuttingRating",2010
44,44,"Kirk Triplett",5,8.1,"PuttingRating",2010
44,44,"Jimmy Walker",11,8.1,"PuttingRating",2010
44,44,"Charlie Wi",20,8.1,"PuttingRating",2010
68,68,"Michael Allen",8,8,"PuttingRating",2010
68,68,"Justin Bolli",2,8,"PuttingRating",2010
68,68,"Mark Brooks",3,8,"PuttingRating",2010
68,68,"Kevin Chappell",1,8,"PuttingRating",2010
68,68,"Daniel Chopra",8,8,"PuttingRating",2010
68,68,"Tim Clark",17,8,"PuttingRating",2010
68,68,"Rhys Davies",1,8,"PuttingRating",2010
68,68,"Brian Davis",17,8,"PuttingRating",2010
68,68,"James Driscoll",12,8,"PuttingRating",2010
68,68,"David Duval",9,8,"PuttingRating",2010
68,68,"Ernie Els",13,8,"PuttingRating",2010
68,68,"Steve Flesch",11,8,"PuttingRating",2010
68,68,"Tom Gillis",21,8,"PuttingRating",2010
68,68,"Lucas Glover",12,8,"PuttingRating",2010
68,68,"Paul Goydos",14,8,"PuttingRating",2010
68,68,"Alex Hamilton",1,8,"PuttingRating",2010
68,68,"JP Hayes",13,8,"PuttingRating",2010
68,68,"Yuta Ikeda",3,8,"PuttingRating",2010
68,68,"Lee Janzen",11,8,"PuttingRating",2010
68,68,"Matt Jones",17,8,"PuttingRating",2010
68,68,"Jeff Klauk",5,8,"PuttingRating",2010
68,68,"Derek Lamely",11,8,"PuttingRating",2010
68,68,"Bryce Molder",14,8,"PuttingRating",2010
68,68,"Ryan Moore",12,8,"PuttingRating",2010
68,68,"Kevin Na",18,8,"PuttingRating",2010
68,68,"James Nitties",14,8,"PuttingRating",2010
68,68,"Alexander Noren",1,8,"PuttingRating",2010
68,68,"Ryan Palmer",13,8,"PuttingRating",2010
68,68,"Jesper Parnevik",1,8,"PuttingRating",2010
68,68,"Alex Prugh",15,8,"PuttingRating",2010
68,68,"Chris Riley",11,8,"PuttingRating",2010
68,68,"Jeev Milkha Singh",9,8,"PuttingRating",2010
68,68,"Steve Stricker",14,8,"PuttingRating",2010
68,68,"Scott Verplank",12,8,"PuttingRating",2010
102,102,"Robert Allenby",14,7.9,"PuttingRating",2010
102,102,"Stuart Appleby",17,7.9,"PuttingRating",2010
102,102,"Woody Austin",15,7.9,"PuttingRating",2010
102,102,"Paul Casey",10,7.9,"PuttingRating",2010
102,102,"Michael Connell",17,7.9,"PuttingRating",2010
102,102,"Bob Estes",12,7.9,"PuttingRating",2010
102,102,"Matt Every",11,7.9,"PuttingRating",2010
102,102,"Rickie Fowler",18,7.9,"PuttingRating",2010
102,102,"Jim Furyk",15,7.9,"PuttingRating",2010
102,102,"Anders Hansen",1,7.9,"PuttingRating",2010
102,102,"Bob Heintz",3,7.9,"PuttingRating",2010
102,102,"Mark Hensby",7,7.9,"PuttingRating",2010
102,102,"John Huston",2,7.9,"PuttingRating",2010
102,102,"Anthony Kim",8,7.9,"PuttingRating",2010
102,102,"Greg Kraft",2,7.9,"PuttingRating",2010
102,102,"Marc Leishman",15,7.9,"PuttingRating",2010
102,102,"Steve Lowery",5,7.9,"PuttingRating",2010
102,102,"John Mallinger",9,7.9,"PuttingRating",2010
102,102,"Scott McCarron",15,7.9,"PuttingRating",2010
102,102,"Shaun Micheel",10,7.9,"PuttingRating",2010
102,102,"Phil Mickelson",14,7.9,"PuttingRating",2010
102,102,"Geoff Ogilvy",11,7.9,"PuttingRating",2010
102,102,"Rod Pampling",12,7.9,"PuttingRating",2010
102,102,"Brenden Pappas",8,7.9,"PuttingRating",2010
102,102,"Tom Pernice Jr",11,7.9,"PuttingRating",2010
102,102,"Tim Petrovic",19,7.9,"PuttingRating",2010
102,102,"Alistair Presnell",1,7.9,"PuttingRating",2010
102,102,"Rory Sabbatini",13,7.9,"PuttingRating",2010
102,102,"Paul Stankowski",11,7.9,"PuttingRating",2010
102,102,"Brian Stuard",10,7.9,"PuttingRating",2010
102,102,"Jerod Turner",5,7.9,"PuttingRating",2010
102,102,"Bo Van Pelt",20,7.9,"PuttingRating",2010
102,102,"Nick Watney",17,7.9,"PuttingRating",2010
102,102,"Dean Wilson",8,7.9,"PuttingRating",2010
136,136,"Stephen Ames",16,7.8,"PuttingRating",2010
136,136,"Arjun Atwal",10,7.8,"PuttingRating",2010
136,136,"Cameron Beckman",6,7.8,"PuttingRating",2010
136,136,"Craig Bowden",7,7.8,"PuttingRating",2010
136,136,"Ben Crane",16,7.8,"PuttingRating",2010
136,136,"Ben Curtis",13,7.8,"PuttingRating",2010
136,136,"Jason Day",16,7.8,"PuttingRating",2010
136,136,"Brendon de Jonge",20,7.8,"PuttingRating",2010
136,136,"Brent Delahoussaye",6,7.8,"PuttingRating",2010
136,136,"Chris DiMarco",18,7.8,"PuttingRating",2010
136,136,"Steve Elkington",13,7.8,"PuttingRating",2010
136,136,"Jason Gore",3,7.8,"PuttingRating",2010
136,136,"JB Holmes",22,7.8,"PuttingRating",2010
136,136,"Richard Johnson",14,7.8,"PuttingRating",2010
136,136,"Dustin Johnson",15,7.8,"PuttingRating",2010
136,136,"Spencer Levin",22,7.8,"PuttingRating",2010
136,136,"Jarrod Lyle",7,7.8,"PuttingRating",2010
136,136,"Jeff Maggert",9,7.8,"PuttingRating",2010
136,136,"Graeme McDowell",4,7.8,"PuttingRating",2010
136,136,"Nick OHern",5,7.8,"PuttingRating",2010
136,136,"Scott Piercy",15,7.8,"PuttingRating",2010
136,136,"Ted Purdy",11,7.8,"PuttingRating",2010
136,136,"Michael Putnam",1,7.8,"PuttingRating",2010
136,136,"Alvaro Quiros",4,7.8,"PuttingRating",2010
136,136,"Kevin Stadler",13,7.8,"PuttingRating",2010
136,136,"Kevin Streelman",16,7.8,"PuttingRating",2010
136,136,"Chris Tidland",13,7.8,"PuttingRating",2010
136,136,"Tim Wilkinson",4,7.8,"PuttingRating",2010
136,136,"YE Yang",13,7.8,"PuttingRating",2010
165,165,"Blake Adams",15,7.7,"PuttingRating",2010
165,165,"Steve Allan",1,7.7,"PuttingRating",2010
165,165,"Byeong Hun An",1,7.7,"PuttingRating",2010
165,165,"Ricky Barnes",19,7.7,"PuttingRating",2010
165,165,"Rich Beem",3,7.7,"PuttingRating",2010
165,165,"Chad Campbell",17,7.7,"PuttingRating",2010
165,165,"Jim Carter",2,7.7,"PuttingRating",2010
165,165,"Marco Dawson",3,7.7,"PuttingRating",2010
165,165,"Robert Garrigus",13,7.7,"PuttingRating",2010
165,165,"Todd Hamilton",3,7.7,"PuttingRating",2010
165,165,"Tim Herron",14,7.7,"PuttingRating",2010
165,165,"Ryo Ishikawa",3,7.7,"PuttingRating",2010
165,165,"Miguel Angel Jimenez",2,7.7,"PuttingRating",2010
165,165,"Skip Kendall",9,7.7,"PuttingRating",2010
165,165,"Michael Letzig",16,7.7,"PuttingRating",2010
165,165,"David Lutterus",7,7.7,"PuttingRating",2010
165,165,"Parker McLachlin",3,7.7,"PuttingRating",2010
165,165,"Andrew McLardy",5,7.7,"PuttingRating",2010
165,165,"Francesco Molinari",3,7.7,"PuttingRating",2010
165,165,"Cameron Percy",10,7.7,"PuttingRating",2010
165,165,"Aron Price",12,7.7,"PuttingRating",2010
165,165,"Alexandre Rocha",1,7.7,"PuttingRating",2010
165,165,"Andres Romero",15,7.7,"PuttingRating",2010
165,165,"Kyle Stanley",1,7.7,"PuttingRating",2010
165,165,"Vaughn Taylor",17,7.7,"PuttingRating",2010
165,165,"Johnson Wagner",12,7.7,"PuttingRating",2010
165,165,"Lee Westwood",6,7.7,"PuttingRating",2010
165,165,"Brett Wetterich",11,7.7,"PuttingRating",2010
165,165,"Jay Williamson",11,7.7,"PuttingRating",2010
194,194,"Jonathan Byrd",16,7.6,"PuttingRating",2010
194,194,"Angel Cabrera",11,7.6,"PuttingRating",2010
194,194,"Mark Calcavecchia",5,7.6,"PuttingRating",2010
194,194,"KJ Choi",15,7.6,"PuttingRating",2010
194,194,"Stewart Cink",15,7.6,"PuttingRating",2010
194,194,"Benjamin Fox",2,7.6,"PuttingRating",2010
194,194,"Bill Haas",17,7.6,"PuttingRating",2010
194,194,"Will Ma Kenzie",13,7.6,"PuttingRating",2010
194,194,"Hunter Mahan",15,7.6,"PuttingRating",2010
194,194,"Rory McIlroy",9,7.6,"PuttingRating",2010
194,194,"Edoardo Molinari",3,7.6,"PuttingRating",2010
194,194,"Sean OHair",13,7.6,"PuttingRating",2010
194,194,"Louis Oosthuizen",1,7.6,"PuttingRating",2010
194,194,"Ian Poulter",7,7.6,"PuttingRating",2010
194,194,"Chris Rogers",1,7.6,"PuttingRating",2010
194,194,"Heath Slocum",19,7.6,"PuttingRating",2010
194,194,"Henrik Stenson",6,7.6,"PuttingRating",2010
194,194,"Josh Teater",19,7.6,"PuttingRating",2010
194,194,"Roland Thatcher",10,7.6,"PuttingRating",2010
194,194,"Cameron Tringale",4,7.6,"PuttingRating",2010
194,194,"Omar Uresti",8,7.6,"PuttingRating",2010
194,194,"Bubba Watson",15,7.6,"PuttingRating",2010
194,194,"Drew Weaver",1,7.6,"PuttingRating",2010
194,194,"Garrett Willis",14,7.6,"PuttingRating",2010
218,218,"Briny Baird",14,7.5,"PuttingRating",2010
218,218,"Glen Day",5,7.5,"PuttingRating",2010
218,218,"Fred Funk",3,7.5,"PuttingRating",2010
218,218,"Peter Hanson",3,7.5,"PuttingRating",2010
218,218,"Trevor Immelman",6,7.5,"PuttingRating",2010
218,218,"Robert Karlsson",5,7.5,"PuttingRating",2010
218,218,"Martin Kaymer",3,7.5,"PuttingRating",2010
218,218,"Jerry Kelly",18,7.5,"PuttingRating",2010
218,218,"Chris Kirk",1,7.5,"PuttingRating",2010
218,218,"Soren Kjeldsen",2,7.5,"PuttingRating",2010
218,218,"Martin Laird",17,7.5,"PuttingRating",2010
218,218,"Davis Love III",13,7.5,"PuttingRating",2010
218,218,"Bill Lunde",9,7.5,"PuttingRating",2010
218,218,"Katsumasa Miyamoto",1,7.5,"PuttingRating",2010
218,218,"Garth Mulroy",6,7.5,"PuttingRating",2010
218,218,"Ryuichi Oda",1,7.5,"PuttingRating",2010
218,218,"DA Points",14,7.5,"PuttingRating",2010
218,218,"John Rollins",14,7.5,"PuttingRating",2010
218,218,"Warren Schutte",1,7.5,"PuttingRating",2010
218,218,"Chris Stroud",13,7.5,"PuttingRating",2010
218,218,"DJ Trahan",17,7.5,"PuttingRating",2010
218,218,"Camilo Villegas",13,7.5,"PuttingRating",2010
218,218,"Charles Warren",10,7.5,"PuttingRating",2010
218,218,"Mark Wilson",14,7.5,"PuttingRating",2010
218,218,"Gary Woodland",3,7.5,"PuttingRating",2010
243,243,"Henrik Bjornstad",8,7.4,"PuttingRating",2010
243,243,"Alex Cejka",11,7.4,"PuttingRating",2010
243,243,"John Daly",7,7.4,"PuttingRating",2010
243,243,"Graham DeLaet",14,7.4,"PuttingRating",2010
243,243,"Joe Durant",13,7.4,"PuttingRating",2010
243,243,"Sergio Garcia",9,7.4,"PuttingRating",2010
243,243,"Mathew Goggin",13,7.4,"PuttingRating",2010
243,243,"Mathias Gronberg",7,7.4,"PuttingRating",2010
243,243,"JJ Henry",16,7.4,"PuttingRating",2010
243,243,"Cliff Kresge",8,7.4,"PuttingRating",2010
243,243,"Tom Lehman",4,7.4,"PuttingRating",2010
243,243,"Brock Mackenzie",1,7.4,"PuttingRating",2010
243,243,"Rocco Mediate",10,7.4,"PuttingRating",2010
243,243,"Brett Quigley",19,7.4,"PuttingRating",2010
243,243,"Jason Schultz",1,7.4,"PuttingRating",2010
243,243,"Adam Scott",12,7.4,"PuttingRating",2010
243,243,"Vijay Singh",12,7.4,"PuttingRating",2010
243,243,"Oliver Wilson",4,7.4,"PuttingRating",2010
243,243,"Casey Wittenberg",1,7.4,"PuttingRating",2010
262,262,"Kris Blanks",13,7.3,"PuttingRating",2010
262,262,"Michael Bradley",13,7.3,"PuttingRating",2010
262,262,"Fred Couples",3,7.3,"PuttingRating",2010
262,262,"Troy Matteson",13,7.3,"PuttingRating",2010
262,262,"John Merrick",21,7.3,"PuttingRating",2010
262,262,"Colin Montgomerie",1,7.3,"PuttingRating",2010
262,262,"Jerry Richardson Jr",1,7.3,"PuttingRating",2010
262,262,"John Senden",20,7.3,"PuttingRating",2010
262,262,"Nicholas Thompson",12,7.3,"PuttingRating",2010
262,262,"Marc Turnesa",1,7.3,"PuttingRating",2010
262,262,"Matt Weibring",3,7.3,"PuttingRating",2010
273,273,"Guy Boros",2,7.2,"PuttingRating",2010
273,273,"Gregory Bourdy",1,7.2,"PuttingRating",2010
273,273,"Jason Dufner",15,7.2,"PuttingRating",2010
273,273,"Harrison Frazar",4,7.2,"PuttingRating",2010
273,273,"Jeff Gove",4,7.2,"PuttingRating",2010
273,273,"Braxton Marquez",1,7.2,"PuttingRating",2010
273,273,"Ross McGowan",2,7.2,"PuttingRating",2010
273,273,"Jon Mills",1,7.2,"PuttingRating",2010
273,273,"Greg Owen",9,7.2,"PuttingRating",2010
273,273,"Kenny Perry",13,7.2,"PuttingRating",2010
273,273,"Kevin Sutherland",17,7.2,"PuttingRating",2010
273,273,"Boo Weekley",14,7.2,"PuttingRating",2010
285,285,"Craig Barlow",4,7.1,"PuttingRating",2010
285,285,"Soren Hansen",2,7.1,"PuttingRating",2010
285,285,"Len Mattiace",1,7.1,"PuttingRating",2010
285,285,"Billy Mayfair",11,7.1,"PuttingRating",2010
285,285,"Vance Veazey",5,7.1,"PuttingRating",2010
290,290,"Brad Adamonis",1,7,"PuttingRating",2010
290,290,"Jeff Burns",1,7,"PuttingRating",2010
290,290,"Billy Hurley III",1,7,"PuttingRating",2010
290,290,"Hennie Otto",1,7,"PuttingRating",2010
290,290,"Chez Reavie",5,7,"PuttingRating",2010
290,290,"Phil Schmitt",1,7,"PuttingRating",2010
290,290,"Mike Small",2,7,"PuttingRating",2010
290,290,"Roger Tambellini",10,7,"PuttingRating",2010
298,298,"Tommy Armour III",1,6.9,"PuttingRating",2010
298,298,"Robin Freeman",1,6.9,"PuttingRating",2010
298,298,"Kent Jones",3,6.9,"PuttingRating",2010
298,298,"Tag Ridings",1,6.9,"PuttingRating",2010
302,302,"Simon Dyson",3,6.8,"PuttingRating",2010
302,302,"Ross Fisher",4,6.8,"PuttingRating",2010
302,302,"Brandt Jobe",1,6.8,"PuttingRating",2010
302,302,"Simon Khan",1,6.8,"PuttingRating",2010
302,302,"Chris Smith",1,6.8,"PuttingRating",2010
307,307,"Erik Compton",3,6.7,"PuttingRating",2010
307,307,"Seungsu Han",1,6.7,"PuttingRating",2010
307,307,"Danny Wax",1,6.7,"PuttingRating",2010
310,310,"Tom Byrum",1,6.6,"PuttingRating",2010
310,310,"James Kingston",1,6.6,"PuttingRating",2010
312,312,"Matt Hill",1,6.5,"PuttingRating",2010
312,312,"Michael ONeal",1,6.5,"PuttingRating",2010
314,314,"David Horsey",1,6.1,"PuttingRating",2010
314,314,"Blake Trimble",1,6.1,"PuttingRating",2010
316,316,"Chris Baryla",1,5.8,"PuttingRating",2010
317,317,"Michael Jonzon",1,5.4,"PuttingRating",2010
