"Total3Putts510_RANKTHISWEEK_2013","Total3Putts510_RANKLASTWEEK_2013","Total3Putts510_PLAYERNAME_2013","Total3Putts510_ROUNDS_2013","Total3Putts510_TOTAL3PUTTS510_2013","Total3Putts510_TOTAL3PUTTS_2013","stat_name","year"
23,23,"Freddie Jacobson",63,2,20,"Total3Putts510",2013
23,23,"Zach Johnson",84,2,35,"Total3Putts510",2013
23,23,"Jason Kokrak",78,2,49,"Total3Putts510",2013
23,23,"Marc Leishman",77,2,36,"Total3Putts510",2013
23,23,"David Lingmerth",68,2,37,"Total3Putts510",2013
23,23,"Luke List",65,2,42,"Total3Putts510",2013
23,23,"Jeff Maggert",63,2,44,"Total3Putts510",2013
23,23,"Troy Matteson",68,2,27,"Total3Putts510",2013
23,23,"Ryan Moore",72,2,36,"Total3Putts510",2013
23,23,"Henrik Norlander",70,2,37,"Total3Putts510",2013
23,23,"Geoff Ogilvy",57,2,40,"Total3Putts510",2013
23,23,"Greg Owen",73,2,54,"Total3Putts510",2013
23,23,"Pat Perez",69,2,37,"Total3Putts510",2013
23,23,"Vijay Singh",61,2,30,"Total3Putts510",2013
23,23,"Brandt Snedeker",79,2,35,"Total3Putts510",2013
23,23,"Henrik Stenson",65,2,27,"Total3Putts510",2013
23,23,"Chris Stroud",88,2,35,"Total3Putts510",2013
23,23,"Vaughn Taylor",50,2,24,"Total3Putts510",2013
23,23,"Cameron Tringale",80,2,41,"Total3Putts510",2013
23,23,"Camilo Villegas",79,2,36,"Total3Putts510",2013
23,23,"Nick Watney",88,2,49,"Total3Putts510",2013
23,23,"Lee Westwood",70,2,34,"Total3Putts510",2013
23,23,"Charlie Wi",75,2,40,"Total3Putts510",2013
23,23,"Casey Wittenberg",72,2,29,"Total3Putts510",2013
63,63,"Robert Allenby",58,1,33,"Total3Putts510",2013
63,63,"Jason Bohn",70,1,29,"Total3Putts510",2013
63,63,"Scott Brown",65,1,21,"Total3Putts510",2013
63,63,"Roberto Castro",97,1,46,"Total3Putts510",2013
63,63,"Bud Cauley",67,1,34,"Total3Putts510",2013
63,63,"Kevin Chappell",80,1,44,"Total3Putts510",2013
63,63,"Tim Clark",64,1,17,"Total3Putts510",2013
63,63,"Ben Crane",62,1,34,"Total3Putts510",2013
63,63,"Graham DeLaet",94,1,49,"Total3Putts510",2013
63,63,"Luke Donald",60,1,15,"Total3Putts510",2013
63,63,"Harris English",95,1,43,"Total3Putts510",2013
63,63,"Matt Every",89,1,50,"Total3Putts510",2013
63,63,"Scott Gardiner",61,1,30,"Total3Putts510",2013
63,63,"Tom Gillis",69,1,36,"Total3Putts510",2013
63,63,"Fabian Gomez",65,1,26,"Total3Putts510",2013
63,63,"Bill Haas",85,1,28,"Total3Putts510",2013
63,63,"David Hearn",88,1,26,"Total3Putts510",2013
63,63,"Justin Hicks",79,1,51,"Total3Putts510",2013
63,63,"Brandt Jobe",62,1,30,"Total3Putts510",2013
63,63,"Matt Jones",83,1,38,"Total3Putts510",2013
63,63,"Robert Karlsson",56,1,27,"Total3Putts510",2013
63,63,"Colt Knost",69,1,26,"Total3Putts510",2013
63,63,"Matt Kuchar",93,1,22,"Total3Putts510",2013
63,63,"Scott Langley",79,1,27,"Total3Putts510",2013
63,63,"DH Lee",65,1,37,"Total3Putts510",2013
63,63,"Justin Leonard",86,1,26,"Total3Putts510",2013
63,63,"David Lynn",70,1,24,"Total3Putts510",2013
63,63,"Graeme McDowell",53,1,21,"Total3Putts510",2013
63,63,"Rory McIlroy",56,1,22,"Total3Putts510",2013
63,63,"John Merrick",79,1,33,"Total3Putts510",2013
63,63,"Phil Mickelson",78,1,22,"Total3Putts510",2013
63,63,"Seung Yul Noh",71,1,43,"Total3Putts510",2013
63,63,"Ryan Palmer",79,1,29,"Total3Putts510",2013
63,63,"Jin Park",52,1,27,"Total3Putts510",2013
63,63,"Carl Pettersson",82,1,30,"Total3Putts510",2013
63,63,"DA Points",87,1,45,"Total3Putts510",2013
63,63,"Dicky Pride",71,1,29,"Total3Putts510",2013
63,63,"Tag Ridings",69,1,22,"Total3Putts510",2013
63,63,"Andres Romero",63,1,27,"Total3Putts510",2013
63,63,"Charl Schwartzel",69,1,17,"Total3Putts510",2013
63,63,"Adam Scott",61,1,18,"Total3Putts510",2013
63,63,"John Senden",79,1,36,"Total3Putts510",2013
63,63,"Webb Simpson",92,1,23,"Total3Putts510",2013
63,63,"Kevin Stadler",83,1,38,"Total3Putts510",2013
63,63,"Brendan Steele",86,1,45,"Total3Putts510",2013
63,63,"Shawn Stefani",63,1,19,"Total3Putts510",2013
63,63,"Darron Stiles",51,1,27,"Total3Putts510",2013
63,63,"Brian Stuard",78,1,31,"Total3Putts510",2013
63,63,"Daniel Summerhays",83,1,33,"Total3Putts510",2013
63,63,"Andrew Svoboda",46,1,13,"Total3Putts510",2013
63,63,"Josh Teater",86,1,27,"Total3Putts510",2013
63,63,"Nicholas Thompson",99,1,58,"Total3Putts510",2013
63,63,"Bo Van Pelt",72,1,30,"Total3Putts510",2013
63,63,"Johnson Wagner",64,1,37,"Total3Putts510",2013
63,63,"Bubba Watson",76,1,28,"Total3Putts510",2013
63,63,"Boo Weekley",100,1,58,"Total3Putts510",2013
63,63,"Mike Weir",60,1,18,"Total3Putts510",2013
63,63,"Lee Williams",62,1,26,"Total3Putts510",2013
63,63,"Mark Wilson",56,1,32,"Total3Putts510",2013
