"DrivingPct240260Measured_RANKTHISWEEK_2011","DrivingPct240260Measured_RANKLASTWEEK_2011","DrivingPct240260Measured_PLAYERNAME_2011","DrivingPct240260Measured_ROUNDS_2011","DrivingPct240260Measured_Pct_2011","DrivingPct240260Measured_TOTALDRIVESFOR240260_2011","DrivingPct240260Measured_TOTALDRVSOVERALL_2011","DrivingPct240260Measured_RELATIVETOPAR_2011","stat_name","year"
1,1,"Brian Gay",90,26.83,44,164,-0.02,"DrivingPct240260Measured",2011
2,2,"Dean Wilson",62,20.16,25,124,-0.08,"DrivingPct240260Measured",2011
3,3,"Rocco Mediate",53,19.81,21,106,0.05,"DrivingPct240260Measured",2011
4,4,"Richard Johnson",64,17.24,20,116,0.25,"DrivingPct240260Measured",2011
5,5,"Garrett Willis",71,14.49,20,138,0.45,"DrivingPct240260Measured",2011
6,6,"Chris DiMarco",93,14.04,25,178,0.08,"DrivingPct240260Measured",2011
7,7,"Zach Johnson",79,13.97,19,136,0.11,"DrivingPct240260Measured",2011
8,8,"Paul Goydos",81,13.58,22,162,0.41,"DrivingPct240260Measured",2011
9,9,"Shane Bertsch",62,13.39,15,112,0.4,"DrivingPct240260Measured",2011
10,10,"Jerry Kelly",85,13.16,20,152,-0.1,"DrivingPct240260Measured",2011
11,11,"Ben Curtis",66,12.5,16,128,0.13,"DrivingPct240260Measured",2011
11,11,"Jim Furyk",87,12.5,19,152,-0.16,"DrivingPct240260Measured",2011
11,11,"Justin Hicks",60,12.5,12,96,0.08,"DrivingPct240260Measured",2011
14,14,"David Mathis",83,12.34,19,154,-0.05,"DrivingPct240260Measured",2011
15,15,"Kevin Na",84,12.18,19,156,-0.05,"DrivingPct240260Measured",2011
16,16,"Cameron Beckman",71,11.94,16,134,0.06,"DrivingPct240260Measured",2011
17,17,"Justin Leonard",82,11.88,19,160,0.16,"DrivingPct240260Measured",2011
18,18,"Daniel Summerhays",75,11.64,17,146,0.06,"DrivingPct240260Measured",2011
