"AverageDistanceofPuttsmade_RANKTHISWEEK_2014","AverageDistanceofPuttsmade_RANKLASTWEEK_2014","AverageDistanceofPuttsmade_PLAYERNAME_2014","AverageDistanceofPuttsmade_ROUNDS_2014","AverageDistanceofPuttsmade_AVG_2014","AverageDistanceofPuttsmade_TOTALDISTINCHES_2014","AverageDistanceofPuttsmade_TOTALROUNDS_2014","AverageDistanceofPuttsmade_AVGDIST_2014","AverageDistanceofPuttsmade_BESTROUND_2014","stat_name","year"
73,73,"Wes Roach",67,NA,44202,50,NA,NA,"AverageDistanceofPuttsmade",2014
73,73,"Shawn Stefani",60,NA,50404,57,NA,NA,"AverageDistanceofPuttsmade",2014
76,76,"Jonas Blixt",64,NA,37971,43,NA,NA,"AverageDistanceofPuttsmade",2014
76,76,"John Huh",87,NA,61815,70,NA,NA,"AverageDistanceofPuttsmade",2014
78,78,"Richard Lee",80,NA,53807,61,NA,NA,"AverageDistanceofPuttsmade",2014
79,79,"Woody Austin",63,NA,50215,57,NA,NA,"AverageDistanceofPuttsmade",2014
79,79,"Angel Cabrera",69,NA,53739,61,NA,NA,"AverageDistanceofPuttsmade",2014
81,81,"Geoff Ogilvy",84,NA,64229,73,NA,NA,"AverageDistanceofPuttsmade",2014
81,81,"Charl Schwartzel",64,NA,47532,54,NA,NA,"AverageDistanceofPuttsmade",2014
83,83,"Rickie Fowler",91,NA,54473,62,NA,NA,"AverageDistanceofPuttsmade",2014
83,83,"Billy Hurley III",86,NA,63290,72,NA,NA,"AverageDistanceofPuttsmade",2014
85,85,"Marc Leishman",81,NA,60613,69,NA,NA,"AverageDistanceofPuttsmade",2014
85,85,"Gary Woodland",93,NA,64093,73,NA,NA,"AverageDistanceofPuttsmade",2014
87,87,"Keegan Bradley",89,NA,58788,67,NA,NA,"AverageDistanceofPuttsmade",2014
87,87,"Tim Clark",75,NA,54356,62,NA,NA,"AverageDistanceofPuttsmade",2014
89,89,"Kevin Kisner",85,NA,61323,70,NA,NA,"AverageDistanceofPuttsmade",2014
90,90,"Brian Gay",81,NA,55033,63,NA,NA,"AverageDistanceofPuttsmade",2014
90,90,"Matt Jones",83,NA,52416,60,NA,NA,"AverageDistanceofPuttsmade",2014
90,90,"Pat Perez",84,NA,65560,75,NA,NA,"AverageDistanceofPuttsmade",2014
93,93,"Chad Collins",78,NA,53277,61,NA,NA,"AverageDistanceofPuttsmade",2014
93,93,"Jason Kokrak",65,NA,53251,61,NA,NA,"AverageDistanceofPuttsmade",2014
95,95,"Retief Goosen",94,NA,68008,78,NA,NA,"AverageDistanceofPuttsmade",2014
95,95,"Nick Watney",80,NA,48830,56,NA,NA,"AverageDistanceofPuttsmade",2014
97,97,"Harris English",95,NA,64471,74,NA,NA,"AverageDistanceofPuttsmade",2014
97,97,"Kevin Streelman",79,NA,52232,60,NA,NA,"AverageDistanceofPuttsmade",2014
99,99,"Ben Martin",80,NA,54836,63,NA,NA,"AverageDistanceofPuttsmade",2014
100,100,"DA Points",75,NA,47795,55,NA,NA,"AverageDistanceofPuttsmade",2014
100,100,"Tim Wilkinson",86,NA,61669,71,NA,NA,"AverageDistanceofPuttsmade",2014
102,102,"Sean OHair",77,NA,58181,67,NA,NA,"AverageDistanceofPuttsmade",2014
103,103,"YE Yang",79,NA,52809,61,NA,NA,"AverageDistanceofPuttsmade",2014
104,104,"Martin Kaymer",65,NA,41475,48,NA,NA,"AverageDistanceofPuttsmade",2014
104,104,"Louis Oosthuizen",50,NA,25914,30,NA,NA,"AverageDistanceofPuttsmade",2014
106,106,"Stewart Cink",91,NA,62040,72,NA,NA,"AverageDistanceofPuttsmade",2014
106,106,"Justin Leonard",75,NA,53423,62,NA,NA,"AverageDistanceofPuttsmade",2014
108,108,"William McGirt",96,NA,72317,84,NA,NA,"AverageDistanceofPuttsmade",2014
109,109,"Kevin Chappell",100,NA,74744,87,NA,NA,"AverageDistanceofPuttsmade",2014
109,109,"Chesson Hadley",84,NA,60968,71,NA,NA,"AverageDistanceofPuttsmade",2014
109,109,"Patrick Reed",92,NA,63531,74,NA,NA,"AverageDistanceofPuttsmade",2014
112,112,"Martin Flores",85,NA,58349,68,NA,NA,"AverageDistanceofPuttsmade",2014
112,112,"JB Holmes",86,NA,66043,77,NA,NA,"AverageDistanceofPuttsmade",2014
114,114,"Zach Johnson",97,NA,72017,84,NA,NA,"AverageDistanceofPuttsmade",2014
115,115,"Brice Garnett",92,NA,66782,78,NA,NA,"AverageDistanceofPuttsmade",2014
115,115,"Robert Garrigus",80,NA,62489,73,NA,NA,"AverageDistanceofPuttsmade",2014
117,117,"Brad Fritsch",50,NA,33350,39,NA,NA,"AverageDistanceofPuttsmade",2014
117,117,"Hideki Matsuyama",82,NA,54741,64,NA,NA,"AverageDistanceofPuttsmade",2014
117,117,"Andrew Svoboda",77,NA,56400,66,NA,NA,"AverageDistanceofPuttsmade",2014
120,120,"Jim Furyk",84,NA,56367,66,NA,NA,"AverageDistanceofPuttsmade",2014
120,120,"David Lingmerth",80,NA,57197,67,NA,NA,"AverageDistanceofPuttsmade",2014
122,122,"Brendon de Jonge",109,NA,78514,92,NA,NA,"AverageDistanceofPuttsmade",2014
123,123,"Gonzalo Fdez Castano",83,NA,58815,69,NA,NA,"AverageDistanceofPuttsmade",2014
123,123,"Tommy Gainey",73,NA,51134,60,NA,NA,"AverageDistanceofPuttsmade",2014
125,125,"Hudson Swafford",75,NA,49359,58,NA,NA,"AverageDistanceofPuttsmade",2014
126,126,"Bill Haas",107,NA,69577,82,NA,NA,"AverageDistanceofPuttsmade",2014
127,127,"Scott Stallings",77,NA,53398,63,NA,NA,"AverageDistanceofPuttsmade",2014
128,128,"Carl Pettersson",91,NA,72008,85,NA,NA,"AverageDistanceofPuttsmade",2014
128,128,"Charlie Wi",72,NA,55084,65,NA,NA,"AverageDistanceofPuttsmade",2014
130,130,"Chad Campbell",57,NA,38909,46,NA,NA,"AverageDistanceofPuttsmade",2014
131,131,"Kevin Tway",64,NA,39712,47,NA,NA,"AverageDistanceofPuttsmade",2014
132,132,"Bubba Watson",76,NA,47272,56,NA,NA,"AverageDistanceofPuttsmade",2014
133,133,"Jason Bohn",81,NA,61433,73,NA,NA,"AverageDistanceofPuttsmade",2014
134,134,"Tyrone Van Aswegen",79,NA,54697,65,NA,NA,"AverageDistanceofPuttsmade",2014
135,135,"Mike Weir",69,NA,44533,53,NA,NA,"AverageDistanceofPuttsmade",2014
136,136,"Robert Allenby",83,NA,58742,70,NA,NA,"AverageDistanceofPuttsmade",2014
136,136,"Trevor Immelman",84,NA,56227,67,NA,NA,"AverageDistanceofPuttsmade",2014
136,136,"Davis Love III",74,NA,52876,63,NA,NA,"AverageDistanceofPuttsmade",2014
136,136,"Cameron Tringale",111,NA,82178,98,NA,NA,"AverageDistanceofPuttsmade",2014
140,140,"Johnson Wagner",69,NA,48590,58,NA,NA,"AverageDistanceofPuttsmade",2014
141,141,"Roberto Castro",76,NA,49360,59,NA,NA,"AverageDistanceofPuttsmade",2014
142,142,"Russell Knox",92,NA,69426,83,NA,NA,"AverageDistanceofPuttsmade",2014
142,142,"Bryce Molder",77,NA,53505,64,NA,NA,"AverageDistanceofPuttsmade",2014
144,144,"Jason Day",54,NA,27557,33,NA,NA,"AverageDistanceofPuttsmade",2014
144,144,"Ken Duke",80,NA,55078,66,NA,NA,"AverageDistanceofPuttsmade",2014
146,146,"Jeff Maggert",54,NA,36602,44,NA,NA,"AverageDistanceofPuttsmade",2014
147,147,"Briny Baird",50,NA,37377,45,NA,NA,"AverageDistanceofPuttsmade",2014
148,148,"Ernie Els",85,NA,52303,63,NA,NA,"AverageDistanceofPuttsmade",2014
149,149,"Vijay Singh",83,NA,62923,76,NA,NA,"AverageDistanceofPuttsmade",2014
150,150,"Nicholas Thompson",85,NA,57898,70,NA,NA,"AverageDistanceofPuttsmade",2014
151,151,"Steven Bowditch",93,NA,64442,78,NA,NA,"AverageDistanceofPuttsmade",2014
151,151,"Jim Herman",62,NA,39625,48,NA,NA,"AverageDistanceofPuttsmade",2014
153,153,"Martin Laird",66,NA,45389,55,NA,NA,"AverageDistanceofPuttsmade",2014
154,154,"John Rollins",84,NA,55213,67,NA,NA,"AverageDistanceofPuttsmade",2014
155,155,"Charles Howell III",106,NA,78047,95,NA,NA,"AverageDistanceofPuttsmade",2014
155,155,"John Merrick",87,NA,59198,72,NA,NA,"AverageDistanceofPuttsmade",2014
157,157,"Jim Renner",61,NA,42638,52,NA,NA,"AverageDistanceofPuttsmade",2014
158,158,"Spencer Levin",59,NA,40932,50,NA,NA,"AverageDistanceofPuttsmade",2014
159,159,"Jhonattan Vegas",77,NA,52369,64,NA,NA,"AverageDistanceofPuttsmade",2014
159,159,"Will Wilcox",51,NA,32716,40,NA,NA,"AverageDistanceofPuttsmade",2014
161,161,"James Hahn",82,NA,59607,73,NA,NA,"AverageDistanceofPuttsmade",2014
161,161,"Josh Teater",90,NA,61245,75,NA,NA,"AverageDistanceofPuttsmade",2014
163,163,"Derek Ernst",80,NA,51431,63,NA,NA,"AverageDistanceofPuttsmade",2014
164,164,"Bronson La Cassie",51,NA,29075,36,NA,NA,"AverageDistanceofPuttsmade",2014
165,165,"Bud Cauley",56,NA,37125,46,NA,NA,"AverageDistanceofPuttsmade",2014
166,166,"Jason Dufner",57,NA,33830,42,NA,NA,"AverageDistanceofPuttsmade",2014
167,167,"Jonathan Byrd",76,NA,52168,65,NA,NA,"AverageDistanceofPuttsmade",2014
168,168,"Lucas Glover",68,NA,37711,47,NA,NA,"AverageDistanceofPuttsmade",2014
169,169,"Jamie Lovemark",64,NA,37453,47,NA,NA,"AverageDistanceofPuttsmade",2014
170,170,"Troy Matteson",62,NA,38905,49,NA,NA,"AverageDistanceofPuttsmade",2014
171,171,"JJ Henry",91,NA,61790,78,NA,NA,"AverageDistanceofPuttsmade",2014
172,172,"Kevin Stadler",90,NA,51210,65,NA,NA,"AverageDistanceofPuttsmade",2014
173,173,"Mark Wilson",69,NA,44860,57,NA,NA,"AverageDistanceofPuttsmade",2014
174,174,"Kyle Stanley",87,NA,56624,72,NA,NA,"AverageDistanceofPuttsmade",2014
175,175,"Michael Putnam",106,NA,69450,91,NA,NA,"AverageDistanceofPuttsmade",2014
176,176,"Boo Weekley",73,NA,42024,56,NA,NA,"AverageDistanceofPuttsmade",2014
177,177,"John Peterson",62,NA,40094,55,NA,NA,"AverageDistanceofPuttsmade",2014
