"PercentageofYardagecoveredbyTeeShotsPar4s_RANKTHISWEEK_2015","PercentageofYardagecoveredbyTeeShotsPar4s_RANKLASTWEEK_2015","PercentageofYardagecoveredbyTeeShotsPar4s_PLAYERNAME_2015","PercentageofYardagecoveredbyTeeShotsPar4s_ROUNDS_2015","PercentageofYardagecoveredbyTeeShotsPar4s_AVGPct_2015","PercentageofYardagecoveredbyTeeShotsPar4s_TOTALSHOTDISTANCE_2015","PercentageofYardagecoveredbyTeeShotsPar4s_TOTALDISTANCE_2015","stat_name","year"
27,27,"Keegan Bradley",87,66.73,196295.8,294152,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
28,28,"Charl Schwartzel",67,66.72,127005.6,190343,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
28,28,"Robert Streb",110,66.72,299867.1,449428,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
28,28,"Nick Taylor",91,66.72,252510.9,378460,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
31,31,"Louis Oosthuizen",68,66.7,143927.2,215798,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
32,32,"Brendan Steele",88,66.66,227881.2,341841,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
33,33,"Shawn Stefani",94,66.62,268269,402715,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
34,34,"Morgan Hoffmann",85,66.58,213711.2,320995,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
34,34,"Jordan Spieth",91,66.58,201446.2,302543,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
36,36,"Patrick Reed",103,66.55,233348.4,350626,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
37,37,"Martin Flores",95,66.54,245122.2,368408,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
38,38,"Matt Jones",89,66.51,203161.4,305449,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
38,38,"Cameron Percy",72,66.51,179228.7,269463,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
38,38,"Scott Piercy",90,66.51,256931.4,386315,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
41,41,"Hideki Matsuyama",95,66.48,216183.4,325209,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
41,41,"Lee Westwood",56,66.48,96382.7,144980,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
43,43,"Tom Hoge",83,66.4,202346.8,304758,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
44,44,"Max Homa",78,66.38,189356.2,285277,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
45,45,"Kevin Streelman",95,66.37,220785,332648,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
46,46,"Matt Kuchar",97,66.36,233103.7,351269,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
47,47,"Daniel Berger",97,66.35,253245.8,381692,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
48,48,"Martin Laird",77,66.31,220728.8,332868,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
49,49,"Brian Harman",90,66.3,243204.1,366820,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
50,50,"Greg Owen",58,66.29,121833.4,183788,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
51,51,"Lucas Glover",79,66.28,219265.3,330836,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
52,52,"Oscar Fraustro",58,66.19,122571.4,185175,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
52,52,"Boo Weekley",79,66.19,204844.4,309500,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
54,54,"David Lingmerth",90,66.18,227376.9,343596,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
54,54,"Roger Sloan",56,66.18,123560.9,186718,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
56,56,"Rickie Fowler",76,66.16,175333.5,265012,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
57,57,"Carl Pettersson",106,66.13,292913.6,442940,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
58,58,"Angel Cabrera",53,66.06,131023.9,198335,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
58,58,"Jhonattan Vegas",90,66.06,220367,333577,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
60,60,"Paul Casey",87,66.05,200463.2,303515,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
61,61,"Nick Watney",91,66.04,245205.9,371311,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
62,62,"Scott Stallings",60,66.02,145177.6,219914,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
63,63,"Geoff Ogilvy",50,66.01,106362.2,161131,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
64,64,"Sean OHair",86,65.97,241490.1,366069,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
65,65,"Harris English",105,65.91,270152.9,409857,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
66,66,"Davis Love III",51,65.87,130551.8,198197,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
67,67,"Kevin Chappell",86,65.84,227569.2,345647,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
68,68,"Will Wilcox",58,65.83,126502.3,192151,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
69,69,"Chesson Hadley",101,65.82,263920.3,400953,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
70,70,"Ernie Els",57,65.78,115962,176276,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
70,70,"James Hahn",94,65.78,238044.5,361879,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
72,72,"John Senden",80,65.77,152776.5,232302,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
73,73,"Scott Brown",97,65.76,245754.7,373710,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
74,74,"Sangmoon Bae",98,65.74,269189.8,409500,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
75,75,"Scott Pinckney",88,65.73,225160.3,342551,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
76,76,"Alex Prugh",84,65.71,218483.8,332486,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
76,76,"Webb Simpson",81,65.71,196767.4,299470,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
78,78,"Andres Gonzales",90,65.7,227697.2,346571,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
78,78,"Seung Yul Noh",65,65.7,167289.9,254621,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
78,78,"Kyle Reifers",96,65.7,242932.1,369769,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
81,81,"Matt Every",73,65.68,171385,260922,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
81,81,"Bill Lunde",50,65.68,111695.8,170060,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
83,83,"Steve Wheatcroft",87,65.65,216174.9,329270,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
84,84,"Hudson Swafford",97,65.57,251429.2,383479,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
85,85,"Graham DeLaet",65,65.55,162334.4,247655,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
86,86,"Jim Herman",88,65.5,233917.9,357112,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
86,86,"Chez Reavie",56,65.5,151906.2,231914,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
88,88,"JJ Henry",94,65.46,229544.1,350667,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
89,89,"Derek Fathauer",81,65.45,197920.2,302410,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
89,89,"Jeff Overton",94,65.45,227904.7,348198,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
89,89,"Rory Sabbatini",81,65.45,200331.8,306069,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
92,92,"Marc Leishman",74,65.44,165766.9,253329,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
92,92,"Sam Saunders",83,65.44,187312.5,286220,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
94,94,"Andres Romero",69,65.42,161278,246526,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
95,95,"Vijay Singh",78,65.4,208321.6,318516,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
96,96,"Brandt Snedeker",98,65.39,226927.4,347019,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
97,97,"Eric Axley",57,65.37,131802.2,201620,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
97,97,"Johnson Wagner",68,65.37,174896,267548,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
99,99,"Retief Goosen",81,65.35,174894.4,267640,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
100,100,"Bo Van Pelt",81,65.34,192280.9,294279,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
101,101,"Byron Smith",59,65.31,132074.7,202236,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
102,102,"Jason Gore",76,65.29,177608.3,272020,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
102,102,"Bill Haas",89,65.29,216528.9,331642,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
104,104,"Michael Thompson",83,65.24,226633.6,347369,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
105,105,"Kevin Kisner",104,65.23,283191.4,434172,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
106,106,"Aaron Baddeley",76,65.2,200417.8,307387,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
107,107,"Blayne Barber",76,65.1,186538.7,286550,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
108,108,"Stewart Cink",77,65.07,200116.4,307559,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
108,108,"Adam Hadwin",95,65.07,241417.3,371004,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
108,108,"Ben Martin",93,65.07,235952.1,362608,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
111,111,"Chris Kirk",76,65.06,166335.4,255651,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
111,111,"SJ Park",79,65.06,189153.1,290719,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
111,111,"Camilo Villegas",83,65.06,228874.3,351778,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
114,114,"Padraig Harrington",60,65.05,147264.1,226385,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
115,115,"Brice Garnett",81,65.03,192474.3,295960,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
116,116,"Michael Putnam",87,64.98,200719.4,308915,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
116,116,"Jonathan Randolph",72,64.98,168246.6,258932,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
118,118,"Zach Johnson",90,64.94,214962.4,330994,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
119,119,"John Peterson",84,64.93,227798.9,350818,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
120,120,"Andrew Svoboda",80,64.91,211057.1,325140,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
121,121,"Jamie Donaldson",50,64.9,96437.6,148592,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
121,121,"Daniel Summerhays",101,64.9,266285.3,410298,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
123,123,"Gonzalo Fdez Castano",81,64.89,189020.5,291315,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
124,124,"Jonas Blixt",78,64.85,155880.4,240364,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
125,125,"Brendon de Jonge",106,64.84,273974.6,422513,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
126,126,"Erik Compton",86,64.77,206432.5,318735,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
126,126,"Henrik Stenson",63,64.77,130024.2,200749,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
128,128,"Ryo Ishikawa",90,64.73,224552.2,346883,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
129,129,"Fabian Gomez",83,64.7,209277.6,323440,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
129,129,"Russell Knox",96,64.7,258249,399172,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
129,129,"Nicholas Thompson",90,64.7,208805.8,322739,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
132,132,"Jason Dufner",76,64.66,142399.9,220235,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
133,133,"John Merrick",78,64.64,172116.5,266256,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
134,134,"Spencer Levin",99,64.62,249086.5,385483,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
135,135,"Greg Chalmers",58,64.61,105204.5,162835,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
136,136,"Troy Merritt",91,64.54,241315,373900,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
137,137,"Danny Lee",120,64.48,297326.4,461103,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
138,138,"Roberto Castro",54,64.46,109953.6,170581,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
139,139,"Luke Guthrie",84,64.43,201883.4,313338,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
140,140,"Whee Kim",71,64.4,167969.6,260839,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
141,141,"Pat Perez",96,64.38,244066,379078,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
141,141,"Jim Renner",68,64.38,168063.7,261055,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
143,143,"Jason Bohn",95,64.36,255902,397641,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
144,144,"Ian Poulter",68,64.28,141434.2,220024,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
145,145,"William McGirt",103,64.26,288595.5,449123,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
146,146,"Alex Cejka",94,64.11,231000,360330,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
146,146,"Mark Hubbard",79,64.11,181398.1,282964,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
148,148,"Jonathan Byrd",69,64.09,151463.9,236316,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
148,148,"Ken Duke",93,64.09,231352.3,360966,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
150,150,"Tyrone Van Aswegen",58,64.07,124932.3,194980,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
151,151,"Ryan Moore",81,64.05,177817.2,277633,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
152,152,"Chris Stroud",84,64.02,200552.8,313269,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
153,153,"Chad Campbell",97,64.01,271372.8,423974,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
154,154,"Brendon Todd",96,64,226572.7,354013,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
155,155,"David Hearn",97,63.99,246818.4,385735,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
156,156,"Jim Furyk",71,63.96,148798.9,232634,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
157,157,"Mark Wilson",89,63.93,239635.7,374815,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
158,158,"Jerry Kelly",79,63.92,194664.4,304536,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
159,159,"Scott Langley",94,63.9,233666.6,365682,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
160,160,"Robert Allenby",63,63.89,152577.5,238804,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
161,161,"Tim Wilkinson",73,63.88,171430.8,268355,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
162,162,"Steven Alker",62,63.85,149230.1,233723,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
163,163,"Cameron Tringale",96,63.82,228762,358432,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
164,164,"Kevin Na",98,63.8,210213.8,329495,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
165,165,"Francesco Molinari",56,63.73,125087.9,196269,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
166,166,"George McNeill",93,63.66,263365.8,413675,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
167,167,"Ricky Barnes",82,63.6,184674.5,290372,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
168,168,"Chad Collins",79,63.45,185629.8,292566,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
169,169,"Brian Davis",86,63.41,208689.2,329103,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
169,169,"Colt Knost",90,63.41,217190.6,342544,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
169,169,"Heath Slocum",57,63.41,114185.1,180067,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
172,172,"Brian Stuard",97,63.37,231407.8,365184,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
173,173,"Bryce Molder",91,63.28,225392.5,356178,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
174,174,"Andrew Putnam",68,63.17,155154.2,245619,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
175,175,"DA Points",72,63.05,165505,262515,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
176,176,"Zac Blair",108,62.98,258335.1,410201,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
177,177,"John Huh",102,62.96,256416.7,407261,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
178,178,"Luke Donald",71,62.93,159238.3,253045,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
179,179,"Jon Curran",83,62.82,189219.1,301204,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
180,180,"KJ Choi",66,62.78,162424.5,258705,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
181,181,"David Toms",62,62.69,157671,251495,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
182,182,"Ben Crane",62,62.66,150999.1,240965,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
183,183,"Billy Hurley III",83,62.49,181118.6,289840,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
184,184,"Justin Leonard",61,62.18,157562.6,253399,"PercentageofYardagecoveredbyTeeShotsPar4s",2015
