"Back9Round2ScoringAverage_RANKTHISWEEK_2009","Back9Round2ScoringAverage_RANKLASTWEEK_2009","Back9Round2ScoringAverage_PLAYERNAME_2009","Back9Round2ScoringAverage__2009","Back9Round2ScoringAverage_AVG_2009","Back9Round2ScoringAverage_TOTALSTROKES_2009","Back9Round2ScoringAverage_TOTALROUNDS_2009","stat_name","year"
110,110,"Peter Tomasulo",NA,35.64,891,25,"Back9Round2ScoringAverage",2009
112,112,"Leif Olson",NA,35.65,713,20,"Back9Round2ScoringAverage",2009
112,112,"Nicholas Thompson",NA,35.65,1105,31,"Back9Round2ScoringAverage",2009
114,114,"Chris DiMarco",NA,35.66,1034,29,"Back9Round2ScoringAverage",2009
115,115,"Martin Laird",NA,35.67,856,24,"Back9Round2ScoringAverage",2009
115,115,"DJ Trahan",NA,35.67,1070,30,"Back9Round2ScoringAverage",2009
117,117,"Billy Mayfair",NA,35.68,999,28,"Back9Round2ScoringAverage",2009
117,117,"Charlie Wi",NA,35.68,999,28,"Back9Round2ScoringAverage",2009
117,117,"Mark Wilson",NA,35.68,999,28,"Back9Round2ScoringAverage",2009
120,120,"Scott Sterling",NA,35.69,571,16,"Back9Round2ScoringAverage",2009
121,121,"Joe Durant",NA,35.7,714,20,"Back9Round2ScoringAverage",2009
121,121,"Tim Herron",NA,35.7,964,27,"Back9Round2ScoringAverage",2009
121,121,"Kevin Stadler",NA,35.7,714,20,"Back9Round2ScoringAverage",2009
124,124,"Ben Curtis",NA,35.71,607,17,"Back9Round2ScoringAverage",2009
124,124,"Steve Flesch",NA,35.71,857,24,"Back9Round2ScoringAverage",2009
124,124,"Phil Mickelson",NA,35.71,607,17,"Back9Round2ScoringAverage",2009
124,124,"Kevin Na",NA,35.71,857,24,"Back9Round2ScoringAverage",2009
128,128,"Rod Pampling",NA,35.73,786,22,"Back9Round2ScoringAverage",2009
129,129,"Ricky Barnes",NA,35.74,822,23,"Back9Round2ScoringAverage",2009
129,129,"Brad Faxon",NA,35.74,822,23,"Back9Round2ScoringAverage",2009
129,129,"Chez Reavie",NA,35.74,965,27,"Back9Round2ScoringAverage",2009
132,132,"Brett Quigley",NA,35.75,1001,28,"Back9Round2ScoringAverage",2009
132,132,"Kirk Triplett",NA,35.75,715,20,"Back9Round2ScoringAverage",2009
134,134,"Stephen Ames",NA,35.77,787,22,"Back9Round2ScoringAverage",2009
134,134,"Peter Lonard",NA,35.77,1073,30,"Back9Round2ScoringAverage",2009
134,134,"Tim Petrovic",NA,35.77,1109,31,"Back9Round2ScoringAverage",2009
134,134,"Matt Weibring",NA,35.77,787,22,"Back9Round2ScoringAverage",2009
138,138,"Cliff Kresge",NA,35.78,966,27,"Back9Round2ScoringAverage",2009
139,139,"Camilo Villegas",NA,35.79,680,19,"Back9Round2ScoringAverage",2009
140,140,"Brendon de Jonge",NA,35.83,1039,29,"Back9Round2ScoringAverage",2009
141,141,"James Nitties",NA,35.85,968,27,"Back9Round2ScoringAverage",2009
141,141,"Brian Vranesh",NA,35.85,717,20,"Back9Round2ScoringAverage",2009
143,143,"Brad Adamonis",NA,35.88,861,24,"Back9Round2ScoringAverage",2009
143,143,"Tommy Armour III",NA,35.88,610,17,"Back9Round2ScoringAverage",2009
143,143,"Sergio Garcia",NA,35.88,574,16,"Back9Round2ScoringAverage",2009
143,143,"Parker McLachlin",NA,35.88,897,25,"Back9Round2ScoringAverage",2009
143,143,"Jeff Quinney",NA,35.88,897,25,"Back9Round2ScoringAverage",2009
143,143,"Dean Wilson",NA,35.88,933,26,"Back9Round2ScoringAverage",2009
149,149,"Carl Pettersson",NA,35.89,969,27,"Back9Round2ScoringAverage",2009
150,150,"Brian Bateman",NA,35.91,826,23,"Back9Round2ScoringAverage",2009
150,150,"Lee Janzen",NA,35.91,826,23,"Back9Round2ScoringAverage",2009
152,152,"Charles Howell III",NA,35.93,1042,29,"Back9Round2ScoringAverage",2009
153,153,"Mark Calcavecchia",NA,35.96,827,23,"Back9Round2ScoringAverage",2009
153,153,"Jeff Klauk",NA,35.96,1007,28,"Back9Round2ScoringAverage",2009
155,155,"Corey Pavin",NA,36,828,23,"Back9Round2ScoringAverage",2009
155,155,"Pat Perez",NA,36,756,21,"Back9Round2ScoringAverage",2009
155,155,"Andres Romero",NA,36,648,18,"Back9Round2ScoringAverage",2009
155,155,"Justin Rose",NA,36,756,21,"Back9Round2ScoringAverage",2009
155,155,"Kevin Streelman",NA,36,1044,29,"Back9Round2ScoringAverage",2009
160,160,"Matt Bettencourt",NA,36.07,1082,30,"Back9Round2ScoringAverage",2009
161,161,"Derek Fathauer",NA,36.08,866,24,"Back9Round2ScoringAverage",2009
162,162,"Jay Williamson",NA,36.09,794,22,"Back9Round2ScoringAverage",2009
163,163,"Aaron Baddeley",NA,36.1,722,20,"Back9Round2ScoringAverage",2009
163,163,"Stewart Cink",NA,36.1,758,21,"Back9Round2ScoringAverage",2009
165,165,"Nick OHern",NA,36.11,975,27,"Back9Round2ScoringAverage",2009
166,166,"Steve Lowery",NA,36.12,939,26,"Back9Round2ScoringAverage",2009
167,167,"Mathew Goggin",NA,36.13,831,23,"Back9Round2ScoringAverage",2009
168,168,"Kent Jones",NA,36.17,868,24,"Back9Round2ScoringAverage",2009
169,169,"Bart Bryant",NA,36.18,615,17,"Back9Round2ScoringAverage",2009
170,170,"Rick Price",NA,36.19,760,21,"Back9Round2ScoringAverage",2009
170,170,"Brandt Snedeker",NA,36.19,941,26,"Back9Round2ScoringAverage",2009
170,170,"Brendon Todd",NA,36.19,760,21,"Back9Round2ScoringAverage",2009
173,173,"Steve Elkington",NA,36.23,797,22,"Back9Round2ScoringAverage",2009
174,174,"Ken Duke",NA,36.28,1052,29,"Back9Round2ScoringAverage",2009
174,174,"Marc Turnesa",NA,36.28,1052,29,"Back9Round2ScoringAverage",2009
176,176,"David Duval",NA,36.29,762,21,"Back9Round2ScoringAverage",2009
176,176,"Greg Kraft",NA,36.29,762,21,"Back9Round2ScoringAverage",2009
178,178,"Todd Hamilton",NA,36.31,1053,29,"Back9Round2ScoringAverage",2009
179,179,"Eric Axley",NA,36.32,1017,28,"Back9Round2ScoringAverage",2009
180,180,"Darron Stiles",NA,36.37,691,19,"Back9Round2ScoringAverage",2009
181,181,"Vijay Singh",NA,36.4,728,20,"Back9Round2ScoringAverage",2009
182,182,"Colt Knost",NA,36.42,874,24,"Back9Round2ScoringAverage",2009
183,183,"KJ Choi",NA,36.57,768,21,"Back9Round2ScoringAverage",2009
184,184,"Adam Scott",NA,37.17,669,18,"Back9Round2ScoringAverage",2009
