"Puttingfrom4_RANKTHISWEEK_2010","Puttingfrom4_RANKLASTWEEK_2010","Puttingfrom4_PLAYERNAME_2010","Puttingfrom4_ROUNDS_2010","Puttingfrom4_PctMADE_2010","Puttingfrom4_ATTEMPTS_2010","Puttingfrom4_PUTTSMADE_2010","stat_name","year"
1,1,"Padraig Harrington",57,98.94,94,93,"Puttingfrom4",2010
2,2,"Jeff Quinney",91,97.99,199,195,"Puttingfrom4",2010
3,3,"Steve Stricker",73,97.39,115,112,"Puttingfrom4",2010
4,4,"Ryuji Imada",90,97.04,169,164,"Puttingfrom4",2010
5,5,"Bo Van Pelt",104,97.02,168,163,"Puttingfrom4",2010
6,6,"Phil Mickelson",76,96.92,130,126,"Puttingfrom4",2010
7,7,"Steve Elkington",74,96.8,125,121,"Puttingfrom4",2010
8,8,"Michael Sim",64,96.77,93,90,"Puttingfrom4",2010
9,9,"Ben Crane",85,95.89,146,140,"Puttingfrom4",2010
10,10,"Blake Adams",84,95.78,166,159,"Puttingfrom4",2010
11,11,"Troy Merritt",86,95.65,184,176,"Puttingfrom4",2010
12,12,"Carl Pettersson",99,95.57,158,151,"Puttingfrom4",2010
13,13,"Ryan Moore",80,95.56,135,129,"Puttingfrom4",2010
14,14,"Brian Gay",101,95.45,176,168,"Puttingfrom4",2010
15,15,"Ben Curtis",78,95.31,128,122,"Puttingfrom4",2010
16,16,"Scott McCarron",90,95.3,149,142,"Puttingfrom4",2010
17,17,"Geoff Ogilvy",62,95.24,105,100,"Puttingfrom4",2010
18,18,"Paul Casey",64,95.18,83,79,"Puttingfrom4",2010
19,19,"Stephen Ames",75,95.12,123,117,"Puttingfrom4",2010
20,20,"Rod Pampling",77,95.1,143,136,"Puttingfrom4",2010
21,21,"Paul Stankowski",62,94.94,79,75,"Puttingfrom4",2010
22,22,"Luke Donald",71,94.9,98,93,"Puttingfrom4",2010
23,23,"Chad Campbell",95,94.89,176,167,"Puttingfrom4",2010
24,24,"Jarrod Lyle",54,94.79,96,91,"Puttingfrom4",2010
25,25,"Richard Johnson",90,94.7,151,143,"Puttingfrom4",2010
26,26,"Chris Couch",66,94.59,148,140,"Puttingfrom4",2010
27,27,"Alex Prugh",88,94.56,147,139,"Puttingfrom4",2010
28,28,"Jeff Overton",89,94.51,164,155,"Puttingfrom4",2010
29,29,"Tim Clark",88,94.49,127,120,"Puttingfrom4",2010
30,30,"Nick Watney",91,94.41,161,152,"Puttingfrom4",2010
31,31,"Ryan Palmer",84,94.37,142,134,"Puttingfrom4",2010
32,32,"Stewart Cink",84,94.35,124,117,"Puttingfrom4",2010
32,32,"James Nitties",92,94.35,177,167,"Puttingfrom4",2010
34,34,"Jason Bohn",84,94.2,138,130,"Puttingfrom4",2010
35,35,"Tom Gillis",97,94.19,172,162,"Puttingfrom4",2010
36,36,"James Driscoll",78,94.15,171,161,"Puttingfrom4",2010
37,37,"Matt Kuchar",97,94.12,153,144,"Puttingfrom4",2010
38,38,"Johnson Wagner",85,94.07,135,127,"Puttingfrom4",2010
39,39,"Bill Lunde",79,93.96,149,140,"Puttingfrom4",2010
40,40,"Kevin Na",94,93.94,132,124,"Puttingfrom4",2010
41,41,"Matt Jones",89,93.92,148,139,"Puttingfrom4",2010
42,42,"Jim Furyk",76,93.81,113,106,"Puttingfrom4",2010
43,43,"Rich Barcelo",70,93.66,142,133,"Puttingfrom4",2010
44,44,"Kenny Perry",69,93.64,110,103,"Puttingfrom4",2010
45,45,"Freddie Jacobson",83,93.62,141,132,"Puttingfrom4",2010
46,46,"Matt Bettencourt",91,93.57,171,160,"Puttingfrom4",2010
47,47,"Martin Laird",91,93.53,170,159,"Puttingfrom4",2010
48,48,"Ian Poulter",55,93.51,77,72,"Puttingfrom4",2010
49,49,"Nathan Green",86,93.45,168,157,"Puttingfrom4",2010
50,50,"Scott Verplank",74,93.44,122,114,"Puttingfrom4",2010
51,51,"Michael Bradley",77,93.43,137,128,"Puttingfrom4",2010
51,51,"Zach Johnson",93,93.43,137,128,"Puttingfrom4",2010
53,53,"Stuart Appleby",101,93.41,182,170,"Puttingfrom4",2010
54,54,"Charles Howell III",103,93.33,165,154,"Puttingfrom4",2010
55,55,"Daniel Chopra",74,93.24,148,138,"Puttingfrom4",2010
56,56,"Greg Chalmers",93,93.18,176,164,"Puttingfrom4",2010
57,57,"Bryce Molder",84,93.13,131,122,"Puttingfrom4",2010
58,58,"Andres Romero",73,93.1,174,162,"Puttingfrom4",2010
59,59,"Hunter Mahan",85,93.01,143,133,"Puttingfrom4",2010
60,60,"Retief Goosen",75,93,100,93,"Puttingfrom4",2010
61,61,"Michael Connell",89,92.96,142,132,"Puttingfrom4",2010
61,61,"Mike Weir",59,92.96,71,66,"Puttingfrom4",2010
63,63,"Robert Allenby",76,92.79,111,103,"Puttingfrom4",2010
64,64,"Aron Price",70,92.75,138,128,"Puttingfrom4",2010
65,65,"Joe Durant",67,92.66,109,101,"Puttingfrom4",2010
66,66,"Cameron Beckman",68,92.65,136,126,"Puttingfrom4",2010
67,67,"John Mallinger",78,92.62,122,113,"Puttingfrom4",2010
68,68,"Dean Wilson",54,92.52,107,99,"Puttingfrom4",2010
69,69,"Pat Perez",90,92.5,160,148,"Puttingfrom4",2010
70,70,"Brandt Snedeker",89,92.36,157,145,"Puttingfrom4",2010
71,71,"Bob Estes",79,92.31,143,132,"Puttingfrom4",2010
71,71,"Rickie Fowler",98,92.31,156,144,"Puttingfrom4",2010
73,73,"Chris DiMarco",88,92.26,155,143,"Puttingfrom4",2010
74,74,"Angel Cabrera",64,92.22,90,83,"Puttingfrom4",2010
74,74,"Matt Every",60,92.22,90,83,"Puttingfrom4",2010
76,76,"Briny Baird",87,92.16,153,141,"Puttingfrom4",2010
77,77,"Scott Piercy",88,92.12,165,152,"Puttingfrom4",2010
78,78,"Webb Simpson",98,92.05,151,139,"Puttingfrom4",2010
79,79,"Lee Janzen",77,92.03,138,127,"Puttingfrom4",2010
80,80,"Chad Collins",87,92,150,138,"Puttingfrom4",2010
80,80,"Brad Faxon",58,92,100,92,"Puttingfrom4",2010
82,82,"Vaughn Taylor",87,91.88,160,147,"Puttingfrom4",2010
82,82,"Roland Thatcher",72,91.88,160,147,"Puttingfrom4",2010
84,84,"JJ Henry",92,91.72,145,133,"Puttingfrom4",2010
85,85,"Tim Petrovic",105,91.71,193,177,"Puttingfrom4",2010
85,85,"Charlie Wi",95,91.71,181,166,"Puttingfrom4",2010
87,87,"John Merrick",109,91.67,180,165,"Puttingfrom4",2010
88,88,"Heath Slocum",97,91.61,143,131,"Puttingfrom4",2010
89,89,"Camilo Villegas",78,91.53,118,108,"Puttingfrom4",2010
90,90,"Mark Wilson",87,91.52,165,151,"Puttingfrom4",2010
91,91,"Spencer Levin",110,91.44,187,171,"Puttingfrom4",2010
92,92,"Michael Letzig",84,91.41,163,149,"Puttingfrom4",2010
93,93,"Martin Flores",75,91.39,151,138,"Puttingfrom4",2010
93,93,"Jimmy Walker",82,91.39,151,138,"Puttingfrom4",2010
95,95,"Brett Wetterich",54,91.38,116,106,"Puttingfrom4",2010
96,96,"Brendon de Jonge",114,91.36,162,148,"Puttingfrom4",2010
97,97,"Mathias Gronberg",61,91.35,104,95,"Puttingfrom4",2010
98,98,"YE Yang",72,91.26,103,94,"Puttingfrom4",2010
99,99,"Henrik Bjornstad",72,91.24,137,125,"Puttingfrom4",2010
100,100,"Kevin Sutherland",86,91.22,148,135,"Puttingfrom4",2010
101,101,"Jerod Turner",54,91.21,91,83,"Puttingfrom4",2010
102,102,"Brenden Pappas",66,91.15,113,103,"Puttingfrom4",2010
103,103,"David Toms",86,91.04,134,122,"Puttingfrom4",2010
104,104,"Graham DeLaet",88,90.97,155,141,"Puttingfrom4",2010
105,105,"Brian Davis",101,90.91,176,160,"Puttingfrom4",2010
105,105,"Jason Dufner",87,90.91,132,120,"Puttingfrom4",2010
105,105,"Steve Marino",81,90.91,143,130,"Puttingfrom4",2010
108,108,"Boo Weekley",88,90.85,142,129,"Puttingfrom4",2010
109,109,"Jeev Milkha Singh",59,90.74,108,98,"Puttingfrom4",2010
110,110,"Skip Kendall",58,90.7,86,78,"Puttingfrom4",2010
111,111,"Rocco Mediate",71,90.65,107,97,"Puttingfrom4",2010
111,111,"Garrett Willis",82,90.65,139,126,"Puttingfrom4",2010
113,113,"DA Points",90,90.64,171,155,"Puttingfrom4",2010
114,114,"Sean OHair",84,90.6,149,135,"Puttingfrom4",2010
115,115,"Trevor Immelman",55,90.59,85,77,"Puttingfrom4",2010
116,116,"Josh Teater",101,90.55,201,182,"Puttingfrom4",2010
117,117,"Charley Hoffman",85,90.48,168,152,"Puttingfrom4",2010
118,118,"Brent Delahoussaye",57,90.43,94,85,"Puttingfrom4",2010
118,118,"Cliff Kresge",50,90.43,115,104,"Puttingfrom4",2010
118,118,"Derek Lamely",81,90.43,115,104,"Puttingfrom4",2010
118,118,"Andrew McLardy",52,90.43,94,85,"Puttingfrom4",2010
122,122,"Sergio Garcia",58,90.36,83,75,"Puttingfrom4",2010
123,123,"Omar Uresti",74,90.35,114,103,"Puttingfrom4",2010
124,124,"JP Hayes",79,90.32,124,112,"Puttingfrom4",2010
124,124,"Chris Tidland",77,90.32,124,112,"Puttingfrom4",2010
126,126,"John Rollins",81,90.3,134,121,"Puttingfrom4",2010
127,127,"Jason Day",82,90.28,144,130,"Puttingfrom4",2010
128,128,"Brett Quigley",96,90.21,194,175,"Puttingfrom4",2010
129,129,"Justin Leonard",89,90.14,142,128,"Puttingfrom4",2010
130,130,"John Senden",103,90.11,182,164,"Puttingfrom4",2010
131,131,"Justin Bolli",55,90,100,90,"Puttingfrom4",2010
132,132,"David Duval",71,89.92,129,116,"Puttingfrom4",2010
133,133,"Cameron Tringale",55,89.87,79,71,"Puttingfrom4",2010
134,134,"Kris Blanks",91,89.86,148,133,"Puttingfrom4",2010
135,135,"Steve Flesch",78,89.83,118,106,"Puttingfrom4",2010
136,136,"Nicholas Thompson",88,89.76,127,114,"Puttingfrom4",2010
137,137,"Paul Goydos",78,89.71,136,122,"Puttingfrom4",2010
138,138,"Woody Austin",93,89.56,182,163,"Puttingfrom4",2010
139,139,"Greg Owen",69,89.55,134,120,"Puttingfrom4",2010
140,140,"Bubba Watson",77,89.51,143,128,"Puttingfrom4",2010
140,140,"Steve Wheatcroft",74,89.51,143,128,"Puttingfrom4",2010
142,142,"Tom Pernice Jr",74,89.47,114,102,"Puttingfrom4",2010
142,142,"Chris Riley",73,89.47,114,102,"Puttingfrom4",2010
142,142,"Brian Stuard",81,89.47,152,136,"Puttingfrom4",2010
145,145,"Aaron Baddeley",94,89.45,199,178,"Puttingfrom4",2010
146,146,"Dustin Johnson",83,89.44,142,127,"Puttingfrom4",2010
147,147,"Chris Stroud",90,89.39,132,118,"Puttingfrom4",2010
148,148,"John Daly",63,89.38,113,101,"Puttingfrom4",2010
149,149,"Robert Garrigus",71,89.34,122,109,"Puttingfrom4",2010
150,150,"Mathew Goggin",85,89.33,178,159,"Puttingfrom4",2010
151,151,"Troy Matteson",84,89.31,159,142,"Puttingfrom4",2010
152,152,"Ted Purdy",86,89.22,167,149,"Puttingfrom4",2010
153,153,"JB Holmes",100,89.2,176,157,"Puttingfrom4",2010
154,154,"Greg Kraft",52,89.16,83,74,"Puttingfrom4",2010
155,155,"Steve Lowery",67,89.09,110,98,"Puttingfrom4",2010
156,156,"Bill Haas",87,89.03,155,138,"Puttingfrom4",2010
157,157,"Craig Bowden",56,88.79,107,95,"Puttingfrom4",2010
158,158,"Jerry Kelly",99,88.7,177,157,"Puttingfrom4",2010
159,159,"Shaun Micheel",70,88.57,105,93,"Puttingfrom4",2010
159,159,"Kevin Streelman",90,88.57,175,155,"Puttingfrom4",2010
161,161,"DJ Trahan",92,88.48,165,146,"Puttingfrom4",2010
162,162,"Justin Rose",78,88.44,147,130,"Puttingfrom4",2010
163,163,"Joe Ogilvie",99,88.24,170,150,"Puttingfrom4",2010
164,164,"Davis Love III",79,88,125,110,"Puttingfrom4",2010
164,164,"Vance Veazey",58,88,75,66,"Puttingfrom4",2010
166,166,"Cameron Percy",73,87.83,115,101,"Puttingfrom4",2010
167,167,"Jay Williamson",76,87.6,121,106,"Puttingfrom4",2010
168,168,"Alex Cejka",81,87.59,137,120,"Puttingfrom4",2010
169,169,"Kevin Johnson",62,87.5,112,98,"Puttingfrom4",2010
170,170,"Ernie Els",72,87.38,103,90,"Puttingfrom4",2010
171,171,"Jeff Maggert",76,87.2,125,109,"Puttingfrom4",2010
172,172,"KJ Choi",82,87.18,117,102,"Puttingfrom4",2010
