"AveragePuttingDistanceAll1putts_RANKTHISWEEK_2011","AveragePuttingDistanceAll1putts_RANKLASTWEEK_2011","AveragePuttingDistanceAll1putts_PLAYERNAME_2011","AveragePuttingDistanceAll1putts_ROUNDS_2011","AveragePuttingDistanceAll1putts_AVG_2011","AveragePuttingDistanceAll1putts_DISTANCEFEET_2011","AveragePuttingDistanceAll1putts_TOTALPUTTS_2011","stat_name","year"
73,73,"Marc Leishman",87,NA,4020.75,547,"AveragePuttingDistanceAll1putts",2011
73,73,"David Mathis",83,NA,3742,511,"AveragePuttingDistanceAll1putts",2011
73,73,"Charlie Wi",83,NA,4297.833,584,"AveragePuttingDistanceAll1putts",2011
73,73,"Garrett Willis",71,NA,3277.083,447,"AveragePuttingDistanceAll1putts",2011
73,73,"YE Yang",63,NA,2258.167,309,"AveragePuttingDistanceAll1putts",2011
85,85,"Jason Bohn",74,NA,3423.333,472,"AveragePuttingDistanceAll1putts",2011
85,85,"Michael Bradley",74,NA,2798.417,384,"AveragePuttingDistanceAll1putts",2011
85,85,"Robert Garrigus",83,NA,3462.333,475,"AveragePuttingDistanceAll1putts",2011
85,85,"Bobby Gates",82,NA,3117,430,"AveragePuttingDistanceAll1putts",2011
85,85,"Brian Gay",90,NA,4032.083,555,"AveragePuttingDistanceAll1putts",2011
85,85,"Tim Herron",85,NA,3908,539,"AveragePuttingDistanceAll1putts",2011
85,85,"Kevin Kisner",70,NA,2915.417,404,"AveragePuttingDistanceAll1putts",2011
85,85,"Sean OHair",71,NA,2885.5,400,"AveragePuttingDistanceAll1putts",2011
85,85,"Joe Ogilvie",75,NA,3323.083,457,"AveragePuttingDistanceAll1putts",2011
85,85,"Adam Scott",60,NA,2235.917,310,"AveragePuttingDistanceAll1putts",2011
85,85,"Heath Slocum",89,NA,3244.5,450,"AveragePuttingDistanceAll1putts",2011
85,85,"Paul Stankowski",78,NA,3435.833,475,"AveragePuttingDistanceAll1putts",2011
85,85,"Steve Stricker",70,NA,3086.167,426,"AveragePuttingDistanceAll1putts",2011
85,85,"Josh Teater",104,NA,4404.25,606,"AveragePuttingDistanceAll1putts",2011
85,85,"Roland Thatcher",67,NA,3225.417,446,"AveragePuttingDistanceAll1putts",2011
85,85,"Nick Watney",80,NA,3400.5,470,"AveragePuttingDistanceAll1putts",2011
85,85,"Boo Weekley",66,NA,2440.917,337,"AveragePuttingDistanceAll1putts",2011
85,85,"Mark Wilson",89,NA,3655.333,504,"AveragePuttingDistanceAll1putts",2011
103,103,"Chad Campbell",99,NA,4003.5,559,"AveragePuttingDistanceAll1putts",2011
103,103,"Greg Chalmers",88,NA,4440.5,623,"AveragePuttingDistanceAll1putts",2011
103,103,"Luke Donald",73,NA,2986.75,418,"AveragePuttingDistanceAll1putts",2011
103,103,"Steve Elkington",50,NA,2085.75,292,"AveragePuttingDistanceAll1putts",2011
103,103,"Sergio Garcia",61,NA,2211.667,310,"AveragePuttingDistanceAll1putts",2011
103,103,"Chris Kirk",87,NA,3887.417,542,"AveragePuttingDistanceAll1putts",2011
103,103,"Colt Knost",80,NA,3321.333,462,"AveragePuttingDistanceAll1putts",2011
103,103,"Derek Lamely",65,NA,2649.583,368,"AveragePuttingDistanceAll1putts",2011
103,103,"Spencer Levin",113,NA,4517.333,631,"AveragePuttingDistanceAll1putts",2011
103,103,"Zack Miller",86,NA,3609.5,503,"AveragePuttingDistanceAll1putts",2011
103,103,"Bryce Molder",82,NA,3934.75,549,"AveragePuttingDistanceAll1putts",2011
103,103,"Kevin Na",84,NA,3977.333,555,"AveragePuttingDistanceAll1putts",2011
103,103,"Tim Petrovic",88,NA,4034.917,566,"AveragePuttingDistanceAll1putts",2011
103,103,"Scott Piercy",78,NA,3283.333,457,"AveragePuttingDistanceAll1putts",2011
103,103,"DA Points",89,NA,3960.667,552,"AveragePuttingDistanceAll1putts",2011
103,103,"Nate Smith",66,NA,2834.583,395,"AveragePuttingDistanceAll1putts",2011
103,103,"Chris Stroud",88,NA,3819.417,532,"AveragePuttingDistanceAll1putts",2011
120,120,"Aaron Baddeley",77,NA,3342.167,470,"AveragePuttingDistanceAll1putts",2011
120,120,"Steven Bowditch",86,NA,4123.25,581,"AveragePuttingDistanceAll1putts",2011
120,120,"Joe Durant",71,NA,2803.5,397,"AveragePuttingDistanceAll1putts",2011
120,120,"Padraig Harrington",60,NA,2453.917,347,"AveragePuttingDistanceAll1putts",2011
120,120,"Anthony Kim",72,NA,3012.167,426,"AveragePuttingDistanceAll1putts",2011
120,120,"Martin Laird",77,NA,3213.417,453,"AveragePuttingDistanceAll1putts",2011
120,120,"Troy Matteson",91,NA,3839.833,544,"AveragePuttingDistanceAll1putts",2011
120,120,"Rocco Mediate",53,NA,2285.083,323,"AveragePuttingDistanceAll1putts",2011
120,120,"Geoff Ogilvy",69,NA,2987.083,421,"AveragePuttingDistanceAll1putts",2011
120,120,"Scott Stallings",84,NA,3235.75,459,"AveragePuttingDistanceAll1putts",2011
120,120,"Kyle Stanley",98,NA,3818.667,539,"AveragePuttingDistanceAll1putts",2011
131,131,"Joseph Bramlett",73,NA,2747.667,392,"AveragePuttingDistanceAll1putts",2011
131,131,"DJ Brigman",67,NA,2708.5,386,"AveragePuttingDistanceAll1putts",2011
131,131,"Alex Cejka",59,NA,2098.25,300,"AveragePuttingDistanceAll1putts",2011
131,131,"Ben Crane",76,NA,3070.083,438,"AveragePuttingDistanceAll1putts",2011
131,131,"Brian Davis",105,NA,4591.917,659,"AveragePuttingDistanceAll1putts",2011
131,131,"Jason Dufner",78,NA,3159.5,450,"AveragePuttingDistanceAll1putts",2011
131,131,"Harrison Frazar",58,NA,2086.667,299,"AveragePuttingDistanceAll1putts",2011
131,131,"JB Holmes",57,NA,2189.583,313,"AveragePuttingDistanceAll1putts",2011
131,131,"Ryuji Imada",83,NA,3827.667,546,"AveragePuttingDistanceAll1putts",2011
131,131,"Freddie Jacobson",92,NA,3770.75,539,"AveragePuttingDistanceAll1putts",2011
131,131,"Robert Karlsson",61,NA,2372.083,340,"AveragePuttingDistanceAll1putts",2011
131,131,"Jerry Kelly",85,NA,3349.667,477,"AveragePuttingDistanceAll1putts",2011
131,131,"Matt Kuchar",94,NA,3758,537,"AveragePuttingDistanceAll1putts",2011
131,131,"Ryan Moore",79,NA,3134.833,447,"AveragePuttingDistanceAll1putts",2011
131,131,"Alex Prugh",82,NA,2984,427,"AveragePuttingDistanceAll1putts",2011
131,131,"Chris Riley",76,NA,3202.333,458,"AveragePuttingDistanceAll1putts",2011
131,131,"Andres Romero",77,NA,3689.667,530,"AveragePuttingDistanceAll1putts",2011
131,131,"Bo Van Pelt",92,NA,3500.167,501,"AveragePuttingDistanceAll1putts",2011
149,149,"Arjun Atwal",91,NA,4196.833,605,"AveragePuttingDistanceAll1putts",2011
149,149,"Keegan Bradley",91,NA,3657.667,526,"AveragePuttingDistanceAll1putts",2011
149,149,"Chris DiMarco",93,NA,3997.083,578,"AveragePuttingDistanceAll1putts",2011
149,149,"James Driscoll",71,NA,2920.417,421,"AveragePuttingDistanceAll1putts",2011
149,149,"Jim Furyk",87,NA,3224.417,464,"AveragePuttingDistanceAll1putts",2011
149,149,"Paul Goydos",81,NA,3457.167,502,"AveragePuttingDistanceAll1putts",2011
149,149,"Charley Hoffman",93,NA,3581.25,516,"AveragePuttingDistanceAll1putts",2011
149,149,"Matt Jones",71,NA,3175.25,459,"AveragePuttingDistanceAll1putts",2011
149,149,"Justin Rose",79,NA,2962.417,430,"AveragePuttingDistanceAll1putts",2011
158,158,"Woody Austin",59,NA,2530.417,371,"AveragePuttingDistanceAll1putts",2011
158,158,"Kevin Chappell",78,NA,2989.667,437,"AveragePuttingDistanceAll1putts",2011
158,158,"Michael Connell",76,NA,3364.083,491,"AveragePuttingDistanceAll1putts",2011
158,158,"Steve Flesch",88,NA,4034,590,"AveragePuttingDistanceAll1putts",2011
158,158,"Tom Gillis",55,NA,2240.667,329,"AveragePuttingDistanceAll1putts",2011
158,158,"Justin Hicks",60,NA,1873.5,274,"AveragePuttingDistanceAll1putts",2011
158,158,"Jarrod Lyle",83,NA,3466.833,510,"AveragePuttingDistanceAll1putts",2011
158,158,"Troy Merritt",63,NA,2586.417,378,"AveragePuttingDistanceAll1putts",2011
158,158,"Vaughn Taylor",89,NA,4034.583,593,"AveragePuttingDistanceAll1putts",2011
158,158,"DJ Trahan",91,NA,3584.083,526,"AveragePuttingDistanceAll1putts",2011
168,168,"Jonathan Byrd",83,NA,3498.5,519,"AveragePuttingDistanceAll1putts",2011
168,168,"Andres Gonzales",60,NA,2135.917,317,"AveragePuttingDistanceAll1putts",2011
168,168,"Nathan Green",81,NA,3511.583,522,"AveragePuttingDistanceAll1putts",2011
168,168,"Zach Johnson",79,NA,3289.167,488,"AveragePuttingDistanceAll1putts",2011
168,168,"Bio Kim",71,NA,2903.417,429,"AveragePuttingDistanceAll1putts",2011
168,168,"Justin Leonard",82,NA,3477.417,513,"AveragePuttingDistanceAll1putts",2011
168,168,"George McNeill",69,NA,2751.917,409,"AveragePuttingDistanceAll1putts",2011
168,168,"Jimmy Walker",79,NA,3743,554,"AveragePuttingDistanceAll1putts",2011
176,176,"Rich Beem",53,NA,2051.417,307,"AveragePuttingDistanceAll1putts",2011
176,176,"Scott Gutschewski",67,NA,2430.667,366,"AveragePuttingDistanceAll1putts",2011
176,176,"Davis Love III",70,NA,2261.083,340,"AveragePuttingDistanceAll1putts",2011
176,176,"Brendan Steele",89,NA,3365.083,505,"AveragePuttingDistanceAll1putts",2011
180,180,"Ricky Barnes",78,NA,2788.667,421,"AveragePuttingDistanceAll1putts",2011
180,180,"Ian Poulter",52,NA,1916,291,"AveragePuttingDistanceAll1putts",2011
182,182,"Stuart Appleby",65,NA,2753.833,422,"AveragePuttingDistanceAll1putts",2011
182,182,"Phil Mickelson",79,NA,2769.083,428,"AveragePuttingDistanceAll1putts",2011
182,182,"Rory Sabbatini",85,NA,2790,428,"AveragePuttingDistanceAll1putts",2011
185,185,"Ryan Palmer",82,NA,2808.833,438,"AveragePuttingDistanceAll1putts",2011
185,185,"Daniel Summerhays",75,NA,2846.75,442,"AveragePuttingDistanceAll1putts",2011
