"GIRPercentage200yards_RANKTHISWEEK_2012","GIRPercentage200yards_RANKLASTWEEK_2012","GIRPercentage200yards_PLAYERNAME_2012","GIRPercentage200yards_ROUNDS_2012","GIRPercentage200yards_Pct_2012","GIRPercentage200yards_GREENSHIT_2012","GIRPercentage200yards_TOTALHOLES_2012","GIRPercentage200yards_RELATIVETOPAR_2012","stat_name","year"
1,1,"Chris Couch",61,62.5,65,104,-0.15,"GIRPercentage200yards",2012
2,2,"Charlie Beljan",61,59.46,44,74,-0.07,"GIRPercentage200yards",2012
3,3,"Harris English",98,59.12,107,181,-0.05,"GIRPercentage200yards",2012
4,4,"Louis Oosthuizen",65,57.43,58,101,-0.16,"GIRPercentage200yards",2012
5,5,"Justin Rose",69,56.82,75,132,-0.2,"GIRPercentage200yards",2012
6,6,"Webb Simpson",77,55.63,89,160,-0.21,"GIRPercentage200yards",2012
7,7,"Scott Dunlap",57,54.31,63,116,0,"GIRPercentage200yards",2012
8,8,"Dustin Johnson",70,54.29,57,105,-0.11,"GIRPercentage200yards",2012
9,9,"Steve Stricker",73,54.11,79,146,-0.05,"GIRPercentage200yards",2012
10,10,"Davis Love III",64,53.85,63,117,-0.17,"GIRPercentage200yards",2012
10,10,"Bubba Watson",68,53.85,56,104,0.04,"GIRPercentage200yards",2012
12,12,"Russell Knox",72,53.52,76,142,-0.04,"GIRPercentage200yards",2012
13,13,"Gary Christian",91,53.51,99,185,-0.08,"GIRPercentage200yards",2012
14,14,"Charley Hoffman",88,53.22,91,171,-0.1,"GIRPercentage200yards",2012
15,15,"Bill Lunde",83,53.06,78,147,-0.04,"GIRPercentage200yards",2012
16,16,"Boo Weekley",74,53.04,61,115,-0.07,"GIRPercentage200yards",2012
17,17,"John Huh",99,52.86,111,210,-0.1,"GIRPercentage200yards",2012
18,18,"Alexandre Rocha",62,52.1,62,119,-0.03,"GIRPercentage200yards",2012
19,19,"Daniel Summerhays",81,52.07,88,169,-0.1,"GIRPercentage200yards",2012
20,20,"Kevin Streelman",89,52.02,90,173,-0.09,"GIRPercentage200yards",2012
21,21,"Scott Piercy",95,51.58,98,190,-0.11,"GIRPercentage200yards",2012
22,22,"John Daly",50,51.32,39,76,-0.15,"GIRPercentage200yards",2012
23,23,"Jason Kokrak",79,51.08,71,139,-0.03,"GIRPercentage200yards",2012
24,24,"Matt Every",80,51.02,75,147,-0.03,"GIRPercentage200yards",2012
25,25,"Ryan Moore",89,51,102,200,-0.14,"GIRPercentage200yards",2012
26,26,"Henrik Stenson",51,50.96,53,104,-0.08,"GIRPercentage200yards",2012
27,27,"Tim Herron",88,50.88,87,171,-0.16,"GIRPercentage200yards",2012
28,28,"Jonathan Byrd",69,50.76,67,132,0.09,"GIRPercentage200yards",2012
29,29,"Robert Garrigus",89,50.65,78,154,-0.17,"GIRPercentage200yards",2012
30,30,"Greg Owen",90,50.51,99,196,0,"GIRPercentage200yards",2012
31,31,"Brendon de Jonge",115,50.44,115,228,-0.15,"GIRPercentage200yards",2012
32,32,"Tiger Woods",69,50.42,60,119,-0.23,"GIRPercentage200yards",2012
33,33,"Cameron Tringale",88,50.27,93,185,-0.08,"GIRPercentage200yards",2012
34,34,"Keegan Bradley",90,50,73,146,-0.11,"GIRPercentage200yards",2012
34,34,"John Senden",81,50,73,146,-0.19,"GIRPercentage200yards",2012
34,34,"Roland Thatcher",55,50,50,100,-0.1,"GIRPercentage200yards",2012
37,37,"Kevin Chappell",91,49.7,82,165,0.01,"GIRPercentage200yards",2012
37,37,"Sean OHair",84,49.7,82,165,-0.09,"GIRPercentage200yards",2012
39,39,"Jason Dufner",83,49.66,74,149,-0.07,"GIRPercentage200yards",2012
40,40,"Charl Schwartzel",56,49.48,48,97,-0.02,"GIRPercentage200yards",2012
41,41,"Matt Kuchar",86,49.41,84,170,-0.19,"GIRPercentage200yards",2012
42,42,"Angel Cabrera",54,49.4,41,83,0,"GIRPercentage200yards",2012
43,43,"Josh Teater",97,49.13,85,173,-0.13,"GIRPercentage200yards",2012
44,44,"Jhonattan Vegas",77,49.03,76,155,-0.07,"GIRPercentage200yards",2012
45,45,"Graeme McDowell",55,49.02,50,102,-0.14,"GIRPercentage200yards",2012
46,46,"Nick Watney",97,48.95,93,190,-0.01,"GIRPercentage200yards",2012
47,47,"Kevin Stadler",85,48.94,69,141,-0.13,"GIRPercentage200yards",2012
48,48,"Bo Van Pelt",84,48.87,65,133,-0.14,"GIRPercentage200yards",2012
49,49,"Michael Thompson",80,48.81,82,168,-0.13,"GIRPercentage200yards",2012
50,50,"Scott Brown",65,48.62,53,109,-0.09,"GIRPercentage200yards",2012
51,51,"Brandt Jobe",57,48.6,52,107,-0.06,"GIRPercentage200yards",2012
51,51,"Garth Mulroy",59,48.6,52,107,-0.17,"GIRPercentage200yards",2012
53,53,"Billy Horschel",63,48.54,50,103,-0.08,"GIRPercentage200yards",2012
53,53,"Ryo Ishikawa",54,48.54,50,103,-0.12,"GIRPercentage200yards",2012
55,55,"Roberto Castro",92,48.5,81,167,-0.07,"GIRPercentage200yards",2012
56,56,"Geoff Ogilvy",73,48.33,58,120,-0.14,"GIRPercentage200yards",2012
57,57,"Adam Scott",59,48.28,42,87,-0.1,"GIRPercentage200yards",2012
58,58,"Kris Blanks",65,48.2,67,139,-0.13,"GIRPercentage200yards",2012
59,59,"Steve Wheatcroft",56,48.15,52,108,-0.1,"GIRPercentage200yards",2012
60,60,"Seung Yul Noh",105,47.98,83,173,-0.07,"GIRPercentage200yards",2012
61,61,"Andres Romero",68,47.73,63,132,-0.13,"GIRPercentage200yards",2012
62,62,"Rod Pampling",88,47.57,88,185,-0.03,"GIRPercentage200yards",2012
63,63,"Jerry Kelly",84,47.52,96,202,-0.07,"GIRPercentage200yards",2012
64,64,"Phil Mickelson",79,47.47,75,158,-0.13,"GIRPercentage200yards",2012
65,65,"Gary Woodland",70,47.37,63,133,-0.16,"GIRPercentage200yards",2012
66,66,"Chad Campbell",84,47.34,80,169,-0.19,"GIRPercentage200yards",2012
67,67,"DJ Trahan",73,47.3,70,148,0,"GIRPercentage200yards",2012
68,68,"JB Holmes",90,47.19,84,178,0,"GIRPercentage200yards",2012
69,69,"Billy Mayfair",90,47.15,91,193,-0.14,"GIRPercentage200yards",2012
70,70,"Heath Slocum",93,46.99,86,183,0.06,"GIRPercentage200yards",2012
