"PuttingRating_RANKTHISWEEK_2007","PuttingRating_RANKLASTWEEK_2007","PuttingRating_PLAYERNAME_2007","PuttingRating_EVENTS_2007","PuttingRating_RATING_2007","stat_name","year"
25,25,"Jim McGovern",3,8.2,"PuttingRating",2007
25,25,"Jesper Parnevik",15,8.2,"PuttingRating",2007
25,25,"Chris Riley",11,8.2,"PuttingRating",2007
25,25,"Rory Sabbatini",15,8.2,"PuttingRating",2007
25,25,"Richard Sterne",1,8.2,"PuttingRating",2007
25,25,"Steve Stricker",15,8.2,"PuttingRating",2007
25,25,"Phil Tataurangi",2,8.2,"PuttingRating",2007
25,25,"Vaughn Taylor",16,8.2,"PuttingRating",2007
25,25,"Oliver Thomson",1,8.2,"PuttingRating",2007
25,25,"Tom Watson",1,8.2,"PuttingRating",2007
25,25,"Dean Wilson",16,8.2,"PuttingRating",2007
45,45,"Stuart Appleby",11,8.1,"PuttingRating",2007
45,45,"KJ Choi",15,8.1,"PuttingRating",2007
45,45,"Daniel Chopra",20,8.1,"PuttingRating",2007
45,45,"Bubba Dickerson",5,8.1,"PuttingRating",2007
45,45,"Luke Donald",11,8.1,"PuttingRating",2007
45,45,"Richard Green",2,8.1,"PuttingRating",2007
45,45,"Charley Hoffman",17,8.1,"PuttingRating",2007
45,45,"Greg Kraft",5,8.1,"PuttingRating",2007
45,45,"Craig Lile",14,8.1,"PuttingRating",2007
45,45,"Jarrod Lyle",13,8.1,"PuttingRating",2007
45,45,"George McNeill",16,8.1,"PuttingRating",2007
45,45,"Arron Oberholser",13,8.1,"PuttingRating",2007
45,45,"Joe Ogilvie",18,8.1,"PuttingRating",2007
45,45,"Tim Petrovic",20,8.1,"PuttingRating",2007
45,45,"Carl Pettersson",21,8.1,"PuttingRating",2007
45,45,"Paul Sheehan",1,8.1,"PuttingRating",2007
45,45,"Brandt Snedeker",20,8.1,"PuttingRating",2007
45,45,"BJ Staten",2,8.1,"PuttingRating",2007
45,45,"David Toms",15,8.1,"PuttingRating",2007
45,45,"Paul Trittler",1,8.1,"PuttingRating",2007
45,45,"Willie Wood",1,8.1,"PuttingRating",2007
66,66,"Paul Azinger",7,8,"PuttingRating",2007
66,66,"Rich Barcelo",13,8,"PuttingRating",2007
66,66,"Craig Bowden",13,8,"PuttingRating",2007
66,66,"Andrew Buckle",12,8,"PuttingRating",2007
66,66,"Russ Cochran",1,8,"PuttingRating",2007
66,66,"Brendon de Jonge",11,8,"PuttingRating",2007
66,66,"Todd Demsey",1,8,"PuttingRating",2007
66,66,"Carlos Franco",5,8,"PuttingRating",2007
66,66,"Paul Goydos",11,8,"PuttingRating",2007
66,66,"Nathan Green",20,8,"PuttingRating",2007
66,66,"Frank Lickliter II",17,8,"PuttingRating",2007
66,66,"Phil Mickelson",13,8,"PuttingRating",2007
66,66,"Nick OHern",11,8,"PuttingRating",2007
66,66,"Pat Perez",13,8,"PuttingRating",2007
66,66,"Tom Pernice Jr",18,8,"PuttingRating",2007
66,66,"Ian Poulter",9,8,"PuttingRating",2007
66,66,"Dicky Pride",9,8,"PuttingRating",2007
66,66,"Tag Ridings",8,8,"PuttingRating",2007
66,66,"Justin Rose",10,8,"PuttingRating",2007
66,66,"Vijay Singh",21,8,"PuttingRating",2007
66,66,"Heath Slocum",21,8,"PuttingRating",2007
66,66,"Graeme Storm",1,8,"PuttingRating",2007
66,66,"Jaco Van Zyl",4,8,"PuttingRating",2007
66,66,"Scott Verplank",14,8,"PuttingRating",2007
66,66,"Bubba Watson",12,8,"PuttingRating",2007
66,66,"Tiger Woods",11,8,"PuttingRating",2007
92,92,"Michael Boyd",8,7.9,"PuttingRating",2007
92,92,"Bob Burns",2,7.9,"PuttingRating",2007
92,92,"Mark Calcavecchia",16,7.9,"PuttingRating",2007
92,92,"Gavin Coles",15,7.9,"PuttingRating",2007
92,92,"Ben Crane",5,7.9,"PuttingRating",2007
92,92,"Brian Davis",20,7.9,"PuttingRating",2007
92,92,"Marco Dawson",13,7.9,"PuttingRating",2007
92,92,"Fred Funk",10,7.9,"PuttingRating",2007
92,92,"Sergio Garcia",14,7.9,"PuttingRating",2007
92,92,"Mathias Gronberg",16,7.9,"PuttingRating",2007
92,92,"JP Hayes",15,7.9,"PuttingRating",2007
92,92,"Mark Hensby",16,7.9,"PuttingRating",2007
92,92,"Lee Janzen",7,7.9,"PuttingRating",2007
92,92,"Zach Johnson",14,7.9,"PuttingRating",2007
92,92,"Robert Karlsson",7,7.9,"PuttingRating",2007
92,92,"Bernhard Langer",9,7.9,"PuttingRating",2007
92,92,"Franklin Langham",1,7.9,"PuttingRating",2007
92,92,"Justin Leonard",17,7.9,"PuttingRating",2007
92,92,"Parker McLachlin",12,7.9,"PuttingRating",2007
92,92,"Bryce Molder",7,7.9,"PuttingRating",2007
92,92,"Geoff Ogilvy",15,7.9,"PuttingRating",2007
92,92,"Jeff Quinney",18,7.9,"PuttingRating",2007
92,92,"Jason Schultz",8,7.9,"PuttingRating",2007
92,92,"Michael Sim",9,7.9,"PuttingRating",2007
92,92,"Jeev Milkha Singh",3,7.9,"PuttingRating",2007
92,92,"Chris Stroud",9,7.9,"PuttingRating",2007
118,118,"Rich Beem",15,7.8,"PuttingRating",2007
118,118,"Olin Browne",6,7.8,"PuttingRating",2007
118,118,"Chris Couch",10,7.8,"PuttingRating",2007
118,118,"John Daly",7,7.8,"PuttingRating",2007
118,118,"Jay Delsing",6,7.8,"PuttingRating",2007
118,118,"Ken Duke",22,7.8,"PuttingRating",2007
118,118,"Steve Elkington",16,7.8,"PuttingRating",2007
118,118,"Paul Gow",8,7.8,"PuttingRating",2007
118,118,"Bill Haas",15,7.8,"PuttingRating",2007
118,118,"Anders Hansen",6,7.8,"PuttingRating",2007
118,118,"Dudley Hart",6,7.8,"PuttingRating",2007
118,118,"Matt Hendrix",7,7.8,"PuttingRating",2007
118,118,"Tripp Isenhour",13,7.8,"PuttingRating",2007
118,118,"Jerry Kelly",17,7.8,"PuttingRating",2007
118,118,"Matt Kuchar",15,7.8,"PuttingRating",2007
118,118,"Doug LaBelle II",17,7.8,"PuttingRating",2007
118,118,"Daisuke Maruyama",14,7.8,"PuttingRating",2007
118,118,"Troy Matteson",16,7.8,"PuttingRating",2007
118,118,"Rocco Mediate",14,7.8,"PuttingRating",2007
118,118,"Yusaku Miyazato",1,7.8,"PuttingRating",2007
118,118,"Ryan Palmer",14,7.8,"PuttingRating",2007
118,118,"Corey Pavin",14,7.8,"PuttingRating",2007
118,118,"John Rollins",20,7.8,"PuttingRating",2007
118,118,"Adam Scott",13,7.8,"PuttingRating",2007
118,118,"Henrik Stenson",8,7.8,"PuttingRating",2007
118,118,"Bo Van Pelt",22,7.8,"PuttingRating",2007
118,118,"Camilo Villegas",15,7.8,"PuttingRating",2007
118,118,"Mike Weir",15,7.8,"PuttingRating",2007
118,118,"Charlie Wi",18,7.8,"PuttingRating",2007
118,118,"YE Yang",3,7.8,"PuttingRating",2007
148,148,"Ryan Armour",20,7.7,"PuttingRating",2007
148,148,"Eric Axley",16,7.7,"PuttingRating",2007
148,148,"DJ Brigman",9,7.7,"PuttingRating",2007
148,148,"Bart Bryant",17,7.7,"PuttingRating",2007
148,148,"Alex Cejka",16,7.7,"PuttingRating",2007
148,148,"Stewart Cink",17,7.7,"PuttingRating",2007
148,148,"Glen Day",15,7.7,"PuttingRating",2007
148,148,"Steve Flesch",18,7.7,"PuttingRating",2007
148,148,"Dan Forsman",4,7.7,"PuttingRating",2007
148,148,"Robert Gamez",12,7.7,"PuttingRating",2007
148,148,"Scott Gutschewski",10,7.7,"PuttingRating",2007
148,148,"Todd Hamilton",8,7.7,"PuttingRating",2007
148,148,"Tim Herron",19,7.7,"PuttingRating",2007
148,148,"Thongchai Jaidee",2,7.7,"PuttingRating",2007
148,148,"Kent Jones",17,7.7,"PuttingRating",2007
148,148,"Craig Kanada",19,7.7,"PuttingRating",2007
148,148,"Skip Kendall",1,7.7,"PuttingRating",2007
148,148,"Cliff Kresge",23,7.7,"PuttingRating",2007
148,148,"Stephen Leaney",15,7.7,"PuttingRating",2007
148,148,"Bill Lunde",1,7.7,"PuttingRating",2007
148,148,"Jeff Maggert",15,7.7,"PuttingRating",2007
148,148,"John Mallinger",18,7.7,"PuttingRating",2007
148,148,"Kelly Mitchum",1,7.7,"PuttingRating",2007
148,148,"Ryan Moore",16,7.7,"PuttingRating",2007
148,148,"Sean OHair",19,7.7,"PuttingRating",2007
148,148,"Brett Quigley",13,7.7,"PuttingRating",2007
148,148,"Andres Romero",1,7.7,"PuttingRating",2007
148,148,"Wes Short Jr",3,7.7,"PuttingRating",2007
148,148,"Chris Tidland",7,7.7,"PuttingRating",2007
148,148,"Bob Tway",17,7.7,"PuttingRating",2007
148,148,"Vance Veazey",3,7.7,"PuttingRating",2007
148,148,"Jay Williamson",11,7.7,"PuttingRating",2007
148,148,"Kaname Yokoo",1,7.7,"PuttingRating",2007
181,181,"Stephen Ames",14,7.6,"PuttingRating",2007
181,181,"Woody Austin",19,7.6,"PuttingRating",2007
181,181,"Chris Baryla",1,7.6,"PuttingRating",2007
181,181,"Brian Bateman",7,7.6,"PuttingRating",2007
181,181,"Cameron Beckman",18,7.6,"PuttingRating",2007
181,181,"Angel Cabrera",5,7.6,"PuttingRating",2007
181,181,"Jose Coceres",8,7.6,"PuttingRating",2007
181,181,"Kris Cox",1,7.6,"PuttingRating",2007
181,181,"Ben Curtis",13,7.6,"PuttingRating",2007
181,181,"Chris DiMarco",13,7.6,"PuttingRating",2007
181,181,"Jason Dufner",16,7.6,"PuttingRating",2007
181,181,"Danny Ellis",1,7.6,"PuttingRating",2007
181,181,"Ernie Els",11,7.6,"PuttingRating",2007
181,181,"Harrison Frazar",10,7.6,"PuttingRating",2007
181,181,"Jim Furyk",16,7.6,"PuttingRating",2007
181,181,"Lucas Glover",18,7.6,"PuttingRating",2007
181,181,"Jason Gore",16,7.6,"PuttingRating",2007
181,181,"JB Holmes",12,7.6,"PuttingRating",2007
181,181,"Tom Johnson",11,7.6,"PuttingRating",2007
181,181,"Richard Johnson",15,7.6,"PuttingRating",2007
181,181,"Anthony Kim",18,7.6,"PuttingRating",2007
181,181,"Tom Lehman",10,7.6,"PuttingRating",2007
181,181,"Peter Lonard",14,7.6,"PuttingRating",2007
181,181,"Jeff Overton",11,7.6,"PuttingRating",2007
181,181,"Paul Stankowski",6,7.6,"PuttingRating",2007
181,181,"Kevin Sutherland",15,7.6,"PuttingRating",2007
181,181,"Kirk Triplett",12,7.6,"PuttingRating",2007
208,208,"Michael Allen",14,7.5,"PuttingRating",2007
208,208,"Tommy Armour III",15,7.5,"PuttingRating",2007
208,208,"Craig Barlow",10,7.5,"PuttingRating",2007
208,208,"Jason Bohn",11,7.5,"PuttingRating",2007
208,208,"Tom Byrum",5,7.5,"PuttingRating",2007
208,208,"Darren Clarke",2,7.5,"PuttingRating",2007
208,208,"Robert Garrigus",18,7.5,"PuttingRating",2007
208,208,"Mathew Goggin",18,7.5,"PuttingRating",2007
208,208,"Andres Gonzales",1,7.5,"PuttingRating",2007
208,208,"Retief Goosen",8,7.5,"PuttingRating",2007
208,208,"Mike Grob",1,7.5,"PuttingRating",2007
208,208,"JJ Henry",14,7.5,"PuttingRating",2007
208,208,"Charles Howell III",14,7.5,"PuttingRating",2007
208,208,"Trevor Immelman",11,7.5,"PuttingRating",2007
208,208,"Will Ma Kenzie",19,7.5,"PuttingRating",2007
208,208,"Hunter Mahan",15,7.5,"PuttingRating",2007
208,208,"Billy Mayfair",16,7.5,"PuttingRating",2007
208,208,"Colin Montgomerie",3,7.5,"PuttingRating",2007
208,208,"Greg Owen",11,7.5,"PuttingRating",2007
208,208,"Rod Pampling",18,7.5,"PuttingRating",2007
208,208,"Martin Rominger",1,7.5,"PuttingRating",2007
208,208,"Johnson Wagner",15,7.5,"PuttingRating",2007
208,208,"Nick Watney",16,7.5,"PuttingRating",2007
208,208,"Boo Weekley",16,7.5,"PuttingRating",2007
208,208,"Steve Wheatcroft",9,7.5,"PuttingRating",2007
208,208,"Garrett Willis",6,7.5,"PuttingRating",2007
208,208,"Mark Wilson",17,7.5,"PuttingRating",2007
235,235,"Billy Andrade",16,7.4,"PuttingRating",2007
235,235,"Briny Baird",25,7.4,"PuttingRating",2007
235,235,"David Berganio Jr",1,7.4,"PuttingRating",2007
235,235,"Jeff Brehaut",7,7.4,"PuttingRating",2007
235,235,"Mark Brooks",6,7.4,"PuttingRating",2007
235,235,"Chad Campbell",15,7.4,"PuttingRating",2007
235,235,"Joe Daley",1,7.4,"PuttingRating",2007
235,235,"Brent Geiberger",5,7.4,"PuttingRating",2007
235,235,"Davis Love III",11,7.4,"PuttingRating",2007
235,235,"Steve Marino",20,7.4,"PuttingRating",2007
235,235,"Paul McGinley",3,7.4,"PuttingRating",2007
235,235,"Shaun Micheel",14,7.4,"PuttingRating",2007
235,235,"Larry Mize",2,7.4,"PuttingRating",2007
235,235,"Kenny Perry",16,7.4,"PuttingRating",2007
235,235,"Ted Purdy",18,7.4,"PuttingRating",2007
235,235,"Michael Putnam",17,7.4,"PuttingRating",2007
235,235,"Anthony Wall",1,7.4,"PuttingRating",2007
235,235,"Brett Wetterich",14,7.4,"PuttingRating",2007
253,253,"Steve Allan",12,7.3,"PuttingRating",2007
253,253,"David Branshaw",10,7.3,"PuttingRating",2007
253,253,"Tadd Fujikawa",1,7.3,"PuttingRating",2007
253,253,"John Huston",6,7.3,"PuttingRating",2007
253,253,"Steve Jones",2,7.3,"PuttingRating",2007
253,253,"Neal Lancaster",6,7.3,"PuttingRating",2007
253,253,"Jamie Lovemark",2,7.3,"PuttingRating",2007
253,253,"John Merrick",15,7.3,"PuttingRating",2007
253,253,"Andrew Ruthkoski",2,7.3,"PuttingRating",2007
253,253,"Jeff Sluman",6,7.3,"PuttingRating",2007
253,253,"Kevin Stadler",14,7.3,"PuttingRating",2007
253,253,"DJ Trahan",18,7.3,"PuttingRating",2007
253,253,"Omar Uresti",1,7.3,"PuttingRating",2007
253,253,"Grant Waite",5,7.3,"PuttingRating",2007
253,253,"Duffy Waldorf",11,7.3,"PuttingRating",2007
253,253,"Charles Warren",21,7.3,"PuttingRating",2007
269,269,"Robert Allenby",17,7.2,"PuttingRating",2007
269,269,"Johan Edfors",3,7.2,"PuttingRating",2007
269,269,"Nick Flanagan",2,7.2,"PuttingRating",2007
269,269,"Steve Lowery",14,7.2,"PuttingRating",2007
269,269,"Bob May",8,7.2,"PuttingRating",2007
269,269,"Spike McRoy",2,7.2,"PuttingRating",2007
269,269,"Prom Meesawat",1,7.2,"PuttingRating",2007
269,269,"Kyle Reifers",9,7.2,"PuttingRating",2007
269,269,"Joey Sindelar",12,7.2,"PuttingRating",2007
269,269,"Darron Stiles",7,7.2,"PuttingRating",2007
269,269,"Hideto Tanihara",1,7.2,"PuttingRating",2007
280,280,"Michael Campbell",2,7.1,"PuttingRating",2007
280,280,"JL Lewis",1,7.1,"PuttingRating",2007
280,280,"John Senden",19,7.1,"PuttingRating",2007
283,283,"John Cook",3,7,"PuttingRating",2007
283,283,"Matt Every",1,7,"PuttingRating",2007
283,283,"Bronson La Cassie",1,7,"PuttingRating",2007
283,283,"Alan Morin",1,7,"PuttingRating",2007
283,283,"Mark OMeara",1,7,"PuttingRating",2007
283,283,"Louis Oosthuizen",1,7,"PuttingRating",2007
283,283,"Charl Schwartzel",3,7,"PuttingRating",2007
283,283,"Jerry Smith",5,7,"PuttingRating",2007
291,291,"Shane Bertsch",2,6.9,"PuttingRating",2007
291,291,"Michael Bradley",3,6.9,"PuttingRating",2007
291,291,"Jeff Gove",20,6.9,"PuttingRating",2007
291,291,"Gregory Havret",1,6.9,"PuttingRating",2007
291,291,"Colt Knost",3,6.9,"PuttingRating",2007
291,291,"Chris Smith",3,6.9,"PuttingRating",2007
297,297,"Joe Durant",15,6.8,"PuttingRating",2007
297,297,"Tony Finau",1,6.8,"PuttingRating",2007
299,299,"Lee Westwood",3,6.7,"PuttingRating",2007
299,299,"Azuma Yano",1,6.7,"PuttingRating",2007
301,301,"Jim Gallagher Jr",4,6.6,"PuttingRating",2007
301,301,"Anton Haig",2,6.6,"PuttingRating",2007
301,301,"Raphael Jacquelin",1,6.6,"PuttingRating",2007
301,301,"WC Liang",1,6.6,"PuttingRating",2007
301,301,"Jim Rutledge",4,6.6,"PuttingRating",2007
301,301,"Lee Williams",1,6.6,"PuttingRating",2007
307,307,"Blaine McCallister",1,6.5,"PuttingRating",2007
308,308,"Shingo Katayama",2,6.3,"PuttingRating",2007
309,309,"David Hearn",1,6.2,"PuttingRating",2007
309,309,"Brandt Jobe",1,6.2,"PuttingRating",2007
311,311,"Ryan Blaum",1,6.1,"PuttingRating",2007
312,312,"Hennie Otto",1,6,"PuttingRating",2007
