"Front9Par3ScoringAverage_RANKTHISWEEK_2006","Front9Par3ScoringAverage_RANKLASTWEEK_2006","Front9Par3ScoringAverage_PLAYERNAME_2006","Front9Par3ScoringAverage_ROUNDS_2006","Front9Par3ScoringAverage_AVG_2006","Front9Par3ScoringAverage_TOTALSTROKES_2006","Front9Par3ScoringAverage_TOTALHOLES_2006","stat_name","year"
1,1,"Corey Pavin",74,2.94,423,144,"Front9Par3ScoringAverage",2006
2,2,"Adam Scott",70,2.95,401,136,"Front9Par3ScoringAverage",2006
2,2,"Kirk Triplett",58,2.95,330,112,"Front9Par3ScoringAverage",2006
4,4,"Luke Donald",66,2.96,373,126,"Front9Par3ScoringAverage",2006
4,4,"Tom Pernice Jr",108,2.96,628,212,"Front9Par3ScoringAverage",2006
6,6,"Chad Campbell",91,2.98,518,174,"Front9Par3ScoringAverage",2006
7,7,"Bubba Dickerson",98,2.99,587,196,"Front9Par3ScoringAverage",2006
7,7,"Brian Gay",107,2.99,651,218,"Front9Par3ScoringAverage",2006
7,7,"Paul Goydos",72,2.99,437,146,"Front9Par3ScoringAverage",2006
7,7,"Richard Johnson",94,2.99,574,192,"Front9Par3ScoringAverage",2006
7,7,"Shigeki Maruyama",94,2.99,551,184,"Front9Par3ScoringAverage",2006
7,7,"John Senden",96,2.99,556,186,"Front9Par3ScoringAverage",2006
13,13,"Stephen Ames",63,3,372,124,"Front9Par3ScoringAverage",2006
13,13,"Danny Ellis",68,3,390,130,"Front9Par3ScoringAverage",2006
13,13,"Skip Kendall",72,3,444,148,"Front9Par3ScoringAverage",2006
13,13,"Heath Slocum",96,3,564,188,"Front9Par3ScoringAverage",2006
13,13,"Ron Whittaker",81,3,486,162,"Front9Par3ScoringAverage",2006
13,13,"Dean Wilson",115,3,679,226,"Front9Par3ScoringAverage",2006
19,19,"Michael Allen",84,3.01,505,168,"Front9Par3ScoringAverage",2006
19,19,"Jim Furyk",89,3.01,529,176,"Front9Par3ScoringAverage",2006
19,19,"Padraig Harrington",54,3.01,301,100,"Front9Par3ScoringAverage",2006
19,19,"Jon Mills",68,3.01,397,132,"Front9Par3ScoringAverage",2006
19,19,"Rod Pampling",89,3.01,505,168,"Front9Par3ScoringAverage",2006
19,19,"Rory Sabbatini",84,3.01,499,166,"Front9Par3ScoringAverage",2006
19,19,"Scott Verplank",88,3.01,529,176,"Front9Par3ScoringAverage",2006
19,19,"Duffy Waldorf",96,3.01,565,188,"Front9Par3ScoringAverage",2006
19,19,"Mark Wilson",79,3.01,469,156,"Front9Par3ScoringAverage",2006
28,28,"Briny Baird",81,3.02,477,158,"Front9Par3ScoringAverage",2006
28,28,"Jason Bohn",104,3.02,641,212,"Front9Par3ScoringAverage",2006
28,28,"Stewart Cink",93,3.02,544,180,"Front9Par3ScoringAverage",2006
28,28,"Steve Elkington",52,3.02,308,102,"Front9Par3ScoringAverage",2006
28,28,"Sergio Garcia",59,3.02,332,110,"Front9Par3ScoringAverage",2006
28,28,"Trevor Immelman",86,3.02,520,172,"Front9Par3ScoringAverage",2006
28,28,"Stephen Leaney",84,3.02,520,172,"Front9Par3ScoringAverage",2006
28,28,"Tom Lehman",70,3.02,362,120,"Front9Par3ScoringAverage",2006
28,28,"Brett Quigley",109,3.02,647,214,"Front9Par3ScoringAverage",2006
28,28,"Vijay Singh",103,3.02,603,200,"Front9Par3ScoringAverage",2006
28,28,"Jeff Sluman",101,3.02,623,206,"Front9Par3ScoringAverage",2006
39,39,"Robert Allenby",79,3.03,467,154,"Front9Par3ScoringAverage",2006
39,39,"Tommy Armour III",65,3.03,406,134,"Front9Par3ScoringAverage",2006
39,39,"Steve Flesch",119,3.03,704,232,"Front9Par3ScoringAverage",2006
