"AccuracyRating_RANKTHISWEEK_2013","AccuracyRating_RANKLASTWEEK_2013","AccuracyRating_PLAYERNAME_2013","AccuracyRating_EVENTS_2013","AccuracyRating_RATING_2013","stat_name","year"
108,108,"Matt Kuchar",18,7,"AccuracyRating",2013
108,108,"David Lingmerth",10,7,"AccuracyRating",2013
108,108,"John Merrick",15,7,"AccuracyRating",2013
108,108,"John Peterson",2,7,"AccuracyRating",2013
108,108,"Dicky Pride",9,7,"AccuracyRating",2013
108,108,"Tag Ridings",9,7,"AccuracyRating",2013
108,108,"Nate Smith",1,7,"AccuracyRating",2013
108,108,"Camilo Villegas",14,7,"AccuracyRating",2013
108,108,"Dean Wilson",1,7,"AccuracyRating",2013
108,108,"YE Yang",7,7,"AccuracyRating",2013
126,126,"Keegan Bradley",17,6.9,"AccuracyRating",2013
126,126,"Chad Campbell",13,6.9,"AccuracyRating",2013
126,126,"Russ Cochran",1,6.9,"AccuracyRating",2013
126,126,"Nicolas Colsaerts",6,6.9,"AccuracyRating",2013
126,126,"Ernie Els",10,6.9,"AccuracyRating",2013
126,126,"Rickie Fowler",13,6.9,"AccuracyRating",2013
126,126,"Stephen Gallacher",2,6.9,"AccuracyRating",2013
126,126,"Sergio Garcia",11,6.9,"AccuracyRating",2013
126,126,"Lucas Glover",9,6.9,"AccuracyRating",2013
126,126,"Paul Haley II",3,6.9,"AccuracyRating",2013
126,126,"JJ Henry",15,6.9,"AccuracyRating",2013
126,126,"Ryo Ishikawa",9,6.9,"AccuracyRating",2013
126,126,"Freddie Jacobson",10,6.9,"AccuracyRating",2013
126,126,"Skip Kendall",1,6.9,"AccuracyRating",2013
126,126,"DH Lee",10,6.9,"AccuracyRating",2013
126,126,"Richard Lee",16,6.9,"AccuracyRating",2013
126,126,"Rory McIlroy",10,6.9,"AccuracyRating",2013
126,126,"Bryce Molder",16,6.9,"AccuracyRating",2013
126,126,"Tim Petrovic",5,6.9,"AccuracyRating",2013
126,126,"Ian Poulter",9,6.9,"AccuracyRating",2013
126,126,"Roger Sloan",1,6.9,"AccuracyRating",2013
126,126,"Kevin Sutherland",4,6.9,"AccuracyRating",2013
126,126,"Johnson Wagner",6,6.9,"AccuracyRating",2013
126,126,"Steve Wheatcroft",1,6.9,"AccuracyRating",2013
126,126,"Gary Woodland",18,6.9,"AccuracyRating",2013
151,151,"Charlie Beljan",7,6.8,"AccuracyRating",2013
151,151,"Justin Bolli",3,6.8,"AccuracyRating",2013
151,151,"Franklin Corpening",1,6.8,"AccuracyRating",2013
151,151,"Ben Curtis",8,6.8,"AccuracyRating",2013
151,151,"Luke Donald",11,6.8,"AccuracyRating",2013
151,151,"Matt Every",15,6.8,"AccuracyRating",2013
151,151,"Luke Guthrie",12,6.8,"AccuracyRating",2013
151,151,"David Hearn",14,6.8,"AccuracyRating",2013
151,151,"Billy Horschel",21,6.8,"AccuracyRating",2013
151,151,"Ryuji Imada",1,6.8,"AccuracyRating",2013
151,151,"Hunter Mahan",15,6.8,"AccuracyRating",2013
151,151,"David Mathis",10,6.8,"AccuracyRating",2013
151,151,"Pat Perez",13,6.8,"AccuracyRating",2013
151,151,"Rod Perry",1,6.8,"AccuracyRating",2013
151,151,"Marcel Siem",4,6.8,"AccuracyRating",2013
151,151,"Daniel Summerhays",15,6.8,"AccuracyRating",2013
151,151,"Bubba Watson",14,6.8,"AccuracyRating",2013
168,168,"Bart Bryant",1,6.7,"AccuracyRating",2013
168,168,"Fred Couples",2,6.7,"AccuracyRating",2013
168,168,"James Driscoll",12,6.7,"AccuracyRating",2013
168,168,"Tom Gillis",11,6.7,"AccuracyRating",2013
168,168,"Andres Gonzales",3,6.7,"AccuracyRating",2013
168,168,"Jeff Gove",2,6.7,"AccuracyRating",2013
168,168,"Hunter Haas",3,6.7,"AccuracyRating",2013
168,168,"Mike Hendry",1,6.7,"AccuracyRating",2013
168,168,"Charley Hoffman",17,6.7,"AccuracyRating",2013
168,168,"Trevor Immelman",10,6.7,"AccuracyRating",2013
168,168,"Colt Knost",8,6.7,"AccuracyRating",2013
168,168,"Scott Langley",10,6.7,"AccuracyRating",2013
168,168,"David Lynn",11,6.7,"AccuracyRating",2013
168,168,"Jin Park",5,6.7,"AccuracyRating",2013
168,168,"Carl Pettersson",15,6.7,"AccuracyRating",2013
168,168,"DA Points",13,6.7,"AccuracyRating",2013
168,168,"Brendan Steele",16,6.7,"AccuracyRating",2013
168,168,"Robert Streb",10,6.7,"AccuracyRating",2013
168,168,"Chris Stroud",16,6.7,"AccuracyRating",2013
168,168,"Andrew Svoboda",5,6.7,"AccuracyRating",2013
168,168,"Josh Teater",13,6.7,"AccuracyRating",2013
168,168,"Guan Tian Liang",1,6.7,"AccuracyRating",2013
168,168,"DJ Trahan",6,6.7,"AccuracyRating",2013
191,191,"Joe Affrunti",2,6.6,"AccuracyRating",2013
191,191,"Robert Allenby",5,6.6,"AccuracyRating",2013
191,191,"Sangmoon Bae",15,6.6,"AccuracyRating",2013
191,191,"Jonathan Byrd",3,6.6,"AccuracyRating",2013
191,191,"Derek Ernst",7,6.6,"AccuracyRating",2013
191,191,"Steve Flesch",2,6.6,"AccuracyRating",2013
191,191,"David Frost",1,6.6,"AccuracyRating",2013
191,191,"Padraig Harrington",7,6.6,"AccuracyRating",2013
191,191,"Jason Kokrak",13,6.6,"AccuracyRating",2013
191,191,"Michael Letzig",4,6.6,"AccuracyRating",2013
191,191,"Phil Mickelson",14,6.6,"AccuracyRating",2013
191,191,"Henrik Norlander",10,6.6,"AccuracyRating",2013
191,191,"Michael Thompson",9,6.6,"AccuracyRating",2013
204,204,"Stephen Ames",6,6.5,"AccuracyRating",2013
204,204,"Stuart Appleby",18,6.5,"AccuracyRating",2013
204,204,"Ryan Blaum",1,6.5,"AccuracyRating",2013
204,204,"Scott Brown",10,6.5,"AccuracyRating",2013
204,204,"Ben Crane",8,6.5,"AccuracyRating",2013
204,204,"Marco Dawson",1,6.5,"AccuracyRating",2013
204,204,"Chris DiMarco",4,6.5,"AccuracyRating",2013
204,204,"Harris English",19,6.5,"AccuracyRating",2013
204,204,"Brian Gay",15,6.5,"AccuracyRating",2013
204,204,"Brian Harman",13,6.5,"AccuracyRating",2013
204,204,"Martin Laird",11,6.5,"AccuracyRating",2013
204,204,"Justin Leonard",17,6.5,"AccuracyRating",2013
204,204,"Ken Looper",2,6.5,"AccuracyRating",2013
204,204,"John Mallinger",6,6.5,"AccuracyRating",2013
204,204,"William McGirt",13,6.5,"AccuracyRating",2013
204,204,"Geoff Ogilvy",7,6.5,"AccuracyRating",2013
204,204,"Cameron Percy",12,6.5,"AccuracyRating",2013
204,204,"Scott Piercy",13,6.5,"AccuracyRating",2013
204,204,"Cameron Tringale",16,6.5,"AccuracyRating",2013
204,204,"Scott Verplank",4,6.5,"AccuracyRating",2013
204,204,"Duffy Waldorf",1,6.5,"AccuracyRating",2013
204,204,"Jimmy Walker",18,6.5,"AccuracyRating",2013
204,204,"Charlie Wi",13,6.5,"AccuracyRating",2013
227,227,"Michael Bradley",4,6.4,"AccuracyRating",2013
227,227,"Erik Compton",11,6.4,"AccuracyRating",2013
227,227,"Jason Day",16,6.4,"AccuracyRating",2013
227,227,"Martin Flores",15,6.4,"AccuracyRating",2013
227,227,"Doug LaBelle II",12,6.4,"AccuracyRating",2013
227,227,"Danny Lee",1,6.4,"AccuracyRating",2013
227,227,"Marc Leishman",14,6.4,"AccuracyRating",2013
227,227,"Frank Lickliter II",1,6.4,"AccuracyRating",2013
227,227,"Bill Lunde",3,6.4,"AccuracyRating",2013
227,227,"Troy Matteson",8,6.4,"AccuracyRating",2013
227,227,"Jeff Overton",16,6.4,"AccuracyRating",2013
227,227,"Rod Pampling",5,6.4,"AccuracyRating",2013
227,227,"Shawn Stefani",9,6.4,"AccuracyRating",2013
227,227,"Casey Wittenberg",8,6.4,"AccuracyRating",2013
241,241,"Fabian Gomez",8,6.3,"AccuracyRating",2013
241,241,"Branden Grace",4,6.3,"AccuracyRating",2013
241,241,"Peter Hanson",6,6.3,"AccuracyRating",2013
241,241,"Scott Harrington",1,6.3,"AccuracyRating",2013
241,241,"Andrew Johnson",1,6.3,"AccuracyRating",2013
241,241,"Jeff Klauk",3,6.3,"AccuracyRating",2013
241,241,"Matteo Manassero",4,6.3,"AccuracyRating",2013
241,241,"Eric Meierdierks",3,6.3,"AccuracyRating",2013
241,241,"Thorbjorn Olesen",3,6.3,"AccuracyRating",2013
241,241,"Patrick Reed",13,6.3,"AccuracyRating",2013
241,241,"John Senden",12,6.3,"AccuracyRating",2013
241,241,"Aaron Watkins",2,6.3,"AccuracyRating",2013
241,241,"Chris Williams",1,6.3,"AccuracyRating",2013
241,241,"Chris Wood",2,6.3,"AccuracyRating",2013
255,255,"Kiradech Aphibarnrat",1,6.2,"AccuracyRating",2013
255,255,"Matt Bettencourt",3,6.2,"AccuracyRating",2013
255,255,"Paul Casey",1,6.2,"AccuracyRating",2013
255,255,"Greg Chalmers",13,6.2,"AccuracyRating",2013
255,255,"Gonzalo Fdez Castano",4,6.2,"AccuracyRating",2013
255,255,"Tommy Gainey",12,6.2,"AccuracyRating",2013
255,255,"Morgan Hoffmann",10,6.2,"AccuracyRating",2013
255,255,"Scott Jamieson",1,6.2,"AccuracyRating",2013
255,255,"Steve Marino",5,6.2,"AccuracyRating",2013
255,255,"Joe Ogilvie",4,6.2,"AccuracyRating",2013
255,255,"Lee Williams",7,6.2,"AccuracyRating",2013
266,266,"Tim Herron",7,6.1,"AccuracyRating",2013
266,266,"Charles Howell III",18,6.1,"AccuracyRating",2013
266,266,"Hank Kuehne",3,6.1,"AccuracyRating",2013
266,266,"Paul Lawrie",2,6.1,"AccuracyRating",2013
266,266,"Kyle Reifers",2,6.1,"AccuracyRating",2013
271,271,"Jonas Blixt",12,6,"AccuracyRating",2013
271,271,"Angel Cabrera",13,6,"AccuracyRating",2013
271,271,"George Coetzee",6,6,"AccuracyRating",2013
271,271,"Neal Lancaster",2,6,"AccuracyRating",2013
271,271,"Sean OHair",7,6,"AccuracyRating",2013
276,276,"John Daly",3,5.9,"AccuracyRating",2013
276,276,"Bobby Gates",3,5.9,"AccuracyRating",2013
276,276,"Mikko Ilonen",1,5.9,"AccuracyRating",2013
276,276,"Lee Janzen",2,5.9,"AccuracyRating",2013
276,276,"Jonathan Randolph",1,5.9,"AccuracyRating",2013
276,276,"Alexandre Rocha",1,5.9,"AccuracyRating",2013
276,276,"Andres Romero",8,5.9,"AccuracyRating",2013
276,276,"Jaco Van Zyl",1,5.9,"AccuracyRating",2013
284,284,"Steven Bowditch",11,5.8,"AccuracyRating",2013
284,284,"Rafa Cabrera Bello",1,5.8,"AccuracyRating",2013
284,284,"Jamie Donaldson",3,5.8,"AccuracyRating",2013
284,284,"Luke List",7,5.8,"AccuracyRating",2013
288,288,"JB Holmes",1,5.7,"AccuracyRating",2013
288,288,"Troy Kelly",2,5.7,"AccuracyRating",2013
288,288,"Mike Weir",6,5.7,"AccuracyRating",2013
291,291,"Nathan Green",4,5.6,"AccuracyRating",2013
291,291,"Kevin Na",2,5.6,"AccuracyRating",2013
291,291,"Alistair Presnell",6,5.6,"AccuracyRating",2013
294,294,"Aaron Baddeley",10,5.5,"AccuracyRating",2013
294,294,"Seung Yul Noh",9,5.5,"AccuracyRating",2013
294,294,"Richie Ramsay",1,5.5,"AccuracyRating",2013
297,297,"Kelly Kraft",2,5.4,"AccuracyRating",2013
298,298,"Marcus Fraser",1,5.3,"AccuracyRating",2013
298,298,"Justin Thomas",1,5.3,"AccuracyRating",2013
300,300,"Thaworn Wiratchant",1,5.1,"AccuracyRating",2013
301,301,"Brett Rumford",1,5,"AccuracyRating",2013
302,302,"Satoshi Kodaira",1,4.9,"AccuracyRating",2013
303,303,"Kevin Kisner",1,4.7,"AccuracyRating",2013
303,303,"Jesper Parnevik",2,4.7,"AccuracyRating",2013
305,305,"Zack Fischer",1,4.3,"AccuracyRating",2013
305,305,"Toru Taniguchi",1,4.3,"AccuracyRating",2013
307,307,"Daniel Popovic",1,4.2,"AccuracyRating",2013
