"SandSavesfrom2030yards_RANKTHISWEEK_2008","SandSavesfrom2030yards_RANKLASTWEEK_2008","SandSavesfrom2030yards_PLAYERNAME_2008","SandSavesfrom2030yards_ROUNDS_2008","SandSavesfrom2030yards_Pct_2008","SandSavesfrom2030yards_OFSAVES_2008","SandSavesfrom2030yards_OFBUNKERS_2008","stat_name","year"
28,28,"George McNeill",97,55.88,19,34,"SandSavesfrom2030yards",2008
29,29,"John Merrick",98,55.56,15,27,"SandSavesfrom2030yards",2008
30,30,"Daniel Chopra",84,55.26,21,38,"SandSavesfrom2030yards",2008
31,31,"KJ Choi",74,55.17,16,29,"SandSavesfrom2030yards",2008
32,32,"Camilo Villegas",79,54.17,13,24,"SandSavesfrom2030yards",2008
33,33,"Shane Bertsch",96,53.85,21,39,"SandSavesfrom2030yards",2008
33,33,"Jim Furyk",95,53.85,21,39,"SandSavesfrom2030yards",2008
33,33,"Tag Ridings",88,53.85,14,26,"SandSavesfrom2030yards",2008
36,36,"Freddie Jacobson",78,53.57,15,28,"SandSavesfrom2030yards",2008
36,36,"Chris Riley",51,53.57,15,28,"SandSavesfrom2030yards",2008
36,36,"Heath Slocum",104,53.57,15,28,"SandSavesfrom2030yards",2008
39,39,"Brenden Pappas",66,53.33,8,15,"SandSavesfrom2030yards",2008
40,40,"Steve Lowery",74,53.13,17,32,"SandSavesfrom2030yards",2008
41,41,"John Mallinger",95,53.06,26,49,"SandSavesfrom2030yards",2008
42,42,"Shigeki Maruyama",50,52.94,9,17,"SandSavesfrom2030yards",2008
42,42,"Mark Wilson",107,52.94,18,34,"SandSavesfrom2030yards",2008
44,44,"Dudley Hart",74,52.63,20,38,"SandSavesfrom2030yards",2008
44,44,"John Riegger",73,52.63,10,19,"SandSavesfrom2030yards",2008
46,46,"Rod Pampling",83,52.27,23,44,"SandSavesfrom2030yards",2008
47,47,"Tommy Gainey",60,52.17,12,23,"SandSavesfrom2030yards",2008
47,47,"Corey Pavin",69,52.17,12,23,"SandSavesfrom2030yards",2008
49,49,"Fred Couples",60,51.61,16,31,"SandSavesfrom2030yards",2008
49,49,"Brandt Snedeker",85,51.61,16,31,"SandSavesfrom2030yards",2008
51,51,"Jim McGovern",75,51.52,17,33,"SandSavesfrom2030yards",2008
52,52,"Cliff Kresge",84,51.35,19,37,"SandSavesfrom2030yards",2008
52,52,"Bo Van Pelt",101,51.35,19,37,"SandSavesfrom2030yards",2008
54,54,"Charles Howell III",101,51.28,20,39,"SandSavesfrom2030yards",2008
55,55,"Brad Adamonis",87,51.16,22,43,"SandSavesfrom2030yards",2008
56,56,"Jason Allred",63,50,14,28,"SandSavesfrom2030yards",2008
56,56,"Stuart Appleby",87,50,8,16,"SandSavesfrom2030yards",2008
56,56,"Paul Casey",55,50,6,12,"SandSavesfrom2030yards",2008
56,56,"Chad Collins",72,50,16,32,"SandSavesfrom2030yards",2008
56,56,"Ben Crane",86,50,13,26,"SandSavesfrom2030yards",2008
56,56,"Ben Curtis",80,50,17,34,"SandSavesfrom2030yards",2008
56,56,"Marco Dawson",64,50,11,22,"SandSavesfrom2030yards",2008
56,56,"James Driscoll",85,50,18,36,"SandSavesfrom2030yards",2008
56,56,"Mathew Goggin",91,50,19,38,"SandSavesfrom2030yards",2008
56,56,"John Huston",56,50,10,20,"SandSavesfrom2030yards",2008
56,56,"Brandt Jobe",52,50,9,18,"SandSavesfrom2030yards",2008
56,56,"Craig Kanada",65,50,11,22,"SandSavesfrom2030yards",2008
56,56,"Martin Laird",98,50,17,34,"SandSavesfrom2030yards",2008
56,56,"Stephen Leaney",53,50,9,18,"SandSavesfrom2030yards",2008
56,56,"Justin Leonard",101,50,18,36,"SandSavesfrom2030yards",2008
56,56,"Steve Marino",119,50,23,46,"SandSavesfrom2030yards",2008
56,56,"Parker McLachlin",88,50,22,44,"SandSavesfrom2030yards",2008
56,56,"Kevin Na",97,50,18,36,"SandSavesfrom2030yards",2008
56,56,"Sean OHair",81,50,22,44,"SandSavesfrom2030yards",2008
56,56,"Nick OHern",82,50,13,26,"SandSavesfrom2030yards",2008
56,56,"Pat Perez",93,50,15,30,"SandSavesfrom2030yards",2008
56,56,"Ian Poulter",51,50,10,20,"SandSavesfrom2030yards",2008
56,56,"Bob Sowards",61,50,16,32,"SandSavesfrom2030yards",2008
56,56,"Kevin Sutherland",98,50,24,48,"SandSavesfrom2030yards",2008
56,56,"Vaughn Taylor",103,50,20,40,"SandSavesfrom2030yards",2008
56,56,"Omar Uresti",74,50,15,30,"SandSavesfrom2030yards",2008
56,56,"Scott Verplank",82,50,9,18,"SandSavesfrom2030yards",2008
56,56,"Boo Weekley",86,50,12,24,"SandSavesfrom2030yards",2008
84,84,"Kevin Streelman",114,48.94,23,47,"SandSavesfrom2030yards",2008
85,85,"Nick Watney",96,48.65,18,37,"SandSavesfrom2030yards",2008
86,86,"Bob Estes",90,48.57,17,35,"SandSavesfrom2030yards",2008
87,87,"Hunter Mahan",87,48.39,15,31,"SandSavesfrom2030yards",2008
88,88,"Chris DiMarco",87,48.28,14,29,"SandSavesfrom2030yards",2008
88,88,"JB Holmes",86,48.28,14,29,"SandSavesfrom2030yards",2008
88,88,"Scott McCarron",63,48.28,14,29,"SandSavesfrom2030yards",2008
91,91,"Davis Love III",78,48.15,13,27,"SandSavesfrom2030yards",2008
92,92,"Anthony Kim",81,47.83,11,23,"SandSavesfrom2030yards",2008
92,92,"Marc Turnesa",87,47.83,11,23,"SandSavesfrom2030yards",2008
94,94,"Mathias Gronberg",87,47.73,21,44,"SandSavesfrom2030yards",2008
95,95,"Todd Demsey",80,47.62,20,42,"SandSavesfrom2030yards",2008
95,95,"Brad Elder",67,47.62,10,21,"SandSavesfrom2030yards",2008
95,95,"Bill Haas",99,47.62,20,42,"SandSavesfrom2030yards",2008
98,98,"Ryan Armour",87,47.37,18,38,"SandSavesfrom2030yards",2008
99,99,"Frank Lickliter II",107,47.27,26,55,"SandSavesfrom2030yards",2008
100,100,"Mark Calcavecchia",67,47.06,8,17,"SandSavesfrom2030yards",2008
101,101,"Lee Janzen",89,46.88,15,32,"SandSavesfrom2030yards",2008
102,102,"Angel Cabrera",55,46.15,6,13,"SandSavesfrom2030yards",2008
102,102,"David Lutterus",59,46.15,12,26,"SandSavesfrom2030yards",2008
102,102,"Will Ma Kenzie",62,46.15,12,26,"SandSavesfrom2030yards",2008
102,102,"Jimmy Walker",73,46.15,12,26,"SandSavesfrom2030yards",2008
106,106,"Brian Davis",108,45.83,22,48,"SandSavesfrom2030yards",2008
107,107,"Troy Matteson",94,45.71,16,35,"SandSavesfrom2030yards",2008
108,108,"Eric Axley",113,45.65,21,46,"SandSavesfrom2030yards",2008
108,108,"Tom Pernice Jr",104,45.65,21,46,"SandSavesfrom2030yards",2008
110,110,"Ken Duke",116,45.45,25,55,"SandSavesfrom2030yards",2008
110,110,"Ted Purdy",68,45.45,10,22,"SandSavesfrom2030yards",2008
110,110,"Charlie Wi",97,45.45,15,33,"SandSavesfrom2030yards",2008
113,113,"Dean Wilson",109,45.24,19,42,"SandSavesfrom2030yards",2008
114,114,"Alejandro Canizares",52,45,9,20,"SandSavesfrom2030yards",2008
115,115,"Ryan Moore",72,44.83,13,29,"SandSavesfrom2030yards",2008
116,116,"Carl Pettersson",110,44.68,21,47,"SandSavesfrom2030yards",2008
117,117,"Jonathan Byrd",88,44.44,16,36,"SandSavesfrom2030yards",2008
117,117,"Brian Gay",102,44.44,16,36,"SandSavesfrom2030yards",2008
117,117,"Jin Park",85,44.44,12,27,"SandSavesfrom2030yards",2008
117,117,"Jeff Quinney",87,44.44,12,27,"SandSavesfrom2030yards",2008
121,121,"Tim Wilkinson",95,44.19,19,43,"SandSavesfrom2030yards",2008
122,122,"Doug LaBelle II",65,44,11,25,"SandSavesfrom2030yards",2008
123,123,"JP Hayes",67,43.75,14,32,"SandSavesfrom2030yards",2008
124,124,"Richard Johnson",60,43.48,10,23,"SandSavesfrom2030yards",2008
125,125,"Jon Mills",95,43.18,19,44,"SandSavesfrom2030yards",2008
126,126,"Lucas Glover",91,42.86,15,35,"SandSavesfrom2030yards",2008
126,126,"Chris Stroud",81,42.86,9,21,"SandSavesfrom2030yards",2008
128,128,"Robert Garrigus",90,42.11,16,38,"SandSavesfrom2030yards",2008
128,128,"Jeff Maggert",86,42.11,16,38,"SandSavesfrom2030yards",2008
128,128,"Andres Romero",69,42.11,8,19,"SandSavesfrom2030yards",2008
128,128,"Rory Sabbatini",77,42.11,8,19,"SandSavesfrom2030yards",2008
132,132,"Brett Quigley",80,41.94,13,31,"SandSavesfrom2030yards",2008
133,133,"Tom Lehman",51,41.67,5,12,"SandSavesfrom2030yards",2008
134,134,"Nick Flanagan",89,41.38,12,29,"SandSavesfrom2030yards",2008
135,135,"Kenny Perry",97,41.18,14,34,"SandSavesfrom2030yards",2008
135,135,"Vijay Singh",82,41.18,14,34,"SandSavesfrom2030yards",2008
137,137,"Bart Bryant",81,40.91,9,22,"SandSavesfrom2030yards",2008
137,137,"Kenneth Ferrie",72,40.91,9,22,"SandSavesfrom2030yards",2008
139,139,"Robert Gamez",79,40.74,11,27,"SandSavesfrom2030yards",2008
139,139,"Trevor Immelman",70,40.74,11,27,"SandSavesfrom2030yards",2008
141,141,"Stephen Ames",83,40.63,13,32,"SandSavesfrom2030yards",2008
142,142,"JJ Henry",108,40.48,17,42,"SandSavesfrom2030yards",2008
143,143,"Steve Elkington",84,40,12,30,"SandSavesfrom2030yards",2008
143,143,"Greg Kraft",63,40,6,15,"SandSavesfrom2030yards",2008
143,143,"Michael Letzig",88,40,12,30,"SandSavesfrom2030yards",2008
143,143,"Ryan Palmer",69,40,14,35,"SandSavesfrom2030yards",2008
143,143,"Brett Rumford",72,40,12,30,"SandSavesfrom2030yards",2008
143,143,"Patrick Sheehan",124,40,18,45,"SandSavesfrom2030yards",2008
143,143,"YE Yang",89,40,14,35,"SandSavesfrom2030yards",2008
150,150,"Tim Clark",90,39.47,15,38,"SandSavesfrom2030yards",2008
151,151,"Charley Hoffman",94,39.39,13,33,"SandSavesfrom2030yards",2008
151,151,"Kevin Stadler",90,39.39,13,33,"SandSavesfrom2030yards",2008
153,153,"Woody Austin",109,39.29,11,28,"SandSavesfrom2030yards",2008
153,153,"Stewart Cink",87,39.29,11,28,"SandSavesfrom2030yards",2008
155,155,"Chad Campbell",94,39.13,9,23,"SandSavesfrom2030yards",2008
156,156,"Travis Perkins",53,38.89,7,18,"SandSavesfrom2030yards",2008
157,157,"Paul Goydos",78,38.71,12,31,"SandSavesfrom2030yards",2008
157,157,"John Rollins",94,38.71,12,31,"SandSavesfrom2030yards",2008
159,159,"Gavin Coles",54,38.46,5,13,"SandSavesfrom2030yards",2008
160,160,"Michael Allen",91,38.1,8,21,"SandSavesfrom2030yards",2008
160,160,"Robert Allenby",108,38.1,16,42,"SandSavesfrom2030yards",2008
162,162,"Rich Beem",90,37.93,11,29,"SandSavesfrom2030yards",2008
164,164,"Matt Jones",95,37.21,16,43,"SandSavesfrom2030yards",2008
165,165,"Scott Sterling",89,36.67,11,30,"SandSavesfrom2030yards",2008
166,166,"Olin Browne",77,36.36,12,33,"SandSavesfrom2030yards",2008
166,166,"Carlos Franco",73,36.36,12,33,"SandSavesfrom2030yards",2008
166,166,"Zach Johnson",85,36.36,8,22,"SandSavesfrom2030yards",2008
166,166,"Charles Warren",79,36.36,12,33,"SandSavesfrom2030yards",2008
170,170,"Billy Andrade",71,35.71,10,28,"SandSavesfrom2030yards",2008
170,170,"Jason Day",81,35.71,15,42,"SandSavesfrom2030yards",2008
172,172,"Paul Claxton",63,35.29,6,17,"SandSavesfrom2030yards",2008
172,172,"Dustin Johnson",92,35.29,12,34,"SandSavesfrom2030yards",2008
172,172,"Tim Petrovic",97,35.29,12,34,"SandSavesfrom2030yards",2008
175,175,"David Toms",70,35,7,20,"SandSavesfrom2030yards",2008
176,176,"Kent Jones",68,34.78,8,23,"SandSavesfrom2030yards",2008
176,176,"Jay Williamson",96,34.78,8,23,"SandSavesfrom2030yards",2008
178,178,"Kyle Thompson",70,34.48,10,29,"SandSavesfrom2030yards",2008
179,179,"Peter Lonard",92,34.38,11,32,"SandSavesfrom2030yards",2008
180,180,"Todd Hamilton",92,34.29,12,35,"SandSavesfrom2030yards",2008
181,181,"Steve Allan",58,33.33,9,27,"SandSavesfrom2030yards",2008
181,181,"Geoff Ogilvy",65,33.33,7,21,"SandSavesfrom2030yards",2008
183,183,"Chez Reavie",102,32.43,12,37,"SandSavesfrom2030yards",2008
184,184,"Alex Cejka",75,32.14,9,28,"SandSavesfrom2030yards",2008
184,184,"Nicholas Thompson",113,32.14,18,56,"SandSavesfrom2030yards",2008
186,186,"John Senden",93,31.58,12,38,"SandSavesfrom2030yards",2008
187,187,"Johnson Wagner",83,31.43,11,35,"SandSavesfrom2030yards",2008
188,188,"Joe Durant",92,30.56,11,36,"SandSavesfrom2030yards",2008
189,189,"DJ Trahan",94,29.73,11,37,"SandSavesfrom2030yards",2008
190,190,"Harrison Frazar",73,28.57,4,14,"SandSavesfrom2030yards",2008
190,190,"Cody Freeman",66,28.57,8,28,"SandSavesfrom2030yards",2008
190,190,"Bubba Watson",97,28.57,12,42,"SandSavesfrom2030yards",2008
193,193,"Jason Gore",94,27.91,12,43,"SandSavesfrom2030yards",2008
194,194,"Justin Bolli",87,26.92,7,26,"SandSavesfrom2030yards",2008
195,195,"Ron Whittaker",54,26.32,5,19,"SandSavesfrom2030yards",2008
196,196,"Jeff Overton",103,23.53,8,34,"SandSavesfrom2030yards",2008
197,197,"Ernie Els",51,21.43,3,14,"SandSavesfrom2030yards",2008
