"PresidentsCupInternational_RANKTHISWEEK_2007","PresidentsCupInternational_RANKLASTWEEK_2007","PresidentsCupInternational_PLAYERNAME_2007","PresidentsCupInternational_EVENTS_2007","PresidentsCupInternational_AVGPOINTS_2007","PresidentsCupInternational_TOTALPOINTS_2007","PresidentsCupInternational_POINTSLOST_2007","PresidentsCupInternational_POINTSGAINED_2007","stat_name","year"
55,55,"Gaurav Ghei",47,0.94,44.36,-15.08,26.5,"PresidentsCupInternational",2007
56,56,"Ricardo Gonzalez",43,0.93,39.98,-27.24,14.43,"PresidentsCupInternational",2007
57,57,"Prom Meesawat",55,0.93,50.97,-21.59,28.03,"PresidentsCupInternational",2007
58,58,"Hiroyuki Fujita",52,0.9,46.7,-25.75,20.94,"PresidentsCupInternational",2007
59,59,"Katsumasa Miyamoto",54,0.9,48.47,-25.14,19.12,"PresidentsCupInternational",2007
60,60,"David Smail",50,0.89,44.44,-34.88,10.58,"PresidentsCupInternational",2007
61,61,"Frankie Minoza",55,0.88,48.29,-17.48,30.71,"PresidentsCupInternational",2007
62,62,"Azuma Yano",53,0.85,45.23,-24.49,14.8,"PresidentsCupInternational",2007
63,63,"SK Ho",52,0.85,44.35,-43.15,4.64,"PresidentsCupInternational",2007
64,64,"Chapchai Nirat",51,0.81,41.42,-13.38,34.4,"PresidentsCupInternational",2007
65,65,"Keiichiro Fukabori",53,0.81,42.95,-36.18,11.17,"PresidentsCupInternational",2007
66,66,"Toshinori Muto",45,0.78,35.31,-15.77,10.84,"PresidentsCupInternational",2007
67,67,"Rafael Echenique",49,0.78,38.37,-15.77,12,"PresidentsCupInternational",2007
68,68,"Gavin Coles",61,0.76,46.5,-19.18,18.5,"PresidentsCupInternational",2007
69,69,"Paul Sheehan",60,0.76,45.37,-44.31,1.22,"PresidentsCupInternational",2007
70,70,"Felipe Aguilar",45,0.75,33.74,-9.4,18.6,"PresidentsCupInternational",2007
71,71,"Wen Teh Lu",41,0.73,29.79,-11.73,21.64,"PresidentsCupInternational",2007
72,72,"Mamo Osanai",50,0.71,35.68,-19.92,11.7,"PresidentsCupInternational",2007
73,73,"Iain Steel",40,0.71,28.27,-9.36,23,"PresidentsCupInternational",2007
74,74,"Thaworn Wiratchant",61,0.71,43,-32.31,14.61,"PresidentsCupInternational",2007
75,75,"Yusaku Miyazato",52,0.7,36.63,-16.14,16.2,"PresidentsCupInternational",2007
76,76,"Kaname Yokoo",58,0.69,40.28,-28.76,12.97,"PresidentsCupInternational",2007
77,77,"Koumei Oda",40,0.69,27.67,-1.98,24.56,"PresidentsCupInternational",2007
78,78,"Scott Strange",52,0.68,35.6,-17.45,17.28,"PresidentsCupInternational",2007
79,79,"Darren Fichardt",48,0.68,32.56,-25.4,2.89,"PresidentsCupInternational",2007
80,80,"Yui Ueda",40,0.67,26.97,-5.75,22.12,"PresidentsCupInternational",2007
81,81,"Brett Rumford",56,0.66,37.01,-30.5,6.91,"PresidentsCupInternational",2007
82,82,"Sung Lee",42,0.65,27.41,-5.64,20.24,"PresidentsCupInternational",2007
83,83,"Shigeki Maruyama",64,0.65,41.44,-46.81,10.91,"PresidentsCupInternational",2007
84,84,"David Frost",40,0.65,25.82,-4.93,26.71,"PresidentsCupInternational",2007
85,85,"Shiv Kapur",58,0.65,37.44,-24.83,16.78,"PresidentsCupInternational",2007
86,86,"Jarrod Lyle",62,0.64,39.68,-24.04,13.83,"PresidentsCupInternational",2007
87,87,"Ariel Canete",49,0.64,31.13,-13.18,28.42,"PresidentsCupInternational",2007
88,88,"Tommy Nakajima",40,0.64,25.4,-12,1.92,"PresidentsCupInternational",2007
89,89,"Hiroshi Iwata",40,0.63,25.24,-4.29,17.33,"PresidentsCupInternational",2007
90,90,"Toshi Izawa",50,0.61,30.61,-19.97,22.45,"PresidentsCupInternational",2007
91,91,"Daisuke Maruyama",63,0.61,38.34,-31.26,9.4,"PresidentsCupInternational",2007
92,92,"Chinnarat Phadungsil",40,0.6,24.09,-13.47,8.07,"PresidentsCupInternational",2007
93,93,"Wayne Perske",40,0.6,23.91,-8.68,12.65,"PresidentsCupInternational",2007
94,94,"Marcus Fraser",55,0.6,32.74,-17.05,12.57,"PresidentsCupInternational",2007
95,95,"Scott Hend",52,0.59,30.82,-8.88,29.95,"PresidentsCupInternational",2007
96,96,"Michael Sim",40,0.59,23.54,-9.66,8.83,"PresidentsCupInternational",2007
97,97,"Craig Parry",44,0.59,25.82,-24.21,10.35,"PresidentsCupInternational",2007
98,98,"Satoru Hirota",52,0.57,29.76,-12.49,21.32,"PresidentsCupInternational",2007
99,99,"Julio Zapata",40,0.56,22.38,-2.74,18.35,"PresidentsCupInternational",2007
100,100,"Nobuhiro Masuda",55,0.56,30.55,-17.42,1.92,"PresidentsCupInternational",2007
101,101,"Aron Price",40,0.55,22.05,-7.32,14.36,"PresidentsCupInternational",2007
102,102,"Toru Suzuki",50,0.55,27.39,-14.3,11.6,"PresidentsCupInternational",2007
103,103,"Hirofumi Miyase",48,0.54,26.09,-1.8,26.25,"PresidentsCupInternational",2007
104,104,"Lee Seongho",40,0.54,21.63,-2.51,18.81,"PresidentsCupInternational",2007
105,105,"Jong Duck Kim",40,0.54,21.57,-10.59,13.84,"PresidentsCupInternational",2007
106,106,"Steve Allan",52,0.53,27.59,-12.46,21.74,"PresidentsCupInternational",2007
107,107,"Takuya Taniguchi",53,0.53,27.94,-20.1,6.93,"PresidentsCupInternational",2007
108,108,"Adam Bland",40,0.53,21.08,-2.9,17.66,"PresidentsCupInternational",2007
109,109,"TC Wang",40,0.52,20.96,-16.74,2.84,"PresidentsCupInternational",2007
110,110,"Peter Fowler",58,0.52,30.28,-9.32,25.89,"PresidentsCupInternational",2007
111,111,"Greg Chalmers",62,0.52,32.28,-12.97,14.48,"PresidentsCupInternational",2007
112,112,"Juvic Pagunsan",40,0.52,20.72,-9.97,NA,"PresidentsCupInternational",2007
113,113,"Wen Tang Lin",40,0.52,20.65,-12.42,2.52,"PresidentsCupInternational",2007
114,114,"Jean Hugo",41,0.52,21.12,-7.88,15.44,"PresidentsCupInternational",2007
115,115,"Gareth Paddison",54,0.51,27.63,-5.21,23.67,"PresidentsCupInternational",2007
116,116,"Jun Kikuchi",46,0.51,23.5,-8.37,17.92,"PresidentsCupInternational",2007
117,117,"Brad Kennedy",43,0.51,21.89,-10.86,5.64,"PresidentsCupInternational",2007
118,118,"Kane Webber",40,0.51,20.31,-7.62,10.84,"PresidentsCupInternational",2007
119,119,"Tatsuhiko Ichihara",42,0.5,21.1,-10.95,1.49,"PresidentsCupInternational",2007
120,120,"Mardan Mamat",56,0.49,27.71,-12.93,16.24,"PresidentsCupInternational",2007
121,121,"Keng Chi Lin",65,0.49,31.79,-25.81,13.37,"PresidentsCupInternational",2007
122,122,"Brenden Pappas",49,0.49,23.85,-13.52,12.01,"PresidentsCupInternational",2007
123,123,"Daniel Alfredo Vancsik",54,0.49,26.21,-8.07,24,"PresidentsCupInternational",2007
124,124,"James Kingston",54,0.47,25.29,-15.05,15.13,"PresidentsCupInternational",2007
125,125,"Scott Gardiner",51,0.46,23.43,-6.37,16.71,"PresidentsCupInternational",2007
126,126,"Masaya Tomida",46,0.46,21.04,-9.02,7.36,"PresidentsCupInternational",2007
127,127,"Tadahiro Takayama",55,0.45,24.95,-23.72,12.02,"PresidentsCupInternational",2007
128,128,"Mark Hensby",46,0.45,20.79,-38.23,14.47,"PresidentsCupInternational",2007
129,129,"Kiyoshi Maita",51,0.45,23.04,-20.59,NA,"PresidentsCupInternational",2007
130,130,"Wade Ormsby",58,0.45,26.1,-20,3,"PresidentsCupInternational",2007
131,131,"Adam Blyth",47,0.45,21.1,-5.2,16.64,"PresidentsCupInternational",2007
132,132,"Terry Pilkadaris",54,0.45,24.17,-16.3,13.25,"PresidentsCupInternational",2007
133,133,"Wei Tze Yeh",54,0.45,24.09,-15.75,2.71,"PresidentsCupInternational",2007
134,134,"Hennie Otto",40,0.44,17.7,-9.42,12.26,"PresidentsCupInternational",2007
135,135,"KT Kim",40,0.44,17.51,-2.61,16.72,"PresidentsCupInternational",2007
136,136,"Chawalit Plaphol",64,0.44,27.99,-19.68,9.83,"PresidentsCupInternational",2007
137,137,"Titch Moore",40,0.44,17.42,-12.47,13.3,"PresidentsCupInternational",2007
138,138,"Paul Gow",63,0.44,27.43,-17.65,6.6,"PresidentsCupInternational",2007
139,139,"Unho Park",55,0.43,23.69,-8.94,13.36,"PresidentsCupInternational",2007
140,140,"Bradford Vaughan",40,0.43,17.11,-11.34,4.06,"PresidentsCupInternational",2007
141,141,"Wes Heffernan",40,0.42,16.97,-5.27,12,"PresidentsCupInternational",2007
143,143,"Miguel Angel Carballo",57,0.42,23.71,-9.72,20.87,"PresidentsCupInternational",2007
144,144,"Arjun Atwal",59,0.42,24.53,-22.54,13.2,"PresidentsCupInternational",2007
145,145,"Rahil Gangjee",43,0.42,17.88,-8.99,4.52,"PresidentsCupInternational",2007
146,146,"Mark Murless",40,0.41,16.42,-7.43,12.99,"PresidentsCupInternational",2007
147,147,"Alexandre Rocha",47,0.4,18.94,-7.08,8.82,"PresidentsCupInternational",2007
148,148,"Matt Jones",49,0.4,19.65,-5.13,13.4,"PresidentsCupInternational",2007
149,149,"Ryo Ishikawa",40,0.4,16,0,16,"PresidentsCupInternational",2007
150,150,"Ryuichi Oda",50,0.4,19.89,-17.21,4.37,"PresidentsCupInternational",2007
151,151,"Peter Senior",40,0.4,15.8,-9.69,7.14,"PresidentsCupInternational",2007
152,152,"James Kamte",40,0.39,15.72,-4.95,12.34,"PresidentsCupInternational",2007
153,153,"Steven Conran",44,0.39,17.24,-15.32,10.05,"PresidentsCupInternational",2007
154,154,"Naoya Takemoto",40,0.39,15.67,-1.89,14.06,"PresidentsCupInternational",2007
155,155,"Yoshikazu Haku",47,0.39,18.4,-10.68,3.3,"PresidentsCupInternational",2007
156,156,"I J Jang",45,0.39,17.4,-15.48,7.49,"PresidentsCupInternational",2007
157,157,"Fabrizio Zanotti",40,0.39,15.44,-3.77,4.87,"PresidentsCupInternational",2007
158,158,"Hisayuki Sasaki",53,0.38,20.25,-8.73,6.92,"PresidentsCupInternational",2007
159,159,"Sangmoon Bae",40,0.38,15.18,-0.31,15.21,"PresidentsCupInternational",2007
160,160,"Warren Abery",40,0.38,15.14,-12.29,2.43,"PresidentsCupInternational",2007
161,161,"Fabian Gomez",40,0.37,14.69,-1.81,14.55,"PresidentsCupInternational",2007
162,162,"Craig Lile",53,0.36,19.3,-9.4,6.41,"PresidentsCupInternational",2007
163,163,"Airilrizman Zahari",40,0.36,14.32,-3.23,16.38,"PresidentsCupInternational",2007
164,164,"Kiyoshi Murota",44,0.36,15.71,-8.57,6,"PresidentsCupInternational",2007
165,165,"David McKenzie",65,0.36,23.15,-12.37,9.5,"PresidentsCupInternational",2007
166,166,"Matthew Millar",45,0.36,16,-6.7,5.22,"PresidentsCupInternational",2007
167,167,"Scott Barr",48,0.35,17,-6.83,12.38,"PresidentsCupInternational",2007
168,168,"Nozomi Kawahara",47,0.35,16.41,-17.88,1.28,"PresidentsCupInternational",2007
169,169,"Cesar Monasterio",48,0.35,16.6,-12.34,NA,"PresidentsCupInternational",2007
170,170,"Suk Jougyul",40,0.34,13.78,-7.04,7.72,"PresidentsCupInternational",2007
171,171,"Jaco Van Zyl",40,0.34,13.59,-5,7,"PresidentsCupInternational",2007
172,172,"Kiyoshi Miyazato",49,0.34,16.62,-9.65,11.68,"PresidentsCupInternational",2007
173,173,"Tetsuya Haraguchi",40,0.34,13.47,-4.98,3.98,"PresidentsCupInternational",2007
174,174,"Richard Moir",42,0.33,14.02,-3.24,10.82,"PresidentsCupInternational",2007
175,175,"Chris Baryla",45,0.33,15.01,-6.17,6.07,"PresidentsCupInternational",2007
176,176,"SSP Chawrasia",40,0.33,13.12,-5.92,3.18,"PresidentsCupInternational",2007
177,177,"Lian Wei Zhang",40,0.33,13.11,-10.3,8.88,"PresidentsCupInternational",2007
178,178,"Rick Gibson",42,0.33,13.74,-8.33,5.05,"PresidentsCupInternational",2007
179,179,"Taichiro Kiyota",40,0.32,12.94,-1.72,11.87,"PresidentsCupInternational",2007
180,180,"David Hearn",56,0.32,18.03,-8.73,9.56,"PresidentsCupInternational",2007
181,181,"Jarrod Moseley",40,0.32,12.81,-9.3,1.22,"PresidentsCupInternational",2007
182,182,"David Bransdon",57,0.32,18.03,-10.29,10.45,"PresidentsCupInternational",2007
183,183,"Simon Nash",40,0.31,12.49,-3.15,10.69,"PresidentsCupInternational",2007
184,184,"Makoto Inoue",52,0.31,16.2,-9.14,2.61,"PresidentsCupInternational",2007
185,185,"Mitsuhiro Tateyama",53,0.31,16.37,-9.33,7.73,"PresidentsCupInternational",2007
186,186,"Carlos Franco",54,0.3,16.22,-28.06,4.8,"PresidentsCupInternational",2007
187,187,"Gerald Rosales",40,0.3,11.92,-3.82,12.03,"PresidentsCupInternational",2007
188,188,"Marc Cayeux",46,0.29,13.34,-12.69,11.02,"PresidentsCupInternational",2007
189,189,"Rodolfo Gonzalez",40,0.29,11.52,-5.03,6.02,"PresidentsCupInternational",2007
190,190,"Tony Carolan",40,0.29,11.45,-3.01,8.68,"PresidentsCupInternational",2007
191,191,"Junwon Park",40,0.27,10.98,-5.99,2.42,"PresidentsCupInternational",2007
192,192,"Michiel Bothma",44,0.27,11.77,-4.2,10.41,"PresidentsCupInternational",2007
193,193,"Andrew Tampion",40,0.27,10.64,-2.14,11.48,"PresidentsCupInternational",2007
194,194,"Yasuharu Imano",53,0.27,14.05,-27,6.2,"PresidentsCupInternational",2007
195,195,"Jim Rutledge",56,0.26,14.81,-12.75,NA,"PresidentsCupInternational",2007
196,196,"Thammanoon Sriroj",67,0.25,17.07,-15.08,5.62,"PresidentsCupInternational",2007
197,197,"Scott Laycock",49,0.25,12.41,-9.08,4.95,"PresidentsCupInternational",2007
198,198,"Tatsuhiko Takahashi",56,0.25,14.03,-16.76,1.2,"PresidentsCupInternational",2007
199,199,"Tjaart van der Walt",54,0.25,13.35,-14.07,6.86,"PresidentsCupInternational",2007
200,200,"Jon Mills",57,0.24,13.77,-5.98,13.06,"PresidentsCupInternational",2007
201,201,"Hendrick Buhrmann",47,0.24,11.23,-9.99,3.56,"PresidentsCupInternational",2007
202,202,"Ryoken Kawagishi",53,0.24,12.55,-21.41,NA,"PresidentsCupInternational",2007
203,203,"Kyung Nam Kang",40,0.24,9.45,-2.91,5.35,"PresidentsCupInternational",2007
204,204,"Angelo Que",47,0.24,11.05,-3.63,7.47,"PresidentsCupInternational",2007
205,205,"Garth Mulroy",40,0.23,9.34,-2,6.59,"PresidentsCupInternational",2007
206,206,"Ian Leggatt",46,0.23,10.71,-7.29,NA,"PresidentsCupInternational",2007
207,207,"Bradley Hughes",51,0.23,11.81,-6.39,2.05,"PresidentsCupInternational",2007
208,208,"David Gleeson",40,0.23,9.21,-3.73,3.37,"PresidentsCupInternational",2007
209,209,"Katsuya Nakagawa",44,0.23,10.12,-4.64,5.6,"PresidentsCupInternational",2007
210,210,"Dustin Risdon",40,0.23,9.16,-0.83,8.1,"PresidentsCupInternational",2007
211,211,"Juan Abbate",40,0.23,9.06,-1.87,8.76,"PresidentsCupInternational",2007
212,212,"Sebastian Fernandez",50,0.22,11.13,-6.02,5.58,"PresidentsCupInternational",2007
213,213,"Derek Gillespie",40,0.22,8.87,-1.36,8.91,"PresidentsCupInternational",2007
214,214,"James Nitties",40,0.22,8.74,-2.51,5.78,"PresidentsCupInternational",2007
215,215,"Gustavo Acosta",40,0.22,8.73,-3,7.56,"PresidentsCupInternational",2007
216,216,"Tim Wilkinson",52,0.22,11.25,-3.82,6.59,"PresidentsCupInternational",2007
217,217,"Keith Horne",48,0.22,10.37,-9.79,5.22,"PresidentsCupInternational",2007
218,218,"Sushi Ishigaki",44,0.22,9.46,-3.43,5.6,"PresidentsCupInternational",2007
219,219,"David Lutterus",40,0.21,8.59,-2.05,9.6,"PresidentsCupInternational",2007
220,220,"Esteban Toledo",58,0.21,12.45,-4.37,11.05,"PresidentsCupInternational",2007
221,221,"Mike Mezei",40,0.21,8.57,-0.04,8.61,"PresidentsCupInternational",2007
222,222,"Tyrone Van Aswegen",40,0.21,8.54,-4.74,6.82,"PresidentsCupInternational",2007
223,223,"Eiji Mizoguchi",40,0.21,8.42,-4.94,3.36,"PresidentsCupInternational",2007
224,224,"Matthew Zions",40,0.21,8.37,-0.2,8.57,"PresidentsCupInternational",2007
225,225,"Kenichi Kuboya",53,0.21,11.04,-6.2,5.21,"PresidentsCupInternational",2007
226,226,"Hernan Rey",51,0.21,10.5,-5.88,3.72,"PresidentsCupInternational",2007
227,227,"Kim Hyung Tae",40,0.21,8.2,-0.39,8.2,"PresidentsCupInternational",2007
228,228,"Won Joon Lee",40,0.21,8.2,-2.85,4.99,"PresidentsCupInternational",2007
229,229,"Martin Maritz",46,0.2,9.32,-7.13,1.37,"PresidentsCupInternational",2007
230,230,"Shoichi Ideguchi",40,0.2,8,-2.91,3.52,"PresidentsCupInternational",2007
231,231,"Michael Wright",40,0.2,7.97,-4.95,NA,"PresidentsCupInternational",2007
232,232,"Hideki Kase",53,0.2,10.5,-8.05,NA,"PresidentsCupInternational",2007
233,233,"Thomas Aiken",40,0.19,7.79,-6.98,2.96,"PresidentsCupInternational",2007
234,234,"Deane Pappas",49,0.19,9.24,-3.76,4.2,"PresidentsCupInternational",2007
235,235,"Lu Weichih",44,0.19,8.27,-5.58,3.72,"PresidentsCupInternational",2007
236,236,"Katsuyoshi Tomori",40,0.19,7.47,-7.55,NA,"PresidentsCupInternational",2007
237,237,"Gary Simpson",40,0.19,7.4,-6.91,1.22,"PresidentsCupInternational",2007
238,238,"Hiroo Kawai",40,0.18,7.35,-4.6,NA,"PresidentsCupInternational",2007
239,239,"Amandeep Johl",49,0.18,8.96,-6.54,2.89,"PresidentsCupInternational",2007
240,240,"Steven Bowditch",62,0.18,10.93,-9.09,3.91,"PresidentsCupInternational",2007
241,241,"Adilson da Silva",40,0.18,7.05,-2.53,5.23,"PresidentsCupInternational",2007
242,242,"Stephen Scahill",51,0.17,8.91,-3.78,7.24,"PresidentsCupInternational",2007
243,243,"David Morland IV",59,0.17,10.24,-2.84,10.8,"PresidentsCupInternational",2007
244,244,"Omar Sandys",40,0.17,6.94,-1.46,8.4,"PresidentsCupInternational",2007
245,245,"Kohki Idoki",46,0.17,7.87,-4.7,2.08,"PresidentsCupInternational",2007
246,246,"John Wade",40,0.17,6.72,-5.12,NA,"PresidentsCupInternational",2007
247,247,"Richard Lee",46,0.17,7.7,-2.02,7.25,"PresidentsCupInternational",2007
248,248,"Dinesh Chand",43,0.17,7.13,-18.48,NA,"PresidentsCupInternational",2007
249,249,"Massy Kuramoto",40,0.17,6.63,-0.3,6.93,"PresidentsCupInternational",2007
250,250,"Marc Leishman",40,0.17,6.62,-1.06,7.68,"PresidentsCupInternational",2007
251,251,"Aaron Pike",40,0.16,6.55,-2.45,NA,"PresidentsCupInternational",2007
252,252,"Dawie van der Walt",40,0.16,6.48,0,6.48,"PresidentsCupInternational",2007
253,253,"Daniel DeLeon",40,0.16,6.43,-2.7,1.2,"PresidentsCupInternational",2007
254,254,"Hidezumi Shirakata",40,0.16,6.39,-3.17,1.26,"PresidentsCupInternational",2007
255,255,"Kim Felton",55,0.16,8.76,-7.36,1.75,"PresidentsCupInternational",2007
256,256,"Birgir Hafthorsson",40,0.16,6.36,-1.78,4.26,"PresidentsCupInternational",2007
257,257,"Grant Waite",47,0.16,7.32,-4.15,1.23,"PresidentsCupInternational",2007
258,258,"Shinichi Yokota",47,0.16,7.3,-13.81,NA,"PresidentsCupInternational",2007
259,259,"Mitchell Brown",40,0.16,6.2,-0.27,6.47,"PresidentsCupInternational",2007
260,260,"Puma Dominguez",40,0.15,6.18,-1.02,7.2,"PresidentsCupInternational",2007
261,261,"Raphael Eyraud",40,0.15,6.15,-0.56,5.41,"PresidentsCupInternational",2007
262,262,"Katsumune Imai",52,0.15,7.96,-8.51,NA,"PresidentsCupInternational",2007
263,263,"Jiman Kang",40,0.15,6.05,-3.34,NA,"PresidentsCupInternational",2007
264,264,"Gustavo Mendoza",40,0.15,6.03,-1.17,7.2,"PresidentsCupInternational",2007
265,265,"Bradley Iles",40,0.15,6,-3.87,2.52,"PresidentsCupInternational",2007
266,266,"Des Terblanche",40,0.15,6,-2.52,2.38,"PresidentsCupInternational",2007
267,267,"James Lepp",40,0.15,6,0,6,"PresidentsCupInternational",2007
268,268,"Jin Park",40,0.14,5.77,-1.68,3.17,"PresidentsCupInternational",2007
269,269,"Achi Sato",40,0.14,5.69,-0.46,5.12,"PresidentsCupInternational",2007
270,270,"Kurt Barnes",40,0.14,5.62,-3.19,NA,"PresidentsCupInternational",2007
271,271,"Chris Campbell",56,0.14,7.83,-12.9,NA,"PresidentsCupInternational",2007
272,272,"Lee Jinmyung",40,0.14,5.48,-0.12,5.6,"PresidentsCupInternational",2007
273,273,"Peter Wilson",40,0.14,5.41,-1.51,2.4,"PresidentsCupInternational",2007
274,274,"Alex Haindl",40,0.13,5.36,-1.27,6.63,"PresidentsCupInternational",2007
275,275,"Rafael Gomez",48,0.13,6.4,-4.95,2.58,"PresidentsCupInternational",2007
276,276,"Desvonde Botes",40,0.13,5.3,-1.53,5.6,"PresidentsCupInternational",2007
277,277,"Gustavo Rojas",42,0.13,5.55,-3.42,2.66,"PresidentsCupInternational",2007
278,278,"Stuart Anderson",40,0.13,5.26,-3.23,1.71,"PresidentsCupInternational",2007
279,279,"Marcus Both",54,0.13,6.97,-10.65,1.53,"PresidentsCupInternational",2007
280,280,"Steve Van Vuuren",40,0.13,5.08,-1.47,4.67,"PresidentsCupInternational",2007
281,281,"Pat Giles",40,0.13,5,-3.73,NA,"PresidentsCupInternational",2007
282,282,"Takao Nogami",54,0.12,6.72,-5.47,6.11,"PresidentsCupInternational",2007
283,283,"Craig Jones",40,0.12,4.96,-5.99,1.2,"PresidentsCupInternational",2007
284,284,"Nam Youngwoo",40,0.12,4.91,-1.23,3.32,"PresidentsCupInternational",2007
285,285,"Chang Ting Yeh",40,0.12,4.9,-2.56,2.29,"PresidentsCupInternational",2007
286,286,"Nick Price",40,0.12,4.81,-13.46,NA,"PresidentsCupInternational",2007
