"GIRPutting2025_RANKTHISWEEK_2012","GIRPutting2025_RANKLASTWEEK_2012","GIRPutting2025_PLAYERNAME_2012","GIRPutting2025_ROUNDS_2012","GIRPutting2025_Pct_2012","GIRPutting2025_ATTEMPTS_2012","GIRPutting2025_PUTTSMADE_2012","stat_name","year"
1,1,"Stewart Cink",71,24.64,69,17,"GIRPutting2025",2012
2,2,"Ben Crane",73,21.43,84,18,"GIRPutting2025",2012
2,2,"Tommy Gainey",98,21.43,112,24,"GIRPutting2025",2012
4,4,"John Daly",50,20,40,8,"GIRPutting2025",2012
5,5,"Tiger Woods",69,19.7,66,13,"GIRPutting2025",2012
6,6,"Bo Van Pelt",84,18.75,80,15,"GIRPutting2025",2012
7,7,"Bryce Molder",83,18.6,86,16,"GIRPutting2025",2012
8,8,"JJ Killeen",101,18.58,113,21,"GIRPutting2025",2012
9,9,"Scott Piercy",95,18.25,137,25,"GIRPutting2025",2012
10,10,"James Driscoll",83,17.95,78,14,"GIRPutting2025",2012
11,11,"William McGirt",96,17.59,108,19,"GIRPutting2025",2012
12,12,"Martin Flores",95,17.54,114,20,"GIRPutting2025",2012
13,13,"Freddie Jacobson",61,17.24,58,10,"GIRPutting2025",2012
14,14,"Ken Duke",104,17.19,128,22,"GIRPutting2025",2012
15,15,"Daniel Chopra",55,17.02,47,8,"GIRPutting2025",2012
16,16,"Chris DiMarco",83,16.87,83,14,"GIRPutting2025",2012
17,17,"Cameron Beckman",81,16.67,84,14,"GIRPutting2025",2012
17,17,"Brian Harman",101,16.67,120,20,"GIRPutting2025",2012
17,17,"Sung Kang",75,16.67,66,11,"GIRPutting2025",2012
20,20,"Troy Kelly",68,16.44,73,12,"GIRPutting2025",2012
21,21,"Tommy Biershenk",74,16.42,67,11,"GIRPutting2025",2012
22,22,"Harrison Frazar",56,16.36,55,9,"GIRPutting2025",2012
23,23,"Webb Simpson",77,16.09,87,14,"GIRPutting2025",2012
24,24,"Spencer Levin",81,15.66,83,13,"GIRPutting2025",2012
25,25,"Billy Hurley III",70,15.52,58,9,"GIRPutting2025",2012
26,26,"Jason Dufner",83,15.46,97,15,"GIRPutting2025",2012
27,27,"Luke Donald",63,15.38,78,12,"GIRPutting2025",2012
27,27,"Phil Mickelson",79,15.38,78,12,"GIRPutting2025",2012
29,29,"Gavin Coles",72,15.15,66,10,"GIRPutting2025",2012
30,30,"Hunter Haas",69,15.09,53,8,"GIRPutting2025",2012
30,30,"YE Yang",64,15.09,53,8,"GIRPutting2025",2012
32,32,"Brandt Snedeker",81,15,80,12,"GIRPutting2025",2012
33,33,"Troy Matteson",100,14.63,82,12,"GIRPutting2025",2012
34,34,"Ryuji Imada",78,14.29,77,11,"GIRPutting2025",2012
34,34,"Zach Johnson",95,14.29,84,12,"GIRPutting2025",2012
36,36,"Gary Woodland",70,14.08,71,10,"GIRPutting2025",2012
37,37,"Ben Curtis",62,14.06,64,9,"GIRPutting2025",2012
38,38,"Jimmy Walker",101,14.04,114,16,"GIRPutting2025",2012
39,39,"Stephen Gangluff",57,14,50,7,"GIRPutting2025",2012
39,39,"Ryo Ishikawa",54,14,50,7,"GIRPutting2025",2012
39,39,"Sean OHair",84,14,100,14,"GIRPutting2025",2012
42,42,"Hunter Mahan",88,13.95,86,12,"GIRPutting2025",2012
42,42,"Rory McIlroy",60,13.95,43,6,"GIRPutting2025",2012
44,44,"Adam Scott",59,13.85,65,9,"GIRPutting2025",2012
45,45,"Daniel Summerhays",81,13.79,87,12,"GIRPutting2025",2012
46,46,"Brendon de Jonge",115,13.77,138,19,"GIRPutting2025",2012
47,47,"John Senden",81,13.75,80,11,"GIRPutting2025",2012
48,48,"Edward Loar",59,13.73,51,7,"GIRPutting2025",2012
49,49,"Nick OHern",78,13.68,95,13,"GIRPutting2025",2012
50,50,"Kevin Na",80,13.64,88,12,"GIRPutting2025",2012
51,51,"Brian Davis",91,13.59,103,14,"GIRPutting2025",2012
52,52,"Billy Horschel",63,13.43,67,9,"GIRPutting2025",2012
53,53,"Tom Gillis",75,13.41,82,11,"GIRPutting2025",2012
53,53,"DJ Trahan",73,13.41,82,11,"GIRPutting2025",2012
55,55,"Jeff Overton",101,13.33,105,14,"GIRPutting2025",2012
56,56,"John Rollins",81,13.25,83,11,"GIRPutting2025",2012
57,57,"Justin Rose",69,13.24,68,9,"GIRPutting2025",2012
58,58,"Tom Pernice Jr",62,13.11,61,8,"GIRPutting2025",2012
59,59,"Charlie Wi",86,13.08,107,14,"GIRPutting2025",2012
60,60,"Ryan Moore",89,13.04,115,15,"GIRPutting2025",2012
61,61,"John Mallinger",74,12.9,93,12,"GIRPutting2025",2012
61,61,"Jhonattan Vegas",77,12.9,93,12,"GIRPutting2025",2012
63,63,"Matt Kuchar",86,12.87,101,13,"GIRPutting2025",2012
64,64,"George McNeill",85,12.84,109,14,"GIRPutting2025",2012
65,65,"Nathan Green",73,12.82,78,10,"GIRPutting2025",2012
66,66,"JB Holmes",90,12.75,102,13,"GIRPutting2025",2012
67,67,"Jonas Blixt",72,12.66,79,10,"GIRPutting2025",2012
67,67,"Bill Haas",79,12.66,79,10,"GIRPutting2025",2012
69,69,"Trevor Immelman",76,12.5,80,10,"GIRPutting2025",2012
69,69,"Rocco Mediate",70,12.5,80,10,"GIRPutting2025",2012
69,69,"Brendon Todd",78,12.5,80,10,"GIRPutting2025",2012
72,72,"Chad Campbell",84,12.38,105,13,"GIRPutting2025",2012
72,72,"DA Points",88,12.38,105,13,"GIRPutting2025",2012
74,74,"Tim Clark",60,12.33,73,9,"GIRPutting2025",2012
74,74,"Pat Perez",81,12.33,73,9,"GIRPutting2025",2012
76,76,"Derek Lamely",64,12.31,65,8,"GIRPutting2025",2012
77,77,"Danny Lee",74,12.2,82,10,"GIRPutting2025",2012
77,77,"Michael Thompson",80,12.2,82,10,"GIRPutting2025",2012
79,79,"Kevin Streelman",89,12.17,115,14,"GIRPutting2025",2012
80,80,"Jonathan Byrd",69,12,75,9,"GIRPutting2025",2012
80,80,"Dustin Johnson",70,12,75,9,"GIRPutting2025",2012
80,80,"Chez Reavie",83,12,100,12,"GIRPutting2025",2012
83,83,"Padraig Harrington",67,11.94,67,8,"GIRPutting2025",2012
84,84,"Gary Christian",91,11.93,109,13,"GIRPutting2025",2012
84,84,"Charles Howell III",98,11.93,109,13,"GIRPutting2025",2012
84,84,"Kyle Stanley",86,11.93,109,13,"GIRPutting2025",2012
87,87,"Ernie Els",80,11.9,84,10,"GIRPutting2025",2012
88,88,"Matt Every",80,11.84,76,9,"GIRPutting2025",2012
89,89,"Lee Westwood",60,11.67,60,7,"GIRPutting2025",2012
90,90,"Henrik Stenson",51,11.63,43,5,"GIRPutting2025",2012
91,91,"Chris Couch",61,11.59,69,8,"GIRPutting2025",2012
91,91,"Bob Estes",78,11.59,69,8,"GIRPutting2025",2012
93,93,"John Huh",99,11.57,121,14,"GIRPutting2025",2012
94,94,"Andres Romero",68,11.48,61,7,"GIRPutting2025",2012
95,95,"Keegan Bradley",90,11.43,105,12,"GIRPutting2025",2012
96,96,"Ryan Palmer",81,11.24,89,10,"GIRPutting2025",2012
97,97,"Louis Oosthuizen",65,11.11,72,8,"GIRPutting2025",2012
97,97,"Vijay Singh",99,11.11,108,12,"GIRPutting2025",2012
97,97,"Brendan Steele",77,11.11,90,10,"GIRPutting2025",2012
97,97,"Johnson Wagner",88,11.11,108,12,"GIRPutting2025",2012
101,101,"Billy Mayfair",90,10.89,101,11,"GIRPutting2025",2012
102,102,"Robert Allenby",76,10.84,83,9,"GIRPutting2025",2012
102,102,"Bill Lunde",83,10.84,83,9,"GIRPutting2025",2012
104,104,"Cameron Tringale",88,10.78,102,11,"GIRPutting2025",2012
104,104,"Camilo Villegas",79,10.78,102,11,"GIRPutting2025",2012
106,106,"Kris Blanks",65,10.71,84,9,"GIRPutting2025",2012
106,106,"Chris Kirk",93,10.71,112,12,"GIRPutting2025",2012
108,108,"Robert Garrigus",89,10.68,103,11,"GIRPutting2025",2012
109,109,"Scott Brown",65,10.53,76,8,"GIRPutting2025",2012
109,109,"Roberto Castro",92,10.53,114,12,"GIRPutting2025",2012
111,111,"Colt Knost",79,10.42,96,10,"GIRPutting2025",2012
111,111,"Charl Schwartzel",56,10.42,48,5,"GIRPutting2025",2012
113,113,"Mark Anderson",75,10.39,77,8,"GIRPutting2025",2012
114,114,"Jeff Maggert",83,10.34,116,12,"GIRPutting2025",2012
114,114,"Garth Mulroy",59,10.34,58,6,"GIRPutting2025",2012
114,114,"Ted Potter Jr",77,10.34,87,9,"GIRPutting2025",2012
117,117,"Jason Kokrak",79,10.31,97,10,"GIRPutting2025",2012
118,118,"Jason Bohn",81,10.23,88,9,"GIRPutting2025",2012
119,119,"Ricky Barnes",92,10.08,119,12,"GIRPutting2025",2012
120,120,"David Mathis",83,10,80,8,"GIRPutting2025",2012
121,121,"David Hearn",95,9.92,121,12,"GIRPutting2025",2012
122,122,"Blake Adams",107,9.9,101,10,"GIRPutting2025",2012
122,122,"Carl Pettersson",92,9.9,101,10,"GIRPutting2025",2012
124,124,"Stuart Appleby",75,9.76,82,8,"GIRPutting2025",2012
125,125,"Kevin Stadler",85,9.71,103,10,"GIRPutting2025",2012
126,126,"David Toms",60,9.68,62,6,"GIRPutting2025",2012
127,127,"Miguel Angel Carballo",73,9.59,73,7,"GIRPutting2025",2012
127,127,"Kevin Kisner",69,9.59,73,7,"GIRPutting2025",2012
127,127,"Alexandre Rocha",62,9.59,73,7,"GIRPutting2025",2012
130,130,"Rory Sabbatini",84,9.52,84,8,"GIRPutting2025",2012
130,130,"Mark Wilson",84,9.52,84,8,"GIRPutting2025",2012
132,132,"Kyle Reifers",86,9.48,116,11,"GIRPutting2025",2012
133,133,"Ian Poulter",57,9.43,53,5,"GIRPutting2025",2012
134,134,"Roland Thatcher",55,9.38,64,6,"GIRPutting2025",2012
135,135,"Seung Yul Noh",105,9.35,107,10,"GIRPutting2025",2012
136,136,"Greg Owen",90,9.24,119,11,"GIRPutting2025",2012
137,137,"Jim Furyk",85,9.2,87,8,"GIRPutting2025",2012
138,138,"JJ Henry",93,9.09,99,9,"GIRPutting2025",2012
139,139,"John Merrick",83,8.87,124,11,"GIRPutting2025",2012
140,140,"Stephen Ames",54,8.77,57,5,"GIRPutting2025",2012
141,141,"Boo Weekley",74,8.75,80,7,"GIRPutting2025",2012
142,142,"Matt Bettencourt",80,8.7,69,6,"GIRPutting2025",2012
143,143,"Heath Slocum",93,8.65,104,9,"GIRPutting2025",2012
144,144,"Jason Day",57,8.62,58,5,"GIRPutting2025",2012
144,144,"Patrick Sheehan",58,8.62,58,5,"GIRPutting2025",2012
146,146,"Harris English",98,8.55,117,10,"GIRPutting2025",2012
147,147,"Vaughn Taylor",81,8.54,82,7,"GIRPutting2025",2012
148,148,"Steve Wheatcroft",56,8.51,47,4,"GIRPutting2025",2012
149,149,"Davis Love III",64,8.33,72,6,"GIRPutting2025",2012
149,149,"Geoff Ogilvy",73,8.33,72,6,"GIRPutting2025",2012
149,149,"Kyle Thompson",51,8.33,48,4,"GIRPutting2025",2012
152,152,"Brandt Jobe",57,8.2,61,5,"GIRPutting2025",2012
153,153,"Will Claxton",99,8.04,112,9,"GIRPutting2025",2012
154,154,"Justin Leonard",79,7.78,90,7,"GIRPutting2025",2012
155,155,"KJ Choi",71,7.69,65,5,"GIRPutting2025",2012
155,155,"Matt Jones",53,7.69,52,4,"GIRPutting2025",2012
157,157,"Steve Stricker",73,7.58,66,5,"GIRPutting2025",2012
158,158,"Graham DeLaet",79,7.45,94,7,"GIRPutting2025",2012
159,159,"Marc Leishman",84,7.37,95,7,"GIRPutting2025",2012
160,160,"Dicky Pride",62,7.27,55,4,"GIRPutting2025",2012
161,161,"Jerry Kelly",84,7.22,97,7,"GIRPutting2025",2012
162,162,"Graeme McDowell",55,7.14,42,3,"GIRPutting2025",2012
162,162,"Josh Teater",97,7.14,126,9,"GIRPutting2025",2012
164,164,"Marco Dawson",60,7.02,57,4,"GIRPutting2025",2012
164,164,"Bubba Watson",68,7.02,57,4,"GIRPutting2025",2012
166,166,"Rickie Fowler",84,6.98,86,6,"GIRPutting2025",2012
167,167,"Brian Gay",91,6.93,101,7,"GIRPutting2025",2012
168,168,"Bud Cauley",99,6.92,130,9,"GIRPutting2025",2012
169,169,"Charley Hoffman",88,6.82,88,6,"GIRPutting2025",2012
170,170,"Michael Bradley",63,6.67,75,5,"GIRPutting2025",2012
170,170,"Greg Chalmers",88,6.67,90,6,"GIRPutting2025",2012
170,170,"Tim Herron",88,6.67,105,7,"GIRPutting2025",2012
170,170,"Martin Laird",77,6.67,60,4,"GIRPutting2025",2012
174,174,"Arjun Atwal",79,6.59,91,6,"GIRPutting2025",2012
175,175,"Sangmoon Bae",81,6.49,77,5,"GIRPutting2025",2012
176,176,"Russell Knox",72,6.41,78,5,"GIRPutting2025",2012
176,176,"Scott Stallings",78,6.41,78,5,"GIRPutting2025",2012
178,178,"Aaron Baddeley",73,6.25,64,4,"GIRPutting2025",2012
179,179,"Erik Compton",81,5.95,84,5,"GIRPutting2025",2012
179,179,"Rod Pampling",88,5.95,84,5,"GIRPutting2025",2012
181,181,"Nick Watney",97,5.94,101,6,"GIRPutting2025",2012
182,182,"Angel Cabrera",54,5.77,52,3,"GIRPutting2025",2012
183,183,"Chris Stroud",86,5.38,93,5,"GIRPutting2025",2012
184,184,"Richard Lee",71,5.15,97,5,"GIRPutting2025",2012
185,185,"Mathew Goggin",65,5.06,79,4,"GIRPutting2025",2012
186,186,"Charlie Beljan",61,4.84,62,3,"GIRPutting2025",2012
187,187,"Kevin Chappell",91,3.61,83,3,"GIRPutting2025",2012
188,188,"Bobby Gates",87,3.49,86,3,"GIRPutting2025",2012
189,189,"Robert Karlsson",54,2.22,45,1,"GIRPutting2025",2012
190,190,"Sergio Garcia",57,1.67,60,1,"GIRPutting2025",2012
191,191,"Scott Dunlap",57,0,59,NA,"GIRPutting2025",2012
