"Round4ScoringAverage_RANKTHISWEEK_2013","Round4ScoringAverage_RANKLASTWEEK_2013","Round4ScoringAverage_PLAYERNAME_2013","Round4ScoringAverage__2013","Round4ScoringAverage_AVG_2013","Round4ScoringAverage_TOTALSTROKES_2013","Round4ScoringAverage_TOTALROUNDS_2013","stat_name","year"
108,108,"Greg Owen",NA,71.33,856,12,"Round4ScoringAverage",2013
112,112,"Hunter Mahan",NA,71.35,1213,17,"Round4ScoringAverage",2013
113,113,"David Lingmerth",NA,71.36,785,11,"Round4ScoringAverage",2013
113,113,"Henrik Norlander",NA,71.36,785,11,"Round4ScoringAverage",2013
115,115,"Justin Leonard",NA,71.37,1356,19,"Round4ScoringAverage",2013
116,116,"David Lynn",NA,71.38,928,13,"Round4ScoringAverage",2013
117,117,"Marc Leishman",NA,71.4,1071,15,"Round4ScoringAverage",2013
117,117,"David Mathis",NA,71.4,714,10,"Round4ScoringAverage",2013
119,119,"Troy Matteson",NA,71.44,643,9,"Round4ScoringAverage",2013
120,120,"JJ Henry",NA,71.47,1072,15,"Round4ScoringAverage",2013
121,121,"Lucas Glover",NA,71.5,715,10,"Round4ScoringAverage",2013
121,121,"Bubba Watson",NA,71.5,1144,16,"Round4ScoringAverage",2013
123,123,"John Merrick",NA,71.56,1145,16,"Round4ScoringAverage",2013
124,124,"Robert Allenby",NA,71.6,358,5,"Round4ScoringAverage",2013
124,124,"Rickie Fowler",NA,71.6,1074,15,"Round4ScoringAverage",2013
124,124,"Steve LeBrun",NA,71.6,716,10,"Round4ScoringAverage",2013
127,127,"Sangmoon Bae",NA,71.63,1146,16,"Round4ScoringAverage",2013
127,127,"Robert Karlsson",NA,71.63,573,8,"Round4ScoringAverage",2013
127,127,"Vaughn Taylor",NA,71.63,573,8,"Round4ScoringAverage",2013
130,130,"Justin Hicks",NA,71.64,1003,14,"Round4ScoringAverage",2013
130,130,"Jeff Maggert",NA,71.64,788,11,"Round4ScoringAverage",2013
132,132,"Colt Knost",NA,71.67,645,9,"Round4ScoringAverage",2013
133,133,"Charlie Wi",NA,71.69,932,13,"Round4ScoringAverage",2013
134,134,"Mark Wilson",NA,71.71,502,7,"Round4ScoringAverage",2013
135,135,"Ken Duke",NA,71.73,1076,15,"Round4ScoringAverage",2013
135,135,"Ian Poulter",NA,71.73,789,11,"Round4ScoringAverage",2013
137,137,"Angel Cabrera",NA,71.75,1148,16,"Round4ScoringAverage",2013
137,137,"Will Claxton",NA,71.75,574,8,"Round4ScoringAverage",2013
137,137,"Peter Hanson",NA,71.75,574,8,"Round4ScoringAverage",2013
140,140,"Tag Ridings",NA,71.78,646,9,"Round4ScoringAverage",2013
140,140,"YE Yang",NA,71.78,646,9,"Round4ScoringAverage",2013
142,142,"Jin Park",NA,71.8,359,5,"Round4ScoringAverage",2013
142,142,"Andrew Svoboda",NA,71.8,359,5,"Round4ScoringAverage",2013
144,144,"Scott Gardiner",NA,71.86,503,7,"Round4ScoringAverage",2013
144,144,"Tim Herron",NA,71.86,503,7,"Round4ScoringAverage",2013
146,146,"Cameron Percy",NA,71.92,935,13,"Round4ScoringAverage",2013
147,147,"Ryan Moore",NA,71.93,1007,14,"Round4ScoringAverage",2013
148,148,"Josh Teater",NA,71.94,1223,17,"Round4ScoringAverage",2013
149,149,"Sergio Garcia",NA,72,1080,15,"Round4ScoringAverage",2013
149,149,"Scott Langley",NA,72,792,11,"Round4ScoringAverage",2013
149,149,"Richard Lee",NA,72,1152,16,"Round4ScoringAverage",2013
149,149,"Kyle Stanley",NA,72,720,10,"Round4ScoringAverage",2013
153,153,"Ben Kohles",NA,72.09,793,11,"Round4ScoringAverage",2013
154,154,"Nicolas Colsaerts",NA,72.14,505,7,"Round4ScoringAverage",2013
155,155,"Greg Chalmers",NA,72.15,938,13,"Round4ScoringAverage",2013
156,156,"Tommy Gainey",NA,72.17,866,12,"Round4ScoringAverage",2013
156,156,"Johnson Wagner",NA,72.17,433,6,"Round4ScoringAverage",2013
158,158,"Brad Fritsch",NA,72.2,1083,15,"Round4ScoringAverage",2013
159,159,"Gary Woodland",NA,72.21,1372,19,"Round4ScoringAverage",2013
160,160,"Ryo Ishikawa",NA,72.25,867,12,"Round4ScoringAverage",2013
161,161,"Nicholas Thompson",NA,72.3,1446,20,"Round4ScoringAverage",2013
162,162,"Padraig Harrington",NA,72.33,651,9,"Round4ScoringAverage",2013
163,163,"Carl Pettersson",NA,72.41,1231,17,"Round4ScoringAverage",2013
163,163,"Lee Westwood",NA,72.41,1231,17,"Round4ScoringAverage",2013
165,165,"Fabian Gomez",NA,72.44,652,9,"Round4ScoringAverage",2013
166,166,"Vijay Singh",NA,72.45,797,11,"Round4ScoringAverage",2013
167,167,"Luke Guthrie",NA,72.5,1015,14,"Round4ScoringAverage",2013
168,168,"Michael Bradley",NA,72.6,363,5,"Round4ScoringAverage",2013
169,169,"Ben Curtis",NA,72.67,654,9,"Round4ScoringAverage",2013
169,169,"Seung Yul Noh",NA,72.67,654,9,"Round4ScoringAverage",2013
169,169,"Rod Pampling",NA,72.67,436,6,"Round4ScoringAverage",2013
172,172,"John Senden",NA,72.73,1091,15,"Round4ScoringAverage",2013
173,173,"Ben Crane",NA,72.75,582,8,"Round4ScoringAverage",2013
173,173,"Eric Meierdierks",NA,72.75,291,4,"Round4ScoringAverage",2013
175,175,"Charley Hoffman",NA,72.79,1383,19,"Round4ScoringAverage",2013
176,176,"Tom Gillis",NA,72.91,802,11,"Round4ScoringAverage",2013
177,177,"Trevor Immelman",NA,73.09,804,11,"Round4ScoringAverage",2013
178,178,"Sean OHair",NA,73.71,516,7,"Round4ScoringAverage",2013
179,179,"Alistair Presnell",NA,74.14,519,7,"Round4ScoringAverage",2013
180,180,"Casey Wittenberg",NA,74.88,599,8,"Round4ScoringAverage",2013
