"DrivingPct240260AllDrives_RANKTHISWEEK_2010","DrivingPct240260AllDrives_RANKLASTWEEK_2010","DrivingPct240260AllDrives_PLAYERNAME_2010","DrivingPct240260AllDrives_ROUNDS_2010","DrivingPct240260AllDrives_Pct_2010","DrivingPct240260AllDrives_TOTALDRIVESFOR240260_2010","DrivingPct240260AllDrives_TOTALDRIVESOVERALL_2010","DrivingPct240260AllDrives_RELATIVETOPAR_2010","stat_name","year"
1,1,"Brian Gay",101,31.15,357,1146,-0.056,"DrivingPct240260AllDrives",2010
2,2,"Brad Faxon",58,28.19,188,667,0.213,"DrivingPct240260AllDrives",2010
3,3,"Craig Bowden",56,28.06,188,670,0.122,"DrivingPct240260AllDrives",2010
4,4,"Jeff Quinney",91,26.31,292,1110,0.031,"DrivingPct240260AllDrives",2010
5,5,"Omar Uresti",74,24.53,208,848,-0.01,"DrivingPct240260AllDrives",2010
6,6,"Mike Weir",59,23.92,133,556,0.03,"DrivingPct240260AllDrives",2010
7,7,"Tim Clark",88,21.67,205,946,0.029,"DrivingPct240260AllDrives",2010
8,8,"Chad Collins",87,20.88,218,1044,0,"DrivingPct240260AllDrives",2010
9,9,"Paul Goydos",78,20.65,190,920,0.132,"DrivingPct240260AllDrives",2010
10,10,"Nathan Green",86,20.62,233,1130,0.12,"DrivingPct240260AllDrives",2010
11,11,"Richard Johnson",90,20.14,205,1018,0.034,"DrivingPct240260AllDrives",2010
12,12,"Ben Curtis",78,20.02,185,924,0.103,"DrivingPct240260AllDrives",2010
13,13,"Greg Kraft",52,19.71,107,543,0.299,"DrivingPct240260AllDrives",2010
14,14,"Trevor Immelman",55,18.99,113,595,0.027,"DrivingPct240260AllDrives",2010
15,15,"Jim Furyk",76,18.78,157,836,-0.083,"DrivingPct240260AllDrives",2010
16,16,"Justin Leonard",89,18.74,188,1003,0.106,"DrivingPct240260AllDrives",2010
17,17,"Tom Pernice Jr",74,18.4,149,810,0.101,"DrivingPct240260AllDrives",2010
18,18,"Luke Donald",71,18.26,134,734,0.015,"DrivingPct240260AllDrives",2010
19,19,"Skip Kendall",58,18.13,124,684,0.105,"DrivingPct240260AllDrives",2010
20,20,"Chris DiMarco",88,17.84,193,1082,0.021,"DrivingPct240260AllDrives",2010
21,21,"Ryuji Imada",90,17.83,209,1172,0.072,"DrivingPct240260AllDrives",2010
22,22,"Steve Flesch",78,17.76,160,901,0.181,"DrivingPct240260AllDrives",2010
23,23,"Bryce Molder",84,17.72,180,1016,0.067,"DrivingPct240260AllDrives",2010
24,24,"Jerry Kelly",99,17.71,203,1146,0.084,"DrivingPct240260AllDrives",2010
25,25,"Briny Baird",87,17.56,193,1099,0.078,"DrivingPct240260AllDrives",2010
26,26,"Scott Verplank",74,17.54,137,781,0.095,"DrivingPct240260AllDrives",2010
27,27,"Justin Bolli",55,17.44,102,585,0.196,"DrivingPct240260AllDrives",2010
28,28,"Kevin Na",94,17.25,182,1055,0.049,"DrivingPct240260AllDrives",2010
29,29,"Brent Delahoussaye",57,17.13,112,654,0.223,"DrivingPct240260AllDrives",2010
29,29,"Kevin Johnson",62,17.13,117,683,0.222,"DrivingPct240260AllDrives",2010
31,31,"Michael Connell",89,17.1,184,1076,0.098,"DrivingPct240260AllDrives",2010
